Node_ID,Elevation_Smoothen_ft,Curve_Current_degrees,geometry,x_coordinate,y_coordinate,Station_if,Intersection_if,Switch_if,Cumulative_Length_ft
5694,592.0666857,0.0006,POINT (-79.0737 36.05149),-79.0737,36.05149,0,0,0,284700
5695,590.9804571,0.0012,POINT (-79.0735 36.05143),-79.0735,36.05143,0,0,0,284750
5696,589.6746,12.2514,POINT (-79.0734 36.05136),-79.0734,36.05136,0,0,0,284800
5697,588.4013714,9.7274,POINT (-79.0733 36.05129),-79.0733,36.05129,0,0,0,284850
5698,586.8649429,0.0006,POINT (-79.0732 36.05121),-79.0732,36.05121,0,0,0,284900
5699,585.2128857,0.001,POINT (-79.0731 36.05112),-79.0731,36.05112,0,0,0,284950
5700,583.1648143,0.0004,POINT (-79.0731 36.05104),-79.0731,36.05104,0,0,0,285000
5701,581.6042857,0.0006,POINT (-79.073 36.05096),-79.073,36.05096,0,0,0,285050
5702,580.4791143,0.0006,POINT (-79.0729 36.05088),-79.0729,36.05088,0,0,0,285100
5703,580.1123571,0.0004,POINT (-79.0728 36.0508),-79.0728,36.0508,0,0,0,285150
5704,580.3353429,0.0004,POINT (-79.0727 36.05072),-79.0727,36.05072,0,0,0,285200
5705,581.1019571,0.0006,POINT (-79.0726 36.05064),-79.0726,36.05064,0,0,0,285250
5706,582.1350571,0.0006,POINT (-79.0725 36.05055),-79.0725,36.05055,0,0,0,285300
5707,583.7780714,1.5616,POINT (-79.0724 36.05047),-79.0724,36.05047,0,0,0,285350
5708,584.7770857,4.7804,POINT (-79.0723 36.05039),-79.0723,36.05039,0,0,0,285400
5709,585.5190143,0.0006,POINT (-79.0722 36.0503),-79.0722,36.0503,0,0,0,285450
5710,585.8378857,0,POINT (-79.0721 36.05022),-79.0721,36.05022,0,0,0,285500
5711,585.5888714,0,POINT (-79.0721 36.05013),-79.0721,36.05013,0,0,0,285550
5712,585.0626143,0,POINT (-79.072 36.05005),-79.072,36.05005,0,0,0,285600
5713,584.4498571,0.0006,POINT (-79.0719 36.04996),-79.0719,36.04996,0,0,0,285650
5714,583.6574286,0.0006,POINT (-79.0718 36.04988),-79.0718,36.04988,0,0,0,285700
5715,583.2457429,0,POINT (-79.0717 36.04979),-79.0717,36.04979,0,0,0,285750
5716,582.9819286,0,POINT (-79.0716 36.0497),-79.0716,36.0497,0,0,0,285800
5717,582.6326429,0,POINT (-79.0715 36.04962),-79.0715,36.04962,0,0,0,285850
5718,582.3537,1.7558,POINT (-79.0714 36.04953),-79.0714,36.04953,0,0,0,285900
5719,582.1590714,2.9452,POINT (-79.0714 36.04945),-79.0714,36.04945,0,0,0,285950
5720,581.9447714,0.001,POINT (-79.0713 36.04936),-79.0713,36.04936,0,0,0,286000
5721,581.7056714,0.0004,POINT (-79.0712 36.04927),-79.0712,36.04927,0,0,0,286050
5722,581.3864571,0.0002,POINT (-79.0711 36.04918),-79.0711,36.04918,0,0,0,286100
5723,581.0248,0.0002,POINT (-79.071 36.04909),-79.071,36.04909,0,0,0,286150
5724,580.6928143,0.0004,POINT (-79.071 36.04901),-79.071,36.04901,0,0,0,286200
5725,580.3405,0.001,POINT (-79.0709 36.04892),-79.0709,36.04892,0,0,0,286250
5726,579.9594714,0.001,POINT (-79.0708 36.04883),-79.0708,36.04883,0,0,0,286300
5727,579.5672571,0.0004,POINT (-79.0707 36.04874),-79.0707,36.04874,0,0,0,286350
5728,579.1545286,0.0002,POINT (-79.0706 36.04865),-79.0706,36.04865,0,0,0,286400
5729,578.7865857,0.0002,POINT (-79.0705 36.04856),-79.0705,36.04856,0,0,0,286450
5730,578.4332857,0.0004,POINT (-79.0705 36.04847),-79.0705,36.04847,0,0,0,286500
5731,578.0811429,0.0004,POINT (-79.0704 36.04839),-79.0704,36.04839,0,0,0,286550
5732,577.7626429,0.0002,POINT (-79.0703 36.0483),-79.0703,36.0483,0,0,0,286600
5733,577.4399429,0.0002,POINT (-79.0702 36.04821),-79.0702,36.04821,0,0,0,286650
5734,577.1381429,0.0004,POINT (-79.0701 36.04812),-79.0701,36.04812,0,0,0,286700
5735,576.8755,0.001,POINT (-79.07 36.04803),-79.07,36.04803,0,0,0,286750
5736,576.5988714,0.001,POINT (-79.07 36.04794),-79.07,36.04794,0,0,0,286800
5737,576.3119714,0.0004,POINT (-79.0699 36.04786),-79.0699,36.04786,0,0,0,286850
5738,576.0069,0.0002,POINT (-79.0698 36.04777),-79.0698,36.04777,0,0,0,286900
5739,575.6808143,0.0002,POINT (-79.0697 36.04768),-79.0697,36.04768,0,0,0,286950
5740,575.3924286,0.0004,POINT (-79.0696 36.04759),-79.0696,36.04759,0,0,0,287000
5741,575.1195429,0.001,POINT (-79.0696 36.0475),-79.0696,36.0475,0,0,0,287050
5742,574.8403714,0.001,POINT (-79.0695 36.04741),-79.0695,36.04741,0,0,0,287100
5743,574.5491857,0.0004,POINT (-79.0694 36.04733),-79.0694,36.04733,0,0,0,287150
5744,574.2805857,0.0002,POINT (-79.0693 36.04724),-79.0693,36.04724,0,0,0,287200
5745,574.0233143,0.0002,POINT (-79.0692 36.04715),-79.0692,36.04715,0,0,0,287250
5746,573.7741286,0.0004,POINT (-79.0691 36.04706),-79.0691,36.04706,0,0,0,287300
5747,573.5016857,0.0004,POINT (-79.0691 36.04697),-79.0691,36.04697,0,0,0,287350
5748,573.2222857,0.0002,POINT (-79.069 36.04688),-79.069,36.04688,0,0,0,287400
5749,572.9340571,0.0002,POINT (-79.0689 36.0468),-79.0689,36.0468,0,0,0,287450
5750,572.6559429,0.0004,POINT (-79.0688 36.04671),-79.0688,36.04671,0,0,0,287500
5751,572.3867,0.001,POINT (-79.0687 36.04662),-79.0687,36.04662,0,0,0,287550
5752,572.1076286,0.001,POINT (-79.0686 36.04653),-79.0686,36.04653,0,0,0,287600
5753,571.7627714,0.0004,POINT (-79.0686 36.04644),-79.0686,36.04644,0,0,0,287650
5754,571.3562429,1.8416,POINT (-79.0685 36.04635),-79.0685,36.04635,0,0,0,287700
5755,570.8984286,4.2994,POINT (-79.0684 36.04627),-79.0684,36.04627,0,0,0,287750
5756,570.4314,0.001,POINT (-79.0683 36.04618),-79.0683,36.04618,0,0,0,287800
5757,569.9614286,0.0006,POINT (-79.0682 36.0461),-79.0682,36.0461,0,0,0,287850
5758,569.7173429,0.0004,POINT (-79.0681 36.04601),-79.0681,36.04601,0,0,0,287900
5759,569.7037286,0.001,POINT (-79.068 36.04593),-79.068,36.04593,0,0,0,287950
5760,569.7245571,0.0006,POINT (-79.068 36.04584),-79.068,36.04584,0,0,0,288000
5761,570.1405286,0.0004,POINT (-79.0679 36.04576),-79.0679,36.04576,0,0,0,288050
5762,571.0747571,0.0004,POINT (-79.0678 36.04567),-79.0678,36.04567,0,0,0,288100
5763,572.1020571,0.0006,POINT (-79.0677 36.04559),-79.0677,36.04559,0,0,0,288150
5764,573.1870714,0.001,POINT (-79.0676 36.0455),-79.0676,36.0455,0,0,0,288200
5765,574.1495571,0.0004,POINT (-79.0675 36.04542),-79.0675,36.04542,0,0,0,288250
5766,574.7439857,0.0002,POINT (-79.0674 36.04533),-79.0674,36.04533,0,0,0,288300
5767,575.2897286,1.199,POINT (-79.0673 36.04525),-79.0673,36.04525,0,0,0,288350
5768,575.1926143,0.7626,POINT (-79.0672 36.04517),-79.0672,36.04517,0,0,0,288400
5769,574.2779714,0,POINT (-79.0672 36.04508),-79.0672,36.04508,0,0,0,288450
5770,573.1124143,0.0006,POINT (-79.0671 36.045),-79.0671,36.045,0,0,0,288500
5771,571.6492,0.0006,POINT (-79.067 36.04492),-79.067,36.04492,0,0,0,288550
5772,569.8860857,0,POINT (-79.0669 36.04483),-79.0669,36.04483,0,0,0,288600
5773,568.3014286,0,POINT (-79.0668 36.04475),-79.0668,36.04475,0,0,0,288650
5774,566.9039429,0,POINT (-79.0667 36.04467),-79.0667,36.04467,0,0,0,288700
5775,565.7463,0,POINT (-79.0666 36.04458),-79.0666,36.04458,0,0,0,288750
5776,564.9650429,0.0006,POINT (-79.0665 36.0445),-79.0665,36.0445,0,0,0,288800
5777,564.5179571,0.0006,POINT (-79.0664 36.04442),-79.0664,36.04442,0,0,0,288850
5778,564.3311286,0,POINT (-79.0663 36.04433),-79.0663,36.04433,0,0,0,288900
5779,564.3161286,0,POINT (-79.0663 36.04425),-79.0663,36.04425,0,0,0,288950
5780,564.2681429,10.264,POINT (-79.0662 36.04416),-79.0662,36.04416,0,0,0,289000
5781,564.0924,1.0408,POINT (-79.0661 36.04409),-79.0661,36.04409,0,0,0,289050
5782,563.9911571,0.0004,POINT (-79.066 36.04401),-79.066,36.04401,0,0,0,289100
5783,563.8491429,0.001,POINT (-79.0659 36.04394),-79.0659,36.04394,0,0,0,289150
5784,563.5433286,0.001,POINT (-79.0658 36.04386),-79.0658,36.04386,0,0,0,289200
5785,563.1981143,0.0004,POINT (-79.0657 36.04378),-79.0657,36.04378,0,0,0,289250
5786,562.8469571,0,POINT (-79.0656 36.04371),-79.0656,36.04371,0,0,0,289300
5787,562.4858857,0.0004,POINT (-79.0655 36.04363),-79.0655,36.04363,0,0,0,289350
5788,562.1286857,0.001,POINT (-79.0654 36.04356),-79.0654,36.04356,0,0,0,289400
5789,561.7585571,0.0006,POINT (-79.0653 36.04348),-79.0653,36.04348,0,0,0,289450
5790,561.3826857,0.0004,POINT (-79.0652 36.04341),-79.0652,36.04341,0,0,0,289500
5791,560.9813,0.0004,POINT (-79.0651 36.04333),-79.0651,36.04333,0,0,0,289550
5792,560.5618,0.0004,POINT (-79.065 36.04325),-79.065,36.04325,0,0,0,289600
5793,560.1492857,0.001,POINT (-79.0649 36.04318),-79.0649,36.04318,0,0,0,289650
5794,559.7257429,0.0006,POINT (-79.0648 36.0431),-79.0648,36.0431,0,0,0,289700
5795,559.3195714,0.0004,POINT (-79.0647 36.04303),-79.0647,36.04303,0,0,0,289750
5796,558.8834571,0.0004,POINT (-79.0646 36.04295),-79.0646,36.04295,0,0,0,289800
5797,558.4764143,0.0004,POINT (-79.0645 36.04287),-79.0645,36.04287,0,0,0,289850
5798,558.0907429,0.001,POINT (-79.0644 36.0428),-79.0644,36.0428,0,0,0,289900
5799,557.7404286,0.0006,POINT (-79.0643 36.04272),-79.0643,36.04272,0,0,0,289950
5800,557.3659571,0.0004,POINT (-79.0642 36.04265),-79.0642,36.04265,0,0,0,290000
5801,556.956,0.3632,POINT (-79.0641 36.04257),-79.0641,36.04257,0,0,0,290050
5802,556.5004714,2.1082,POINT (-79.064 36.04249),-79.064,36.04249,0,0,0,290100
5803,556.0477429,0,POINT (-79.0639 36.04242),-79.0639,36.04242,0,0,0,290150
5804,555.5613714,0.0006,POINT (-79.0638 36.04234),-79.0638,36.04234,0,0,0,290200
5805,555.0644286,0.0006,POINT (-79.0637 36.04226),-79.0637,36.04226,0,0,0,290250
5806,554.5177286,0,POINT (-79.0636 36.04218),-79.0636,36.04218,0,0,0,290300
5807,553.8926429,0,POINT (-79.0635 36.04211),-79.0635,36.04211,0,0,0,290350
5808,553.1481286,0,POINT (-79.0634 36.04203),-79.0634,36.04203,0,0,0,290400
5809,552.2591429,0.0006,POINT (-79.0633 36.04195),-79.0633,36.04195,0,0,0,290450
5810,551.3384286,0,POINT (-79.0632 36.04187),-79.0632,36.04187,0,0,0,290500
5811,550.4692,0.0006,POINT (-79.0631 36.0418),-79.0631,36.0418,0,0,0,290550
5812,549.606,0,POINT (-79.063 36.04172),-79.063,36.04172,0,0,0,290600
5813,548.9125714,2.9866,POINT (-79.0629 36.04164),-79.0629,36.04164,0,0,0,290650
5814,548.4185,0.6536,POINT (-79.0628 36.04156),-79.0628,36.04156,0,0,0,290700
5815,548.3384429,0.0006,POINT (-79.0627 36.04149),-79.0627,36.04149,0,0,0,290750
5816,548.5420714,0.0006,POINT (-79.0626 36.04141),-79.0626,36.04141,0,0,0,290800
5817,548.9135429,0.0006,POINT (-79.0625 36.04134),-79.0625,36.04134,0,0,0,290850
5818,549.3077571,0.0006,POINT (-79.0624 36.04126),-79.0624,36.04126,0,0,0,290900
5819,549.6886,0.0004,POINT (-79.0623 36.04119),-79.0623,36.04119,0,0,0,290950
5820,549.8673143,0.001,POINT (-79.0622 36.04111),-79.0622,36.04111,0,0,0,291000
5821,549.9653429,0.0006,POINT (-79.0621 36.04104),-79.0621,36.04104,0,0,0,291050
5822,549.8272,0.0006,POINT (-79.062 36.04096),-79.062,36.04096,0,0,0,291100
5823,549.5666,0.1112,POINT (-79.0619 36.04089),-79.0619,36.04089,0,0,0,291150
5824,549.2154857,0.0234,POINT (-79.0618 36.04081),-79.0618,36.04081,0,0,0,291200
5825,548.7973714,0.0006,POINT (-79.0617 36.04074),-79.0617,36.04074,0,0,0,291250
5826,548.3817143,0.0006,POINT (-79.0616 36.04066),-79.0616,36.04066,0,0,0,291300
5827,548.0500714,0,POINT (-79.0615 36.04059),-79.0615,36.04059,0,0,0,291350
5828,547.6765143,0.0006,POINT (-79.0614 36.04051),-79.0614,36.04051,0,0,0,291400
5829,547.2465714,0.0012,POINT (-79.0613 36.04044),-79.0613,36.04044,0,0,0,291450
5830,546.8713714,0.0006,POINT (-79.0612 36.04036),-79.0612,36.04036,0,0,0,291500
5831,546.5339143,0.3158,POINT (-79.0611 36.04029),-79.0611,36.04029,0,0,0,291550
5832,546.2596,4.0218,POINT (-79.061 36.04021),-79.061,36.04021,0,0,0,291600
5833,546.0605429,0.0004,POINT (-79.0609 36.04014),-79.0609,36.04014,0,0,0,291650
5834,545.9232714,0.0004,POINT (-79.0608 36.04007),-79.0608,36.04007,0,0,0,291700
5835,545.8579286,0,POINT (-79.0607 36.04),-79.0607,36.04,0,0,0,291750
5836,545.8540714,0.0004,POINT (-79.0606 36.03992),-79.0606,36.03992,0,0,0,291800
5837,545.8353429,1.8012,POINT (-79.0605 36.03985),-79.0605,36.03985,0,0,0,291850
5838,545.7789429,1.423,POINT (-79.0604 36.03978),-79.0604,36.03978,0,0,0,291900
5839,545.6844,0.0006,POINT (-79.0603 36.03971),-79.0603,36.03971,0,0,0,291950
5840,545.5141714,0,POINT (-79.0602 36.03963),-79.0602,36.03963,0,0,0,292000
5841,545.2833857,0.0006,POINT (-79.0601 36.03956),-79.0601,36.03956,0,0,0,292050
5842,545.0011,0.0006,POINT (-79.06 36.03948),-79.06,36.03948,0,0,0,292100
5843,544.7199714,0,POINT (-79.0599 36.03941),-79.0599,36.03941,0,0,0,292150
5844,544.4064857,0.0006,POINT (-79.0598 36.03933),-79.0598,36.03933,0,0,0,292200
5845,544.1011714,0.0006,POINT (-79.0597 36.03926),-79.0597,36.03926,0,0,0,292250
5846,543.7816429,0.0006,POINT (-79.0596 36.03918),-79.0596,36.03918,0,0,0,292300
5847,543.4868429,0.0006,POINT (-79.0595 36.03911),-79.0595,36.03911,0,0,0,292350
5848,543.1885286,0.5912,POINT (-79.0594 36.03904),-79.0594,36.03904,0,0,0,292400
5849,542.9100429,1.102,POINT (-79.0593 36.03896),-79.0593,36.03896,0,0,0,292450
5850,542.6471,0.0006,POINT (-79.0592 36.03889),-79.0592,36.03889,0,0,0,292500
5851,542.4366143,0,POINT (-79.0591 36.03881),-79.0591,36.03881,0,0,0,292550
5852,540.5936857,0.0006,POINT (-79.059 36.03873),-79.059,36.03873,0,0,0,292600
5853,537.9157429,0.0006,POINT (-79.0589 36.03866),-79.0589,36.03866,0,0,0,292650
5854,537.7552571,0,POINT (-79.0588 36.03858),-79.0588,36.03858,0,0,0,292700
5855,537.6383857,0.0006,POINT (-79.0587 36.03851),-79.0587,36.03851,0,0,0,292750
5856,537.5757857,0.0006,POINT (-79.0586 36.03843),-79.0586,36.03843,0,1,0,292800
5857,537.5701571,0,POINT (-79.0585 36.03836),-79.0585,36.03836,0,0,0,292850
5858,537.5989571,0.001,POINT (-79.0584 36.03828),-79.0584,36.03828,0,0,0,292900
5859,539.2982429,0.001,POINT (-79.0583 36.03821),-79.0583,36.03821,0,0,0,292950
5860,541.8879,0.5092,POINT (-79.0582 36.03813),-79.0582,36.03813,0,0,0,293000
5861,542.0168,1.4162,POINT (-79.0581 36.03805),-79.0581,36.03805,0,0,0,293050
5862,542.1460857,0.0006,POINT (-79.058 36.03798),-79.058,36.03798,0,0,0,293100
5863,542.2449714,0,POINT (-79.0579 36.03791),-79.0579,36.03791,0,0,0,293150
5864,542.3017143,0,POINT (-79.0578 36.03783),-79.0578,36.03783,0,0,0,293200
5865,542.3343286,0,POINT (-79.0576 36.03776),-79.0576,36.03776,0,0,0,293250
5866,542.3360571,0.0006,POINT (-79.0575 36.03768),-79.0575,36.03768,0,0,0,293300
5867,542.2782429,0,POINT (-79.0574 36.03761),-79.0574,36.03761,0,0,0,293350
5868,542.2170286,0.0006,POINT (-79.0573 36.03754),-79.0573,36.03754,0,0,0,293400
5869,542.1158286,0,POINT (-79.0572 36.03746),-79.0572,36.03746,0,0,0,293450
5870,541.9736571,0,POINT (-79.0571 36.03739),-79.0571,36.03739,0,0,0,293500
5871,541.7967286,0.524,POINT (-79.057 36.03731),-79.057,36.03731,0,0,0,293550
5872,541.5429571,0.941,POINT (-79.0569 36.03724),-79.0569,36.03724,0,0,0,293600
5873,541.2624714,0.0006,POINT (-79.0568 36.03717),-79.0568,36.03717,0,0,0,293650
5874,540.9873571,0.0006,POINT (-79.0567 36.03709),-79.0567,36.03709,0,0,0,293700
5875,540.5940857,0,POINT (-79.0566 36.03702),-79.0566,36.03702,0,0,0,293750
5876,540.0972429,0.0002,POINT (-79.0565 36.03695),-79.0565,36.03695,0,0,0,293800
5877,539.5403714,8.6822,POINT (-79.0564 36.03687),-79.0564,36.03687,0,0,0,293850
5878,539.0415286,3.1554,POINT (-79.0563 36.03681),-79.0563,36.03681,0,0,0,293900
5879,538.7693429,0.0006,POINT (-79.0562 36.03674),-79.0562,36.03674,0,0,0,293950
5880,538.4347143,0,POINT (-79.0561 36.03668),-79.0561,36.03668,0,0,0,294000
5881,538.1127857,0,POINT (-79.056 36.03661),-79.056,36.03661,0,0,0,294050
5882,538.0029143,4.2696,POINT (-79.0559 36.03655),-79.0559,36.03655,0,0,0,294100
5883,537.8564429,13.2766,POINT (-79.0558 36.03649),-79.0558,36.03649,0,0,0,294150
5884,537.5821143,0.0004,POINT (-79.0556 36.03644),-79.0556,36.03644,0,0,0,294200
5885,537.2602286,0.0008,POINT (-79.0555 36.03639),-79.0555,36.03639,0,0,0,294250
5886,536.7476429,0.0008,POINT (-79.0554 36.03634),-79.0554,36.03634,0,0,0,294300
5887,536.1612857,0.0008,POINT (-79.0553 36.03629),-79.0553,36.03629,0,0,0,294350
5888,535.5103857,9.0156,POINT (-79.0551 36.03624),-79.0551,36.03624,0,0,0,294400
5889,534.7554286,6.203,POINT (-79.055 36.0362),-79.055,36.0362,0,0,0,294450
5890,534.2424286,0.0004,POINT (-79.0549 36.03616),-79.0549,36.03616,0,0,0,294500
5891,534.0093,0.0004,POINT (-79.0548 36.03613),-79.0548,36.03613,0,0,0,294550
5892,533.7068143,0,POINT (-79.0546 36.03609),-79.0546,36.03609,0,0,0,294600
5893,533.3653714,0.0002,POINT (-79.0545 36.03605),-79.0545,36.03605,0,0,0,294650
5894,533.0587857,19.26312,POINT (-79.0544 36.03602),-79.0544,36.03602,0,0,0,294700
5895,532.8704714,1.9531,POINT (-79.0542 36.036),-79.0542,36.036,0,0,0,294750
5896,532.6952571,0,POINT (-79.0541 36.03598),-79.0541,36.03598,0,0,0,294800
5897,532.4590429,0,POINT (-79.054 36.03597),-79.054,36.03597,0,0,0,294850
5898,532.0926857,0.00062,POINT (-79.0538 36.03595),-79.0538,36.03595,0,0,0,294900
5899,531.8061429,1.35522,POINT (-79.0537 36.03593),-79.0537,36.03593,0,0,0,294950
5900,531.5537286,10.22044,POINT (-79.0536 36.03592),-79.0536,36.03592,0,0,0,295000
5901,531.3034143,0.00072,POINT (-79.0534 36.03591),-79.0534,36.03591,0,0,0,295050
5902,530.9681,4.00E-05,POINT (-79.0533 36.03591),-79.0533,36.03591,0,0,0,295100
5903,530.5290857,0.00076,POINT (-79.0531 36.0359),-79.0531,36.0359,0,0,0,295150
5904,529.9863714,14.59428,POINT (-79.053 36.0359),-79.053,36.0359,0,0,0,295200
5905,529.4051571,0.37454,POINT (-79.0529 36.03591),-79.0529,36.03591,0,0,0,295250
5906,528.8683143,0.00074,POINT (-79.0527 36.03592),-79.0527,36.03592,0,0,0,295300
5907,528.2385286,0,POINT (-79.0526 36.03593),-79.0526,36.03593,0,0,0,295350
5908,527.6976429,5.39072,POINT (-79.0525 36.03594),-79.0525,36.03594,0,0,0,295400
5909,527.2071857,13.22182,POINT (-79.0523 36.03595),-79.0523,36.03595,0,0,0,295450
5910,526.5752857,0,POINT (-79.0522 36.03598),-79.0522,36.03598,0,0,0,295500
5911,526.0046571,0.00074,POINT (-79.0521 36.036),-79.0521,36.036,0,0,0,295550
5912,525.5514143,0.00092,POINT (-79.0519 36.03603),-79.0519,36.03603,0,0,0,295600
5913,525.1311286,10.63606,POINT (-79.0518 36.03606),-79.0518,36.03606,0,0,0,295650
5914,524.8764,12.82246,POINT (-79.0517 36.0361),-79.0517,36.0361,0,0,0,295700
5915,524.6905143,0,POINT (-79.0515 36.03614),-79.0515,36.03614,0,0,0,295750
5916,524.4432571,2.12078,POINT (-79.0514 36.03619),-79.0514,36.03619,0,0,0,295800
5917,524.3557714,4.55394,POINT (-79.0513 36.03624),-79.0513,36.03624,0,0,0,295850
5918,524.2571429,0.00066,POINT (-79.0512 36.0363),-79.0512,36.0363,0,0,0,295900
5919,524.0671,0.00066,POINT (-79.0511 36.03635),-79.0511,36.03635,0,0,0,295950
5920,523.7602143,0.97906,POINT (-79.0509 36.0364),-79.0509,36.0364,0,0,0,296000
5921,523.3628571,7.07738,POINT (-79.0508 36.03646),-79.0508,36.03646,0,0,0,296050
5922,522.8896,0.00064,POINT (-79.0507 36.03652),-79.0507,36.03652,0,0,0,296100
5923,522.4298429,0.00064,POINT (-79.0506 36.03658),-79.0506,36.03658,0,0,0,296150
5924,521.9515,0.00064,POINT (-79.0505 36.03664),-79.0505,36.03664,0,0,0,296200
5925,521.4704,0.00022,POINT (-79.0504 36.0367),-79.0504,36.0367,0,0,0,296250
5926,521.0069,0.00042,POINT (-79.0503 36.03676),-79.0503,36.03676,0,0,0,296300
5927,520.5468429,0.00064,POINT (-79.0501 36.03682),-79.0501,36.03682,0,0,0,296350
5928,520.0784143,0.00064,POINT (-79.05 36.03688),-79.05,36.03688,0,0,0,296400
5929,519.6116,2.05012,POINT (-79.0499 36.03694),-79.0499,36.03694,0,0,0,296450
5930,519.1418286,1.42566,POINT (-79.0498 36.03701),-79.0498,36.03701,0,0,0,296500
5931,518.6474714,0,POINT (-79.0497 36.03707),-79.0497,36.03707,0,0,0,296550
5932,518.1842857,0,POINT (-79.0496 36.03713),-79.0496,36.03713,0,0,0,296600
5933,517.7515286,0.0006,POINT (-79.0495 36.0372),-79.0495,36.0372,0,0,0,296650
5934,517.3028143,0.0006,POINT (-79.0493 36.03726),-79.0493,36.03726,0,0,0,296700
5935,516.8658429,0,POINT (-79.0492 36.03732),-79.0492,36.03732,0,0,0,296750
5936,516.4470429,0,POINT (-79.0491 36.03739),-79.0491,36.03739,0,0,0,296800
5937,516.0336857,0.00042,POINT (-79.049 36.03745),-79.049,36.03745,0,0,0,296850
5938,515.6788714,0.17642,POINT (-79.0489 36.03751),-79.0489,36.03751,0,0,0,296900
5939,515.3053714,1.16302,POINT (-79.0488 36.03758),-79.0488,36.03758,0,0,0,296950
5940,514.9376,0.0002,POINT (-79.0487 36.03764),-79.0487,36.03764,0,0,0,297000
5941,514.5894286,0.0002,POINT (-79.0486 36.0377),-79.0486,36.0377,0,0,0,297050
5942,514.2998714,0.0002,POINT (-79.0484 36.03776),-79.0484,36.03776,0,0,0,297100
5943,513.9686857,0.0002,POINT (-79.0483 36.03783),-79.0483,36.03783,0,0,0,297150
5944,513.6301857,0.00062,POINT (-79.0482 36.03789),-79.0482,36.03789,0,0,0,297200
5945,513.2903714,0.00104,POINT (-79.0481 36.03795),-79.0481,36.03795,0,0,0,297250
5946,512.9291571,0.00104,POINT (-79.048 36.03801),-79.048,36.03801,0,0,0,297300
5947,512.5734857,0.00104,POINT (-79.0479 36.03808),-79.0479,36.03808,0,0,0,297350
5948,512.1858143,0.00104,POINT (-79.0478 36.03814),-79.0478,36.03814,0,0,0,297400
5949,511.7807429,0.00062,POINT (-79.0477 36.0382),-79.0477,36.0382,0,0,0,297450
5950,511.3954714,0.0002,POINT (-79.0475 36.03826),-79.0475,36.03826,0,0,0,297500
5951,511.0110429,0.0002,POINT (-79.0474 36.03833),-79.0474,36.03833,0,0,0,297550
5952,510.6151857,0,POINT (-79.0473 36.03839),-79.0473,36.03839,0,0,0,297600
5953,510.2078571,0.0002,POINT (-79.0472 36.03845),-79.0472,36.03845,0,0,0,297650
5954,509.7851857,0.00042,POINT (-79.0471 36.03851),-79.0471,36.03851,0,0,0,297700
5955,509.3458857,0.00104,POINT (-79.047 36.03858),-79.047,36.03858,0,0,0,297750
5956,508.8475714,0.00104,POINT (-79.0469 36.03864),-79.0469,36.03864,0,0,0,297800
5957,508.3804714,0.00062,POINT (-79.0467 36.0387),-79.0467,36.0387,0,0,0,297850
5958,507.9379571,0.0002,POINT (-79.0466 36.03876),-79.0466,36.03876,0,0,0,297900
5959,507.5321571,0.0002,POINT (-79.0465 36.03882),-79.0465,36.03882,0,0,0,297950
5960,507.1587857,2.21578,POINT (-79.0464 36.03889),-79.0464,36.03889,0,0,0,298000
5961,506.7947571,0.5173,POINT (-79.0463 36.03895),-79.0463,36.03895,0,0,0,298050
5962,506.4719286,0.00062,POINT (-79.0462 36.03902),-79.0462,36.03902,0,0,0,298100
5963,506.1970571,0.00044,POINT (-79.0461 36.03908),-79.0461,36.03908,0,0,0,298150
5964,505.9118143,0.00106,POINT (-79.046 36.03914),-79.046,36.03914,0,0,0,298200
5965,505.5862429,0.00062,POINT (-79.0459 36.03921),-79.0459,36.03921,0,0,0,298250
5966,505.2366857,0.00018,POINT (-79.0457 36.03927),-79.0457,36.03927,0,0,0,298300
5967,504.8814143,0.00018,POINT (-79.0456 36.03934),-79.0456,36.03934,0,0,0,298350
5968,504.5167714,0.00062,POINT (-79.0455 36.0394),-79.0455,36.0394,0,0,0,298400
5969,504.1737571,0.00106,POINT (-79.0454 36.03947),-79.0454,36.03947,0,0,0,298450
5970,503.7872571,0.00106,POINT (-79.0453 36.03953),-79.0453,36.03953,0,0,0,298500
5971,503.3439857,0.00062,POINT (-79.0452 36.0396),-79.0452,36.0396,0,0,0,298550
5972,502.6503429,0.00018,POINT (-79.0451 36.03966),-79.0451,36.03966,0,0,0,298600
5973,501.8457857,0.00018,POINT (-79.045 36.03973),-79.045,36.03973,0,0,0,298650
5974,501.0851143,0.00018,POINT (-79.0449 36.03979),-79.0449,36.03979,0,0,0,298700
5975,500.2862714,6.3442,POINT (-79.0447 36.03985),-79.0447,36.03985,0,0,0,298750
5976,499.4024429,7.86692,POINT (-79.0446 36.03991),-79.0446,36.03991,0,0,0,298800
5977,498.4837857,0.00036,POINT (-79.0445 36.03997),-79.0445,36.03997,0,0,0,298850
5978,497.8457286,0.00036,POINT (-79.0444 36.04002),-79.0444,36.04002,0,0,0,298900
5979,498.1143286,0,POINT (-79.0443 36.04007),-79.0443,36.04007,0,0,0,298950
5980,498.5153429,0,POINT (-79.0441 36.04013),-79.0441,36.04013,0,0,0,299000
5981,498.7547571,14.08598,POINT (-79.044 36.04018),-79.044,36.04018,0,0,0,299050
5982,499.1109714,3.79378,POINT (-79.0439 36.04022),-79.0439,36.04022,0,0,0,299100
