Speed_mph,Curve_CUR_degree,Curve_Max_FOL_500ft_degree,Curve_Max_FOL_500_1kft_degree,Curve_Max_FOL_1k_1k5ft_degree,Curve_Max_FOL_1k5_2kft_degree,Curve_Max_FOL_2k_2k5ft_degree,Curve_Max_PRE_500ft_degree,Curve_Max_PRE_500_1kft_degree,Curve_Max_PRE_1k_1k5ft_degree,Curve_Max_PRE_1k5_2kft_degree,Curve_Max_PRE_2k_2k5ft_degree,Elev_Delta_CUR_ft,Elev_Delta_FOL_500ft_ft,Elev_Delta_FOL_500_1kft_ft,Elev_Delta_FOL_1k_1k5ft_ft,Elev_Delta_FOL_1k5_2kft_ft,Elev_Delta_FOL_2k_2k5ft_ft,Elev_Delta_PRE_500ft_ft,Elev_Delta_PRE_500_1kft_ft,Elev_Delta_PRE_1k_1k5ft_ft,Elev_Delta_PRE_1k5_2kft_ft,Elev_Delta_PRE_2k_2k5ft_ft,Distance_to_FOL_Intersection,Distance_to_FOL_Station,Distance_to_FOL_Switch,Distance_to_PRE_Intersection,Distance_to_PRE_Station,Distance_to_PRE_Switch
32.17,0.00054,4.46644,0.40822,2.86856,3.71786,0.83566,3.74,0.58432,2.69908,1.75178,5.7597,-0.8142714000000524,1.671971400000075,-0.6431999999999789,-0.6799571000000242,-0.03282859999990251,0.5559571999999662,-0.39437150000003385,5.249628499999972,-0.43817139999998744,0.10897140000008676,0.3180428999999094,1200,0,0,50,0,0
38.56,0.00054,4.46644,0.40822,2.86856,3.71786,0.83566,3.74,0.58432,2.69908,1.75178,5.7597,-0.8142714000000524,1.671971400000075,-0.6431999999999789,-0.6799571000000242,-0.03282859999990251,0.5559571999999662,-0.39437150000003385,5.249628499999972,-0.43817139999998744,0.10897140000008676,0.3180428999999094,1200,0,0,50,0,0
45.16,0.0009,4.46644,0.00074,2.86856,3.71786,0.00074,0.0009,3.74,2.69908,1.75178,5.7597,1.671971400000075,-0.6476857000000109,-0.6431999999999789,-0.8675427999999101,0.47744280000006256,0.5559571999999662,1.3689428000000134,2.137271499999997,5.249628499999972,-0.20141430000001037,0.3180428999999094,1050,0,0,200,0,0
42.61,0.0009,4.46644,2.86856,0.0009,3.71786,0.23638,0.0009,3.74,2.69908,1.274,1.75178,-0.6781715000000759,-0.6476857000000109,-0.6431999999999789,-0.31770000000005894,0.5559571999999662,0.3820858000000271,1.671971400000075,-0.39437150000003385,5.249628499999972,-0.43817139999998744,0.2662000000000262,750,0,0,500,0,0
37.22,0.00072,4.46644,2.86856,0.0009,3.71786,0.00074,0.0009,3.74,2.69908,1.274,5.7597,-0.9610285999999633,-0.6476857000000109,-0.6431999999999789,-1.1575285000000122,0.5559571999999662,0.43675710000002255,1.671971400000075,-0.39437150000003385,5.249628499999972,-0.43817139999998744,0.3180428999999094,900,0,0,350,0,0
41.24,4.46644,0.40822,2.86856,3.71786,0.83566,3.36596,0.0009,3.74,0.58432,2.69908,1.75178,-0.6476857000000109,-0.6431999999999789,-0.6799571000000242,-0.03282859999990251,0.5559571999999662,0.3517856999999367,1.671971400000075,-0.39437150000003385,5.249628499999972,-0.43817139999998744,0.10897140000008676,700,0,0,550,0,0
51.41,0.0,2.86856,3.71786,0.00074,3.36596,0.00072,0.00074,4.46644,0.0009,3.74,2.69908,-0.8675427999999101,-0.8885713999999325,0.5559571999999662,0.4774428999999145,0.3055713999999625,0.4331000000000813,-0.6431999999999789,-0.6476857000000109,1.671971400000075,-0.41728570000009313,5.249628499999972,0,0,0,0,0,0
42.66,0.00072,0.0009,3.71786,0.23638,3.36596,0.00072,2.86856,4.46644,0.0009,3.74,2.69908,-1.1680000000000064,-0.31770000000005894,0.5559571999999662,0.3820858000000271,0.4331000000000813,0.4049713999999085,-0.6431999999999789,-0.6476857000000109,1.671971400000075,-0.39437150000003385,5.249628499999972,2450,0,0,250,0,0
47.35,0.00056,3.71786,0.00074,3.36596,0.00072,2.89586,2.86856,0.00074,4.46644,0.0009,3.74,-1.2771857000000182,0.5559571999999662,0.4774428999999145,0.3055713999999625,0.4331000000000813,3.4312429000000293,-0.8675427999999101,-0.6431999999999789,-0.6476857000000109,1.671971400000075,-0.41728570000009313,2200,0,0,500,0,0
53.83,0.00056,3.71786,0.00074,3.36596,0.00072,2.89586,2.86856,0.00074,4.46644,0.0009,3.74,-1.2771857000000182,0.5559571999999662,0.4774428999999145,0.3055713999999625,0.4331000000000813,3.4312429000000293,-0.8675427999999101,-0.6431999999999789,-0.6476857000000109,1.671971400000075,-0.41728570000009313,2200,0,0,500,0,0
53.02,0.00074,0.00074,3.36596,0.00072,2.89586,4.31376,3.71786,2.86856,0.79402,4.46644,0.0009,0.42592850000005456,0.43675710000002255,0.38970000000006166,0.4331000000000813,3.4312429000000293,0.6183714000000009,0.5559571999999662,-1.1021143000000393,-0.6431999999999789,-0.6476857000000109,1.671971400000075,1600,0,0,1100,0,0
46.26,0.00074,0.00074,3.36596,0.00072,2.89586,4.31376,3.71786,2.86856,0.79402,4.46644,0.0009,0.42592850000005456,0.43675710000002255,0.38970000000006166,0.4331000000000813,3.4312429000000293,0.6183714000000009,0.5559571999999662,-1.1021143000000393,-0.6431999999999789,-0.6476857000000109,1.671971400000075,1600,0,0,1100,0,0
65.54,0.00072,2.89586,4.31376,2.3938,2.99618,4.84452,0.00072,3.36596,0.00074,3.71786,2.86856,0.057971400000042195,3.4312429000000293,0.6183714000000009,-0.405328499999996,5.972857099999942,0.44207140000003164,0.4331000000000813,0.3297857000000022,0.43675710000002255,0.5559571999999662,-1.1021143000000393,100,0,0,2600,0,0
59.82,0.00092,4.31376,2.99618,2.99496,4.84452,0.00118,2.89586,0.00072,3.36596,0.00074,3.71786,0.2560713999999962,0.6183714000000009,-0.405328499999996,5.972857099999942,0.44207140000003164,0.10732849999999416,3.4312429000000293,0.4331000000000813,0.38970000000006166,0.43675710000002255,0.5559571999999662,1150,0,0,450,0,0
70.52,0.00048,2.99618,4.84452,0.00024,0.00118,0.00024,4.31376,2.89586,0.00072,3.36596,0.23638,-0.4208000000000993,0.14955720000000383,5.972857099999942,0.44207140000003164,0.009757100000001628,-0.7841856999999663,0.6183714000000009,3.4312429000000293,0.4049713999999085,0.4331000000000813,0.3820858000000271,500,0,0,1100,0,0
62.35,0.00048,2.99618,4.84452,0.00024,0.00118,0.00024,4.31376,0.36108,2.89586,0.00072,3.36596,-0.4995142999999871,2.4257142999999814,5.972857099999942,0.44207140000003164,0.009757100000001628,-0.7350142999999889,0.5732713999999532,3.4312429000000293,1.154542900000024,0.4331000000000813,0.3517856999999367,450,0,0,1150,0,0
63.81,2.3938,2.99618,4.84452,0.00118,0.00118,0.00024,0.10224,4.31376,2.89586,0.00072,3.36596,-5.508085700000038,5.972857099999942,0.44207140000003164,0.22825720000003002,-0.48168569999995725,-0.2658142999999882,-0.028928500000006352,0.6183714000000009,3.4312429000000293,0.4331000000000813,0.3055713999999625,250,0,0,1350,0,0
62.6,2.99496,4.84452,0.00024,0.00118,0.00024,2.0631,2.99618,4.31376,2.89586,0.00072,3.36596,-2.50007149999999,5.972857099999942,0.44207140000003164,0.05012849999991431,-0.7857715000000098,-0.2658142999999882,-0.405328499999996,0.6183714000000009,3.4312429000000293,0.4331000000000813,0.4286142999999356,100,0,0,1500,0,0
63.42,0.0005,4.84452,0.00024,0.00118,0.00024,2.0631,2.99618,4.31376,2.89586,0.00072,3.36596,0.029928600000062033,5.972857099999942,0.44207140000003164,0.009757100000001628,-0.8472143000000187,-0.2658142999999882,-0.405328499999996,0.6183714000000009,3.4312429000000293,0.4331000000000813,0.43078570000000127,50,0,0,1550,0,0
71.97,0.00024,0.00024,0.00118,0.00024,2.0631,1.61816,4.84452,2.99618,4.31376,2.89586,0.00072,0.33865719999994326,0.44207140000003164,0.009757100000001628,-0.7841856999999663,-0.2658142999999882,0.19247140000004492,5.972857099999942,0.029928600000062033,0.6183714000000009,3.4312429000000293,0.4049713999999085,350,0,0,500,0,0
69.54,0.00024,0.00024,2.0631,1.61816,4.54114,6.01392,0.00118,0.00024,4.84452,2.99618,4.31376,-0.8602571999999782,-0.7841856999999663,-0.2658142999999882,0.19247140000004492,0.11161430000004202,0.21687139999994542,0.009757100000001628,0.44207140000003164,5.972857099999942,0.029928600000062033,0.6183714000000009,1800,0,0,650,0,0
68.31,0.00024,2.0631,1.61816,4.54114,6.01392,8.32278,0.00072,0.00118,4.84452,2.99496,2.99618,-0.8598428999999896,-0.2658142999999882,0.19247140000004492,0.11161430000004202,0.21687139999994542,0.16972849999990558,-0.679457100000036,0.10732849999999416,0.44207140000003164,5.972857099999942,-0.405328499999996,1400,0,0,1050,0,0
15.11,0.00024,2.0631,0.83378,4.54114,6.01392,8.32278,0.00024,0.00118,0.00024,4.84452,2.99618,-0.6398285000000214,-0.2658142999999882,0.19247140000004492,0.07532860000003438,0.21687139999994542,0.16972849999990558,-0.7350142999999889,0.009757100000001628,0.44207140000003164,5.972857099999942,2.4257142999999814,1200,0,0,1250,0,0
76.27,0.00022,1.61816,4.54114,6.01392,8.32278,7.18346,2.0631,0.00024,0.00118,0.00024,4.84452,-0.5479285999999775,0.19247140000004492,0.11161430000004202,0.21687139999994542,0.16972849999990558,-0.36982850000003964,-0.2658142999999882,-0.8472143000000187,0.009757100000001628,0.44207140000003164,5.972857099999942,800,0,0,1650,0,0
63.75,0.00052,4.54114,8.32278,7.18346,0.0006,2.88692,0.83378,2.0631,0.00024,0.00118,0.00024,0.07532860000003438,-0.008457099999986895,0.21687139999994542,0.16972849999990558,0.17631429999994452,0.8026286000000482,0.19247140000004492,-0.2658142999999882,-0.6398285000000214,-0.194228599999974,0.44207140000003164,150,0,0,2300,0,0
72.29,0.0,8.32278,7.18346,2.88692,2.22198,0.0006,6.01392,4.54114,1.61816,2.0631,0.00024,0.13281419999998434,0.16972849999990558,-0.45192850000000817,0.8026286000000482,0.6904857000000675,0.7080143000000589,0.21687139999994542,0.11161430000004202,0.19247140000004492,-0.2658142999999882,-0.7857715000000098,550,0,0,650,0,0
71.23,0.00038,7.18346,2.88692,2.22198,0.0006,0.0006,8.32278,6.01392,4.54114,1.61816,2.0631,-0.45192850000000817,-0.36982850000003964,0.8026286000000482,0.7080143000000589,0.6789999999999736,0.34748579999995854,0.16972849999990558,0.21687139999994542,0.11161430000004202,0.19247140000004492,-0.2658142999999882,0,0,0,0,0,0
78.55,0.00046,0.0006,2.88692,0.0006,0.0006,0.0006,7.18346,8.32278,4.54114,0.00052,2.0631,-1.3040284999999585,0.5389428999999382,0.8026286000000482,0.7080143000000589,0.4795143000000053,0.27184280000005856,0.16972849999990558,0.21687139999994542,-0.008457099999986895,0.19247140000004492,-0.20420000000001437,2750,0,0,200,0,0
78.19,0.00046,0.0006,2.88692,0.0006,0.0006,0.0006,7.18346,8.32278,4.54114,0.00052,2.0631,-1.25874280000005,0.8026286000000482,0.6621999999999844,0.7080143000000589,0.459699999999998,0.24484289999998055,0.16972849999990558,0.21687139999994542,-0.008457099999986895,0.19247140000004492,-0.03360000000009222,2700,0,0,250,0,0
60.93,0.00046,0.0006,2.88692,0.0006,0.0006,0.0006,7.18346,8.32278,6.01392,0.00052,2.0631,-1.1646572000000788,0.8026286000000482,0.6592856999999412,0.7080143000000589,0.4492999999999938,0.23739999999997963,0.16972849999990558,0.21687139999994542,-0.008457099999986895,0.19247140000004492,0.14809999999999945,2650,0,0,300,0,0
78.62,0.00046,2.88692,0.0006,0.0006,0.0006,0.00106,0.0006,8.32278,6.01392,4.54114,0.83378,0.17631429999994452,0.8026286000000482,0.7080143000000589,0.510985699999992,0.27769999999998163,0.17837139999994633,0.020028500000080385,0.16972849999990558,0.21687139999994542,0.07532860000003438,0.19247140000004492,2300,0,0,650,0,0
74.6,0.00014,0.0006,0.0006,0.00106,0.61822,3.92552,2.88692,0.0006,7.18346,8.32278,6.01392,0.6904857000000675,0.7080143000000589,0.3676285999999891,0.17837139999994633,-0.035171399999967434,1.1659713999999894,0.6592856999999412,0.8026286000000482,-0.25531419999992977,0.16972849999990558,0.21687139999994542,1500,0,0,1450,0,0
74.7,0.00014,0.0006,0.0006,0.00106,0.61822,3.92552,2.88692,0.0006,7.18346,8.32278,6.01392,0.6904857000000675,0.7080143000000589,0.3676285999999891,0.17837139999994633,-0.035171399999967434,1.1659713999999894,0.6592856999999412,0.8026286000000482,-0.25531419999992977,0.16972849999990558,0.21687139999994542,1500,0,0,1450,0,0
14.83,0.00018,2.69908,3.74,0.0009,4.46644,0.00074,1.75178,5.7597,2.77976,8.80152,7.09984,-0.5579857000000175,5.249628499999972,2.137271499999997,1.3689428000000134,1.671971400000075,-0.6431999999999789,-0.09851430000003347,0.3180428999999094,0.380871500000012,3.886428500000079,-0.10509499999989202,250,0,0,0,800,0
16.73,0.00018,2.69908,3.74,0.0009,4.46644,0.00074,1.75178,5.7597,2.77976,8.80152,7.09984,-0.5579857000000175,5.249628499999972,2.137271499999997,1.3689428000000134,1.671971400000075,-0.6431999999999789,-0.09851430000003347,0.3180428999999094,0.380871500000012,3.886428500000079,-0.10509499999989202,250,0,0,0,800,0
15.59,1.274,2.69908,0.54026,3.74,4.46644,0.00074,1.75178,5.7597,2.77976,8.80152,2.736,-0.43817139999998744,5.249628499999972,5.167842800000017,-0.39437150000003385,1.671971400000075,-0.6431999999999789,-0.03361419999998816,0.3180428999999094,0.380871500000012,3.886428500000079,-0.10509499999989202,300,0,0,0,750,0
27.07,1.274,2.69908,0.54026,3.74,4.46644,0.00074,1.75178,5.7597,2.77976,8.80152,2.736,-0.43817139999998744,5.249628499999972,5.167842800000017,-0.39437150000003385,1.671971400000075,-0.6431999999999789,-0.03361419999998816,0.3180428999999094,0.380871500000012,3.886428500000079,-0.10509499999989202,300,0,0,0,750,0
20.68,0.00018,2.69908,3.74,0.0009,4.46644,0.00074,1.75178,5.7597,2.77976,8.80152,7.09984,-0.5579857000000175,5.249628499999972,2.137271499999997,1.3689428000000134,1.671971400000075,-0.6431999999999789,-0.09851430000003347,0.3180428999999094,0.380871500000012,3.886428500000079,-0.10509499999989202,250,0,0,0,800,0
11.36,1.274,2.69908,0.54026,3.74,4.46644,0.00074,1.75178,5.7597,2.77976,8.80152,2.736,-0.43817139999998744,5.249628499999972,5.167842800000017,-0.39437150000003385,1.671971400000075,-0.6431999999999789,-0.03361419999998816,0.3180428999999094,0.380871500000012,3.886428500000079,-0.10509499999989202,300,0,0,0,750,0
13.65,1.274,2.69908,0.54026,3.74,4.46644,0.00074,1.75178,5.7597,2.77976,8.80152,2.736,-0.43817139999998744,5.249628499999972,5.167842800000017,-0.39437150000003385,1.671971400000075,-0.6431999999999789,-0.03361419999998816,0.3180428999999094,0.380871500000012,3.886428500000079,-0.10509499999989202,300,0,0,0,750,0
17.47,0.00018,2.69908,3.74,0.0009,4.46644,0.00074,1.75178,5.7597,2.77976,8.80152,7.09984,-0.5579857000000175,5.249628499999972,2.137271499999997,1.3689428000000134,1.671971400000075,-0.6431999999999789,-0.09851430000003347,0.3180428999999094,0.380871500000012,3.886428500000079,-0.10509499999989202,250,0,0,0,800,0
24.49,0.00018,2.69908,3.74,0.0009,4.46644,0.00074,1.75178,5.7597,2.77976,8.80152,7.09984,-0.5579857000000175,5.249628499999972,2.137271499999997,1.3689428000000134,1.671971400000075,-0.6431999999999789,-0.09851430000003347,0.3180428999999094,0.380871500000012,3.886428500000079,-0.10509499999989202,250,0,0,0,800,0
13.42,1.274,2.69908,0.54026,3.74,4.46644,0.00074,1.75178,5.7597,2.77976,8.80152,2.736,-0.43817139999998744,5.249628499999972,5.167842800000017,-0.39437150000003385,1.671971400000075,-0.6431999999999789,-0.03361419999998816,0.3180428999999094,0.380871500000012,3.886428500000079,-0.10509499999989202,300,0,0,0,750,0
30.58,0.00018,2.69908,3.74,0.0009,4.46644,0.00074,1.75178,5.7597,2.77976,8.80152,7.09984,-0.5579857000000175,5.249628499999972,2.137271499999997,1.3689428000000134,1.671971400000075,-0.6431999999999789,-0.09851430000003347,0.3180428999999094,0.380871500000012,3.886428500000079,-0.10509499999989202,250,0,0,0,800,0
13.5,1.274,2.69908,0.54026,3.74,4.46644,0.00074,1.75178,5.7597,2.77976,8.80152,2.736,-0.43817139999998744,5.249628499999972,5.167842800000017,-0.39437150000003385,1.671971400000075,-0.6431999999999789,-0.03361419999998816,0.3180428999999094,0.380871500000012,3.886428500000079,-0.10509499999989202,300,0,0,0,750,0
27.3,0.00018,2.69908,3.74,0.0009,4.46644,0.00074,1.75178,5.7597,2.77976,8.80152,7.09984,-0.5579857000000175,5.249628499999972,2.137271499999997,1.3689428000000134,1.671971400000075,-0.6431999999999789,-0.09851430000003347,0.3180428999999094,0.380871500000012,3.886428500000079,-0.10509499999989202,250,0,0,0,800,0
14.87,1.274,2.69908,0.54026,3.74,4.46644,0.00074,1.75178,5.7597,2.77976,8.80152,2.736,-0.43817139999998744,5.249628499999972,5.167842800000017,-0.39437150000003385,1.671971400000075,-0.6431999999999789,-0.03361419999998816,0.3180428999999094,0.380871500000012,3.886428500000079,-0.10509499999989202,300,0,0,0,750,0
25.99,0.00018,2.69908,3.74,0.0009,4.46644,0.00074,1.75178,5.7597,2.77976,8.80152,7.09984,-0.5579857000000175,5.249628499999972,2.137271499999997,1.3689428000000134,1.671971400000075,-0.6431999999999789,-0.09851430000003347,0.3180428999999094,0.380871500000012,3.886428500000079,-0.10509499999989202,250,0,0,0,800,0
16.24,0.00018,2.69908,3.74,0.0009,4.46644,0.00074,1.75178,5.7597,2.77976,8.80152,7.09984,-0.5579857000000175,5.249628499999972,2.137271499999997,1.3689428000000134,1.671971400000075,-0.6431999999999789,-0.09851430000003347,0.3180428999999094,0.380871500000012,3.886428500000079,-0.10509499999989202,250,0,0,0,800,0
17.81,0.00018,2.69908,3.74,0.0009,4.46644,0.00074,1.75178,5.7597,2.77976,8.80152,7.09984,-0.5579857000000175,5.249628499999972,2.137271499999997,1.3689428000000134,1.671971400000075,-0.6431999999999789,-0.09851430000003347,0.3180428999999094,0.380871500000012,3.886428500000079,-0.10509499999989202,250,0,0,0,800,0
15.01,0.00018,2.69908,3.74,0.0009,4.46644,0.00074,1.75178,5.7597,2.77976,8.80152,7.09984,-0.5579857000000175,5.249628499999972,2.137271499999997,1.3689428000000134,1.671971400000075,-0.6431999999999789,-0.09851430000003347,0.3180428999999094,0.380871500000012,3.886428500000079,-0.10509499999989202,250,0,0,0,800,0
29.4,0.00074,2.69908,3.74,0.0009,4.46644,0.00074,1.75178,5.7597,2.77976,8.80152,7.09984,-3.497471399999995,5.249628499999972,-0.41728570000009313,1.671971400000075,-0.6476857000000109,-0.6431999999999789,-0.20141430000001037,0.3180428999999094,0.380871500000012,3.886428500000079,-0.10509499999989202,200,0,0,0,850,0
18.45,0.00018,2.69908,3.74,0.0009,4.46644,0.00074,1.75178,5.7597,2.77976,8.80152,7.09984,-0.5579857000000175,5.249628499999972,2.137271499999997,1.3689428000000134,1.671971400000075,-0.6431999999999789,-0.09851430000003347,0.3180428999999094,0.380871500000012,3.886428500000079,-0.10509499999989202,250,0,0,0,800,0
18.49,0.00018,2.69908,3.74,0.0009,4.46644,0.00074,1.75178,5.7597,2.77976,8.80152,7.09984,-0.5579857000000175,5.249628499999972,2.137271499999997,1.3689428000000134,1.671971400000075,-0.6431999999999789,-0.09851430000003347,0.3180428999999094,0.380871500000012,3.886428500000079,-0.10509499999989202,250,0,0,0,800,0
13.64,0.00018,2.69908,3.74,0.0009,4.46644,0.00074,1.75178,5.7597,2.77976,8.80152,7.09984,-0.5579857000000175,5.249628499999972,2.137271499999997,1.3689428000000134,1.671971400000075,-0.6431999999999789,-0.09851430000003347,0.3180428999999094,0.380871500000012,3.886428500000079,-0.10509499999989202,250,0,0,0,800,0
21.99,0.00018,2.69908,3.74,0.0009,4.46644,0.00074,1.75178,5.7597,2.77976,8.80152,7.09984,-0.5579857000000175,5.249628499999972,2.137271499999997,1.3689428000000134,1.671971400000075,-0.6431999999999789,-0.09851430000003347,0.3180428999999094,0.380871500000012,3.886428500000079,-0.10509499999989202,250,0,0,0,800,0
14.17,0.00018,2.69908,3.74,0.0009,4.46644,0.00074,1.75178,5.7597,2.77976,8.80152,7.09984,-0.5579857000000175,5.249628499999972,2.137271499999997,1.3689428000000134,1.671971400000075,-0.6431999999999789,-0.09851430000003347,0.3180428999999094,0.380871500000012,3.886428500000079,-0.10509499999989202,250,0,0,0,800,0
18.74,0.00018,2.69908,3.74,0.0009,4.46644,0.00074,1.75178,5.7597,2.77976,8.80152,7.09984,-0.5579857000000175,5.249628499999972,2.137271499999997,1.3689428000000134,1.671971400000075,-0.6431999999999789,-0.09851430000003347,0.3180428999999094,0.380871500000012,3.886428500000079,-0.10509499999989202,250,0,0,0,800,0
17.57,0.00018,2.69908,3.74,0.0009,4.46644,0.00074,1.75178,5.7597,2.77976,8.80152,7.09984,-0.5579857000000175,5.249628499999972,2.137271499999997,1.3689428000000134,1.671971400000075,-0.6431999999999789,-0.09851430000003347,0.3180428999999094,0.380871500000012,3.886428500000079,-0.10509499999989202,250,0,0,0,800,0
32.25,1.274,2.69908,0.54026,3.74,4.46644,0.00074,1.75178,5.7597,2.77976,8.80152,2.736,-0.43817139999998744,5.249628499999972,5.167842800000017,-0.39437150000003385,1.671971400000075,-0.6431999999999789,-0.03361419999998816,0.3180428999999094,0.380871500000012,3.886428500000079,-0.10509499999989202,300,0,0,0,750,0
31.22,0.00018,2.69908,3.74,0.0009,4.46644,0.00074,1.75178,5.7597,2.77976,8.80152,7.09984,-0.5579857000000175,5.249628499999972,2.137271499999997,1.3689428000000134,1.671971400000075,-0.6431999999999789,-0.09851430000003347,0.3180428999999094,0.380871500000012,3.886428500000079,-0.10509499999989202,250,0,0,0,800,0
16.36,0.00018,2.69908,3.74,0.0009,4.46644,0.00074,1.75178,5.7597,2.77976,8.80152,7.09984,-0.5579857000000175,5.249628499999972,2.137271499999997,1.3689428000000134,1.671971400000075,-0.6431999999999789,-0.09851430000003347,0.3180428999999094,0.380871500000012,3.886428500000079,-0.10509499999989202,250,0,0,0,800,0
17.03,0.00018,2.69908,3.74,0.0009,4.46644,0.00074,1.75178,5.7597,2.77976,8.80152,7.09984,-0.5579857000000175,5.249628499999972,2.137271499999997,1.3689428000000134,1.671971400000075,-0.6431999999999789,-0.09851430000003347,0.3180428999999094,0.380871500000012,3.886428500000079,-0.10509499999989202,250,0,0,0,800,0
77.03,0.0,0.0006,0.00106,3.92552,0.00106,4.42546,0.0006,2.22198,2.88692,7.18346,8.32278,0.31634280000002946,0.29228569999997944,0.17837139999994633,-0.09012859999995726,1.1659713999999894,0.9652429000000211,0.6608572000000095,0.7080143000000589,0.8026286000000482,-0.10845719999997527,0.16972849999990558,850,0,0,2100,0,0
78.4,0.0,0.0006,0.00106,3.92552,0.00106,4.42546,0.0006,2.22198,2.88692,7.18346,8.32278,0.31634280000002946,0.29228569999997944,0.17837139999994633,-0.09012859999995726,1.1659713999999894,0.9652429000000211,0.6608572000000095,0.7080143000000589,0.8026286000000482,-0.10845719999997527,0.16972849999990558,850,0,0,2100,0,0
77.67,0.00014,0.0006,0.00106,3.92552,4.42546,0.00064,0.0006,0.0006,2.88692,0.0006,7.18346,0.23739999999997963,0.2259999999999991,-0.0030000000000427463,1.1659713999999894,1.1318999999999733,1.1128856999999925,0.42597139999998035,0.7080143000000589,0.6592856999999412,0.8026286000000482,-0.06831429999999727,550,0,0,2400,0,0
56.4,0.00046,3.92552,4.42546,0.96356,3.02356,10.09038,0.00106,0.0006,0.0006,0.0006,2.88692,-0.22577139999998508,0.5426571000000422,1.1659713999999894,0.32130000000006476,1.6679571999999325,0.46831429999997454,0.002399999999965985,0.23739999999997963,0.4492999999999938,0.7080143000000589,0.6592856999999412,750,0,0,400,0,0
77.78,0.00018,4.42546,0.00064,3.02356,10.09038,3.40372,3.92552,0.61822,0.00106,0.0006,0.0006,0.7477142999999842,1.1318999999999733,1.6679571999999325,1.0805571000000782,0.4216999999999871,0.42088569999998526,1.1659713999999894,-0.035171399999967434,0.17837139999994633,0.3676285999999891,0.7080143000000589,100,0,0,1050,0,0
75.31,0.00106,4.42546,3.02356,10.09038,5.12398,4.92136,0.00106,3.92552,0.00106,0.0006,0.0006,0.3156142999999929,0.6111713999999893,1.6679571999999325,0.46831429999997454,0.42088569999998526,0.290528600000016,1.1659713999999894,-0.14835709999999835,0.11065710000002582,0.24484289999998055,0.459699999999998,2000,0,0,200,0,0
74.99,0.0,3.9199,10.09038,3.40372,5.69416,2.60144,0.00064,4.42546,0.00106,3.92552,0.00106,1.0805571000000782,0.7975429000000531,0.24165709999999763,0.42088569999998526,0.09041430000002038,0.2709856999999829,1.6679571999999325,1.1318999999999733,1.1659713999999894,-0.09012859999995726,0.17837139999994633,1250,0,0,950,0,0
73.16,0.79684,5.12398,4.92136,5.69416,1.15754,0.0001,10.09038,3.02356,0.96356,4.42546,3.92552,-0.028571499999998196,0.42088569999998526,0.14312860000006822,0.2709856999999829,-0.15881430000001728,0.2272143000000142,0.46831429999997454,1.6679571999999325,0.32130000000006476,1.1659713999999894,0.5426571000000422,400,0,0,1800,0,0
79.65,0.0,3.40372,5.69416,2.60144,1.15754,2.04854,10.09038,3.02356,0.00064,4.42546,0.00106,0.24165709999999763,0.42088569999998526,0.09041430000002038,0.2709856999999829,-0.4837714000000233,0.2272143000000142,0.4216999999999871,1.0805571000000782,1.6679571999999325,1.1318999999999733,1.1659713999999894,250,0,0,1950,0,0
76.25,3.40372,4.92136,5.69416,2.60144,0.0001,2.04854,5.12398,10.09038,0.00064,4.42546,0.00106,0.3046715000000404,0.32749999999998636,0.018814300000030926,0.2709856999999829,-0.055142799999998715,0.2272143000000142,0.42088569999998526,0.46831429999997454,1.6679571999999325,0.6111713999999893,1.1659713999999894,100,0,0,2100,0,0
77.93,0.00076,2.60144,1.15754,2.04854,0.00074,0.00074,5.69416,3.40372,10.09038,3.02356,0.00064,-0.6510428999999931,0.2709856999999829,-0.4837714000000233,0.2272143000000142,0.026914300000044022,0.19147139999995488,0.14312860000006822,0.42088569999998526,0.4216999999999871,1.0805571000000782,1.6679571999999325,2250,0,0,750,0,0
77.36,0.0,1.15754,0.0001,2.04854,0.00074,0.00082,5.69416,4.92136,5.12398,10.09038,3.02356,-0.15881430000001728,-0.43361430000004475,0.2272143000000142,0.07108569999991232,0.19147139999995488,0.2077284999999165,0.2709856999999829,0.14312860000006822,0.42088569999998526,0.46831429999997454,1.6679571999999325,1850,0,0,1150,0,0
77.31,0.0001,2.04854,0.00074,0.00074,0.00082,0.00082,1.15754,2.60144,5.69416,3.40372,10.09038,-0.5661141999999018,0.2272143000000142,0.026914300000044022,0.19147139999995488,0.2077284999999165,0.1270571000000018,-0.4837714000000233,0.2709856999999829,0.14312860000006822,0.42088569999998526,0.4216999999999871,1250,0,0,1750,0,0
76.78,0.0001,2.04854,0.00074,0.00082,0.00082,1.7632,0.0001,2.60144,5.69416,4.92136,5.12398,0.20007140000006984,0.2272143000000142,0.13285719999998946,0.19147139999995488,0.2077284999999165,-0.05608570000003965,0.08731430000000273,0.2709856999999829,0.01361429999997199,0.3123999999999114,0.42088569999998526,1000,0,0,2000,0,0
77.32,0.00074,0.00082,0.00082,1.7632,1.23022,4.14542,0.00074,2.04854,0.0001,1.15754,5.69416,0.19147139999995488,0.20702860000005785,0.2077284999999165,-0.059099999999943975,-0.4941857000000027,-0.7064999999998918,0.16221419999999398,0.1456286000000091,0.2272143000000142,0.10320000000001528,0.2709856999999829,2100,0,0,100,0,0
