Speed_mph,Elevation_Smoothen_ft,Curve_Current_degrees,Curve_Max_Preceding_250ft_degrees,Curve_Max_Following_250ft_degrees,Elev_Delta_CUR_ft,Elev_Delta_PRE_ft,Elev_Delta_FOL_ft,Distance_to_Key_Nodes_FOL,Distance_to_Key_Nodes_PRE,Station,Intersection,Switch,geometry,x_coordinate,y_coordinate,Station_if,Intersection_if,Switch_if,Intersection_dist,Station_dist,Node_ID,Cumulative_Length_ft
0.76,312.1159,5.8682,3.0316,3.0044,0.4714856999999597,0.4714856999999597,0.9017284999999902,250.0,1300.0,1,0,0,POINT (-78.64754 35.776527),-78.6476,35.77647,0,0,0,850.0,250.0,10555,189250
2.17,312.1159,5.8682,3.0316,3.0044,0.4714856999999597,0.4714856999999597,0.9017284999999902,250.0,1300.0,1,0,0,POINT (-78.64759299999999 35.776527),-78.6476,35.77647,0,0,0,850.0,250.0,10555,189250
0.79,312.3744571,0.0002,5.8682,11.1176,0.559442899999965,0.559442899999965,0.9658714999999916,200.0,1350.0,1,0,0,POINT (-78.64761600000001 35.776557),-78.6477,35.77653,0,0,0,800.0,200.0,10554,189300
0.68,312.3744571,0.0002,5.8682,11.1176,0.559442899999965,0.559442899999965,0.9658714999999916,200.0,1350.0,1,0,0,POINT (-78.647631 35.776557),-78.6477,35.77653,0,0,0,800.0,200.0,10554,189300
2.39,312.3744571,0.0002,5.8682,11.1176,0.559442899999965,0.559442899999965,0.9658714999999916,200.0,1350.0,1,0,0,POINT (-78.64761600000001 35.776569),-78.6477,35.77653,0,0,0,800.0,200.0,10554,189300
1.94,312.3744571,0.0002,5.8682,11.1176,0.559442899999965,0.559442899999965,0.9658714999999916,200.0,1350.0,1,0,0,POINT (-78.647631 35.776569),-78.6477,35.77653,0,0,0,800.0,200.0,10554,189300
2.54,312.3744571,0.0002,5.8682,11.1176,0.559442899999965,0.559442899999965,0.9658714999999916,200.0,1350.0,1,0,0,POINT (-78.64766999999999 35.776576),-78.6477,35.77653,0,0,0,800.0,200.0,10554,189300
1.27,312.3744571,0.0002,5.8682,11.1176,0.559442899999965,0.559442899999965,0.9658714999999916,200.0,1350.0,1,0,0,POINT (-78.647662 35.776576),-78.6477,35.77653,0,0,0,800.0,200.0,10554,189300
0.79,312.3744571,0.0002,5.8682,11.1176,0.559442899999965,0.559442899999965,0.9658714999999916,200.0,1350.0,1,0,0,POINT (-78.647639 35.776576),-78.6477,35.77653,0,0,0,800.0,200.0,10554,189300
1.67,312.3744571,0.0002,5.8682,11.1176,0.559442899999965,0.559442899999965,0.9658714999999916,200.0,1350.0,1,0,0,POINT (-78.64768499999998 35.77658799999999),-78.6477,35.77653,0,0,0,800.0,200.0,10554,189300
0.81,312.3744571,0.0002,5.8682,11.1176,0.559442899999965,0.559442899999965,0.9658714999999916,200.0,1350.0,1,0,0,POINT (-78.64766999999999 35.776596),-78.6477,35.77653,0,0,0,800.0,200.0,10554,189300
1.7,312.3744571,0.0002,5.8682,11.1176,0.559442899999965,0.559442899999965,0.9658714999999916,200.0,1350.0,1,0,0,POINT (-78.64770000000001 35.776596),-78.6477,35.77653,0,0,0,800.0,200.0,10554,189300
1.3,312.3744571,0.0002,5.8682,11.1176,0.559442899999965,0.559442899999965,0.9658714999999916,200.0,1350.0,1,0,0,POINT (-78.64768499999998 35.776596),-78.6477,35.77653,0,0,0,800.0,200.0,10554,189300
1.9,312.3744571,0.0002,5.8682,11.1176,0.559442899999965,0.559442899999965,0.9658714999999916,200.0,1350.0,1,0,0,POINT (-78.647662 35.776596),-78.6477,35.77653,0,0,0,800.0,200.0,10554,189300
1.95,312.3744571,0.0002,5.8682,11.1176,0.559442899999965,0.559442899999965,0.9658714999999916,200.0,1350.0,1,0,0,POINT (-78.64769199999999 35.77660699999999),-78.6477,35.77653,0,0,0,800.0,200.0,10554,189300
1.98,312.3744571,0.0002,5.8682,11.1176,0.559442899999965,0.559442899999965,0.9658714999999916,200.0,1350.0,1,0,0,POINT (-78.64768499999998 35.77660699999999),-78.6477,35.77653,0,0,0,800.0,200.0,10554,189300
1.86,312.3744571,0.0002,5.8682,11.1176,0.559442899999965,0.559442899999965,0.9658714999999916,200.0,1350.0,1,0,0,POINT (-78.64770000000001 35.77660699999999),-78.6477,35.77653,0,0,0,800.0,200.0,10554,189300
1.22,312.3744571,0.0002,5.8682,11.1176,0.559442899999965,0.559442899999965,0.9658714999999916,200.0,1350.0,1,0,0,POINT (-78.64766999999999 35.77660699999999),-78.6477,35.77653,0,0,0,800.0,200.0,10554,189300
3.4,312.3744571,0.0002,5.8682,11.1176,0.559442899999965,0.559442899999965,0.9658714999999916,200.0,1350.0,1,0,0,POINT (-78.647715 35.77660699999999),-78.6477,35.77653,0,0,0,800.0,200.0,10554,189300
2.43,312.3744571,0.0002,5.8682,11.1176,0.559442899999965,0.559442899999965,0.9658714999999916,200.0,1350.0,1,0,0,POINT (-78.64769199999999 35.77660699999999),-78.6477,35.77653,0,0,0,800.0,200.0,10554,189300
3.27,312.6753429,3.0044,5.8682,11.1176,0.6458858000000305,0.6458858000000305,1.0292857999999683,150.0,1400.0,1,0,0,POINT (-78.64776099999999 35.77660699999999),-78.6478,35.77659,0,0,0,750.0,150.0,10553,189350
3.45,312.3744571,0.0002,5.8682,11.1176,0.559442899999965,0.559442899999965,0.9658714999999916,200.0,1350.0,1,0,0,POINT (-78.647715 35.77661799999999),-78.6477,35.77653,0,0,0,800.0,200.0,10554,189300
3.57,312.6753429,3.0044,5.8682,11.1176,0.6458858000000305,0.6458858000000305,1.0292857999999683,150.0,1400.0,1,0,0,POINT (-78.647731 35.77661799999999),-78.6478,35.77659,0,0,0,750.0,150.0,10553,189350
1.9,312.3744571,0.0002,5.8682,11.1176,0.559442899999965,0.559442899999965,0.9658714999999916,200.0,1350.0,1,0,0,POINT (-78.64769199999999 35.77661799999999),-78.6477,35.77653,0,0,0,800.0,200.0,10554,189300
3.17,312.6753429,3.0044,5.8682,11.1176,0.6458858000000305,0.6458858000000305,1.0292857999999683,150.0,1400.0,1,0,0,POINT (-78.647731 35.77662600000001),-78.6478,35.77659,0,0,0,750.0,150.0,10553,189350
1.14,312.3744571,0.0002,5.8682,11.1176,0.559442899999965,0.559442899999965,0.9658714999999916,200.0,1350.0,1,0,0,POINT (-78.64766999999999 35.77662600000001),-78.6477,35.77653,0,0,0,800.0,200.0,10554,189300
1.66,312.3744571,0.0002,5.8682,11.1176,0.559442899999965,0.559442899999965,0.9658714999999916,200.0,1350.0,1,0,0,POINT (-78.64768499999998 35.77662600000001),-78.6477,35.77653,0,0,0,800.0,200.0,10554,189300
0.88,312.6753429,3.0044,5.8682,11.1176,0.6458858000000305,0.6458858000000305,1.0292857999999683,150.0,1400.0,1,0,0,POINT (-78.647715 35.77662600000001),-78.6478,35.77659,0,0,0,750.0,150.0,10553,189350
3.32,312.6753429,3.0044,5.8682,11.1176,0.6458858000000305,0.6458858000000305,1.0292857999999683,150.0,1400.0,1,0,0,POINT (-78.647723 35.77662600000001),-78.6478,35.77659,0,0,0,750.0,150.0,10553,189350
3.93,312.6753429,3.0044,5.8682,11.1176,0.6458858000000305,0.6458858000000305,1.0292857999999683,150.0,1400.0,1,0,0,POINT (-78.647753 35.776637),-78.6478,35.77659,0,0,0,750.0,150.0,10553,189350
0.73,312.6753429,3.0044,5.8682,11.1176,0.6458858000000305,0.6458858000000305,1.0292857999999683,150.0,1400.0,1,0,0,POINT (-78.647731 35.776637),-78.6478,35.77659,0,0,0,750.0,150.0,10553,189350
1.16,312.6753429,3.0044,5.8682,11.1176,0.6458858000000305,0.6458858000000305,1.0292857999999683,150.0,1400.0,1,0,0,POINT (-78.64776099999999 35.776657),-78.6478,35.77659,0,0,0,750.0,150.0,10553,189350
21.66,320.7991429,0.0004,2.4976,0.001,0.9088714000000095,1.0469856999999934,0.993157100000019,4000.0,50.0,0,1,0,POINT (-78.649791 35.777542),-78.6498,35.77743,0,0,0,4000.0,22650.0,10537,190150
22.21,325.9783714,0.0,0.5106,0.0006,0.9389856999999893,0.9606714000000238,0.9787999999999784,3450.0,600.0,0,1,0,POINT (-78.651133 35.777992),-78.6511,35.77792,0,0,0,3450.0,22100.0,10526,190700
29.85,334.0672429,0.0002,0.002,0.0006,0.9588999999999714,0.9885714999999777,0.9611000000000445,2600.0,1450.0,0,1,0,POINT (-78.65327 35.77877399999999),-78.6533,35.7787,0,0,0,2600.0,21250.0,10509,191550
45.38,360.1079714,0.0,0.0006,1.366,0.3622284999999579,0.39611429999996517,0.7490285999999742,1550.0,700.0,0,1,0,POINT (-78.66149399999999 35.781764),-78.6615,35.7817,0,0,0,1550.0,17950.0,10443,194850
49.39,367.6374,0.0,1.4078,2.4828,0.54725719999999,0.5970714000000044,0.5174000000000092,300.0,1950.0,0,1,0,POINT (-78.664569 35.78290899999999),-78.6646,35.78288,0,0,0,300.0,16700.0,10418,196100
51.64,370.3526286,0.0002,0.105,0.159,0.5935428000000229,0.675085700000011,0.5694143000000054,400.0,200.0,0,1,0,POINT (-78.665736 35.783348),-78.6658,35.78334,0,0,0,400.0,16200.0,10408,196600
50.08,378.2869571,0.001,0.001,1.1334,2.4401571000000217,2.4401571000000217,2.42995719999999,800.0,150.0,0,1,0,POINT (-78.66972599999998 35.784769999999995),-78.6697,35.78474,0,0,0,800.0,14650.0,10377,198150
54.67,382.5672714,0.0,0.0002,0.4088,0.8791429000000335,0.8791429000000335,3.3388285000000337,50.0,900.0,0,1,0,POINT (-78.671618 35.785487999999994),-78.6716,35.78543,0,0,0,50.0,13900.0,10362,198900
68.41,475.4570714,0.00018,2.45448,3.97834,-0.07577140000000782,-0.05924279999999271,0.005000000000052296,2250.0,2450.0,0,1,0,POINT (-78.723559 35.786437),-78.7235,35.78642,0,0,0,2250.0,22200.0,9940,220000
71.34,476.0899143,0.0008,2.70412,0.0008,0.043542900000034024,0.119428599999992,0.017571400000008452,550.0,4150.0,0,1,0,POINT (-78.72806 35.786437),-78.7281,35.78645,0,0,0,550.0,20500.0,9906,221700
69.97,475.5004714,0.61932,5.24076,3.97834,-0.09012859999995726,-0.027171500000008564,-0.01432849999997643,2300.0,2400.0,0,1,0,POINT (-78.72342199999999 35.786449),-78.7234,35.78645,0,0,0,2300.0,22250.0,9941,219950
69.85,475.5472,0.2232,5.24076,3.97834,-0.0909715000000233,-0.019128599999987728,-0.017628600000023198,2350.0,2350.0,0,1,0,POINT (-78.7233 35.786486999999994),-78.7233,35.78648,0,0,0,2350.0,22300.0,9942,219900
68.63,475.6506857,1.52496,5.24076,2.45448,-0.027171500000008564,0.033942899999999554,-0.05924279999999271,2500.0,2200.0,0,1,0,POINT (-78.72284199999999 35.786605),-78.7229,35.78656,0,0,0,2500.0,22450.0,9945,219750
69.84,475.7861,0.0008,0.0008,0.0008,-0.16048569999998108,-0.0687715000000253,-0.08431419999999434,150.0,4550.0,0,1,0,POINT (-78.729174 35.78662799999999),-78.7292,35.78663,0,0,0,150.0,20100.0,9898,222100
69.52,475.4033571,0.00034,2.2797,4.7994,0.11798570000001973,0.11798570000001973,0.11065719999999146,3050.0,1650.0,0,1,0,POINT (-78.72155999999998 35.787029000000004),-78.7215,35.78702,0,0,0,3050.0,23000.0,9956,219200
68.41,475.0891429,0.0006,0.436,0.2858,0.05885719999997718,0.05885719999997718,0.07208570000000236,200.0,950.0,0,1,0,POINT (-78.732203 35.78712),-78.7322,35.78712,0,0,0,200.0,19000.0,9876,223200
67.07,475.1591714,0.2858,0.0152,0.0008,-0.02214290000000574,0.07208570000000236,-0.06717140000000654,50.0,1100.0,0,1,0,POINT (-78.73254699999998 35.78720400000001),-78.7326,35.78719,0,0,0,50.0,18850.0,9873,223350
68.33,475.5402571,0.59244,0.67562,2.24258,-0.04894289999998591,0.07134289999999055,-0.072171400000002,3500.0,1200.0,0,1,0,POINT (-78.720416 35.78750599999999),-78.7204,35.7875,0,0,0,3500.0,23450.0,9965,218750
68.2,475.4046143,0.00038,0.34044,0.67562,0.04335710000003701,0.04335710000003701,0.07134289999999055,3800.0,900.0,0,1,0,POINT (-78.71974399999999 35.787826),-78.7197,35.78784,0,0,0,3800.0,23750.0,9971,218450
69.17,475.3710143,0.34044,0.00066,0.09942,-0.0059857999999621825,-0.0059857999999621825,0.07134289999999055,3950.0,750.0,0,1,0,POINT (-78.71931 35.788047),-78.7193,35.78801,0,0,0,3950.0,23900.0,9974,218300
71.34,479.5866,0.0008,0.001,0.0008,0.7838714000000095,0.8817429000000061,0.7571857000000364,3400.0,1950.0,0,1,0,POINT (-78.73787999999999 35.788078),-78.7379,35.78808,0,0,0,3400.0,16850.0,9833,225350
69.48,475.4477714,0.00066,0.00066,0.34044,-0.04124290000004294,-0.04124290000004294,0.021485699999971075,4150.0,550.0,0,1,0,POINT (-78.718844 35.788276),-78.7189,35.78824,0,0,0,4150.0,24100.0,9978,218100
71.58,484.3486143,0.0008,0.6104,0.0006,0.7077285999999958,0.7450000000000045,0.6723142999999823,2750.0,2600.0,0,1,0,POINT (-78.73965699999998 35.788382999999996),-78.7397,35.78837,0,0,0,2750.0,16200.0,9820,226000
72.96,485.0209286,0.0,0.6104,0.0002,0.6583999999999719,0.7345000000000255,0.6312000000000353,2650.0,2700.0,0,1,0,POINT (-78.739909 35.788416999999995),-78.7399,35.78842,0,0,0,2650.0,16100.0,9818,226100
60.17,405.5347286,0.0002,0.0978,0.0004,0.6686000000000263,0.748185699999965,0.7411857000000168,2850.0,1400.0,0,1,0,POINT (-78.678294 35.78795999999999),-78.6783,35.7879,0,0,0,2850.0,11200.0,10308,201600
57.07,410.932,0.0006,0.0006,3.4144,0.7132427999999891,0.7310856999999942,0.6649856999999884,2100.0,2150.0,0,1,0,POINT (-78.680232 35.78864200000001),-78.6802,35.7886,0,0,0,2100.0,10450.0,10293,202350
59.96,411.2725714,3.4144,0.0006,1.856,0.6649856999999884,0.7212428999999929,0.6565572000000088,2050.0,2200.0,0,1,0,POINT (-78.68027 35.788654),-78.6803,35.78865,0,0,0,2050.0,10400.0,10292,202400
67.51,475.6127,0.00066,0.23794,0.00066,-0.08467140000004747,2.848928600000022,-0.04124290000004294,4400.0,300.0,0,1,0,POINT (-78.718302 35.78848599999999),-78.7183,35.78852,0,0,0,4400.0,24350.0,9983,217850
31.22,498.6340143,5.91478,5.35034,4.27014,-0.153928599999972,0.10191429999997581,-0.233485700000017,1250.0,700.0,1,0,0,POINT (-78.77866599999999 35.788574),-78.7787,35.78855,0,0,0,1700.0,1250.0,9521,240950
39.48,498.6450286,0.00072,8.91454,5.91478,0.10191429999997581,0.1767142999999578,0.04655710000002955,1450.0,500.0,1,0,0,POINT (-78.778109 35.788664999999995),-78.7782,35.78866,0,0,0,1900.0,1450.0,9525,240750
41.67,498.1635286,0.0,9.20298,8.91454,0.21472860000000082,0.42371430000002874,0.184757100000013,1750.0,200.0,1,0,0,POINT (-78.777385 35.78892799999999),-78.7774,35.78889,0,0,0,2200.0,1750.0,9531,240450
40.95,486.3379571,0.0,0.0002,0.244,-0.20210000000002992,-0.1896000000000413,-0.1855572000000052,1450.0,3900.0,0,1,0,POINT (-78.74312099999999 35.788967),-78.7432,35.78895,0,0,0,1450.0,14900.0,9794,227300
73.39,486.1226143,0.244,0.043,0.0008,-0.19614279999996143,-0.1896000000000413,-0.1855572000000052,1350.0,4000.0,0,1,0,POINT (-78.743487 35.78901199999999),-78.7434,35.789,0,0,0,1350.0,14800.0,9792,227400
70.79,474.0807571,0.00064,0.00038,0.23794,-3.603028599999959,-0.9180713999999739,-0.10094290000000683,150.0,1050.0,0,1,0,POINT (-78.71721899999999 35.789058),-78.7172,35.78902,0,0,0,150.0,24800.0,9992,217400
70.22,477.3485429,0.0,0.00064,0.1109,-3.849028599999997,-0.9180713999999739,-0.322128599999985,200.0,1000.0,0,1,0,POINT (-78.71712 35.78909600000001),-78.7171,35.78908,0,0,0,200.0,24850.0,9993,217350
73.67,485.6996714,0.0008,0.244,0.0008,-0.23447150000004058,-0.1855572000000052,-0.220957100000021,1150.0,4200.0,0,1,0,POINT (-78.74399799999999 35.78909600000001),-78.744,35.78909,0,0,0,1150.0,14600.0,9788,227600
66.97,485.6996714,0.0008,0.244,0.0008,-0.23447150000004058,-0.1855572000000052,-0.220957100000021,1150.0,4200.0,0,1,0,POINT (-78.74403599999998 35.789161),-78.744,35.78909,0,0,0,1150.0,14600.0,9788,227600
68.71,479.7813714,0.00064,0.00064,0.00038,-0.9259428999999955,-0.8036000000000172,-0.9180713999999739,450.0,750.0,0,1,0,POINT (-78.716532 35.789413),-78.7165,35.78936,0,0,0,450.0,25100.0,9998,217100
70.84,480.0256,0.0008,0.0002,0.0008,-8.459014299999978,-0.07157139999998208,-7.881128600000011,300.0,5050.0,0,1,0,POINT (-78.746272 35.789523999999986),-78.7462,35.78947,0,0,0,300.0,13750.0,9771,228450
70.81,483.0794286,0.0,0.2093,0.00026,-0.7783000000000015,-0.7308285999999953,-0.7681286000000114,850.0,350.0,0,1,0,POINT (-78.71563199999999 35.78982899999999),-78.7156,35.78982,0,0,0,850.0,25500.0,10006,216700
69.36,487.5069571,0.0,0.4636,0.00038,-0.7946857000000023,-0.7946857000000023,-0.66700000000003,250.0,3300.0,0,1,0,POINT (-78.714206 35.79049599999999),-78.7141,35.79049,0,0,0,250.0,26100.0,10018,216100
21.97,497.4839571,2.86602,5.87574,5.20256,-0.4384142999999767,-0.320585699999981,-0.4281571000000213,900.0,1050.0,1,0,0,POINT (-78.77955899999999 35.78848599999999),-78.7796,35.78846,0,0,0,1350.0,900.0,9514,241300
26.22,497.4839571,2.86602,5.87574,5.20256,-0.4384142999999767,-0.320585699999981,-0.4281571000000213,900.0,1050.0,1,0,0,POINT (-78.77957399999998 35.78848599999999),-78.7796,35.78846,0,0,0,1350.0,900.0,9514,241300
32.69,497.2738143,0.35182,5.87574,5.20256,-0.4281571000000213,-0.35087149999998246,-0.4370571000000041,850.0,1100.0,1,0,0,POINT (-78.779719 35.78848599999999),-78.7798,35.78845,0,0,0,1300.0,850.0,9513,241350
11.48,494.6402571,0.6316,6.39244,5.346,-0.7726142999999865,-0.3062714000000142,-0.6700572000000307,300.0,1650.0,1,0,0,POINT (-78.781329 35.78857699999999),-78.7813,35.78856,0,0,0,750.0,300.0,9502,241900
0.02,494.2340714,0.2806,6.39244,5.346,-0.8387713999999846,-0.45901429999997845,-0.6700572000000307,250.0,1700.0,1,0,0,POINT (-78.781344 35.788597),-78.7814,35.78859,0,0,0,700.0,250.0,9501,241950
20.53,494.2340714,0.2806,6.39244,5.346,-0.8387713999999846,-0.45901429999997845,-0.6700572000000307,250.0,1700.0,1,0,0,POINT (-78.78139799999998 35.788616),-78.7814,35.78859,0,0,0,700.0,250.0,9501,241950
0.0,493.2994857,0.0,6.39244,8.0232,-0.922071399999993,-0.6954286000000138,-0.6700572000000307,150.0,1800.0,1,0,0,POINT (-78.781733 35.788646),-78.7817,35.78864,0,0,0,600.0,150.0,9499,242050
0.0,493.2994857,0.0,6.39244,8.0232,-0.922071399999993,-0.6954286000000138,-0.6700572000000307,150.0,1800.0,1,0,0,POINT (-78.781672 35.788646),-78.7817,35.78864,0,0,0,600.0,150.0,9499,242050
0.14,493.2994857,0.0,6.39244,8.0232,-0.922071399999993,-0.6954286000000138,-0.6700572000000307,150.0,1800.0,1,0,0,POINT (-78.78170299999998 35.78865799999999),-78.7817,35.78864,0,0,0,600.0,150.0,9499,242050
0.0,493.2994857,0.0,6.39244,8.0232,-0.922071399999993,-0.6954286000000138,-0.6700572000000307,150.0,1800.0,1,0,0,POINT (-78.781596 35.78865799999999),-78.7817,35.78864,0,0,0,600.0,150.0,9499,242050
0.0,493.2994857,0.0,6.39244,8.0232,-0.922071399999993,-0.6954286000000138,-0.6700572000000307,150.0,1800.0,1,0,0,POINT (-78.78168 35.788664999999995),-78.7817,35.78864,0,0,0,600.0,150.0,9499,242050
0.0,493.2994857,0.0,6.39244,8.0232,-0.922071399999993,-0.6954286000000138,-0.6700572000000307,150.0,1800.0,1,0,0,POINT (-78.781649 35.788664999999995),-78.7817,35.78864,0,0,0,600.0,150.0,9499,242050
0.0,493.2994857,0.0,6.39244,8.0232,-0.922071399999993,-0.6954286000000138,-0.6700572000000307,150.0,1800.0,1,0,0,POINT (-78.78170999999999 35.788664999999995),-78.7817,35.78864,0,0,0,600.0,150.0,9499,242050
0.0,493.2994857,0.0,6.39244,8.0232,-0.922071399999993,-0.6954286000000138,-0.6700572000000307,150.0,1800.0,1,0,0,POINT (-78.781665 35.788677),-78.7817,35.78864,0,0,0,600.0,150.0,9499,242050
0.05,492.8794143,0.0006,5.346,8.0232,-0.742542799999967,-0.742542799999967,-0.6700572000000307,100.0,1850.0,1,0,0,POINT (-78.781756 35.788677),-78.7818,35.78867,0,0,0,550.0,100.0,9498,242100
0.0,492.8794143,0.0006,5.346,8.0232,-0.742542799999967,-0.742542799999967,-0.6700572000000307,100.0,1850.0,1,0,0,POINT (-78.781741 35.78868799999999),-78.7818,35.78867,0,0,0,550.0,100.0,9498,242100
0.29,493.2994857,0.0,6.39244,8.0232,-0.922071399999993,-0.6954286000000138,-0.6700572000000307,150.0,1800.0,1,0,0,POINT (-78.781733 35.788696),-78.7817,35.78864,0,0,0,600.0,150.0,9499,242050
0.0,491.5338857,8.0232,0.8418,0.0004,-0.6824856999999724,-0.6700572000000307,-0.7023714000000041,350.0,100.0,0,1,0,POINT (-78.78225999999998 35.78881),-78.7823,35.78878,0,0,0,350.0,117150.0,9494,242300
0.77,491.5338857,8.0232,0.8418,0.0004,-0.6824856999999724,-0.6700572000000307,-0.7023714000000041,350.0,100.0,0,1,0,POINT (-78.782283 35.788818),-78.7823,35.78878,0,0,0,350.0,117150.0,9494,242300
0.0,491.5338857,8.0232,0.8418,0.0004,-0.6824856999999724,-0.6700572000000307,-0.7023714000000041,350.0,100.0,0,1,0,POINT (-78.78225999999998 35.78884099999999),-78.7823,35.78878,0,0,0,350.0,117150.0,9494,242300
0.0,491.5338857,8.0232,0.8418,0.0004,-0.6824856999999724,-0.6700572000000307,-0.7023714000000041,350.0,100.0,0,1,0,POINT (-78.78226699999999 35.788845),-78.7823,35.78878,0,0,0,350.0,117150.0,9494,242300
0.0,491.1982714,0.0,8.0232,0.0004,-0.7023714000000041,-0.6700572000000307,-0.8256714000000329,300.0,150.0,0,1,0,POINT (-78.782473 35.78886399999999),-78.7825,35.78882,0,0,0,300.0,117100.0,9493,242350
0.0,491.1982714,0.0,8.0232,0.0004,-0.7023714000000041,-0.6700572000000307,-0.8256714000000329,300.0,150.0,0,1,0,POINT (-78.78251199999998 35.788875000000004),-78.7825,35.78882,0,0,0,300.0,117100.0,9493,242350
5.36,491.5338857,8.0232,0.8418,0.0004,-0.6824856999999724,-0.6700572000000307,-0.7023714000000041,350.0,100.0,0,1,0,POINT (-78.782382 35.788878999999994),-78.7823,35.78878,0,0,0,350.0,117150.0,9494,242300
0.07,490.8315143,0.0004,8.0232,0.0004,-0.8256714000000329,-0.6754713999999922,-0.9629999999999654,250.0,200.0,0,1,0,POINT (-78.782557 35.788902),-78.7826,35.78885,0,0,0,250.0,117050.0,9492,242400
0.0,491.1982714,0.0,8.0232,0.0004,-0.7023714000000041,-0.6700572000000307,-0.8256714000000329,300.0,150.0,0,1,0,POINT (-78.782527 35.788906),-78.7825,35.78882,0,0,0,300.0,117100.0,9493,242350
0.0,490.3726,0.0004,8.0232,0.0002,-0.9629999999999654,-0.6754713999999922,-0.9962142999999628,200.0,250.0,0,1,0,POINT (-78.78265599999999 35.788912999999994),-78.7827,35.78889,0,0,0,200.0,117000.0,9491,242450
4.18,490.3726,0.0004,8.0232,0.0002,-0.9629999999999654,-0.6754713999999922,-0.9962142999999628,200.0,250.0,0,1,0,POINT (-78.782687 35.788925000000006),-78.7827,35.78889,0,0,0,200.0,117000.0,9491,242450
8.0,489.8685143,0.0,8.0232,0.0002,-0.9962142999999628,-0.6824856999999724,-1.5381857000000423,150.0,300.0,0,1,0,POINT (-78.782885 35.788997),-78.7829,35.78893,0,0,0,150.0,116950.0,9490,242500
62.32,475.4127857,0.42316,4.89494,5.31064,0.05157140000000027,0.05157140000000027,0.08378570000002128,1900.0,2800.0,0,1,0,POINT (-78.72451999999998 35.78630799999999),-78.7245,35.78628,0,0,0,1900.0,21850.0,9933,220350
67.31,475.4091143,2.8715,3.97834,4.89494,-0.028142899999977544,-0.028142899999977544,0.05157140000000027,2150.0,2550.0,0,1,0,POINT (-78.723765 35.786388),-78.7238,35.78637,0,0,0,2150.0,22100.0,9938,220100
50.32,290.3111,1.6948,1.6618,7.757,-0.05051430000003165,0.047057100000017726,-0.09611430000001064,450.0,2950.0,0,1,0,POINT (-78.638499 35.741287),-78.6385,35.74133,0,0,0,450.0,17750.0,10905,171750
16.57,292.0000714,0.0006,1.832,1.841,0.9994714000000045,8.089071399999966,0.9949714999999628,350.0,400.0,0,1,0,POINT (-78.64149 35.769980999999994),-78.6415,35.76997,0,0,0,350.0,3950.0,10629,185550
23.1,294.3194857,0.001,1.841,0.001,0.9408000000000243,0.9949714999999628,1.0223285999999803,100.0,650.0,0,1,0,POINT (-78.641909 35.770465),-78.6419,35.77044,0,0,0,100.0,3700.0,10624,185800
0.01,176.3388571,0.0,0.0004,0.001,0.039457099999992806,0.039457099999992806,0.1670285000000149,900.0,400.0,0,1,0,POINT (-78.28115299999999 35.533176),-78.2812,35.53309,0,0,0,900.0,185350.0,14257,4150
0.07,176.3388571,0.0,0.0004,0.001,0.039457099999992806,0.039457099999992806,0.1670285000000149,900.0,400.0,0,1,0,POINT (-78.281191 35.53320600000001),-78.2812,35.53309,0,0,0,900.0,185350.0,14257,4150
16.44,177.3309143,0.0006,0.1132,0.0006,0.2198284999999771,0.24667150000001925,0.279428600000017,300.0,1000.0,0,1,0,POINT (-78.282496 35.53381699999999),-78.2825,35.53384,0,0,0,300.0,184750.0,14245,4750
16.83,177.3309143,0.0006,0.1132,0.0006,0.2198284999999771,0.24667150000001925,0.279428600000017,300.0,1000.0,0,1,0,POINT (-78.28250399999999 35.533835999999994),-78.2825,35.53384,0,0,0,300.0,184750.0,14245,4750
66.84,157.1937143,0.0006,0.0004,0.4398,-0.346028600000011,-0.30701430000002006,-0.37532860000001733,4450.0,550.0,0,1,0,POINT (-78.30730700000001 35.547526999999995),-78.3073,35.54747,0,0,0,4450.0,173850.0,14027,15650
46.13,155.7073143,0.0006,0.4398,0.0012,-0.5219714000000124,-0.3928427999999826,-0.582214300000004,4100.0,900.0,0,1,0,POINT (-78.30798599999999 35.54789699999999),-78.308,35.54791,0,0,0,4100.0,173500.0,14020,16000
64.01,146.9303429,0.0006,1.6392,10.5528,-0.06407150000001138,-0.06407150000001138,0.002371399999987034,200.0,4800.0,0,1,0,POINT (-78.316912 35.552863),-78.3169,35.55282,0,0,0,200.0,169600.0,13942,19900
65.0,147.0430714,0.0006,0.0006,10.5528,0.002371399999987034,0.002371399999987034,-0.2664000000000044,150.0,4850.0,0,1,0,POINT (-78.31704999999998 35.552909),-78.317,35.55288,0,0,0,150.0,169550.0,13941,19950
34.7,178.2553857,0.001,0.0006,0.0004,0.047328599999985954,0.18604279999999562,0.0146000000000015,50.0,900.0,0,1,0,POINT (-78.287173 35.53643000000001),-78.2872,35.53641,0,0,0,50.0,182700.0,14204,6800
40.83,178.0682571,0.0002,0.0004,0.0004,-0.11515710000000468,-0.008385699999990948,-0.14488570000000323,650.0,250.0,0,1,0,POINT (-78.28783699999998 35.53680000000001),-78.2879,35.53678,0,0,0,650.0,182400.0,14198,7100
