Speed_mph,Elevation_Smoothen_ft,Elev_Delta_CUR_ft,Elev_Delta_FOL_500ft_ft,Elev_Delta_FOL_500_1kft_ft,Elev_Delta_FOL_1k_1k5ft_ft,Elev_Delta_FOL_1k5_2kft_ft,Elev_Delta_FOL_2k_2k5ft_ft,Elev_Delta_PRE_500ft_ft,Elev_Delta_PRE_500_1kft_ft,Elev_Delta_PRE_1k_1k5ft_ft,Elev_Delta_PRE_1k5_2kft_ft,Elev_Delta_PRE_2k_2k5ft_ft,Curve_CUR_degree,Curve_Max_FOL_500ft_degree,Curve_Max_FOL_500_1kft_degree,Curve_Max_FOL_1k_1k5ft_degree,Curve_Max_FOL_1k5_2kft_degree,Curve_Max_FOL_2k_2k5ft_degree,Curve_Max_PRE_500ft_degree,Curve_Max_PRE_500_1kft_degree,Curve_Max_PRE_1k_1k5ft_degree,Curve_Max_PRE_1k5_2kft_degree,Curve_Max_PRE_2k_2k5ft_degree,Elev_Delta_FOL_500ft_ft,Curve_Max_FOL_500_1kft_degree,Curve_Max_FOL_1k_1k5ft_degree,Curve_Max_FOL_1k5_2kft_degree,Curve_Max_FOL_2k_2k5ft_degree,Curve_Max_PRE_500ft_degree,Curve_Max_PRE_500_1kft_degree,Curve_Max_PRE_1k_1k5ft_degree,Curve_Max_PRE_1k5_2kft_degree,Curve_Max_PRE_2k_2k5ft_degree,Distance_to_Key_Nodes_FOL,Distance_to_Key_Nodes_PRE,Station,Intersection,Switch,geometry,x_coordinate,y_coordinate,Station_if,Intersection_if,Switch_if,Intersection_dist,Station_dist,Node_ID,Cumulative_Length_ft,Distance_to_FOL_Intersection,Distance_to_FOL_Station,Distance_to_FOL_Switch,Distance_to_PRE_Intersection,Distance_to_PRE_Station,Distance_to_PRE_Switch
74.8,388.5275857,-0.27595719999999346,0.028200000000026648,-0.6368286000000012,-0.190514300000018,-0.10969999999997526,-0.050028499999996257,0.44192850000001727,0.43498569999997017,0.06957149999999501,-0.615371400000015,-0.446085700000026,0.0002,0.0006,3.1792,4.904,8.2212,4.0498,0.96,0.0006,0.691,0.001,0.001,0.028200000000026648,3.1792,4.904,8.2212,4.0498,0.96,0.0006,0.691,0.001,0.001,50,10950,0,1,0,POINT (-78.845935 35.86135800000001),-78.8459,35.86137,0,0,0,50,44650,8603,430150,50,0,0,10950,0,0
20.98,388.6947429,0.16882859999998345,0.14267139999998335,-0.10022850000001426,-0.6617570999999884,-0.10969999999997526,-0.4565142999999807,0.44192850000001727,0.29864280000003873,-0.43125720000000456,-0.5577428999999938,-0.446085700000026,0.001,0.0004,0.0006,4.2022,8.2212,4.0498,0.96,0.001,0.691,0.001,0.001,0.14267139999998335,0.0006,4.2022,8.2212,4.0498,0.96,0.001,0.691,0.001,0.001,300,10700,0,1,0,POINT (-78.84628599999999 35.861877),-78.8463,35.86185,0,0,0,300,44900,8598,429900,300,0,0,10700,0,0
75.11,386.7601571,0.29864280000003873,0.44192850000001727,0.16882859999998345,-0.031228600000019924,-0.6617570999999884,-0.10969999999997526,0.250114300000007,-0.48748569999997926,-0.4676142999999797,-0.4332572000000141,-0.101285799999971,0.0,0.96,0.001,0.0006,4.2022,8.2212,0.001,0.691,0.001,0.001,0.0014,0.44192850000001727,0.001,0.0006,4.2022,8.2212,0.001,0.691,0.001,0.001,0.0014,850,10150,0,1,0,POINT (-78.846972 35.862925999999995),-78.847,35.86291,0,0,0,850,45450,8587,429350,850,0,0,10150,0,0
76.72,386.2701714,-0.134399999999971,0.43498569999997017,0.44192850000001727,0.028200000000026648,-0.27899999999999636,-0.7103142999999932,-0.2492000000000303,-0.5864141999999788,-0.446085700000026,-0.101285799999971,0.6798999999999751,0.001,0.0006,0.96,0.0006,3.1792,4.2022,0.691,0.001,0.001,0.0014,0.0012,0.43498569999997017,0.96,0.0006,3.1792,4.2022,0.691,0.001,0.001,0.0014,0.0012,1200,9800,0,1,0,POINT (-78.847491 35.86358599999999),-78.8475,35.86358,0,0,0,1200,45800,8580,429000,1200,0,0,9800,0,0
76.9,386.9506286,-0.48748569999997926,0.250114300000007,0.44192850000001727,0.18748579999999038,0.028200000000026648,-0.6617570999999884,-0.5803999999999974,-0.45268570000001773,-0.38922850000000153,0.014228600000024016,0.6798999999999751,0.691,0.001,0.96,0.001,0.0006,3.1792,0.4604,0.001,0.001,0.0014,0.0012,0.250114300000007,0.96,0.001,0.0006,3.1792,0.4604,0.001,0.001,0.0014,0.0012,1400,9600,0,1,0,POINT (-78.84771199999999 35.863937),-78.8477,35.86397,0,0,0,1400,46000,8576,428800,1400,0,0,9600,0,0
23.73,389.1319429,-0.6431999999999789,-0.2492000000000303,0.43498569999997017,0.44192850000001727,0.028200000000026648,-0.10022850000001426,-0.5859285000000227,-0.446085700000026,-0.101285799999971,0.6798999999999751,0.5666286000000014,0.0006,0.691,0.001,0.96,0.0006,1.3164,0.001,0.001,0.0014,0.0012,0.001,-0.2492000000000303,0.001,0.96,0.0006,1.3164,0.001,0.001,0.0014,0.0012,0.001,1750,9250,0,1,0,POINT (-78.848246 35.86463899999999),-78.8482,35.86464,0,0,0,1750,46350,8569,428450,1750,0,0,9250,0,0
78.45,389.7648857,-0.626657200000011,-0.43125720000000456,0.29864280000003873,0.44192850000001727,0.16882859999998345,-0.031228600000019924,-0.4676142999999797,-0.4332572000000141,-0.101285799999971,0.6798999999999751,0.6020857000000319,0.0,0.691,0.001,0.96,0.001,0.0006,0.001,0.001,0.0014,0.0012,0.0006,-0.43125720000000456,0.001,0.96,0.001,0.0006,0.001,0.001,0.0014,0.0012,0.0006,1850,9150,0,1,0,POINT (-78.84837599999999 35.864836999999994),-78.8484,35.86483,0,0,0,1850,46450,8567,428350,1850,0,0,9150,0,0
76.09,390.3850286,-0.615371400000015,-0.5803999999999974,0.250114300000007,0.44192850000001727,0.23778570000001764,0.028200000000026648,-0.45268570000001773,-0.32377139999999827,0.09327150000001438,0.6798999999999751,0.6020857000000319,0.0002,0.4604,0.691,0.96,0.0772,0.0006,0.001,0.0014,0.0012,0.001,0.001,-0.5803999999999974,0.691,0.96,0.0772,0.0006,0.001,0.0014,0.0012,0.001,0.001,1950,9050,0,1,0,POINT (-78.84853599999998 35.865035),-78.8485,35.86502,0,0,0,1950,46550,8565,428250,1950,0,0,9050,0,0
77.36,391.6170429,-0.6040858000000071,-0.6118857999999818,-0.007957099999998718,0.43498569999997017,0.44192850000001727,0.028200000000026648,-0.446085700000026,-0.101285799999971,0.6798999999999751,0.5407571000000075,0.6020857000000319,0.001,0.001,0.691,0.0006,0.96,0.0006,0.001,0.0014,0.0012,0.001,0.001,-0.6118857999999818,0.691,0.0006,0.96,0.0006,0.001,0.0014,0.0012,0.001,0.001,2150,8850,0,1,0,POINT (-78.848811 35.865416999999994),-78.8488,35.86541,0,0,0,2150,46750,8561,428050,2150,0,0,8850,0,0
78.01,392.7612,-0.4676142999999797,-0.5577428999999938,-0.43125720000000456,0.29864280000003873,0.44192850000001727,0.16882859999998345,-0.4332572000000141,-0.101285799999971,0.6798999999999751,0.6020857000000319,0.5729000000000042,0.001,0.001,0.691,0.001,0.96,0.001,0.001,0.0014,0.0012,0.0006,2.17,-0.5577428999999938,0.691,0.001,0.96,0.001,0.001,0.0014,0.0012,0.0006,2.17,2350,8650,0,1,0,POINT (-78.84906299999999 35.865756),-78.8491,35.86579,0,0,0,2350,46950,8557,427850,2350,0,0,8650,0,0
20.83,392.9685857,-0.45268570000001773,-0.4676142999999797,-0.48748569999997926,0.250114300000007,0.44192850000001727,0.18748579999999038,-0.38922850000000153,0.014228600000024016,0.6798999999999751,0.6020857000000319,0.5398571000000061,0.001,0.001,0.691,0.001,0.96,0.001,0.001,0.0014,0.0012,0.001,2.17,-0.4676142999999797,0.691,0.001,0.96,0.001,0.001,0.0014,0.0012,0.001,2.17,2400,8600,0,1,0,POINT (-78.849124 35.86595899999999),-78.8491,35.86589,0,0,0,2400,47000,8556,427800,2400,0,0,8600,0,0
77.95,393.2138857,-0.469099999999969,-0.45268570000001773,-0.5803999999999974,0.250114300000007,0.44192850000001727,0.23778570000001764,-0.32377139999999827,0.09327150000001438,0.6798999999999751,0.6020857000000319,0.5028143000000114,0.0004,0.001,0.4604,0.691,0.96,0.0772,0.0014,0.0012,0.001,0.001,2.17,-0.45268570000001773,0.4604,0.691,0.96,0.0772,0.0014,0.0012,0.001,0.001,2.17,2450,8550,0,1,0,POINT (-78.84924599999998 35.86601600000001),-78.8492,35.86598,0,0,0,2450,47050,8555,427750,2450,0,0,8550,0,0
75.49,396.2704571,-0.49932860000001256,-0.101285799999971,-0.446085700000026,-0.5864141999999788,-0.2492000000000303,0.43498569999997017,0.6798999999999751,0.5666286000000014,0.6020857000000319,0.38948579999998856,0.8303142999999977,0.0,0.0014,0.001,0.001,0.691,0.001,0.0012,0.001,2.17,0.0004,1.3562,-0.101285799999971,0.001,0.001,0.691,0.001,0.0012,0.001,2.17,0.0004,1.3562,3250,7750,0,1,0,POINT (-78.85027599999998 35.867446),-78.8503,35.86752,0,0,0,3250,47850,8539,426950,3250,0,0,7750,0,0
68.47,388.4351429,3.2507572000000096,0.9534142999999631,0.700885699999958,0.6867429000000129,1.6233714000000532,0.9439714000000095,8.273771399999987,0.5854856999999924,0.9447428999999943,1.220414299999959,0.9153572000000167,0.0636,0.4226,5.524,2.681,2.264,4.6206,2.8042,8.1392,5.5864,7.3878,2.6724,0.9534142999999631,5.524,2.681,2.264,4.6206,2.8042,8.1392,5.5864,7.3878,2.6724,50,350,0,0,1,POINT (-78.85003899999998 35.890716),-78.85,35.89069,0,0,0,3400,59000,8316,415800,0,0,50,350,0,0
70.56,369.5293571,7.749642899999969,8.273771399999987,0.8045285999999692,0.6867429000000129,0.6707715000000007,1.6233714000000532,5.30548570000002,0.6447428999999829,1.220414299999959,1.136557200000027,0.7744286000000216,0.0,0.0636,5.524,3.7868,2.681,2.264,2.8042,8.1392,7.3878,4.8132,2.6724,8.273771399999987,5.524,3.7868,2.681,2.264,2.8042,8.1392,7.3878,4.8132,2.6724,300,100,0,0,1,POINT (-78.849925 35.89122700000001),-78.8499,35.89123,0,0,0,3650,59250,8311,415550,0,0,300,100,0,0
68.08,369.5293571,7.749642899999969,8.273771399999987,0.8045285999999692,0.6867429000000129,0.6707715000000007,1.6233714000000532,5.30548570000002,0.6447428999999829,1.220414299999959,1.136557200000027,0.7744286000000216,0.0,0.0636,5.524,3.7868,2.681,2.264,2.8042,8.1392,7.3878,4.8132,2.6724,8.273771399999987,5.524,3.7868,2.681,2.264,2.8042,8.1392,7.3878,4.8132,2.6724,300,100,0,0,1,POINT (-78.84995499999998 35.891258),-78.8499,35.89123,0,0,0,3650,59250,8311,415550,0,0,300,100,0,0
65.4,378.7073,-6.142699999999991,8.273771399999987,7.02535720000003,0.7631143000000407,0.6867429000000129,1.6233714000000532,0.6054143000000067,1.024271400000032,1.220414299999959,0.8353571000000102,0.987428599999987,0.0,2.8042,0.0636,5.524,3.7868,1.6028,8.1392,5.7834,7.3878,2.6724,2.0966,8.273771399999987,0.0636,5.524,3.7868,1.6028,8.1392,5.7834,7.3878,2.6724,2.0966,250,4550,0,1,0,POINT (-78.849688 35.89189499999999),-78.8497,35.892,0,0,0,250,59600,8304,415200,250,0,0,4550,0,0
63.94,380.8299286,0.5854856999999924,0.5590856999999687,8.273771399999987,0.9534142999999631,0.700885699999958,0.6867429000000129,0.9447428999999943,1.220414299999959,0.9153572000000167,0.9638284999999769,0.987428599999987,0.0,8.1392,2.4306,0.4226,5.524,2.681,5.5864,7.3878,2.6724,2.0966,0.914,0.5590856999999687,2.4306,0.4226,5.524,2.681,5.5864,7.3878,2.6724,2.0966,0.914,650,4150,0,1,0,POINT (-78.849582 35.892868),-78.8496,35.89288,0,0,0,650,60000,8296,414800,650,0,0,4150,0,0
38.47,380.5194,0.6054143000000067,0.5854856999999924,8.273771399999987,3.2507572000000096,0.7248713999999836,0.6867429000000129,0.9828714000000218,1.220414299999959,0.8353571000000102,0.987428599999987,0.9307143000000337,0.0008,8.1392,2.8042,0.1388,5.524,3.7868,5.7834,7.3878,2.6724,2.0966,0.914,0.5854856999999924,2.8042,0.1388,5.524,3.7868,5.7834,7.3878,2.6724,2.0966,0.914,700,4100,0,1,0,POINT (-78.849543 35.892997),-78.8496,35.89299,0,0,0,700,60050,8295,414750,700,0,0,4100,0,0
38.2,380.2245143,0.5878857000000153,0.6054143000000067,8.273771399999987,7.02535720000003,0.7631143000000407,0.6867429000000129,1.024271400000032,1.220414299999959,0.8353571000000102,0.987428599999987,0.9286000000000172,4.4598,8.1392,2.8042,0.0636,5.524,3.7868,5.7834,7.3878,2.6724,2.0966,0.914,0.6054143000000067,2.8042,0.0636,5.524,3.7868,5.7834,7.3878,2.6724,2.0966,0.914,750,4050,0,1,0,POINT (-78.84953599999999 35.89312699999999),-78.8496,35.8931,0,0,0,750,60100,8294,414700,750,0,0,4050,0,0
69.73,401.2580571,0.7591714000000138,1.136542899999995,7.051428600000008,0.21205709999998135,-0.387185699999975,-0.6358142999999927,0.593757099999948,1.6233714000000532,0.5536857000000168,0.6867429000000129,0.8295000000000528,7.1282,5.741,3.8918,2.1854,0.0006,0.3708,4.6206,2.264,2.681,3.7868,5.524,1.136542899999995,3.8918,2.1854,0.0006,0.3708,4.6206,2.264,2.681,3.7868,5.524,650,2700,0,1,0,POINT (-78.85090099999998 35.88467399999999),-78.851,35.88465,0,0,0,650,56250,8371,418550,650,0,0,0,0,2700
73.35,400.6643,0.2365856999999778,1.136542899999995,7.051428600000008,2.0910714000000326,-0.31937140000002273,-0.6358142999999927,0.15739999999999554,1.6233714000000532,0.570357099999967,0.6867429000000129,0.9534142999999631,0.0008,7.1282,3.8918,2.1854,0.0006,0.3708,4.6206,2.264,2.681,5.524,0.4226,1.136542899999995,3.8918,2.1854,0.0006,0.3708,4.6206,2.264,2.681,5.524,0.4226,750,2600,0,1,0,POINT (-78.850932 35.884837999999995),-78.8509,35.88486,0,0,0,750,56350,8369,418450,750,0,0,0,0,2600
58.62,400.8463571,-0.38628569999997353,1.136542899999995,6.984671400000025,7.051428600000008,-0.24277139999998099,-0.6328284999999596,0.9439714000000095,1.6233714000000532,0.6867429000000129,0.700885699999958,0.9534142999999631,0.0008,7.1282,4.3784,2.1854,0.0006,0.3708,4.6206,2.264,2.681,5.524,0.4226,1.136542899999995,4.3784,2.1854,0.0006,0.3708,4.6206,2.264,2.681,5.524,0.4226,850,2500,0,1,0,POINT (-78.850856 35.885047),-78.8509,35.88508,0,0,0,850,56450,8367,418350,850,0,0,0,0,2500
40.13,403.8951714,-0.341242799999975,0.593757099999948,1.136542899999995,7.051428600000008,0.26715719999998555,-0.3550285000000031,1.6233714000000532,0.49501430000003666,0.6867429000000129,0.8969857000000161,8.273771399999987,0.0,4.6206,7.1282,3.8918,2.1854,0.0006,2.264,2.681,5.524,0.4226,0.0636,0.593757099999948,7.1282,3.8918,2.1854,0.0006,2.264,2.681,5.524,0.4226,0.0636,1200,2150,0,1,0,POINT (-78.85067299999999 35.885836999999995),-78.8508,35.88585,0,0,0,1200,56800,8360,418000,1200,0,0,0,0,2150
70.22,398.0840571,0.34935709999996334,1.6233714000000532,1.4864285999999538,1.136542899999995,0.8049857999999972,7.051428600000008,0.6867429000000129,0.7813714000000118,8.273771399999987,8.006271400000003,0.6054143000000067,0.0006,1.6028,4.6206,7.1282,5.741,3.8918,3.7868,5.524,0.0636,2.8042,8.1392,1.6233714000000532,4.6206,7.1282,5.741,3.8918,3.7868,5.524,0.0636,2.8042,8.1392,2000,1350,0,1,0,POINT (-78.85059599999998 35.887606999999996),-78.8506,35.88762,0,0,0,2000,57600,8344,417200,2000,0,0,0,0,1350
67.55,395.6469571,0.6783570999999711,0.6867429000000129,1.6233714000000532,1.1966285999999968,1.136542899999995,1.3149856999999656,0.7631143000000407,7.02535720000003,8.273771399999987,0.6054143000000067,0.9828714000000218,0.0008,3.7868,2.264,4.6206,7.1282,5.741,5.524,0.0636,2.8042,8.1392,5.7834,0.6867429000000129,2.264,4.6206,7.1282,5.741,5.524,0.0636,2.8042,8.1392,5.7834,2450,900,0,1,0,POINT (-78.850535 35.888637),-78.8505,35.88862,0,0,0,2450,58050,8335,416750,2450,0,0,0,0,900
63.65,394.6811,0.6079000000000292,0.6867429000000129,0.9774428999999714,1.6233714000000532,1.008700000000033,1.136542899999995,0.8045285999999692,8.273771399999987,7.749642899999969,0.6054143000000067,1.1730999999999767,0.0,3.7868,2.681,4.6206,7.1282,5.741,5.524,0.0636,2.8042,8.1392,5.7834,0.6867429000000129,2.681,4.6206,7.1282,5.741,5.524,0.0636,2.8042,8.1392,5.7834,2600,750,0,1,0,POINT (-78.850474 35.888915),-78.8505,35.88895,0,0,0,2600,58200,8332,416600,2600,0,0,0,0,750
36.01,393.0539571,0.700885699999958,0.6867429000000129,0.6524713999999676,1.6233714000000532,0.6315570999999522,1.136542899999995,0.9534142999999631,8.273771399999987,0.5590856999999687,0.8591999999999871,1.220414299999959,0.0,5.524,2.681,2.264,4.6206,7.1282,0.4226,2.4306,8.1392,5.5864,7.3878,0.6867429000000129,2.681,2.264,4.6206,7.1282,0.4226,2.4306,8.1392,5.5864,7.3878,2850,500,0,1,0,POINT (-78.850299 35.889541),-78.8503,35.88949,0,0,0,2850,58450,8327,416350,2850,0,0,0,0,500
62.55,389.8462,0.9534142999999631,0.8969857000000161,0.6867429000000129,0.49501430000003666,1.6233714000000532,0.2365856999999778,8.273771399999987,0.5448571000000015,0.7535000000000309,1.220414299999959,1.1357284999999706,0.0,0.4226,5.524,2.681,2.264,4.6206,0.0636,8.1392,5.5864,7.3878,4.8132,0.8969857000000161,5.524,2.681,2.264,4.6206,0.0636,8.1392,5.5864,7.3878,4.8132,3250,100,0,1,0,POINT (-78.85012299999998 35.890357),-78.8501,35.89036,0,0,0,3250,58850,8319,415950,3250,0,0,0,0,100
67.06,362.1035857,0.676328500000011,0.987428599999987,0.7135429000000499,1.1357284999999706,1.220414299999959,0.7213285999999925,0.6639999999999873,0.6457571000000257,0.1533570999999938,0.6674572000000012,0.6273714000000155,0.0002,2.0966,1.7438,4.8132,7.3878,8.1392,1.4882,0.0008,2.6484,8.1826,4.8588,0.987428599999987,1.7438,4.8132,7.3878,8.1392,1.4882,0.0008,2.6484,8.1826,4.8588,3000,1800,0,1,0,POINT (-78.850932 35.89788800000001),-78.851,35.89792,0,0,0,3000,62350,8249,412450,3000,0,0,1800,0,0
48.68,361.7979429,0.6268857000000025,0.987428599999987,0.6805143000000271,1.1357284999999706,1.220414299999959,0.7535000000000309,0.6639999999999873,0.6100571000000059,0.08465710000001536,0.6674572000000012,0.6273714000000155,0.914,2.0966,1.2182,4.8132,7.3878,5.5864,1.4882,0.0008,2.6484,8.1826,4.8588,0.987428599999987,1.2182,4.8132,7.3878,5.5864,1.4882,0.0008,2.6484,8.1826,4.8588,3050,1750,0,1,0,POINT (-78.85099299999999 35.898036),-78.851,35.89803,0,0,0,3050,62400,8248,412400,3050,0,0,1750,0,0
69.38,360.0751286,0.5227428000000032,0.9286000000000172,0.987428599999987,0.8353571000000102,1.220414299999959,1.0825427999999988,0.6457571000000257,0.25705709999999726,0.18815719999997782,0.6674572000000012,-0.05801429999996799,0.0004,0.914,2.0966,2.6724,7.3878,5.7834,1.4882,2.052,8.1826,5.2378,4.8588,0.9286000000000172,2.0966,2.6724,7.3878,5.7834,1.4882,2.052,8.1826,5.2378,4.8588,3350,1450,0,1,0,POINT (-78.851252 35.89862799999999),-78.8513,35.89866,0,0,0,3350,62700,8242,412100,3350,0,0,1450,0,0
66.46,357.1361,-0.13164280000000872,0.3785856999999737,0.6457571000000257,0.9307143000000337,0.987428599999987,0.8353571000000102,-0.012357199999996737,0.6674572000000012,0.1122143000000051,-0.3214714000000072,-0.02082860000001574,0.0004,2.052,1.4882,0.914,2.0966,2.6724,8.1826,5.2378,4.8588,0.3264,2.1386,0.3785856999999737,1.4882,0.914,2.0966,2.6724,8.1826,5.2378,4.8588,0.3264,2.1386,4250,550,0,1,0,POINT (-78.852137 35.900549999999996),-78.8521,35.90054,0,0,0,4250,63600,8224,411200,4250,0,0,550,0,0
70.29,357.6715286,-0.0011713999999756197,-0.012357199999996737,0.3785856999999737,0.6457571000000257,0.9286000000000172,0.987428599999987,0.6674572000000012,0.01172860000002629,-0.2728142999999932,0.018428599999992912,0.1438857999999641,0.0008,8.1826,2.052,1.4882,0.914,2.0966,5.2378,4.8588,0.3264,2.1386,0.986,-0.012357199999996737,2.052,1.4882,0.914,2.0966,5.2378,4.8588,0.3264,2.1386,0.986,0,0,0,1,0,POINT (-78.852595 35.901729),-78.8526,35.90171,0,1,0,0,64150,8213,410650,0,0,0,0,0,0
68.02,357.6229714,0.18815719999997782,-0.0011713999999756197,0.3785856999999737,0.6457571000000257,0.9286000000000172,0.987428599999987,0.6674572000000012,-0.05801429999996799,-0.231971499999986,0.07115710000005038,0.1438857999999641,0.0006,8.1826,2.052,1.4882,0.914,2.0966,5.2378,4.8588,0.3264,2.1386,0.986,-0.0011713999999756197,2.052,1.4882,0.914,2.0966,5.2378,4.8588,0.3264,2.1386,0.986,50,3250,0,1,0,POINT (-78.852603 35.901786),-78.8526,35.90181,0,0,0,50,64200,8212,410600,50,0,0,3250,0,0
68.09,356.8998143,0.6674572000000012,0.5835571000000073,0.25705709999999726,0.6457571000000257,0.676328500000011,0.987428599999987,0.6273714000000155,-0.15952859999998736,-0.12958569999995007,0.1438857999999641,0.1404715000000465,0.0006,8.1826,2.6484,0.0008,1.4882,2.0966,4.8588,2.311,2.1386,1.22,0.986,0.5835571000000073,2.6484,0.0008,1.4882,2.0966,4.8588,2.311,2.1386,1.22,0.986,200,3100,0,1,0,POINT (-78.852671 35.90208799999999),-78.8526,35.90214,0,0,0,200,64350,8209,410450,200,0,0,3100,0,0
69.62,355.8444429,-0.23422849999997197,0.6273714000000155,0.6674572000000012,0.08465710000001536,0.6100571000000059,0.6639999999999873,-0.2942570999999816,-0.12958569999995007,0.1438857999999641,0.1404715000000465,-0.17367139999998926,0.0008,4.8588,8.1826,2.6484,0.0008,1.4882,2.311,2.1386,1.22,0.7408,0.0006,0.6273714000000155,8.1826,2.6484,0.0008,1.4882,2.311,2.1386,1.22,0.7408,0.0006,800,2500,0,1,0,POINT (-78.85283900000002 35.90333900000001),-78.8528,35.90347,0,0,0,800,64950,8197,409850,800,0,0,2500,0,0
42.23,355.8444429,-0.23422849999997197,0.6273714000000155,0.6674572000000012,0.08465710000001536,0.6100571000000059,0.6639999999999873,-0.2942570999999816,-0.12958569999995007,0.1438857999999641,0.1404715000000465,-0.17367139999998926,0.0008,4.8588,8.1826,2.6484,0.0008,1.4882,2.311,2.1386,1.22,0.7408,0.0006,0.6273714000000155,8.1826,2.6484,0.0008,1.4882,2.311,2.1386,1.22,0.7408,0.0006,800,2500,0,1,0,POINT (-78.85281599999999 35.903518),-78.8528,35.90347,0,0,0,800,64950,8197,409850,800,0,0,2500,0,0
22.47,356.1387,-0.3425572000000443,0.335785699999974,0.6674572000000012,-0.012357199999996737,0.40934290000001283,0.6457571000000257,-0.36494279999999435,-0.06915720000000647,0.1438857999999641,0.13218580000000202,-0.13184279999995852,0.879,4.8588,8.1826,2.6484,2.052,1.4882,0.124,2.1386,1.22,0.7408,0.0006,0.335785699999974,8.1826,2.6484,2.052,1.4882,0.124,2.1386,1.22,0.7408,0.0006,900,2400,0,1,0,POINT (-78.85280099999999 35.903636),-78.8528,35.90369,0,0,0,900,65050,8195,409750,900,0,0,2400,0,0
32.58,356.7274714,-0.429371500000002,0.01172860000002629,0.6674572000000012,-0.0011713999999756197,0.3785856999999737,0.6457571000000257,-0.231971499999986,0.07115710000005038,0.1438857999999641,0.02108570000001464,0.039457099999992806,0.0,4.8588,5.2378,8.1826,2.052,1.4882,0.3264,2.1386,0.986,0.26,0.0006,0.01172860000002629,5.2378,8.1826,2.052,1.4882,0.3264,2.1386,0.986,0.26,0.0006,1050,2250,0,1,0,POINT (-78.85281599999999 35.90399099999999),-78.8528,35.90402,0,0,0,1050,65200,8192,409600,1050,0,0,2250,0,0
68.11,356.7274714,-0.429371500000002,0.01172860000002629,0.6674572000000012,-0.0011713999999756197,0.3785856999999737,0.6457571000000257,-0.231971499999986,0.07115710000005038,0.1438857999999641,0.02108570000001464,0.039457099999992806,0.0,4.8588,5.2378,8.1826,2.052,1.4882,0.3264,2.1386,0.986,0.26,0.0006,0.01172860000002629,5.2378,8.1826,2.052,1.4882,0.3264,2.1386,0.986,0.26,0.0006,1050,2250,0,1,0,POINT (-78.85281599999999 35.904029),-78.8528,35.90402,0,0,0,1050,65200,8192,409600,1050,0,0,2250,0,0
38.54,357.2129857,-0.5117000000000189,-0.13505720000000565,0.6674572000000012,0.33342849999996815,0.25705709999999726,0.6457571000000257,-0.13337139999998726,0.1438857999999641,0.1404715000000465,-0.12528570000000627,0.039457099999992806,0.0,2.311,5.2378,8.1826,2.052,1.4882,0.6302,2.1386,0.986,0.0006,0.7022,-0.13505720000000565,5.2378,8.1826,2.052,1.4882,0.6302,2.1386,0.986,0.0006,0.7022,1150,2150,0,1,0,POINT (-78.85272499999999 35.90428899999999),-78.8528,35.90425,0,0,0,1150,65300,8190,409500,1150,0,0,2150,0,0
68.39,359.3514857,0.07115710000005038,0.018428599999992912,-0.2728142999999932,0.01172860000002629,0.6674572000000012,-0.0011713999999756197,0.1438857999999641,0.02108570000001464,0.039457099999992806,0.060614299999997456,-0.2817286000000081,0.0008,2.1386,0.3264,4.8588,5.2378,8.1826,0.986,0.26,0.0006,0.7022,0.452,0.018428599999992912,0.3264,4.8588,5.2378,8.1826,0.986,0.26,0.0006,0.7022,0.452,2050,1250,0,1,0,POINT (-78.852664 35.90621899999999),-78.8527,35.90624,0,0,0,2050,66200,8172,408600,2050,0,0,1250,0,0
63.47,359.2917429,0.13122859999998582,0.07115710000005038,-0.231971499999986,-0.05801429999996799,0.6674572000000012,0.18815719999997782,0.1438857999999641,-0.040514299999983905,0.039457099999992806,0.060614299999997456,-0.3518572000000404,0.0,2.1386,0.3264,4.8588,5.2378,8.1826,0.986,0.0006,0.0006,0.7022,0.452,0.07115710000005038,0.3264,4.8588,5.2378,8.1826,0.986,0.0006,0.0006,0.7022,0.452,2100,1200,0,1,0,POINT (-78.85275500000002 35.906321999999996),-78.8527,35.90635,0,0,0,2100,66250,8171,408550,2100,0,0,1200,0,0
68.19,359.2202571,0.1438857999999641,0.13122859999998582,-0.19251430000002756,-0.13505720000000565,0.6674572000000012,0.33342849999996815,0.1404715000000465,-0.12528570000000627,0.039457099999992806,0.060614299999997456,-0.3978571000000102,0.0,2.1386,0.3264,2.311,5.2378,8.1826,0.986,0.0006,0.7022,0.4362,0.452,0.13122859999998582,0.3264,2.311,5.2378,8.1826,0.986,0.0006,0.7022,0.4362,0.452,2150,1150,0,1,0,POINT (-78.85283900000002 35.906406),-78.8527,35.90646,0,0,0,2150,66300,8170,408500,2150,0,0,1150,0,0
69.14,359.0895286,0.13377140000000054,0.1438857999999641,-0.12958569999995007,-0.15952859999998736,0.6273714000000155,0.6674572000000012,0.1404715000000465,-0.22132859999999255,0.060614299999997456,0.05517140000000609,-0.3978571000000102,0.4092,1.22,2.1386,2.311,4.8588,8.1826,0.986,0.0006,0.7022,0.452,0.0,0.1438857999999641,2.1386,2.311,4.8588,8.1826,0.986,0.0006,0.7022,0.452,0.0,2250,1050,0,1,0,POINT (-78.852786 35.906688),-78.8527,35.90668,0,0,0,2250,66400,8168,408400,2250,0,0,1050,0,0
