Node_ID,Cumulative_Length_ft,Elevation_Smoothen_ft,x_coordinate,y_coordinate,Curve_degree,Station,Intersection,Switch,Switch_if
5947,297350,512.5734857,-79.0479,36.03808,0.00104,,,,0
5948,297400,512.1858143,-79.0478,36.03814,0.00104,,,,0
5949,297450,511.7807429,-79.0477,36.0382,0.00062,,,,0
5950,297500,511.3954714,-79.0475,36.03826,0.0002,,,,0
5951,297550,511.0110429,-79.0474,36.03833,0.0002,,,,0
5952,297600,510.6151857,-79.0473,36.03839,0,,,,0
5953,297650,510.2078571,-79.0472,36.03845,0.0002,,,,0
5954,297700,509.7851857,-79.0471,36.03851,0.00042,,,,0
5955,297750,509.3458857,-79.047,36.03858,0.00104,,,,0
5956,297800,508.8475714,-79.0469,36.03864,0.00104,,,,0
5957,297850,508.3804714,-79.0467,36.0387,0.00062,,,,0
5958,297900,507.9379571,-79.0466,36.03876,0.0002,,,,0
5959,297950,507.5321571,-79.0465,36.03882,0.0002,,,,0
5960,298000,507.1587857,-79.0464,36.03889,2.21578,,,,0
5961,298050,506.7947571,-79.0463,36.03895,0.5173,,,,0
5962,298100,506.4719286,-79.0462,36.03902,0.00062,,,,0
5963,298150,506.1970571,-79.0461,36.03908,0.00044,,,,0
5964,298200,505.9118143,-79.046,36.03914,0.00106,,,,0
5965,298250,505.5862429,-79.0459,36.03921,0.00062,,,,0
5966,298300,505.2366857,-79.0457,36.03927,0.00018,,,,0
5967,298350,504.8814143,-79.0456,36.03934,0.00018,,,,0
5968,298400,504.5167714,-79.0455,36.0394,0.00062,,,,0
5969,298450,504.1737571,-79.0454,36.03947,0.00106,,,,0
5970,298500,503.7872571,-79.0453,36.03953,0.00106,,,,0
5971,298550,503.3439857,-79.0452,36.0396,0.00062,,,,0
5972,298600,502.6503429,-79.0451,36.03966,0.00018,,,,0
5973,298650,501.8457857,-79.045,36.03973,0.00018,,,,0
5974,298700,501.0851143,-79.0449,36.03979,0.00018,,,,0
5975,298750,500.2862714,-79.0447,36.03985,6.3442,,,,0
5976,298800,499.4024429,-79.0446,36.03991,7.86692,,,,0
5977,298850,498.4837857,-79.0445,36.03997,0.00036,,,,0
5978,298900,497.8457286,-79.0444,36.04002,0.00036,,,,0
5979,298950,498.1143286,-79.0443,36.04007,0,,,,0
5980,299000,498.5153429,-79.0441,36.04013,0,,,,0
5981,299050,498.7547571,-79.044,36.04018,14.08598,,,,0
5982,299100,499.1109714,-79.0439,36.04022,3.79378,,,,0
5983,299150,499.4501429,-79.0438,36.04026,0.00024,,,,0
5984,299200,499.5172857,-79.0436,36.04029,0,,,,0
5985,299250,499.3335571,-79.0435,36.04033,0.00046,,,,0
5986,299300,498.6116571,-79.0434,36.04037,0.00046,,,,0
5987,299350,497.8389143,-79.0433,36.0404,9.2303,,,,0
5988,299400,497.1820143,-79.0431,36.04043,7.22926,,,,0
5989,299450,496.4561,-79.043,36.04046,0.00058,,,,0
5990,299500,495.8815714,-79.0429,36.04048,0.00058,,,,0
5991,299550,495.6761143,-79.0427,36.0405,1.5545,,,,0
5992,299600,495.4807571,-79.0426,36.04052,6.22174,,,,0
5993,299650,495.1510286,-79.0424,36.04053,0.00008,,,,0
5994,299700,494.8679571,-79.0423,36.04055,0.00076,,,,0
5995,299750,494.5797714,-79.0422,36.04056,0.00076,,,,0
5996,299800,494.2694571,-79.042,36.04058,5.04066,,,,0
5997,299850,493.8700571,-79.0419,36.04059,5.30574,,,,0
5998,299900,493.4128857,-79.0418,36.04059,0,,,,0
5999,299950,492.8021286,-79.0416,36.0406,0,,,,0
6000,300000,492.1897429,-79.0415,36.0406,0.00072,,,,0
6001,300050,491.6717143,-79.0414,36.0406,0.00072,,,,0
6002,300100,491.229,-79.0412,36.04061,6.56846,,,,0
6003,300150,490.8069,-79.0411,36.04061,9.15528,,,,0
6004,300200,490.4228,-79.0409,36.0406,6E-05,,,,0
6005,300250,490.0657571,-79.0408,36.04059,0.00082,,,,0
6006,300300,489.9077714,-79.0407,36.04058,0.00076,,,,0
6007,300350,489.7813857,-79.0405,36.04056,5.40568,,,,0
6008,300400,489.5205286,-79.0404,36.04055,11.29956,,,,0
6009,300450,489.1864286,-79.0403,36.04052,0.0006,,,,0
6010,300500,488.8658429,-79.0401,36.0405,0.0006,,,,0
6011,300550,488.5571571,-79.04,36.04047,0,,,,0
6012,300600,488.2014714,-79.0399,36.04044,0.0002,,,,0
6013,300650,487.7737571,-79.0397,36.04042,1.6338,,,,0
6014,300700,487.3623857,-79.0396,36.04039,7.4904,,,,0
6015,300750,487.0043857,-79.0395,36.04035,0,,,,0
6016,300800,486.6979,-79.0393,36.04032,0.0002,,,,0
6017,300850,486.3892429,-79.0392,36.04028,0.0006,,,,0
6018,300900,486.0406143,-79.0391,36.04025,0.0008,,,,0
6019,300950,485.6509,-79.039,36.04021,0,,,,0
6020,301000,485.151,-79.0388,36.04018,13.6126,,,,0
6021,301050,484.5810571,-79.0387,36.04013,9.9916,,,,0
6022,301100,483.8655286,-79.0386,36.04007,0.001,,,,0
6023,301150,483.0646714,-79.0385,36.04002,0.001,,,,0
6024,301200,482.1615286,-79.0383,36.03996,0.0004,,,,0
6025,301250,481.0566143,-79.0382,36.03991,0.0002,,,,0
6026,301300,479.8965286,-79.0381,36.03985,3.7458,,,,0
6027,301350,479.0233143,-79.038,36.03979,4.1176,,,,0
6028,301400,478.3295857,-79.0379,36.03973,0.001,,,,0
6029,301450,477.9060571,-79.0378,36.03967,0.001,,,,0
6030,301500,477.7231571,-79.0377,36.03961,0,,,,0
6031,301550,477.7147857,-79.0375,36.03954,0.001,,,,0
6032,301600,477.9846286,-79.0374,36.03948,0.001,,,,0
6033,301650,478.3665571,-79.0373,36.03942,0,,,,0
6034,301700,478.6046857,-79.0372,36.03936,0.001,,,,0
6035,301750,478.7150857,-79.0371,36.03929,22.3026,,,,0
6036,301800,478.6657714,-79.037,36.03922,1.3306,,,,0
6037,301850,478.4228857,-79.0369,36.03914,0.0006,,,,0
6038,301900,478.0727286,-79.0368,36.03906,0,,,,0
6039,301950,477.6715,-79.0367,36.03898,0.0006,,,,0
6040,302000,477.2953143,-79.0366,36.0389,0.0012,,,,0
6041,302050,476.8741429,-79.0365,36.03882,0.0006,,,,0
6042,302100,476.4310286,-79.0364,36.03874,0,,,,0
6043,302150,475.9202143,-79.0363,36.03866,0,,,,0
6044,302200,475.3546286,-79.0362,36.03858,0.0006,,,,0
6045,302250,474.8112857,-79.0361,36.0385,0.0006,,,,0
6046,302300,474.3565286,-79.036,36.03842,3.6626,,,,0
6047,302350,473.9372571,-79.036,36.03834,3.7638,,,,0
6048,302400,473.5922857,-79.0359,36.03825,0.0006,,,,0
6049,302450,473.3486857,-79.0358,36.03817,0,,,,0
6050,302500,473.2175429,-79.0357,36.03808,0.0004,,,,0
6051,302550,473.1622571,-79.0356,36.038,0.0004,,,,0
6052,302600,473.2402714,-79.0355,36.03792,0,,,,0
6053,302650,473.1641,-79.0354,36.03783,0.0006,,,,0
6054,302700,473.0675857,-79.0353,36.03775,0.0002,,,,0
6055,302750,472.9645,-79.0352,36.03766,0.0002,,,,0
6056,302800,472.8436429,-79.0352,36.03758,0.0006,,,,0
6057,302850,472.7014,-79.0351,36.03749,0.001,,,,0
6058,302900,472.5529429,-79.035,36.03741,0.001,,,,0
6059,302950,472.3107857,-79.0349,36.03732,0.0006,,,,0
6060,303000,472.1262286,-79.0348,36.03724,0.0002,,,,0
6061,303050,471.9699571,-79.0347,36.03716,0.0002,,,,0
6062,303100,471.8076,-79.0346,36.03707,0.0006,,,,0
6063,303150,471.6288143,-79.0345,36.03699,10.0764,,,,0
6064,303200,471.4521429,-79.0344,36.03691,3.6698,,,,0
6065,303250,471.2914857,-79.0343,36.03683,0.001,,,,0
6066,303300,471.1381286,-79.0342,36.03676,0,,,,0
6067,303350,470.9805286,-79.0341,36.03668,0.0006,,,,0
6068,303400,470.8453143,-79.034,36.03661,0,,,,0
6069,303450,470.7790571,-79.0339,36.03653,0,,,,0
6070,303500,470.7831714,-79.0338,36.03646,11.5554,,,,0
6071,303550,470.8033143,-79.0337,36.03639,5.3834,,,,0
6072,303600,470.8817429,-79.0336,36.03633,0.0002,,,,0
6073,303650,470.9884143,-79.0335,36.03627,0.0006,,,,0
6074,303700,471.1831,-79.0334,36.0362,0.001,,,,0
6075,303750,471.3055143,-79.0333,36.03614,1.1116,,,,0
6076,303800,471.3630857,-79.0332,36.03608,19.7848,,,,0
6077,303850,471.3779286,-79.033,36.03603,0.0008,,,,0
6078,303900,471.4923286,-79.0329,36.03599,0,,,,0
6079,303950,471.6029714,-79.0328,36.03594,0.0008,,,,0
6080,304000,471.8911,-79.0327,36.0359,0.0008,,,,0
6081,304050,472.1882,-79.0325,36.03585,0.0008,,,,0
6082,304100,472.5810714,-79.0324,36.03581,0.0008,,,,0
6083,304150,473.0171286,-79.0323,36.03576,0,,,,0
6084,304200,473.5227857,-79.0322,36.03572,0.0008,,,,0
6085,304250,474.0815143,-79.032,36.03567,0.0008,,,,0
6086,304300,474.7426714,-79.0319,36.03563,0.0008,,,,0
6087,304350,475.3200286,-79.0318,36.03559,0.0008,,,,0
6088,304400,475.9155143,-79.0317,36.03554,0,,,,0
6089,304450,476.5160143,-79.0315,36.0355,0.0008,,,,0
6090,304500,477.1054429,-79.0314,36.03545,0.0008,,,,0
6091,304550,477.6876429,-79.0313,36.03541,0.0008,,,,0
6092,304600,478.2221857,-79.0312,36.03536,0.0008,,,,0
6093,304650,478.6838,-79.031,36.03532,5.7588,,,,0
6094,304700,479.0946857,-79.0309,36.03528,2.1238,,,,0
6095,304750,479.4345143,-79.0308,36.03524,0.001,,,,0
6096,304800,479.7417714,-79.0306,36.0352,0.0004,,,,0
6097,304850,480.1064429,-79.0305,36.03516,0.0006,,,,0
6098,304900,480.4479714,-79.0304,36.03512,0.001,,,,0
6099,304950,480.7433857,-79.0303,36.03509,0.0004,,,,0
6100,305000,480.9980571,-79.0301,36.03505,0,,,,0
6101,305050,481.1940571,-79.03,36.03501,0.0004,,,,0
6102,305100,481.4431143,-79.0299,36.03497,0.0004,,,,0
6103,305150,481.7160286,-79.0297,36.03494,0,,,,0
6104,305200,481.9399857,-79.0296,36.0349,0.0004,,,,0
6105,305250,482.1534571,-79.0295,36.03486,0.0004,,,,0
6106,305300,482.3274571,-79.0294,36.03482,0,,,,0
6107,305350,482.4913286,-79.0292,36.03478,0.0434,,,,0
6108,305400,482.6193429,-79.0291,36.03475,0.0842,,,,0
6109,305450,482.702,-79.029,36.03471,0.0002,,,,0
6110,305500,482.7262,-79.0288,36.03467,0,,,,0
6111,305550,482.7287286,-79.0287,36.03463,0,,,,0
6112,305600,482.6799714,-79.0286,36.0346,0,,,,0
6113,305650,482.5714857,-79.0285,36.03456,0.0008,,,,0
6114,305700,482.3645571,-79.0283,36.03452,0.0008,,,,0
6115,305750,482.1400143,-79.0282,36.03448,0,,,,0
6116,305800,481.8739857,-79.0281,36.03444,0.0002,,,,0
6117,305850,481.5820571,-79.0279,36.03441,0.0002,,,,0
6118,305900,481.2379714,-79.0278,36.03437,0,,,,0
6119,305950,480.8834571,-79.0277,36.03433,0.2482,,,,0
6120,306000,480.5328429,-79.0276,36.03429,2.9766,,,,0
6121,306050,480.1776429,-79.0274,36.03426,0.0006,,,,0
6122,306100,479.7657857,-79.0273,36.03422,0,,,,0
6123,306150,479.2645143,-79.0272,36.03419,0,,,,0
6124,306200,478.6437143,-79.027,36.03415,0,,,,0
6125,306250,478.1264571,-79.0269,36.03412,0,,,,0
6126,306300,477.6792286,-79.0268,36.03409,0,,,,0
6127,306350,477.2071429,-79.0267,36.03405,12.2338,,,,0
6128,306400,476.7347429,-79.0265,36.03403,6.81318,,,,0
6129,306450,476.2909857,-79.0264,36.03401,0.00064,,,,0
6130,306500,475.9071857,-79.0262,36.03399,0.00064,,,,0
6131,306550,475.6133714,-79.0261,36.03398,0,,,,0
6132,306600,475.2224143,-79.026,36.03396,0.00012,,,,0
6133,306650,474.7139143,-79.0258,36.03394,0.49532,,,,0
6134,306700,474.2405857,-79.0257,36.03393,1.93038,,,,0
6135,306750,473.8228,-79.0256,36.03391,0,,,,0
6136,306800,473.4305143,-79.0254,36.0339,0.00064,,,,0
6137,306850,473.0793286,-79.0253,36.03388,0.00064,,,,0
6138,306900,472.7572714,-79.0252,36.03387,0,,,,0
6139,306950,472.4368571,-79.025,36.03385,0.00064,,,,0
6140,307000,472.1284857,-79.0249,36.03384,0.00064,,,,0
6141,307050,471.8113429,-79.0248,36.03382,0,,,,0
6142,307100,471.469,-79.0246,36.03381,0.00064,,,,0
6143,307150,471.1314857,-79.0245,36.03379,6.19362,,,,0
6144,307200,470.7834286,-79.0243,36.03379,0.87048,,,,0
6145,307250,470.4483714,-79.0242,36.03378,6E-05,,,,0
6146,307300,470.1345714,-79.0241,36.03377,0,,,,0
6147,307350,469.8153,-79.0239,36.03376,0,,,,0
6148,307400,469.5038857,-79.0238,36.03375,6E-05,,,,0
6149,307450,469.1873286,-79.0237,36.03375,6E-05,,,,0
6150,307500,468.8941714,-79.0235,36.03374,0,,,,0
6151,307550,468.6174,-79.0234,36.03373,0,,,,0
6152,307600,468.3158571,-79.0233,36.03372,6E-05,,,,0
6153,307650,467.9987286,-79.0231,36.03372,0.0008,,,,0
6154,307700,467.6952429,-79.023,36.03371,0.00074,,,,0
6155,307750,467.3650571,-79.0228,36.0337,0,,,,0
6156,307800,467.1460143,-79.0227,36.03369,6E-05,,,,0
6157,307850,466.8122,-79.0226,36.03368,6E-05,,,,0
6158,307900,466.4250286,-79.0224,36.03368,0.00074,,,,0
6159,307950,466.0716857,-79.0223,36.03367,0.00074,,,,0
6160,308000,465.7288143,-79.0222,36.03366,1.40056,,,,0
6161,308050,465.3874714,-79.022,36.03365,1.81566,,,,0
6162,308100,465.0671571,-79.0219,36.03364,0.00074,,,,0
6163,308150,464.6369714,-79.0218,36.03363,0.00074,,,,0
6164,308200,464.2691429,-79.0216,36.03362,0.00074,,,,0
6165,308250,463.9357143,-79.0215,36.03361,0,,,,0
6166,308300,463.5652429,-79.0213,36.0336,0.00074,,,,0
6167,308350,463.2060143,-79.0212,36.03359,0.00074,,,,0
6168,308400,462.8506571,-79.0211,36.03358,4.95682,,,,0
6169,308450,462.5097571,-79.0209,36.03356,0.29838,,,,0
6170,308500,462.1581,-79.0208,36.03354,0.0001,,,,0
6171,308550,461.8142857,-79.0207,36.03353,9.39006,,,,0
6172,308600,461.4634286,-79.0205,36.0335,8.4138,,,,0
6173,308650,461.0557,-79.0204,36.03347,0.0008,,,,0
6174,308700,460.3742143,-79.0203,36.03344,0.0002,,,,0
6175,308750,459.3735571,-79.0201,36.03341,13.9602,,,,0
6176,308800,458.2253429,-79.02,36.03336,3.8992,,,,0
6177,308850,457.0801571,-79.0199,36.03331,0.0004,,,,0
6178,308900,455.9130714,-79.0198,36.03326,0.0004,,,,0
6179,308950,454.2962857,-79.0196,36.03321,0,,,,0
6180,309000,452.8053429,-79.0195,36.03317,0,,,,0
6181,309050,451.6079143,-79.0194,36.03312,0,,,,0
6182,309100,450.6246286,-79.0193,36.03307,0,,,,0
6183,309150,450.4168286,-79.0192,36.03302,0,,,,0
6184,309200,450.5849,-79.019,36.03297,0,,,,0
6185,309250,450.9347286,-79.0189,36.03292,0.0004,,,,0
6186,309300,451.6791714,-79.0188,36.03287,0.0004,,,,0
6187,309350,452.3064143,-79.0187,36.03282,0,,,,0
6188,309400,452.7965857,-79.0185,36.03278,0,,,,0
6189,309450,453.2551571,-79.0184,36.03273,0,,,,0
6190,309500,452.9411429,-79.0183,36.03268,0.0006,,,,0
6191,309550,452.2074857,-79.0182,36.03263,0,,,,0
6192,309600,451.3037,-79.018,36.03258,0.0006,,,,0
6193,309650,450.4533429,-79.0179,36.03253,0.0006,,,,0
6194,309700,449.4738,-79.0178,36.03248,0.0002,,,,0
6195,309750,448.5653,-79.0177,36.03243,0.0002,,,,0
6196,309800,447.8028429,-79.0176,36.03239,0,,,,0
6197,309850,447.2076429,-79.0174,36.03234,0.0006,,,,0
6198,309900,446.7516286,-79.0173,36.03229,0.0006,,,,0
6199,309950,446.2248286,-79.0172,36.03224,1.8162,,,,0
6200,310000,445.8199857,-79.0171,36.03219,0.5844,,,,0
6201,310050,445.8429,-79.0169,36.03214,0.001,,,,0
6202,310100,445.9605,-79.0168,36.03209,0.001,,,,0
6203,310150,446.2784429,-79.0167,36.03204,0.001,,,,0
6204,310200,446.7954857,-79.0166,36.03199,0.0006,,,,0
6205,310250,447.3456714,-79.0165,36.03194,0.0002,,,,0
6206,310300,448.0094286,-79.0163,36.03188,0.0002,,,,0
6207,310350,448.6043286,-79.0162,36.03183,0.0004,,,,0
6208,310400,449.0532857,-79.0161,36.03178,0.001,,,,0
6209,310450,449.5047714,-79.016,36.03173,0.0006,,,,0
6210,310500,449.8225857,-79.0158,36.03168,0.0002,,,,0
6211,310550,449.9958857,-79.0157,36.03163,0.0002,,,,0
6212,310600,450.1327571,-79.0156,36.03158,0.0004,,,,0
6213,310650,450.3752857,-79.0155,36.03153,0.001,,,,0
6214,310700,450.7203286,-79.0154,36.03148,0.0006,,,,0
6215,310750,451.049,-79.0152,36.03143,0.0002,,,,0
6216,310800,451.4250571,-79.0151,36.03138,0.0002,,,,0
6217,310850,451.8536714,-79.015,36.03133,0.0002,,,,0
6218,310900,452.2912857,-79.0149,36.03127,0.0002,,,,0
6219,310950,452.7119143,-79.0148,36.03122,0,,,,0
6220,311000,453.0922143,-79.0146,36.03117,0.0002,,,,0
6221,311050,453.4059429,-79.0145,36.03112,0.0002,,,,0
6222,311100,453.7895857,-79.0144,36.03107,0.0002,,,,0
6223,311150,454.1180429,-79.0143,36.03102,0.0002,,,,0
6224,311200,454.4404286,-79.0141,36.03097,0,,,,0
6225,311250,454.8102286,-79.014,36.03092,0.0002,,,,0
6226,311300,455.2352429,-79.0139,36.03087,0.0002,,,,0
6227,311350,455.5659429,-79.0138,36.03082,0.0002,,,,0
6228,311400,455.9340857,-79.0137,36.03077,0.0002,,,,0
6229,311450,456.2292571,-79.0135,36.03072,0,,,,0
6230,311500,456.5851429,-79.0134,36.03067,0.0002,,,,0
6231,311550,456.7744,-79.0133,36.03061,2.2902,,,,0
6232,311600,456.7992286,-79.0132,36.03056,0.3438,,,,0
6233,311650,456.7406571,-79.0131,36.03051,0.0002,,,,0
6234,311700,456.6920429,-79.0129,36.03046,0,,,,0
6235,311750,456.4523857,-79.0128,36.0304,0.0006,,,,0
6236,311800,456.3209857,-79.0127,36.03035,0.0006,,,,0
6237,311850,455.9834286,-79.0126,36.0303,7.7328,,,,0
6238,311900,455.5666286,-79.0124,36.03025,0.204,,,,0
6239,311950,455.1917571,-79.0123,36.0302,0.0006,,,,0
6240,312000,454.7852286,-79.0122,36.03016,0.1092,,,,0
6241,312050,454.3060286,-79.0121,36.03011,7.037,,,,0
6242,312100,453.8417143,-79.012,36.03006,0.001,,,,0
6243,312150,453.7396714,-79.0118,36.03001,0.001,,,,0
6244,312200,453.3943286,-79.0117,36.02995,0.0004,,,,0
6245,312250,453.2760714,-79.0116,36.0299,0.0004,,,,0
6246,312300,453.1514286,-79.0115,36.02985,0.0004,,,,0
6247,312350,452.9267857,-79.0114,36.0298,0.0004,,,,0
6248,312400,452.6453429,-79.0112,36.02975,1.3538,,,,0
6249,312450,452.4348143,-79.0111,36.02969,3.8814,,,,0
6250,312500,451.7026571,-79.011,36.02965,0.0004,,,,0
6251,312550,451.3357857,-79.0109,36.0296,0.0004,,,,0
6252,312600,450.9439286,-79.0107,36.02955,0,,,,0
6253,312650,450.7827571,-79.0106,36.0295,0.0004,,,,0
6254,312700,450.6069857,-79.0105,36.02945,0.0004,,,,0
6255,312750,450.5862,-79.0104,36.02941,0,,,,0
6256,312800,449.3325429,-79.0102,36.02936,0,,,,0
6257,312850,447.2612429,-79.0101,36.02931,0.0002,,,,0
6258,312900,447.3439429,-79.01,36.02926,0.0002,,,,0
6259,312950,447.4220286,-79.0099,36.02922,0,,,,0
6260,313000,447.2954286,-79.0098,36.02917,0.0004,,,,0
6261,313050,447.3410714,-79.0096,36.02912,0.0004,,,,0
6262,313100,447.3975286,-79.0095,36.02907,0,,,,0
6263,313150,448.7109286,-79.0094,36.02902,0,,,,1
6264,313200,450.9451714,-79.0093,36.02898,0.0002,,,,0
6265,313250,451.0218,-79.0091,36.02893,0.0002,,,,0
6266,313300,451.1145714,-79.009,36.02888,0.0006,,,,0
6267,313350,451.2091714,-79.0089,36.02883,0.0006,,,,0
6268,313400,451.3172143,-79.0088,36.02878,0.0006,,,,0
6269,313450,451.4292571,-79.0086,36.02874,0.0006,,,,0
6270,313500,451.5538714,-79.0085,36.02869,0.0006,,,,0
6271,313550,451.5935143,-79.0084,36.02864,0.0006,,,,0
6272,313600,451.6309286,-79.0083,36.02859,2.1432,,,,0
6273,313650,451.6850571,-79.0081,36.02855,2.6906,,,,0
6274,313700,451.7699714,-79.008,36.0285,0.0008,,,,0
6275,313750,451.8736143,-79.0079,36.02846,0,,,,0
6276,313800,452.0422,-79.0078,36.02842,0.0004,,,,0
6277,313850,452.2416286,-79.0076,36.02837,0.0004,,,,0
6278,313900,452.4907429,-79.0075,36.02833,0.0008,,,,0
6279,313950,452.8433857,-79.0074,36.02829,0,,,,0
6280,314000,453.1732857,-79.0073,36.02824,0,,,,0
6281,314050,453.5007,-79.0071,36.0282,0.0008,,,,0
6282,314100,453.8270571,-79.007,36.02815,0.0008,,,,0
6283,314150,454.1383857,-79.0069,36.02811,8.3704,,,,0
6284,314200,454.4489571,-79.0068,36.02808,7.7474,,,,0
6285,314250,454.7759,-79.0066,36.02805,0.0006,,,,0
6286,314300,455.0717,-79.0065,36.02802,0.0006,,,,0
6287,314350,455.3946714,-79.0064,36.02799,0.0008,,,,0
6288,314400,455.7390429,-79.0062,36.02796,0.001,,,,0
6289,314450,456.0664286,-79.0061,36.02793,0.0002,,,,0
6290,314500,456.3861286,-79.006,36.0279,11.193,,,,0
6291,314550,456.7296571,-79.0058,36.02788,0.86672,,,,0
6292,314600,457.0659571,-79.0057,36.02787,0.00086,,,,0
6293,314650,457.3828143,-79.0056,36.02785,0.00086,,,,0
6294,314700,457.6791571,-79.0054,36.02783,0.00086,,,,0
6295,314750,457.9702857,-79.0053,36.02781,4.10176,,,,0
6296,314800,458.2938857,-79.0052,36.0278,4.24956,,,,0
6297,314850,458.6285857,-79.005,36.02779,6E-05,,,,0
6298,314900,458.9536,-79.0049,36.02778,0.00076,,,,0
6299,314950,459.2874714,-79.0047,36.02777,1.31486,,,,0
6300,315000,459.6429286,-79.0046,36.02776,5.25128,,,,0
6301,315050,459.9413,-79.0045,36.02776,2E-05,,,,0
6302,315100,460.2897286,-79.0043,36.02776,0.00072,,,,0
6303,315150,460.6283714,-79.0042,36.02775,0.00074,,,,0
6304,315200,460.9500714,-79.0041,36.02775,12.04878,,,,0
6305,315250,461.2708571,-79.0039,36.02776,0.99406,,,,0
6306,315300,461.5804,-79.0038,36.02777,0,,,,0
6307,315350,461.8597143,-79.0037,36.02778,0,,,,0
6308,315400,462.1929429,-79.0035,36.02779,3.6995,,,,0
6309,315450,462.4580571,-79.0034,36.0278,4.29672,,,,0
6310,315500,462.7110143,-79.0032,36.02782,0.00074,,,,0
6311,315550,462.9682,-79.0031,36.02783,0,,,,0
6312,315600,463.2111,-79.003,36.02785,0.00012,,,,0
6313,315650,463.4607429,-79.0028,36.02787,4.85948,,,,0
6314,315700,463.7506143,-79.0027,36.02789,3.03438,,,,0
6315,315750,464.0611571,-79.0026,36.02791,0,,,,0
6316,315800,464.3684429,-79.0024,36.02794,0.00018,,,,0
6317,315850,464.6649,-79.0023,36.02796,0.00056,,,,0
6318,315900,465.0094571,-79.0022,36.02799,1.0811,,,,0
6319,315950,465.3679,-79.002,36.02801,8.60902,,,,0
6320,316000,465.7411143,-79.0019,36.02805,0.00022,,,,0
6321,316050,466.0853143,-79.0018,36.02808,0,,,,0
6322,316100,466.4039714,-79.0016,36.02811,0,,,,0
6323,316150,466.7535714,-79.0015,36.02815,0.00072,,,,0
6324,316200,467.1526143,-79.0014,36.02818,0.0005,,,,0
6325,316250,467.5348714,-79.0013,36.02822,3.58668,,,,0
6326,316300,467.915,-79.0011,36.02825,4.76686,,,,0
6327,316350,468.2916429,-79.001,36.02829,0,,,,0
6328,316400,468.6853714,-79.0009,36.02833,0,,,,0
6329,316450,469.0874286,-79.0007,36.02838,0,,,,0
6330,316500,469.4722857,-79.0006,36.02842,3.31082,,,,0
6331,316550,469.8421571,-79.0005,36.02846,5.33954,,,,0
6332,316600,470.1857857,-79.0004,36.02851,0.00066,,,,0
6333,316650,470.5251143,-79.0002,36.02856,0.00034,,,,0
6334,316700,470.9548143,-79.0001,36.02861,0.00032,,,,0
6335,316750,471.2406714,-79,36.02866,0.00066,,,,0
6336,316800,471.4696571,-78.9999,36.0287,0.00066,,,,0
6337,316850,471.6331,-78.9998,36.02875,0,,,,0
6338,316900,471.7036571,-78.9996,36.0288,0.00066,,,,0
6339,316950,471.7865571,-78.9995,36.02885,0.00066,,,,0
6340,317000,471.8992429,-78.9994,36.0289,0,,,,0
6341,317050,471.9163857,-78.9993,36.02895,4.35976,,,,0
6342,317100,472.0728857,-78.9991,36.029,1.43332,,,,0
6343,317150,472.3101571,-78.999,36.02906,0.00036,,,,0
6344,317200,472.6259143,-78.9989,36.02911,0.00036,,,,0
6345,317250,473.0466429,-78.9988,36.02916,0,,,,0
6346,317300,473.5031714,-78.9987,36.02922,0,,,,0
6347,317350,473.9835,-78.9985,36.02927,0.0003,,,,0
6348,317400,474.4710857,-78.9984,36.02932,0.0003,,,,0
6349,317450,474.9618,-78.9983,36.02938,0,,,,0
6350,317500,475.4414714,-78.9982,36.02943,0.00036,,,,0
6351,317550,475.9014143,-78.9981,36.02949,4.75926,,,,0
6352,317600,476.3496,-78.9979,36.02954,2.79536,,,,0
6353,317650,476.7526286,-78.9978,36.02958,0,,,,0
6354,317700,477.1129571,-78.9977,36.02963,0.00036,,,,0
6355,317750,477.4515571,-78.9976,36.02968,0.00036,,,,0
6356,317800,477.7631571,-78.9974,36.02972,0,,,,0
6357,317850,478.0332286,-78.9973,36.02977,0,,,,0
6358,317900,478.3321857,-78.9972,36.02982,0,,,,0
6359,317950,478.6302857,-78.9971,36.02987,0,,,,0
6360,318000,478.9141429,-78.997,36.02991,0.00032,,,,0
6361,318050,479.1778143,-78.9968,36.02996,15.81278,,,,0
6362,318100,479.4331571,-78.9967,36.02999,2.9048,,,,0
6363,318150,479.7173857,-78.9966,36.03002,0.0002,,,,0
6364,318200,480.0222714,-78.9964,36.03005,0.0002,,,,0
6365,318250,480.3212,-78.9963,36.03009,0.0002,,,,0
6366,318300,480.5537286,-78.9962,36.03012,0.0002,,,,0
6367,318350,480.7933143,-78.996,36.03015,1.46868,,,,0
6368,318400,481.0719714,-78.9959,36.03017,10.34818,,,,0
6369,318450,481.3371143,-78.9958,36.03019,0.00014,,,,0
6370,318500,481.6459857,-78.9956,36.03021,0.00014,,,,0
6371,318550,481.9533571,-78.9955,36.03023,0.00074,,,,0
6372,318600,482.2691143,-78.9954,36.03025,0.0006,,,,0
6373,318650,482.6151143,-78.9952,36.03027,0.00014,,,,0
6374,318700,482.9811857,-78.9951,36.03029,0.44098,,,,0
6375,318750,483.3046857,-78.995,36.03031,7.21314,,,,0
6376,318800,483.6771714,-78.9948,36.03032,0.00074,,,,0
6377,318850,484.0479429,-78.9947,36.03033,8E-05,,,,0
6378,318900,484.4141857,-78.9946,36.03035,8E-05,,,,0
6379,318950,484.7159429,-78.9944,36.03036,0,,,,0
6380,319000,485.0079714,-78.9943,36.03037,4.42672,,,,0
