OBJECTID,ORIG_FID,ORIG_LEN,ORIG_SEQ,RASTERVALU,x_coordinate,y_coordinate
10948,1,68915.41783,4523,708.5603638,-79.21666072,36.08356284
10949,1,68930.65786,4524,708.3391724,-79.21652517,36.08354733
10950,1,68945.89789,4525,708.2657471,-79.21638962,36.08353182
10951,1,68961.13792,4526,708.0935669,-79.21625407,36.08351632
10952,1,68976.37795,4527,707.9865112,-79.21611851,36.08350081
10953,1,68991.61798,4528,707.7648315,-79.21598296,36.0834853
10954,1,69006.85801,4529,707.5408325,-79.21584741,36.08346979
10955,1,69022.09804,4530,707.3390503,-79.21571186,36.08345428
10956,1,69037.33807,4531,707.2611084,-79.21557631,36.08343878
10957,1,69052.57811,4532,707.1464844,-79.21544075,36.08342327
10958,1,69067.81814,4533,706.7119141,-79.2153052,36.08340776
10959,1,69083.05817,4534,706.5083008,-79.21516965,36.08339225
10960,1,69098.2982,4535,706.3701782,-79.2150341,36.08337674
10961,1,69113.53823,4536,706.21521,-79.21489855,36.08336123
10962,1,69128.77826,4537,705.9448853,-79.214763,36.08334573
10963,1,69144.01829,4538,705.8770752,-79.21462744,36.08333022
10964,1,69159.25832,4539,705.6696777,-79.21449189,36.08331471
10965,1,69174.49835,4540,705.3283081,-79.21435634,36.0832992
10966,1,69189.73838,4541,705.1069336,-79.21422079,36.08328369
10967,1,69204.97841,4542,704.8624268,-79.21408524,36.08326818
10968,1,69220.21844,4543,704.5327148,-79.21394968,36.08325268
10969,1,69235.45847,4544,704.4550171,-79.21381413,36.08323717
10970,1,69250.6985,4545,704.1750488,-79.21367858,36.08322166
10971,1,69265.93853,4546,703.7369995,-79.21354303,36.08320615
10972,1,69281.17856,4547,703.3781738,-79.21340748,36.08319064
10973,1,69296.41859,4548,703.0709229,-79.21327192,36.08317514
10974,1,69311.65862,4549,702.6641846,-79.21313637,36.08315963
10975,1,69326.89865,4550,702.5339966,-79.21300082,36.08314412
10976,1,69342.13868,4551,702.3272705,-79.21286527,36.08312861
10977,1,69357.37871,4552,702.0144653,-79.21272972,36.0831131
10978,1,69372.61875,4553,702.0705566,-79.21259416,36.08309759
10979,1,69387.85878,4554,702.116272,-79.21245861,36.08308209
10980,1,69403.09881,4555,702.0091553,-79.21232306,36.08306658
10981,1,69418.33884,4556,701.9957275,-79.21218751,36.08305105
10982,1,69433.57887,4557,702.0042114,-79.21205204,36.0830351
10983,1,69448.8189,4558,702.0240479,-79.21191656,36.08301915
10984,1,69464.05893,4559,701.8825684,-79.21178109,36.0830032
10985,1,69479.29896,4560,701.8417358,-79.21164562,36.08298725
10986,1,69494.53899,4561,701.748291,-79.21151014,36.08297131
10987,1,69509.77902,4562,701.5726929,-79.21137467,36.08295536
10988,1,69525.01905,4563,701.491333,-79.2112392,36.08293941
10989,1,69540.25908,4564,701.3123779,-79.21110372,36.08292346
10990,1,69555.49911,4565,701.3513794,-79.21096825,36.08290751
10991,1,69570.73914,4566,701.1641846,-79.21083277,36.08289156
10992,1,69585.97917,4567,701.0302734,-79.2106973,36.08287562
10993,1,69601.2192,4568,700.831543,-79.21056183,36.08285967
10994,1,69616.45923,4569,700.8356934,-79.21042635,36.08284372
10995,1,69631.69926,4570,700.5897827,-79.21029088,36.08282777
10996,1,69646.93929,4571,700.4985352,-79.21015541,36.08281182
10997,1,69662.17932,4572,700.3430176,-79.21001993,36.08279587
10998,1,69677.41935,4573,700.3076172,-79.20988446,36.08277992
10999,1,69692.65939,4574,700.340332,-79.20974898,36.08276398
11000,1,69707.89942,4575,700.0933228,-79.20961351,36.08274803
11001,1,69723.13945,4576,699.8302612,-79.20947804,36.08273208
11002,1,69738.37948,4577,699.6516113,-79.20934256,36.08271613
11003,1,69753.61951,4578,699.4498291,-79.20920709,36.08270018
11004,1,69768.85954,4579,699.3516235,-79.20907162,36.08268423
11005,1,69784.09957,4580,699.3258057,-79.20893614,36.08266828
11006,1,69799.3396,4581,699.0164185,-79.20880067,36.08265234
11007,1,69814.57963,4582,699.0921631,-79.20866519,36.08263639
11008,1,69829.81966,4583,698.805603,-79.20852972,36.08262044
11009,1,69845.05969,4584,698.6063232,-79.20839425,36.08260449
11010,1,69860.29972,4585,698.5986938,-79.20825877,36.08258854
11011,1,69875.53975,4586,698.4117432,-79.2081233,36.08257259
11012,1,69890.77978,4587,698.5421143,-79.20798783,36.08255664
11013,1,69906.01981,4588,698.3970947,-79.20785235,36.0825407
11014,1,69921.25984,4589,698.3565674,-79.20771688,36.08252475
11015,1,69936.49987,4590,698.2449951,-79.2075814,36.0825088
11016,1,69951.7399,4591,698.5025635,-79.20744593,36.08249285
11017,1,69966.97993,4592,698.3536987,-79.20731046,36.0824769
11018,1,69982.21996,4593,698.5396118,-79.20717498,36.08246095
11019,1,69997.45999,4594,698.6445313,-79.20703951,36.082445
11020,1,70012.70003,4595,698.7250366,-79.20690404,36.08242906
11021,1,70027.94006,4596,698.7648315,-79.20676856,36.08241311
11022,1,70043.18009,4597,698.9954834,-79.20663309,36.08239716
11023,1,70058.42012,4598,699.1384277,-79.20649761,36.08238121
11024,1,70073.66015,4599,699.3424683,-79.20636214,36.08236526
11025,1,70088.90018,4600,699.2296143,-79.20622667,36.08234931
11026,1,70104.14021,4601,699.4244995,-79.20609119,36.08233336
11027,1,70119.38024,4602,699.6065063,-79.20595572,36.08231742
11028,1,70134.62027,4603,699.6867676,-79.20582025,36.08230147
11029,1,70149.8603,4604,699.8192749,-79.20568477,36.08228552
11030,1,70165.10033,4605,699.8649292,-79.2055493,36.08226957
11031,1,70180.34036,4606,700.0394287,-79.20541382,36.08225362
11032,1,70195.58039,4607,700.1347656,-79.20527835,36.08223767
11033,1,70210.82042,4608,700.2748413,-79.20514288,36.08222172
11034,1,70226.06045,4609,700.4393311,-79.2050074,36.08220578
11035,1,70241.30048,4610,700.647644,-79.20487193,36.08218983
11036,1,70256.54051,4611,700.8582764,-79.20473646,36.08217388
11037,1,70271.78054,4612,700.9390259,-79.20460098,36.08215793
11038,1,70287.02057,4613,701.0186768,-79.20446551,36.08214198
11039,1,70302.2606,4614,701.1665039,-79.20433003,36.08212603
11040,1,70317.50064,4615,701.3970337,-79.20419456,36.08211008
11041,1,70332.74067,4616,701.5186157,-79.20405909,36.08209414
11042,1,70347.9807,4617,701.7855225,-79.20392361,36.08207819
11043,1,70363.22073,4618,702.0048218,-79.20378814,36.08206224
11044,1,70378.46076,4619,702.2154541,-79.20365267,36.08204629
11045,1,70393.70079,4620,702.2363281,-79.20351719,36.08203034
11046,1,70408.94082,4621,702.3954468,-79.20338172,36.08201439
11047,1,70424.18085,4622,702.5378418,-79.20324624,36.08199844
11048,1,70439.42088,4623,702.7262573,-79.20311077,36.08198249
11049,1,70454.66091,4624,702.8191528,-79.2029753,36.08196655
11050,1,70469.90094,4625,703.1690674,-79.20283982,36.0819506
11051,1,70485.14097,4626,703.2544556,-79.20270435,36.08193465
11052,1,70500.381,4627,703.397583,-79.20256888,36.0819187
11053,1,70515.62103,4628,703.4819946,-79.2024334,36.08190275
11054,1,70530.86106,4629,703.4960938,-79.20229793,36.0818868
11055,1,70546.10109,4630,703.4209595,-79.20216245,36.08187085
11056,1,70561.34112,4631,703.3953247,-79.20202698,36.08185491
11057,1,70576.58115,4632,703.5133057,-79.20189151,36.08183896
11058,1,70591.82118,4633,703.7008667,-79.20175603,36.08182301
11059,1,70607.06121,4634,703.7913208,-79.20162056,36.08180706
11060,1,70622.30124,4635,703.7836914,-79.20148509,36.08179111
11061,1,70637.54128,4636,703.7550049,-79.20134961,36.08177516
11062,1,70652.78131,4637,703.7963867,-79.20121414,36.08175921
11063,1,70668.02134,4638,703.7331543,-79.20107866,36.08174326
11064,1,70683.26137,4639,703.6567993,-79.20094319,36.08172732
11065,1,70698.5014,4640,703.6328125,-79.20080772,36.08171137
11066,1,70713.74143,4641,703.3865967,-79.20067224,36.08169542
11067,1,70728.98146,4642,703.3128052,-79.20053677,36.08167947
11068,1,70744.22149,4643,703.1968384,-79.2004013,36.08166352
11069,1,70759.46152,4644,703.1178589,-79.20026582,36.08164757
11070,1,70774.70155,4645,702.9708862,-79.20013035,36.08163162
11071,1,70789.94158,4646,702.8382568,-79.19999487,36.08161567
11072,1,70805.18161,4647,702.7446899,-79.1998594,36.08159973
11073,1,70820.42164,4648,702.6127319,-79.19972393,36.08158378
11074,1,70835.66167,4649,702.3806152,-79.19958845,36.08156783
11075,1,70850.9017,4650,702.3275146,-79.19945298,36.08155188
11076,1,70866.14173,4651,702.0757446,-79.19931751,36.08153593
11077,1,70881.38176,4652,701.8613281,-79.19918203,36.08151998
11078,1,70896.62179,4653,701.555481,-79.19904656,36.08150403
11079,1,70911.86182,4654,701.2322998,-79.19891125,36.0814872
11080,1,70927.10185,4655,700.8761597,-79.19877598,36.08147015
11081,1,70942.34188,4656,700.5577393,-79.19864071,36.08145311
11082,1,70957.58192,4657,700.1052856,-79.19850544,36.08143606
11083,1,70972.82195,4658,699.7573853,-79.19837017,36.08141902
11084,1,70988.06198,4659,699.2896118,-79.1982349,36.08140198
11085,1,71003.30201,4660,698.9359131,-79.19809963,36.08138493
11086,1,71018.54204,4661,698.8029785,-79.19796436,36.08136789
11087,1,71033.78207,4662,698.0299683,-79.1978291,36.08135084
11088,1,71049.0221,4663,697.4815674,-79.19769383,36.0813338
11089,1,71064.26213,4664,696.852478,-79.19755856,36.08131675
11090,1,71079.50216,4665,696.4024658,-79.19742329,36.08129971
11091,1,71094.74219,4666,696.1244507,-79.19728781,36.08128386
11092,1,71109.98222,4667,695.7280884,-79.19715207,36.08126944
11093,1,71125.22225,4668,695.4726563,-79.19701633,36.08125503
11094,1,71140.46228,4669,695.3049316,-79.1968806,36.08124061
11095,1,71155.70231,4670,695.074585,-79.19674486,36.0812262
11096,1,71170.94234,4671,694.7988281,-79.19660912,36.08121179
11097,1,71186.18237,4672,694.5233765,-79.19647339,36.08119737
11098,1,71201.4224,4673,694.3115234,-79.19633765,36.08118296
11099,1,71216.66243,4674,694.0334473,-79.19620191,36.08116854
11100,1,71231.90246,4675,693.9089355,-79.19606617,36.08115413
11101,1,71247.14249,4676,693.6538086,-79.19593044,36.08113971
11102,1,71262.38252,4677,693.2885132,-79.1957947,36.0811253
11103,1,71277.62256,4678,692.9033203,-79.19565896,36.08111088
11104,1,71292.86259,4679,692.4970093,-79.19552323,36.08109647
11105,1,71308.10262,4680,692.3388062,-79.19538749,36.08108205
11106,1,71323.34265,4681,691.9886475,-79.19525175,36.08106764
11107,1,71338.58268,4682,691.3898315,-79.19511647,36.0810508
11108,1,71353.82271,4683,690.732666,-79.19498151,36.08103223
11109,1,71369.06274,4684,690.0128174,-79.19484655,36.08101365
11110,1,71384.30277,4685,689.2900391,-79.19471159,36.08099508
11111,1,71399.5428,4686,688.4700928,-79.19457663,36.08097651
11112,1,71414.78283,4687,687.8162842,-79.19444167,36.08095794
11113,1,71430.02286,4688,687.2116089,-79.1943067,36.08093936
11114,1,71445.26289,4689,686.5214233,-79.19417174,36.08092079
11115,1,71460.50292,4690,685.9483032,-79.19403678,36.08090222
11116,1,71475.74295,4691,685.3829956,-79.19390182,36.08088365
11117,1,71490.98298,4692,684.8720703,-79.19376686,36.08086507
11118,1,71506.22301,4693,684.3180542,-79.19363211,36.08084554
11119,1,71521.46304,4694,683.8439941,-79.19349751,36.08082535
11120,1,71536.70307,4695,683.6671753,-79.1933629,36.08080516
11121,1,71551.9431,4696,683.4585571,-79.1932283,36.08078497
11122,1,71567.18313,4697,683.6599731,-79.19309369,36.08076478
11123,1,71582.42316,4698,683.7434082,-79.19295909,36.08074459
11124,1,71597.6632,4699,683.7004395,-79.19282448,36.0807244
11125,1,71612.90323,4700,683.8847046,-79.19268988,36.08070421
11126,1,71628.14326,4701,683.7138672,-79.19255613,36.08068081
11127,1,71643.38329,4702,683.3781128,-79.19242324,36.08065423
11128,1,71658.62332,4703,682.9174194,-79.19229034,36.08062765
11129,1,71673.86335,4704,682.505188,-79.19215745,36.08060107
11130,1,71689.10338,4705,682.2271118,-79.19202455,36.08057449
11131,1,71704.34341,4706,681.9437866,-79.19189166,36.08054791
11132,1,71719.58344,4707,681.6694946,-79.19175921,36.08051998
11133,1,71734.82347,4708,681.3451538,-79.19162757,36.0804896
11134,1,71750.0635,4709,681.0548706,-79.19149593,36.08045922
11135,1,71765.30353,4710,680.753479,-79.19136428,36.08042884
11136,1,71780.54356,4711,680.4981689,-79.19123393,36.08039536
11137,1,71795.78359,4712,679.8859253,-79.19110623,36.08035547
11138,1,71811.02362,4713,679.1992798,-79.19097853,36.08031558
11139,1,71826.26365,4714,678.4893799,-79.19085084,36.0802757
11140,1,71841.50368,4715,677.4665527,-79.19072274,36.08023665
11141,1,71856.74371,4716,676.8649292,-79.19059408,36.08019884
11142,1,71871.98374,4717,676.3359985,-79.19046542,36.08016103
11143,1,71887.22377,4718,675.9391479,-79.19033676,36.08012321
11144,1,71902.4638,4719,675.2961426,-79.1902081,36.0800854
11145,1,71917.70384,4720,675.1508179,-79.19007944,36.08004759
11146,1,71932.94387,4721,674.7120361,-79.18995078,36.08000977
11147,1,71948.1839,4722,674.5116577,-79.18982212,36.07997196
11148,1,71963.42393,4723,674.4869385,-79.18969346,36.07993414
11149,1,71978.66396,4724,674.2261963,-79.1895669,36.07989208
11150,1,71993.90399,4725,673.5827637,-79.18944141,36.07984785
11151,1,72009.14402,4726,673.0065308,-79.18931592,36.07980363
11152,1,72024.38405,4727,672.625061,-79.18919043,36.0797594
11153,1,72039.62408,4728,672.5215454,-79.18906494,36.07971518
11154,1,72054.86411,4729,672.1869507,-79.18893944,36.07967095
11155,1,72070.10414,4730,672.2418823,-79.18881395,36.07962673
11156,1,72085.34417,4731,671.9743042,-79.18869057,36.07957885
11157,1,72100.5842,4732,671.3843384,-79.18856808,36.07952943
11158,1,72115.82423,4733,671.0894775,-79.18844559,36.07948001
11159,1,72131.06426,4734,670.7727051,-79.1883231,36.07943059
11160,1,72146.30429,4735,670.6694336,-79.18820061,36.07938118
11161,1,72161.54432,4736,670.770874,-79.18807812,36.07933176
11162,1,72176.78435,4737,670.6453857,-79.18795563,36.07928234
11163,1,72192.02438,4738,670.579895,-79.18783315,36.07923292
11164,1,72207.26441,4739,670.5811768,-79.18771279,36.07918022
11165,1,72222.50445,4740,670.4335938,-79.18759311,36.0791265
11166,1,72237.74448,4741,670.3720703,-79.18747342,36.07907278
11167,1,72252.98451,4742,670.2637939,-79.18735374,36.07901906
11168,1,72268.22454,4743,670.2253418,-79.18723405,36.07896534
11169,1,72283.46457,4744,670.036377,-79.18711437,36.07891162
11170,1,72298.7046,4745,669.953064,-79.18699485,36.07885767
11171,1,72313.94463,4746,669.8129883,-79.1868767,36.07880176
11172,1,72329.18466,4747,669.4851685,-79.18675856,36.07874586
11173,1,72344.42469,4748,669.1321411,-79.18664042,36.07868995
11174,1,72359.66472,4749,668.5883789,-79.18652228,36.07863405
11175,1,72374.90475,4750,668.0648193,-79.18640413,36.07857814
11176,1,72390.14478,4751,667.5612183,-79.18628599,36.07852223
11177,1,72405.38481,4752,667.0696411,-79.18616785,36.07846633
11178,1,72420.62484,4753,666.4713135,-79.1860497,36.07841042
11179,1,72435.86487,4754,665.7137451,-79.18593156,36.07835452
11180,1,72451.1049,4755,664.7437744,-79.18581051,36.07830291
11181,1,72466.34493,4756,662.0401611,-79.18568846,36.07825279
11182,1,72481.58496,4757,662.7227783,-79.18556641,36.07820267
11183,1,72496.82499,4758,662.3188477,-79.18544436,36.07815254
11184,1,72512.06502,4759,661.800354,-79.18532231,36.07810242
11185,1,72527.30505,4760,662.5717163,-79.18520025,36.0780523
11186,1,72542.54509,4761,661.8947144,-79.18507391,36.07800974
11187,1,72557.78512,4762,661.737854,-79.1849473,36.07796764
11188,1,72573.02515,4763,661.8977661,-79.18482069,36.07792555
11189,1,72588.26518,4764,662.5209961,-79.18469408,36.07788345
11190,1,72603.50521,4765,663.1241455,-79.18456747,36.07784136
11191,1,72618.74524,4766,664.7722168,-79.18444086,36.07779926
11192,1,72633.98527,4767,665.4309082,-79.18431168,36.0777634
11193,1,72649.2253,4768,665.5170898,-79.18417914,36.07773571
11194,1,72664.46533,4769,665.876709,-79.18404659,36.07770802
11195,1,72679.70536,4770,665.9533081,-79.18391404,36.07768032
11196,1,72694.94539,4771,665.8013916,-79.1837815,36.07765263
11197,1,72710.18542,4772,666.0715942,-79.18364833,36.07762736
11198,1,72725.42545,4773,665.8703003,-79.18351308,36.07761024
11199,1,72740.66548,4774,665.7822266,-79.18337782,36.07759311
11200,1,72755.90551,4775,666.12146,-79.18324257,36.07757598
11201,1,72771.14554,4776,666.7811279,-79.18310729,36.07755909
11202,1,72786.38557,4777,666.1797485,-79.18297056,36.07755356
11203,1,72801.6256,4778,665.8207397,-79.18283382,36.07754803
11204,1,72816.86563,4779,665.9334717,-79.18269709,36.0775425
11205,1,72832.10566,4780,666.3068848,-79.18256036,36.07753697
11206,1,72847.34569,4781,666.4857788,-79.18242366,36.07753359
11207,1,72862.58573,4782,665.5947266,-79.18228714,36.07754188
11208,1,72877.82576,4783,665.2553101,-79.18215062,36.07755018
11209,1,72893.06579,4784,664.9592285,-79.1820141,36.07755848
11210,1,72908.30582,4785,664.9610596,-79.18187759,36.07756678
11211,1,72923.54585,4786,664.9239502,-79.18174167,36.07757841
11212,1,72938.78588,4787,664.6113281,-79.18160796,36.07760217
11213,1,72954.02591,4788,664.9764404,-79.18147426,36.07762594
11214,1,72969.26594,4789,665.3054199,-79.18134055,36.0776497
11215,1,72984.50597,4790,665.5258179,-79.18120684,36.07767347
11216,1,72999.746,4791,664.9064331,-79.18107313,36.07769723
11217,1,73014.98603,4792,664.0886841,-79.18093942,36.077721
11218,1,73030.22606,4793,663.6627808,-79.18080626,36.07774647
11219,1,73045.46609,4794,663.4268799,-79.18067494,36.07777777
11220,1,73060.70612,4795,663.3272705,-79.18054363,36.07780907
11221,1,73075.94615,4796,663.8220215,-79.18041232,36.07784038
11222,1,73091.18618,4797,663.1046753,-79.18028101,36.07787168
11223,1,73106.42621,4798,663.7659302,-79.1801497,36.07790298
11224,1,73121.66624,4799,664.9075928,-79.18001839,36.07793429
11225,1,73136.90627,4800,667.7062988,-79.17988708,36.07796559
11226,1,73152.1463,4801,666.3562012,-79.17975688,36.07799962
11227,1,73167.38633,4802,666.258728,-79.17962811,36.07803719
11228,1,73182.62637,4803,666.4822388,-79.17949934,36.07807476
11229,1,73197.8664,4804,666.5015869,-79.17937057,36.07811234
11230,1,73213.10643,4805,666.7442627,-79.1792418,36.07814991
11231,1,73228.34646,4806,666.84375,-79.17911303,36.07818748
11232,1,73243.58649,4807,666.9279175,-79.17898426,36.07822506
11233,1,73258.82652,4808,666.9845581,-79.1788555,36.07826263
11234,1,73274.06655,4809,666.9602661,-79.17872673,36.0783002
11235,1,73289.30658,4810,667.0239868,-79.17859796,36.07833778
11236,1,73304.54661,4811,666.8127441,-79.17846919,36.07837535
11237,1,73319.78664,4812,666.8927612,-79.17834042,36.07841292
11238,1,73335.02667,4813,666.5888062,-79.17821165,36.07845049
11239,1,73350.2667,4814,666.5324097,-79.17808288,36.07848807
11240,1,73365.50673,4815,666.3840332,-79.17795412,36.07852564
11241,1,73380.74676,4816,666.2965698,-79.17782535,36.07856321
11242,1,73395.98679,4817,666.2577515,-79.17769658,36.07860079
11243,1,73411.22682,4818,666.1005859,-79.17756705,36.07863656
11244,1,73426.46685,4819,665.4020386,-79.17743664,36.07867024
11245,1,73441.70688,4820,664.6671143,-79.17730624,36.07870391
11246,1,73456.94691,4821,664.0563965,-79.17717583,36.07873759
11247,1,73472.18694,4822,663.739563,-79.17704542,36.07877127
11248,1,73487.42697,4823,663.5217285,-79.17691501,36.07880495
11249,1,73502.66701,4824,663.4855957,-79.1767846,36.07883862
11250,1,73517.90704,4825,663.4951782,-79.17665414,36.07887215
11251,1,73533.14707,4826,663.2645874,-79.17652146,36.07889942
11252,1,73548.3871,4827,663.0360718,-79.17638878,36.07892669
11253,1,73563.62713,4828,662.7914429,-79.1762561,36.07895396
11254,1,73578.86716,4829,662.5637207,-79.17612342,36.07898123
11255,1,73594.10719,4830,662.223999,-79.17599074,36.0790085
11256,1,73609.34722,4831,661.9961548,-79.17585806,36.07903577
11257,1,73624.58725,4832,662.0105591,-79.17572538,36.07906304
11258,1,73639.82728,4833,662.1555176,-79.1755927,36.07909031
11259,1,73655.06731,4834,662.2183838,-79.17546002,36.07911759
11260,1,73670.30734,4835,662.0705566,-79.17532606,36.07913848
11261,1,73685.54737,4836,661.2418213,-79.17518952,36.07914655
11262,1,73700.7874,4837,660.5506592,-79.17505298,36.07915462
11263,1,73716.02743,4838,660.0348511,-79.17491644,36.07916269
11264,1,73731.26746,4839,659.6821289,-79.1747799,36.07917075
11265,1,73746.50749,4840,659.6741333,-79.17464336,36.07917882
11266,1,73761.74752,4841,659.2597046,-79.17450682,36.07918689
11267,1,73776.98755,4842,659.0778198,-79.17437029,36.07919496
11268,1,73792.22758,4843,658.8339844,-79.17423375,36.07920303
11269,1,73807.46761,4844,658.7056274,-79.17409721,36.0792111
11270,1,73822.70765,4845,658.4083252,-79.17396067,36.07921917
11271,1,73837.94768,4846,658.3051758,-79.17382413,36.07922723
11272,1,73853.18771,4847,658.085022,-79.17368759,36.0792353
11273,1,73868.42774,4848,658.4572754,-79.17355105,36.07924337
11274,1,73883.66777,4849,658.2808838,-79.17341433,36.07924874
11275,1,73898.9078,4850,658.362915,-79.17327751,36.07925249
11276,1,73914.14783,4851,658.78302,-79.17314068,36.07925625
11277,1,73929.38786,4852,658.9519653,-79.17300386,36.07926
11278,1,73944.62789,4853,658.9555054,-79.17286703,36.07926375
11279,1,73959.86792,4854,659.0736084,-79.17273021,36.0792675
11280,1,73975.10795,4855,659.8070679,-79.17259338,36.07927125
11281,1,73990.34798,4856,659.5162964,-79.17245656,36.079275
11282,1,74005.58801,4857,659.2657471,-79.17231974,36.07927875
11283,1,74020.82804,4858,659.1567993,-79.17218291,36.0792825
11284,1,74036.06807,4859,658.9674683,-79.17204609,36.07928625
11285,1,74051.3081,4860,659.0401611,-79.17190926,36.07929001
11286,1,74066.54813,4861,659.02771,-79.17177244,36.07929376
11287,1,74081.78816,4862,659.2721558,-79.17163561,36.07929751
11288,1,74097.02819,4863,659.4026489,-79.17149879,36.07930126
11289,1,74112.26822,4864,659.5905762,-79.17136196,36.07930501
11290,1,74127.50826,4865,659.6061401,-79.17122512,36.07930788
11291,1,74142.74829,4866,659.402832,-79.17108821,36.07930818
11292,1,74157.98832,4867,659.5355835,-79.17095131,36.07930847
11293,1,74173.22835,4868,659.2266846,-79.17081441,36.07930877
11294,1,74188.46838,4869,659.1490479,-79.1706775,36.07930907
11295,1,74203.70841,4870,659.1451416,-79.1705406,36.07930937
11296,1,74218.94844,4871,659.272644,-79.1704037,36.07930967
11297,1,74234.18847,4872,659.1766357,-79.1702668,36.07930997
11298,1,74249.4285,4873,659.3723755,-79.17012989,36.07931027
11299,1,74264.66853,4874,659.3780518,-79.16999299,36.07931057
11300,1,74279.90856,4875,659.1152954,-79.16985609,36.07931087
11301,1,74295.14859,4876,659.3168945,-79.16971918,36.07931117
11302,1,74310.38862,4877,659.241394,-79.16958228,36.07931146
11303,1,74325.62865,4878,659.480835,-79.16944538,36.07931176
11304,1,74340.86868,4879,659.649292,-79.16930847,36.07931206
11305,1,74356.10871,4880,659.6756592,-79.16917157,36.07931236
11306,1,74371.34874,4881,660.083252,-79.16903467,36.07931266
11307,1,74386.58877,4882,660.2192383,-79.16889777,36.07931296
11308,1,74401.8288,4883,660.3885498,-79.16876086,36.07931326
11309,1,74417.06883,4884,660.5877686,-79.16862396,36.07931356
11310,1,74432.30886,4885,660.8435669,-79.16848706,36.07931386
11311,1,74447.5489,4886,660.9822388,-79.16835015,36.07931416
11312,1,74462.78893,4887,661.4194946,-79.16821325,36.07931446
11313,1,74478.02896,4888,661.8181763,-79.16807635,36.07931475
11314,1,74493.26899,4889,662.1931763,-79.16793944,36.07931505
11315,1,74508.50902,4890,662.6495972,-79.16780254,36.07931535
11316,1,74523.74905,4891,662.8647461,-79.16766564,36.07931565
11317,1,74538.98908,4892,663.2990723,-79.16752873,36.07931595
11318,1,74554.22911,4893,663.6241455,-79.16739183,36.07931625
11319,1,74569.46914,4894,663.8582764,-79.16725493,36.07931655
11320,1,74584.70917,4895,664.2802734,-79.16711803,36.07931685
11321,1,74599.9492,4896,664.6207275,-79.16698112,36.07931715
11322,1,74615.18923,4897,664.9936523,-79.16684422,36.07931745
11323,1,74630.42926,4898,665.4182129,-79.16670732,36.07931774
11324,1,74645.66929,4899,665.6986084,-79.16657041,36.07931804
11325,1,74660.90932,4900,666.0198975,-79.16643351,36.07931834
11326,1,74676.14935,4901,666.4388428,-79.16629661,36.07931864
11327,1,74691.38938,4902,666.7954102,-79.1661597,36.07931894
11328,1,74706.62941,4903,667.0474243,-79.1660228,36.07931924
11329,1,74721.86944,4904,667.5287476,-79.1658859,36.07931954
11330,1,74737.10947,4905,667.9379883,-79.165749,36.07931984
11331,1,74752.3495,4906,668.1016846,-79.16561209,36.07932014
11332,1,74767.58954,4907,668.4984131,-79.16547519,36.07932044
11333,1,74782.82957,4908,668.4100342,-79.16533829,36.07932073
11334,1,74798.0696,4909,668.519165,-79.16520138,36.07932103
11335,1,74813.30963,4910,668.6144409,-79.16506448,36.07932133
11336,1,74828.54966,4911,668.7593384,-79.16492758,36.07932163
11337,1,74843.78969,4912,668.8501587,-79.16479068,36.07932091
11338,1,74859.02972,4913,668.659729,-79.1646538,36.07931886
11339,1,74874.26975,4914,668.4810181,-79.16451692,36.07931681
11340,1,74889.50978,4915,668.3095093,-79.16438004,36.07931476
11341,1,74904.74981,4916,668.0385132,-79.16424316,36.07931271
11342,1,74919.98984,4917,667.8086548,-79.16410628,36.07931066
11343,1,74935.22987,4918,667.6195068,-79.1639694,36.07930861
11344,1,74950.4699,4919,666.8286133,-79.16383252,36.07930656
11345,1,74965.70993,4920,666.2614746,-79.16369564,36.07930451
11346,1,74980.94996,4921,665.6324463,-79.16355876,36.07930246
11347,1,74996.18999,4922,665.0471191,-79.16342188,36.07930041
11348,1,75011.43002,4923,664.3746948,-79.163285,36.07929836
11349,1,75026.67005,4924,663.772583,-79.16314812,36.07929631
11350,1,75041.91008,4925,663.3931274,-79.16301137,36.07929133
11351,1,75057.15011,4926,662.6779175,-79.16287465,36.0792856
11352,1,75072.39014,4927,661.9857788,-79.16273793,36.07927987
11353,1,75087.63018,4928,661.2810669,-79.16260121,36.07927415
11354,1,75102.87021,4929,659.9807129,-79.16246449,36.07926842
11355,1,75118.11024,4930,657.8390503,-79.16232777,36.0792627
11356,1,75133.35027,4931,656.6000977,-79.16219105,36.07925697
11357,1,75148.5903,4932,658.3395386,-79.16205433,36.07925125
11358,1,75163.83033,4933,659.083252,-79.16191761,36.07924552
11359,1,75179.07036,4934,658.8347168,-79.16178089,36.0792398
11360,1,75194.31039,4935,659.9091187,-79.16164417,36.07923407
11361,1,75209.55042,4936,660.7407837,-79.16150865,36.07922133
11362,1,75224.79045,4937,660.1118774,-79.1613751,36.07919697
11363,1,75240.03048,4938,659.6628418,-79.16124156,36.07917262
11364,1,75255.27051,4939,659.8239136,-79.16110801,36.07914826
11365,1,75270.51054,4940,659.9251099,-79.16097447,36.0791239
11366,1,75285.75057,4941,659.5510864,-79.16084354,36.07909179
11367,1,75300.9906,4942,659.1990967,-79.16071316,36.07905802
11368,1,75316.23063,4943,659.017395,-79.16058279,36.07902425
11369,1,75331.47066,4944,658.8853149,-79.16045242,36.07899048
11370,1,75346.71069,4945,658.4790649,-79.16032616,36.07894775
11371,1,75361.95072,4946,657.9343262,-79.16020005,36.07890468
