Speed_mph,Curve_CUR_degree,Curve_Max_FOL_500ft_degree,Curve_Max_FOL_500_1kft_degree,Curve_Max_FOL_1k_1k5ft_degree,Curve_Max_FOL_1k5_2kft_degree,Curve_Max_FOL_2k_2k5ft_degree,Curve_Max_PRE_500ft_degree,Curve_Max_PRE_500_1kft_degree,Curve_Max_PRE_1k_1k5ft_degree,Curve_Max_PRE_1k5_2kft_degree,Curve_Max_PRE_2k_2k5ft_degree,Elev_Delta_CUR_ft,Elev_Delta_FOL_500ft_ft,Elev_Delta_FOL_500_1kft_ft,Elev_Delta_FOL_1k_1k5ft_ft,Elev_Delta_FOL_1k5_2kft_ft,Elev_Delta_FOL_2k_2k5ft_ft,Elev_Delta_PRE_500ft_ft,Elev_Delta_PRE_500_1kft_ft,Elev_Delta_PRE_1k_1k5ft_ft,Elev_Delta_PRE_1k5_2kft_ft,Elev_Delta_PRE_2k_2k5ft_ft,Distance_to_FOL_Intersection,Distance_to_FOL_Station,Distance_to_FOL_Switch,Distance_to_PRE_Intersection,Distance_to_PRE_Station,Distance_to_PRE_Switch
80.25,0.0004,4.9838,3.4514,1.8374,0.2136,0.001,8.1772,1.035,1.094,0.8144,0.0008,0.4425142999999707,0.4527713999999605,0.4386143000000402,0.5585142999999562,0.26428569999995943,0.42654289999995854,0.5478285000000369,0.13548570000000382,0.21427149999999529,0.4531858000000284,0.5414858000000322,1300,144450,100050,6200,72150,5950
54.64,0.0,4.9838,3.0346,3.4514,0.5774,0.2136,8.1772,1.094,0.8144,0.0008,0.0008,0.5475142000000233,0.5478285000000369,0.4386143000000402,0.5585142999999562,0.40362849999996797,0.42654289999995854,0.4482285999999931,-0.005042799999955605,0.24508570000000418,0.5414858000000322,0.5364284999999427,1450,144600,100200,6050,72000,5800
54.9,0.0,4.9838,3.0346,3.4514,0.5774,0.2136,8.1772,1.094,0.8144,0.0008,0.0008,0.5475142000000233,0.5478285000000369,0.4386143000000402,0.5585142999999562,0.40362849999996797,0.42654289999995854,0.4482285999999931,-0.005042799999955605,0.24508570000000418,0.5414858000000322,0.5364284999999427,1450,144600,100200,6050,72000,5800
46.0,0.0002,6.8308,11.384,10.2876,12.5592,7.70726,0.0006,0.3166,0.0008,2.62228,19.36614,-0.8257427999999436,-0.821785699999964,-0.5860572000000275,0.20341429999996308,-0.8639000000000578,-0.6087427999999591,-0.790071399999988,-0.7681572000000187,-0.6529428999999709,-0.8928286000000298,-0.8063286000000289,6950,178500,28100,3200,38100,29600
44.26,0.0002,0.0006,6.8308,11.384,10.2876,12.5592,0.3166,0.0008,2.62228,19.36614,16.1182,-0.790071399999988,-0.7968429000000015,-0.821785699999964,-0.44762860000003,0.20341429999996308,-0.7058428999999933,-0.804914300000064,-0.6529428999999709,-0.8178143000000091,-0.8160856999999169,-0.38781429999994543,7400,178950,28550,2750,37650,29150
39.35,2.9228,2.86688,15.07252,15.05922,14.44266,9.6894,12.34592,21.84038,7.4353,1.144,9.24226,0.00781419999998434,1.618099999999913,1.7180285000000595,0.8917142999999896,1.3050428999999895,1.4082571000000144,1.13537139999994,0.9078143000000409,1.3374999999999773,0.6609286000000338,0.8600999999999885,1500,173050,22650,8650,43550,35050
42.42,11.77002,10.81272,19.36614,10.74894,2.62228,0.2682,10.50582,8.4735,9.82252,0.54522,3.88434,-0.17509999999992942,-0.37782849999996415,-0.6285143000000062,-0.8339570999999069,-0.6796571999999514,-0.6529428999999709,0.23598570000001473,0.6541571000000204,0.9732715000000098,1.0256570999999894,0.7618142999999691,100,181800,31400,5300,34800,26300
45.67,0.0,0.0006,6.8308,11.384,10.2876,12.5592,0.3166,1.41312,2.62228,19.36614,16.1182,-0.8377715000000308,-0.790071399999988,-0.821785699999964,-0.5860572000000275,0.20341429999996308,-0.8651571000000331,-0.7614714000000049,-0.6529428999999709,-0.8854572000000189,-0.7383142999999563,-0.38781429999994543,7500,179050,28650,2650,37550,29050
42.38,0.0002,0.0006,6.8308,11.384,10.2876,12.5592,0.3166,2.62228,10.74894,19.36614,16.1182,-0.83168569999998,-0.790071399999988,-0.821785699999964,-0.5860572000000275,0.20341429999996308,-0.8585000000000491,-0.7416570999999976,-0.6529428999999709,-0.8635714999999209,-0.7056285999999545,-0.38781429999994543,7550,179100,28700,2600,37500,29000
43.01,0.0,12.68052,15.07252,15.05922,7.98534,9.6894,12.34592,21.84038,7.4353,1.144,9.24226,-0.1480856999999105,1.7180285000000595,1.6959143000000267,0.8917142999999896,1.4082571000000144,1.3894999999999982,1.13537139999994,1.0214571000000205,1.3374999999999773,1.1760428999999704,0.8533571000000393,1400,172950,22550,8750,43650,35150
40.23,0.0,12.68052,15.07252,15.05922,7.98534,9.6894,12.34592,21.84038,7.4353,1.144,9.24226,-0.1480856999999105,1.7180285000000595,1.6959143000000267,0.8917142999999896,1.4082571000000144,1.3894999999999982,1.13537139999994,1.0214571000000205,1.3374999999999773,1.1760428999999704,0.8533571000000393,1400,172950,22550,8750,43650,35150
44.28,0.3166,0.0006,0.0006,6.8308,11.384,10.2876,0.2682,2.62228,10.74894,19.36614,10.81272,-0.8394286000000193,-0.790071399999988,-0.8153286000000435,-0.5860572000000275,0.20341429999996308,-0.133428600000002,-0.6529428999999709,-0.6796571999999514,-0.8339570999999069,-0.6285143000000062,-0.37782849999996415,7700,179250,28850,2450,37350,28850
15.84,0.0006,2.205,0.0006,0.0006,3.2992,2.7144,2.1296,0.7268,0.001,0.0006,3.3042,-0.5660428999999567,-0.2489428000000089,1.8061142999999902,6.034942799999953,-0.31284279999999853,0.0926428999999871,0.04818570000009004,-0.16848570000001928,0.26417140000000927,0.8135285999999269,-0.02701430000001892,450,215700,7600,1250,900,90500
25.12,0.0006,2.205,0.0006,0.0006,3.2992,2.7144,2.1296,0.7268,0.001,0.0006,3.3042,-0.5660428999999567,-0.2489428000000089,1.8061142999999902,6.034942799999953,-0.31284279999999853,0.0926428999999871,0.04818570000009004,-0.16848570000001928,0.26417140000000927,0.8135285999999269,-0.02701430000001892,450,215700,7600,1250,900,90500
16.26,0.0006,2.205,0.0006,0.0006,3.2992,2.7144,2.1296,0.7268,0.001,0.0006,3.3042,-0.5660428999999567,-0.2489428000000089,1.8061142999999902,6.034942799999953,-0.31284279999999853,0.0926428999999871,0.04818570000009004,-0.16848570000001928,0.26417140000000927,0.8135285999999269,-0.02701430000001892,450,215700,7600,1250,900,90500
16.98,0.0006,2.205,0.0006,0.0006,3.2992,2.7144,2.1296,0.7268,0.001,0.0006,3.3042,-0.5660428999999567,-0.2489428000000089,1.8061142999999902,6.034942799999953,-0.31284279999999853,0.0926428999999871,0.04818570000009004,-0.16848570000001928,0.26417140000000927,0.8135285999999269,-0.02701430000001892,450,215700,7600,1250,900,90500
18.08,0.0006,2.205,0.0006,0.0006,3.2992,2.7144,2.1296,0.7268,0.001,0.0006,3.3042,-0.5660428999999567,-0.2489428000000089,1.8061142999999902,6.034942799999953,-0.31284279999999853,0.0926428999999871,0.04818570000009004,-0.16848570000001928,0.26417140000000927,0.8135285999999269,-0.02701430000001892,450,215700,7600,1250,900,90500
22.76,0.0006,2.205,0.0006,0.0006,3.2992,2.7144,2.1296,0.7268,0.001,0.0006,3.3042,-0.5660428999999567,-0.2489428000000089,1.8061142999999902,6.034942799999953,-0.31284279999999853,0.0926428999999871,0.04818570000009004,-0.16848570000001928,0.26417140000000927,0.8135285999999269,-0.02701430000001892,450,215700,7600,1250,900,90500
25.99,0.001,0.5684,2.205,0.0006,3.2992,2.7144,2.1296,0.7268,0.001,3.3042,0.1914,-0.5840429000000995,-0.2654143000000886,1.8061142999999902,6.034942799999953,-0.31284279999999853,-0.21027140000001054,0.04818570000009004,-0.16848570000001928,0.26417140000000927,0.8135285999999269,-0.02701430000001892,500,215750,7650,1200,850,90450
15.53,0.001,0.5684,2.205,0.0006,3.2992,2.7144,2.1296,0.7268,0.001,3.3042,0.1914,-0.5840429000000995,-0.2654143000000886,1.8061142999999902,6.034942799999953,-0.31284279999999853,-0.21027140000001054,0.04818570000009004,-0.16848570000001928,0.26417140000000927,0.8135285999999269,-0.02701430000001892,500,215750,7650,1200,850,90450
21.8,0.001,0.5684,2.205,0.0006,3.2992,2.7144,2.1296,0.7268,0.001,3.3042,0.1914,-0.5840429000000995,-0.2654143000000886,1.8061142999999902,6.034942799999953,-0.31284279999999853,-0.21027140000001054,0.04818570000009004,-0.16848570000001928,0.26417140000000927,0.8135285999999269,-0.02701430000001892,500,215750,7650,1200,850,90450
18.47,0.001,0.5684,2.205,0.0006,3.2992,2.7144,2.1296,0.7268,0.001,3.3042,0.1914,-0.5840429000000995,-0.2654143000000886,1.8061142999999902,6.034942799999953,-0.31284279999999853,-0.21027140000001054,0.04818570000009004,-0.16848570000001928,0.26417140000000927,0.8135285999999269,-0.02701430000001892,500,215750,7650,1200,850,90450
21.75,0.001,0.5684,2.205,0.0006,3.2992,2.7144,2.1296,0.7268,0.001,3.3042,0.1914,-0.5840429000000995,-0.2654143000000886,1.8061142999999902,6.034942799999953,-0.31284279999999853,-0.21027140000001054,0.04818570000009004,-0.16848570000001928,0.26417140000000927,0.8135285999999269,-0.02701430000001892,500,215750,7650,1200,850,90450
24.02,0.001,0.5684,2.205,0.0006,3.2992,2.7144,2.1296,0.7268,0.001,3.3042,0.1914,-0.5840429000000995,-0.2654143000000886,1.8061142999999902,6.034942799999953,-0.31284279999999853,-0.21027140000001054,0.04818570000009004,-0.16848570000001928,0.26417140000000927,0.8135285999999269,-0.02701430000001892,500,215750,7650,1200,850,90450
17.15,0.001,0.5684,2.205,0.0006,3.2992,2.7144,2.1296,0.7268,0.001,3.3042,0.1914,-0.5840429000000995,-0.2654143000000886,1.8061142999999902,6.034942799999953,-0.31284279999999853,-0.21027140000001054,0.04818570000009004,-0.16848570000001928,0.26417140000000927,0.8135285999999269,-0.02701430000001892,500,215750,7650,1200,850,90450
16.37,0.001,0.5684,2.205,0.0006,3.2992,2.7144,2.1296,0.7268,0.001,3.3042,0.1914,-0.5840429000000995,-0.2654143000000886,1.8061142999999902,6.034942799999953,-0.31284279999999853,-0.21027140000001054,0.04818570000009004,-0.16848570000001928,0.26417140000000927,0.8135285999999269,-0.02701430000001892,500,215750,7650,1200,850,90450
22.64,0.001,0.5684,2.205,0.0006,3.2992,2.7144,2.1296,0.7268,0.001,3.3042,0.1914,-0.5840429000000995,-0.2654143000000886,1.8061142999999902,6.034942799999953,-0.31284279999999853,-0.21027140000001054,0.04818570000009004,-0.16848570000001928,0.26417140000000927,0.8135285999999269,-0.02701430000001892,500,215750,7650,1200,850,90450
21.92,0.001,0.5684,2.205,0.0006,3.2992,2.7144,2.1296,0.7268,0.001,3.3042,0.1914,-0.5840429000000995,-0.2654143000000886,1.8061142999999902,6.034942799999953,-0.31284279999999853,-0.21027140000001054,0.04818570000009004,-0.16848570000001928,0.26417140000000927,0.8135285999999269,-0.02701430000001892,500,215750,7650,1200,850,90450
22.27,0.001,0.5684,2.205,0.0006,3.2992,2.7144,2.1296,0.7268,0.001,3.3042,0.1914,-0.5840429000000995,-0.2654143000000886,1.8061142999999902,6.034942799999953,-0.31284279999999853,-0.21027140000001054,0.04818570000009004,-0.16848570000001928,0.26417140000000927,0.8135285999999269,-0.02701430000001892,500,215750,7650,1200,850,90450
26.35,0.001,0.5684,2.205,0.0006,3.2992,2.7144,2.1296,0.7268,0.001,3.3042,0.1914,-0.5840429000000995,-0.2654143000000886,1.8061142999999902,6.034942799999953,-0.31284279999999853,-0.21027140000001054,0.04818570000009004,-0.16848570000001928,0.26417140000000927,0.8135285999999269,-0.02701430000001892,500,215750,7650,1200,850,90450
15.14,0.001,0.5684,2.205,0.0006,3.2992,2.7144,2.1296,0.7268,0.001,3.3042,0.1914,-0.5840429000000995,-0.2654143000000886,1.8061142999999902,6.034942799999953,-0.31284279999999853,-0.21027140000001054,0.04818570000009004,-0.16848570000001928,0.26417140000000927,0.8135285999999269,-0.02701430000001892,500,215750,7650,1200,850,90450
16.5,0.001,0.5684,2.205,0.0006,3.2992,2.7144,2.1296,0.7268,0.001,3.3042,0.1914,-0.5840429000000995,-0.2654143000000886,1.8061142999999902,6.034942799999953,-0.31284279999999853,-0.21027140000001054,0.04818570000009004,-0.16848570000001928,0.26417140000000927,0.8135285999999269,-0.02701430000001892,500,215750,7650,1200,850,90450
21.83,0.001,0.5684,2.205,0.0006,3.2992,2.7144,2.1296,0.7268,0.001,3.3042,0.1914,-0.5840429000000995,-0.2654143000000886,1.8061142999999902,6.034942799999953,-0.31284279999999853,-0.21027140000001054,0.04818570000009004,-0.16848570000001928,0.26417140000000927,0.8135285999999269,-0.02701430000001892,500,215750,7650,1200,850,90450
15.44,0.001,0.5684,2.205,0.0006,3.2992,2.7144,2.1296,0.7268,0.001,3.3042,0.1914,-0.5840429000000995,-0.2654143000000886,1.8061142999999902,6.034942799999953,-0.31284279999999853,-0.21027140000001054,0.04818570000009004,-0.16848570000001928,0.26417140000000927,0.8135285999999269,-0.02701430000001892,500,215750,7650,1200,850,90450
17.05,0.001,0.5684,2.205,0.0006,3.2992,2.7144,2.1296,0.7268,0.001,3.3042,0.1914,-0.5840429000000995,-0.2654143000000886,1.8061142999999902,6.034942799999953,-0.31284279999999853,-0.21027140000001054,0.04818570000009004,-0.16848570000001928,0.26417140000000927,0.8135285999999269,-0.02701430000001892,500,215750,7650,1200,850,90450
25.64,0.001,0.5684,2.205,0.0006,3.2992,2.7144,2.1296,0.7268,0.001,3.3042,0.1914,-0.5840429000000995,-0.2654143000000886,1.8061142999999902,6.034942799999953,-0.31284279999999853,-0.21027140000001054,0.04818570000009004,-0.16848570000001928,0.26417140000000927,0.8135285999999269,-0.02701430000001892,500,215750,7650,1200,850,90450
20.93,0.001,0.5684,2.205,0.0006,3.2992,2.7144,2.1296,0.7268,0.001,3.3042,0.1914,-0.5840429000000995,-0.2654143000000886,1.8061142999999902,6.034942799999953,-0.31284279999999853,-0.21027140000001054,0.04818570000009004,-0.16848570000001928,0.26417140000000927,0.8135285999999269,-0.02701430000001892,500,215750,7650,1200,850,90450
16.78,0.001,0.5684,2.205,0.0006,3.2992,2.7144,2.1296,0.7268,0.001,3.3042,0.1914,-0.5840429000000995,-0.2654143000000886,1.8061142999999902,6.034942799999953,-0.31284279999999853,-0.21027140000001054,0.04818570000009004,-0.16848570000001928,0.26417140000000927,0.8135285999999269,-0.02701430000001892,500,215750,7650,1200,850,90450
3.73,0.001,0.5684,2.205,0.0006,3.2992,2.7144,2.1296,0.7268,0.001,3.3042,0.1914,-0.5840429000000995,-0.2654143000000886,1.8061142999999902,6.034942799999953,-0.31284279999999853,-0.21027140000001054,0.04818570000009004,-0.16848570000001928,0.26417140000000927,0.8135285999999269,-0.02701430000001892,500,215750,7650,1200,850,90450
18.53,0.001,0.5684,2.205,0.0006,3.2992,2.7144,2.1296,0.7268,0.001,3.3042,0.1914,-0.5840429000000995,-0.2654143000000886,1.8061142999999902,6.034942799999953,-0.31284279999999853,-0.21027140000001054,0.04818570000009004,-0.16848570000001928,0.26417140000000927,0.8135285999999269,-0.02701430000001892,500,215750,7650,1200,850,90450
23.06,0.001,0.5684,2.205,0.0006,3.2992,2.7144,2.1296,0.7268,0.001,3.3042,0.1914,-0.5840429000000995,-0.2654143000000886,1.8061142999999902,6.034942799999953,-0.31284279999999853,-0.21027140000001054,0.04818570000009004,-0.16848570000001928,0.26417140000000927,0.8135285999999269,-0.02701430000001892,500,215750,7650,1200,850,90450
24.37,0.001,0.5684,2.205,0.0006,3.2992,2.7144,2.1296,0.7268,0.001,3.3042,0.1914,-0.5840429000000995,-0.2654143000000886,1.8061142999999902,6.034942799999953,-0.31284279999999853,-0.21027140000001054,0.04818570000009004,-0.16848570000001928,0.26417140000000927,0.8135285999999269,-0.02701430000001892,500,215750,7650,1200,850,90450
18.51,0.001,0.5684,2.205,0.0006,3.2992,2.7144,2.1296,0.7268,0.001,3.3042,0.1914,-0.5840429000000995,-0.2654143000000886,1.8061142999999902,6.034942799999953,-0.31284279999999853,-0.21027140000001054,0.04818570000009004,-0.16848570000001928,0.26417140000000927,0.8135285999999269,-0.02701430000001892,500,215750,7650,1200,850,90450
20.56,0.001,0.5684,2.205,0.0006,3.2992,2.7144,2.1296,0.7268,0.001,3.3042,0.1914,-0.5840429000000995,-0.2654143000000886,1.8061142999999902,6.034942799999953,-0.31284279999999853,-0.21027140000001054,0.04818570000009004,-0.16848570000001928,0.26417140000000927,0.8135285999999269,-0.02701430000001892,500,215750,7650,1200,850,90450
17.78,0.001,0.5684,2.205,0.0006,3.2992,2.7144,2.1296,0.7268,0.001,3.3042,0.1914,-0.5840429000000995,-0.2654143000000886,1.8061142999999902,6.034942799999953,-0.31284279999999853,-0.21027140000001054,0.04818570000009004,-0.16848570000001928,0.26417140000000927,0.8135285999999269,-0.02701430000001892,500,215750,7650,1200,850,90450
25.88,0.001,0.5684,2.205,0.0006,3.2992,2.7144,2.1296,0.7268,0.001,3.3042,0.1914,-0.5840429000000995,-0.2654143000000886,1.8061142999999902,6.034942799999953,-0.31284279999999853,-0.21027140000001054,0.04818570000009004,-0.16848570000001928,0.26417140000000927,0.8135285999999269,-0.02701430000001892,500,215750,7650,1200,850,90450
25.01,0.001,0.5684,2.205,0.0006,3.2992,2.7144,2.1296,0.7268,0.001,3.3042,0.1914,-0.5840429000000995,-0.2654143000000886,1.8061142999999902,6.034942799999953,-0.31284279999999853,-0.21027140000001054,0.04818570000009004,-0.16848570000001928,0.26417140000000927,0.8135285999999269,-0.02701430000001892,500,215750,7650,1200,850,90450
43.73,0.0,12.68052,15.07252,15.05922,7.98534,9.6894,12.34592,21.84038,7.4353,1.144,9.24226,-0.1480856999999105,1.7180285000000595,1.6959143000000267,0.8917142999999896,1.4082571000000144,1.3894999999999982,1.13537139999994,1.0214571000000205,1.3374999999999773,1.1760428999999704,0.8533571000000393,1400,172950,22550,8750,43650,35150
45.83,0.0006,0.3166,0.0006,6.8308,11.384,10.2876,0.0008,2.62228,19.36614,16.1182,11.77002,-0.7681572000000187,-0.804914300000064,-0.790071399999988,-0.821785699999964,-0.5860572000000275,0.20341429999996308,-0.6529428999999709,-0.8928286000000298,-0.8063286000000289,-0.38781429999994543,0.23598570000001473,7950,179500,29100,2200,37100,28600
45.24,0.0006,0.3166,0.0006,6.8308,11.384,10.2876,0.0008,2.62228,19.36614,16.1182,11.77002,-0.7681572000000187,-0.804914300000064,-0.790071399999988,-0.821785699999964,-0.5860572000000275,0.20341429999996308,-0.6529428999999709,-0.8928286000000298,-0.8063286000000289,-0.38781429999994543,0.23598570000001473,7950,179500,29100,2200,37100,28600
44.97,0.0006,0.3166,0.0006,6.8308,11.384,10.2876,1.41312,2.62228,19.36614,16.1182,11.77002,-0.7614714000000049,-0.7681572000000187,-0.790071399999988,-0.821785699999964,-0.5860572000000275,0.20341429999996308,-0.6529428999999709,-0.8854572000000189,-0.7383142999999563,-0.38781429999994543,0.23598570000001473,8000,179550,29150,2150,37050,28550
45.63,0.0008,0.0008,0.3166,0.0006,6.8308,11.384,2.62228,10.74894,19.36614,11.77002,10.50582,-0.7116571000000249,-0.6529428999999709,-0.790071399999988,-0.7995713999999907,-0.821785699999964,0.0350856999999678,-0.7046427999999878,-0.8160856999999169,-0.38781429999994543,-0.028700000000071668,0.23598570000001473,8300,179850,29450,1850,36750,28250
42.82,0.0,12.68052,15.07252,15.05922,7.98534,9.6894,8.07722,12.34592,21.84038,1.144,5.1254,-0.06804289999990942,1.7180285000000595,1.5035857000000306,0.8917142999999896,1.4082571000000144,0.6490143000000899,0.7292714999999816,1.13537139999994,0.9565572000000202,1.3374999999999773,0.5588571999999203,1250,172800,22400,8900,43800,35300
43.36,0.0,12.68052,15.07252,15.05922,7.98534,9.6894,8.07722,12.34592,21.84038,1.144,5.1254,-0.06804289999990942,1.7180285000000595,1.5035857000000306,0.8917142999999896,1.4082571000000144,0.6490143000000899,0.7292714999999816,1.13537139999994,0.9565572000000202,1.3374999999999773,0.5588571999999203,1250,172800,22400,8900,43800,35300
45.74,0.0,2.62228,0.2682,0.3166,0.0006,6.8308,10.74894,19.36614,11.77002,10.50582,8.4735,-1.0475857000000133,-0.6796571999999514,-0.6529428999999709,-0.790071399999988,-0.7995713999999907,-0.7312143000000333,-0.8160856999999169,-0.4706142,-0.17509999999992942,0.23598570000001473,0.6541571000000204,8750,180300,29900,1400,36300,27800
34.61,16.1182,19.36614,10.74894,2.62228,0.3166,0.0006,10.81272,11.77002,8.4735,9.82252,8.15134,-0.7417714000000615,-0.7056285999999545,-0.8635714999999209,-0.6529428999999709,-0.7416570999999976,-0.790071399999988,-0.38781429999994543,0.23598570000001473,0.17155719999993835,0.9732715000000098,1.0256570999999894,9600,181150,30750,550,35450,26950
44.83,0.0,10.74894,2.62228,0.3166,0.0006,0.177,19.36614,10.81272,11.77002,8.4735,9.82252,-0.8535286000000042,-0.8635714999999209,-0.6529428999999709,-0.7416570999999976,-0.790071399999988,-0.821785699999964,-0.7056285999999545,-0.38781429999994543,0.23598570000001473,0.17155719999993835,0.9732715000000098,9100,180650,30250,1050,35950,27450
45.19,0.00076,19.36614,2.62228,0.0008,0.3166,0.0006,16.1182,11.77002,10.50582,9.82252,8.15134,-0.7383142999999563,-0.8063286000000289,-0.8928286000000298,-0.6529428999999709,-0.7681572000000187,-0.790071399999988,-0.38781429999994543,0.23598570000001473,0.17155719999993835,0.9732715000000098,1.0256570999999894,9500,181050,30650,650,35550,27050
73.87,0.0,8.1772,3.0346,3.4514,1.8374,0.2136,1.035,1.094,0.8144,0.0008,1.9784,0.17034290000003693,0.5478285000000369,0.4303714000000127,0.4386143000000402,0.5585142999999562,0.2442999999999529,0.13548570000000382,0.16215709999994488,0.42421429999990323,0.5414858000000322,0.5296571000000085,1750,144900,100500,5750,71700,5500
51.64,0.0,8.1772,3.0346,3.4514,1.8374,0.2136,1.035,1.094,0.8144,0.0008,1.9784,0.17034290000003693,0.5478285000000369,0.4303714000000127,0.4386143000000402,0.5585142999999562,0.2442999999999529,0.13548570000000382,0.16215709999994488,0.42421429999990323,0.5414858000000322,0.5296571000000085,1750,144900,100500,5750,71700,5500
78.16,0.0008,8.1772,4.9838,3.0346,3.4514,1.8374,1.094,0.8144,0.0008,0.0008,1.9784,-0.005042799999955605,0.4482285999999931,0.5478285000000369,0.4386143000000402,0.5585142999999562,0.4390143000000535,-0.02021419999994123,0.2720570999999836,0.5414858000000322,0.5239570999999614,0.5296571000000085,2000,145150,100750,5500,71450,5250
77.14,0.0008,8.1772,4.9838,3.0346,3.4514,1.8374,1.094,0.8144,0.0008,0.0008,1.9784,-0.005042799999955605,0.4482285999999931,0.5478285000000369,0.4386143000000402,0.5585142999999562,0.4390143000000535,-0.02021419999994123,0.2720570999999836,0.5414858000000322,0.5239570999999614,0.5296571000000085,2000,145150,100750,5500,71450,5250
48.81,1.094,1.035,8.1772,4.9838,3.4514,1.8374,0.8144,0.0008,0.0008,1.9784,3.8758,-0.04670000000010077,0.13071430000002238,0.5478285000000369,0.4580715000000737,0.4386143000000402,0.5585142999999562,0.2416713999999729,0.5259856999999784,0.5414858000000322,0.5296571000000085,0.3856286000000182,2400,145550,101150,5100,71050,4850
53.46,0.0008,1.094,8.1772,4.9838,3.0346,3.4514,0.8144,0.0008,0.0008,1.9784,3.8758,-0.026871399999890855,-0.005042799999955605,0.4482285999999931,0.5478285000000369,0.4386143000000402,0.5585142999999562,0.2720570999999836,0.5414858000000322,0.5239570999999614,0.5296571000000085,0.46148570000002564,2500,145650,101250,5000,70950,4750
49.78,0.8144,1.094,1.035,8.1772,4.9838,3.4514,0.0008,0.0008,1.9784,3.8758,2.3668,0.21460000000001855,0.2416713999999729,0.13071430000002238,0.5478285000000369,0.4580715000000737,0.4386143000000402,0.5259856999999784,0.5414858000000322,0.5296571000000085,0.3856286000000182,0.5485714000000144,2900,146050,101650,4600,70550,4350
50.28,0.0004,0.8144,1.094,8.1772,4.9838,3.0346,0.0008,0.0008,1.9784,3.8758,2.3668,0.2720570999999836,0.24508570000000418,-0.005042799999955605,0.4482285999999931,0.5478285000000369,0.4386143000000402,0.5414858000000322,0.5239570999999614,0.5296571000000085,0.46148570000002564,0.5485714000000144,3000,146150,101750,4500,70450,4250
11.45,0.0,2.1296,2.205,0.0006,0.0006,3.2992,0.7268,0.001,0.0006,3.3042,4.1452,-0.1943285999999489,0.04818570000009004,-0.2489428000000089,1.8061142999999902,6.034942799999953,-0.31284279999999853,-0.21915709999996125,0.26417140000000927,0.8135285999999269,-0.02701430000001892,6.6340999999999894,900,216150,8050,800,450,90050
0.0,0.0004,2.1296,2.205,0.0006,0.0006,3.2992,0.7268,0.001,0.0006,3.3042,4.1452,-0.4509714000000713,0.04818570000009004,-0.2489428000000089,1.8061142999999902,6.034942799999953,-0.31284279999999853,-0.16848570000001928,0.26417140000000927,0.8135285999999269,-0.02701430000001892,6.6340999999999894,950,216200,8100,750,400,90000
0.0,0.0004,2.1296,2.205,0.0006,0.0006,3.2992,0.7268,0.001,0.0006,3.3042,4.1452,-0.4509714000000713,0.04818570000009004,-0.2489428000000089,1.8061142999999902,6.034942799999953,-0.31284279999999853,-0.16848570000001928,0.26417140000000927,0.8135285999999269,-0.02701430000001892,6.6340999999999894,950,216200,8100,750,400,90000
0.02,0.0004,2.1296,2.205,0.0006,0.0006,3.2992,0.7268,0.001,0.0006,3.3042,4.1452,-0.4509714000000713,0.04818570000009004,-0.2489428000000089,1.8061142999999902,6.034942799999953,-0.31284279999999853,-0.16848570000001928,0.26417140000000927,0.8135285999999269,-0.02701430000001892,6.6340999999999894,950,216200,8100,750,400,90000
0.0,0.0004,2.1296,0.5684,2.205,0.0006,3.2992,0.7268,0.001,3.3042,0.1914,4.1452,-0.5351570999999922,0.04818570000009004,-0.2654143000000886,1.8061142999999902,6.034942799999953,-0.31284279999999853,-0.16848570000001928,0.26417140000000927,0.8135285999999269,-0.02701430000001892,6.6340999999999894,1000,216250,8150,700,350,89950
0.02,0.0004,2.1296,0.5684,2.205,0.0006,3.2992,0.7268,0.001,3.3042,0.1914,4.1452,-0.5351570999999922,0.04818570000009004,-0.2654143000000886,1.8061142999999902,6.034942799999953,-0.31284279999999853,-0.16848570000001928,0.26417140000000927,0.8135285999999269,-0.02701430000001892,6.6340999999999894,1000,216250,8150,700,350,89950
43.14,0.00076,10.74894,2.62228,0.3166,0.0006,0.0002,19.36614,10.81272,11.77002,8.4735,9.82252,-0.8735714000000598,-0.8535286000000042,-0.6529428999999709,-0.7198571000000129,-0.790071399999988,-0.821785699999964,-0.7056285999999545,-0.38781429999994543,0.23598570000001473,0.20381429999997636,0.9732715000000098,9150,180700,30300,1000,35900,27400
44.58,0.00076,10.74894,2.62228,0.3166,0.0006,0.0002,19.36614,10.81272,11.77002,8.4735,9.82252,-0.8735714000000598,-0.8535286000000042,-0.6529428999999709,-0.7198571000000129,-0.790071399999988,-0.821785699999964,-0.7056285999999545,-0.38781429999994543,0.23598570000001473,0.20381429999997636,0.9732715000000098,9150,180700,30300,1000,35900,27400
43.44,0.00076,10.74894,2.62228,0.3166,0.0006,0.0002,19.36614,10.81272,11.77002,8.4735,9.82252,-0.8735714000000598,-0.8535286000000042,-0.6529428999999709,-0.7198571000000129,-0.790071399999988,-0.821785699999964,-0.7056285999999545,-0.38781429999994543,0.23598570000001473,0.20381429999997636,0.9732715000000098,9150,180700,30300,1000,35900,27400
41.92,0.0,15.07252,15.05922,14.44266,7.98534,10.70162,8.07722,12.34592,21.84038,7.4353,5.1254,1.1849143000000595,1.7180285000000595,1.3067429000000175,1.0210857000000715,1.4082571000000144,1.3170285999999578,0.7694428999999445,1.13537139999994,0.8337000000000216,1.3374999999999773,0.5685571000000209,1100,172650,22250,9050,43950,35450
