Speed_mph,Elevation_Smoothen_ft,Elev_Delta_CUR_ft,Elev_Delta_FOL_500ft_ft,Elev_Delta_FOL_500_1kft_ft,Elev_Delta_FOL_1k_1k5ft_ft,Elev_Delta_FOL_1k5_2kft_ft,Elev_Delta_FOL_2k_2k5ft_ft,Elev_Delta_PRE_500ft_ft,Elev_Delta_PRE_500_1kft_ft,Elev_Delta_PRE_1k_1k5ft_ft,Elev_Delta_PRE_1k5_2kft_ft,Elev_Delta_PRE_2k_2k5ft_ft,Curve_CUR_degree,Curve_Max_FOL_500ft_degree,Curve_Max_FOL_500_1kft_degree,Curve_Max_FOL_1k_1k5ft_degree,Curve_Max_FOL_1k5_2kft_degree,Curve_Max_FOL_2k_2k5ft_degree,Curve_Max_PRE_500ft_degree,Curve_Max_PRE_500_1kft_degree,Curve_Max_PRE_1k_1k5ft_degree,Curve_Max_PRE_1k5_2kft_degree,Curve_Max_PRE_2k_2k5ft_degree,Elev_Delta_FOL_500ft_ft,Curve_Max_FOL_500_1kft_degree,Curve_Max_FOL_1k_1k5ft_degree,Curve_Max_FOL_1k5_2kft_degree,Curve_Max_FOL_2k_2k5ft_degree,Curve_Max_PRE_500ft_degree,Curve_Max_PRE_500_1kft_degree,Curve_Max_PRE_1k_1k5ft_degree,Curve_Max_PRE_1k5_2kft_degree,Curve_Max_PRE_2k_2k5ft_degree,Station,Intersection,Switch,geometry,x_coordinate,y_coordinate,Station_if,Intersection_if,Switch_if,Node_ID,Cumulative_Length_ft,Distance_to_FOL_Intersection,Distance_to_FOL_Station,Distance_to_FOL_Switch,Distance_to_PRE_Intersection,Distance_to_PRE_Station,Distance_to_PRE_Switch
41.76,590.2001143,-0.942142899999908,-0.48348569999996016,-0.25395719999994526,-0.6717714000000115,-0.12271429999998418,-0.15194289999999455,-0.44334279999998216,-0.5000285999999505,-0.8529285999999274,0.14102850000006129,-0.6422571000000517,0.0,5.85768,4.24668,10.70162,9.6894,7.98534,4.58776,10.41122,12.03954,6.56014,6.38106,-0.48348569999996016,4.24668,10.70162,9.6894,7.98534,4.58776,10.41122,12.03954,6.56014,6.38106,0,1,0,POINT (-79.314395 36.093639),-79.3144,36.09361,0,0,0,3776,528200,2800,47850,39350,3250,168750,18350
42.73,584.8769143,-0.27760000000000673,-0.25395719999994526,-0.15721429999996417,-0.12271429999998418,0.2208572000000686,0.15232859999991888,-0.35917140000003656,-0.6566285999999764,-0.44334279999998216,-0.8529285999999274,0.14102850000006129,0.00074,4.24668,10.70162,9.6894,7.98534,15.05922,5.85768,4.58776,7.09362,12.03954,6.56014,-0.25395719999994526,10.70162,9.6894,7.98534,15.05922,5.85768,4.58776,7.09362,12.03954,6.56014,0,1,0,POINT (-79.316096 36.093639),-79.316,36.0936,0,0,0,3764,528800,2200,47250,38750,3850,169350,18950
43.98,583.6874857,-0.5733999999999924,-0.6111857000000782,-0.12271429999998418,-0.6440571000000546,0.2208572000000686,-0.7331285999999864,-0.25395719999994526,-0.8063571000000138,-0.44334279999998216,-0.6149000000000342,-0.8224999999999909,0.58864,2.99478,10.70162,7.98534,14.44266,15.07252,4.74252,5.85768,4.58776,10.41122,12.03954,-0.6111857000000782,10.70162,7.98534,14.44266,15.07252,4.74252,5.85768,4.58776,10.41122,12.03954,0,1,0,POINT (-79.31689 36.093643),-79.3168,36.09363,0,0,0,3758,529100,1900,46950,38450,4150,169650,19250
44.35,588.0082571,-1.2434286000000156,-0.25395719999994526,-0.38982850000002145,-0.12271429999998418,-0.3621714000000793,0.2208572000000686,-0.6789428000000726,-0.44334279999998216,-0.8065714000000526,-0.06442859999992834,0.14102850000006129,0.0,4.74252,4.24668,10.70162,9.6894,4.85594,5.85768,7.09362,10.41122,12.03954,6.38106,-0.25395719999994526,4.24668,10.70162,9.6894,4.85594,5.85768,7.09362,10.41122,12.03954,6.38106,0,1,0,POINT (-79.314959 36.093658),-79.3149,36.09359,0,0,0,3772,528400,2600,47650,39150,3450,168950,18550
45.31,591.4648,-0.6789428000000726,-0.8063571000000138,-0.25395719999994526,-0.5733999999999924,-0.12271429999998418,-0.641328499999986,-0.44334279999998216,-0.6286999999999807,-0.594357099999911,0.14102850000006129,-0.9553429000000051,0.0,5.85768,4.74252,2.99478,10.70162,7.98534,7.09362,10.41122,12.03954,6.56014,0.00104,-0.8063571000000138,4.74252,2.99478,10.70162,7.98534,7.09362,10.41122,12.03954,6.56014,0.00104,0,1,0,POINT (-79.313945 36.09366599999999),-79.314,36.09364,0,0,0,3779,528050,2950,48000,39500,3100,168600,18200
0.0,661.7011,0.7549999999999955,0.782100000000014,0.13777140000001964,0.2652142999999114,1.3095856999999569,5.141614299999901,0.6778000000000475,2.502985699999954,7.123085800000013,7.140328599999975,0.6255429000000277,0.0,0.7268,0.0006,3.3042,0.0006,4.1452,2.1296,0.001,2.205,0.0006,0.001,0.782100000000014,0.0006,3.3042,0.0006,4.1452,2.1296,0.001,2.205,0.0006,0.001,1,0,0,POINT (-79.434505 36.093658),-79.4345,36.09371,0,0,0,2823,575850,550,200,89800,1150,216400,8300
0.0,661.7011,0.7549999999999955,0.782100000000014,0.13777140000001964,0.2652142999999114,1.3095856999999569,5.141614299999901,0.6778000000000475,2.502985699999954,7.123085800000013,7.140328599999975,0.6255429000000277,0.0,0.7268,0.0006,3.3042,0.0006,4.1452,2.1296,0.001,2.205,0.0006,0.001,0.782100000000014,0.0006,3.3042,0.0006,4.1452,2.1296,0.001,2.205,0.0006,0.001,1,0,0,POINT (-79.434505 36.093662),-79.4345,36.09371,0,0,0,2823,575850,550,200,89800,1150,216400,8300
0.0,661.7011,0.7549999999999955,0.782100000000014,0.13777140000001964,0.2652142999999114,1.3095856999999569,5.141614299999901,0.6778000000000475,2.502985699999954,7.123085800000013,7.140328599999975,0.6255429000000277,0.0,0.7268,0.0006,3.3042,0.0006,4.1452,2.1296,0.001,2.205,0.0006,0.001,0.782100000000014,0.0006,3.3042,0.0006,4.1452,2.1296,0.001,2.205,0.0006,0.001,1,0,0,POINT (-79.434527 36.09368099999999),-79.4345,36.09371,0,0,0,2823,575850,550,200,89800,1150,216400,8300
0.0,661.7011,0.7549999999999955,0.782100000000014,0.13777140000001964,0.2652142999999114,1.3095856999999569,5.141614299999901,0.6778000000000475,2.502985699999954,7.123085800000013,7.140328599999975,0.6255429000000277,0.0,0.7268,0.0006,3.3042,0.0006,4.1452,2.1296,0.001,2.205,0.0006,0.001,0.782100000000014,0.0006,3.3042,0.0006,4.1452,2.1296,0.001,2.205,0.0006,0.001,1,0,0,POINT (-79.434505 36.0937),-79.4345,36.09371,0,0,0,2823,575850,550,200,89800,1150,216400,8300
0.0,661.7011,0.7549999999999955,0.782100000000014,0.13777140000001964,0.2652142999999114,1.3095856999999569,5.141614299999901,0.6778000000000475,2.502985699999954,7.123085800000013,7.140328599999975,0.6255429000000277,0.0,0.7268,0.0006,3.3042,0.0006,4.1452,2.1296,0.001,2.205,0.0006,0.001,0.782100000000014,0.0006,3.3042,0.0006,4.1452,2.1296,0.001,2.205,0.0006,0.001,1,0,0,POINT (-79.43452 36.093704),-79.4345,36.09371,0,0,0,2823,575850,550,200,89800,1150,216400,8300
0.0,661.7011,0.7549999999999955,0.782100000000014,0.13777140000001964,0.2652142999999114,1.3095856999999569,5.141614299999901,0.6778000000000475,2.502985699999954,7.123085800000013,7.140328599999975,0.6255429000000277,0.0,0.7268,0.0006,3.3042,0.0006,4.1452,2.1296,0.001,2.205,0.0006,0.001,0.782100000000014,0.0006,3.3042,0.0006,4.1452,2.1296,0.001,2.205,0.0006,0.001,1,0,0,POINT (-79.43454999999999 36.093704),-79.4345,36.09371,0,0,0,2823,575850,550,200,89800,1150,216400,8300
0.0,661.7011,0.7549999999999955,0.782100000000014,0.13777140000001964,0.2652142999999114,1.3095856999999569,5.141614299999901,0.6778000000000475,2.502985699999954,7.123085800000013,7.140328599999975,0.6255429000000277,0.0,0.7268,0.0006,3.3042,0.0006,4.1452,2.1296,0.001,2.205,0.0006,0.001,0.782100000000014,0.0006,3.3042,0.0006,4.1452,2.1296,0.001,2.205,0.0006,0.001,1,0,0,POINT (-79.43454999999999 36.093710999999985),-79.4345,36.09371,0,0,0,2823,575850,550,200,89800,1150,216400,8300
43.83,591.4648,-0.6789428000000726,-0.8063571000000138,-0.25395719999994526,-0.5733999999999924,-0.12271429999998418,-0.641328499999986,-0.44334279999998216,-0.6286999999999807,-0.594357099999911,0.14102850000006129,-0.9553429000000051,0.0,5.85768,4.74252,2.99478,10.70162,7.98534,7.09362,10.41122,12.03954,6.56014,0.00104,-0.8063571000000138,4.74252,2.99478,10.70162,7.98534,7.09362,10.41122,12.03954,6.56014,0.00104,0,1,0,POINT (-79.314036 36.093677),-79.314,36.09364,0,0,0,3779,528050,2950,48000,39500,3100,168600,18200
45.24,577.5342143,-1.0107857000000422,-0.12271429999998418,-0.5430572000000211,0.2208572000000686,-0.7331285999999864,-0.7694428999999445,-0.6111857000000782,-0.25395719999994526,-0.7953572000000122,-0.44334279999998216,-0.5581286000000318,10.70162,9.6894,7.98534,14.44266,15.07252,12.68052,2.99478,4.74252,5.85768,4.58776,10.41122,-0.12271429999998418,7.98534,14.44266,15.07252,12.68052,2.99478,4.74252,5.85768,4.58776,10.41122,0,1,0,POINT (-79.318316 36.09374900000001),-79.3183,36.09377,0,0,0,3747,529650,1350,46400,37900,4700,170200,19800
0.0,662.1083714,0.782100000000014,0.5557429000000411,0.18502860000000965,1.1697856999999203,1.3095856999999569,7.07904289999999,0.7549999999999955,2.502985699999954,3.64530000000002,7.140328599999975,0.6255429000000277,0.0,0.7268,0.0006,3.3042,0.758,4.1452,2.1296,0.001,2.205,0.0006,0.001,0.5557429000000411,0.0006,3.3042,0.758,4.1452,2.1296,0.001,2.205,0.0006,0.001,1,0,0,POINT (-79.434558 36.09374900000001),-79.4346,36.0938,0,0,0,2822,575900,500,150,89750,1200,216450,8350
0.01,662.1083714,0.782100000000014,0.5557429000000411,0.18502860000000965,1.1697856999999203,1.3095856999999569,7.07904289999999,0.7549999999999955,2.502985699999954,3.64530000000002,7.140328599999975,0.6255429000000277,0.0,0.7268,0.0006,3.3042,0.758,4.1452,2.1296,0.001,2.205,0.0006,0.001,0.5557429000000411,0.0006,3.3042,0.758,4.1452,2.1296,0.001,2.205,0.0006,0.001,1,0,0,POINT (-79.434665 36.093810999999995),-79.4346,36.0938,0,0,0,2822,575900,500,150,89750,1200,216450,8350
0.0,662.4832,0.5557429000000411,0.3145286000000169,0.22372859999995853,1.3095856999999569,0.70025720000001,7.07904289999999,0.782100000000014,0.5840429000000995,2.502985699999954,7.140328599999975,0.6255429000000277,0.0,0.7268,0.0006,3.3042,4.1452,4.5628,2.1296,1.253,2.205,0.0006,0.001,0.3145286000000169,0.0006,3.3042,4.1452,4.5628,2.1296,1.253,2.205,0.0006,0.001,1,0,0,POINT (-79.434688 36.09381799999999),-79.4347,36.09388,0,0,0,2821,575950,450,100,89700,1250,216500,8400
0.06,662.4832,0.5557429000000411,0.3145286000000169,0.22372859999995853,1.3095856999999569,0.70025720000001,7.07904289999999,0.782100000000014,0.5840429000000995,2.502985699999954,7.140328599999975,0.6255429000000277,0.0,0.7268,0.0006,3.3042,4.1452,4.5628,2.1296,1.253,2.205,0.0006,0.001,0.3145286000000169,0.0006,3.3042,4.1452,4.5628,2.1296,1.253,2.205,0.0006,0.001,1,0,0,POINT (-79.434688 36.09383299999998),-79.4347,36.09388,0,0,0,2821,575950,450,100,89700,1250,216500,8400
0.0,662.4832,0.5557429000000411,0.3145286000000169,0.22372859999995853,1.3095856999999569,0.70025720000001,7.07904289999999,0.782100000000014,0.5840429000000995,2.502985699999954,7.140328599999975,0.6255429000000277,0.0,0.7268,0.0006,3.3042,4.1452,4.5628,2.1296,1.253,2.205,0.0006,0.001,0.3145286000000169,0.0006,3.3042,4.1452,4.5628,2.1296,1.253,2.205,0.0006,0.001,1,0,0,POINT (-79.434741 36.093863999999996),-79.4347,36.09388,0,0,0,2821,575950,450,100,89700,1250,216500,8400
0.0,662.4832,0.5557429000000411,0.3145286000000169,0.22372859999995853,1.3095856999999569,0.70025720000001,7.07904289999999,0.782100000000014,0.5840429000000995,2.502985699999954,7.140328599999975,0.6255429000000277,0.0,0.7268,0.0006,3.3042,4.1452,4.5628,2.1296,1.253,2.205,0.0006,0.001,0.3145286000000169,0.0006,3.3042,4.1452,4.5628,2.1296,1.253,2.205,0.0006,0.001,1,0,0,POINT (-79.434741 36.093917000000005),-79.4347,36.09388,0,0,0,2821,575950,450,100,89700,1250,216500,8400
0.0,662.6641143,0.3145286000000169,0.2802570999999716,0.2652142999999114,1.3095856999999569,0.70025720000001,7.07904289999999,0.782100000000014,0.5840429000000995,2.502985699999954,7.140328599999975,0.6255429000000277,0.0,0.7268,0.0006,3.3042,4.1452,4.5628,0.0004,2.1296,2.205,0.0006,0.001,0.2802570999999716,0.0006,3.3042,4.1452,4.5628,0.0004,2.1296,2.205,0.0006,0.001,1,0,0,POINT (-79.434756 36.093924999999984),-79.4348,36.09397,0,0,0,2820,576000,400,50,89650,1300,216550,8450
43.26,595.8237571,-0.8065714000000526,-0.44334279999998216,-0.6789428000000726,-0.25395719999994526,-0.2990571000000273,-0.12271429999998418,-0.8574286000000484,0.14102850000006129,0.11597139999992123,-0.9499286000000211,-0.7886427999999341,0.0,7.09362,5.85768,4.74252,4.24668,10.70162,10.41122,12.03954,6.38106,3.08218,3.39782,-0.44334279999998216,5.85768,4.74252,4.24668,10.70162,10.41122,12.03954,6.38106,3.08218,3.39782,0,1,0,POINT (-79.312083 36.093978),-79.3121,36.09391,0,0,0,3793,527350,3650,48700,40200,2400,167900,17500
35.62,575.9687714,-0.6051285999999436,-0.641328499999986,0.2208572000000686,-0.6619141999999556,-1.268028500000014,0.33658570000000054,-0.12271429999998418,-0.5456428999999616,-0.25395719999994526,-0.6789428000000726,-0.44334279999998216,9.6894,7.98534,14.44266,15.05922,15.07252,8.07722,10.70162,4.24668,4.74252,5.85768,7.09362,-0.641328499999986,14.44266,15.05922,15.07252,8.07722,10.70162,4.24668,4.74252,5.85768,7.09362,0,1,0,POINT (-79.31940000000002 36.093986),-79.3194,36.09398,0,0,0,3739,530050,950,46000,37500,5100,170600,20200
43.75,567.8086571,-0.7622429000000466,-0.8017856999999822,0.2637000000000853,0.33658570000000054,-0.6716715000000022,-0.6420571999999538,0.2208572000000686,0.09170000000005984,-0.12271429999998418,-0.38754289999997127,-0.25395719999994526,0.00026,15.07252,12.68052,8.07722,21.84038,7.4353,15.05922,7.98534,9.6894,10.70162,4.24668,-0.8017856999999822,12.68052,8.07722,21.84038,7.4353,15.05922,7.98534,9.6894,10.70162,4.24668,0,1,0,POINT (-79.32282500000001 36.094009),-79.3228,36.09396,0,0,0,3714,531300,9850,44750,36250,300,171850,21450
43.92,575.3274429,-0.6440571000000546,-0.5430572000000211,0.2208572000000686,-0.7331285999999864,-0.7694428999999445,0.33658570000000054,-0.12271429999998418,-0.6111857000000782,-0.25395719999994526,-0.7953572000000122,-0.44334279999998216,0.00074,7.98534,14.44266,15.07252,12.68052,8.07722,10.70162,2.99478,4.74252,5.85768,4.58776,-0.5430572000000211,14.44266,15.07252,12.68052,8.07722,10.70162,2.99478,4.74252,5.85768,4.58776,0,1,0,POINT (-79.31968999999998 36.09402800000001),-79.3197,36.09401,0,0,0,3737,530150,850,45900,37400,5200,170700,20300
45.26,575.0013286,-0.6490143000000899,-0.15194289999999455,0.2208572000000686,-0.7331285999999864,-0.28855720000001384,0.33658570000000054,-0.12271429999998418,-0.639385700000048,-0.25395719999994526,-0.6428571999999804,-0.44334279999998216,0.00074,7.98534,15.05922,15.07252,12.68052,8.07722,9.6894,10.70162,4.24668,5.85768,4.58776,-0.15194289999999455,15.05922,15.07252,12.68052,8.07722,9.6894,10.70162,4.24668,5.85768,4.58776,0,1,0,POINT (-79.31976599999999 36.094066),-79.3198,36.09403,0,0,0,3736,530200,800,45850,37350,5250,170750,20350
43.65,574.1665,-1.1812428999999156,0.2208572000000686,0.15232859999991888,-0.8017856999999822,0.2637000000000853,0.33658570000000054,-0.12271429999998418,-0.38754289999997127,-0.25395719999994526,-0.35917140000003656,-0.6566285999999764,0.00074,7.98534,15.05922,15.07252,12.68052,8.07722,9.6894,10.70162,4.24668,5.85768,4.58776,0.2208572000000686,15.05922,15.07252,12.68052,8.07722,9.6894,10.70162,4.24668,5.85768,4.58776,0,1,0,POINT (-79.32003299999998 36.094066),-79.3201,36.09407,0,0,0,3734,530300,700,45750,37250,5350,170850,20450
77.36,686.1291714,-0.27232850000007147,-0.22751429999993888,-0.4492999999999938,-0.5931000000000495,0.7410284999999703,0.6394856999999092,-0.09665710000001582,-0.437728600000014,-0.3165000000000191,-0.056057099999975435,0.061785800000052404,0.0006,3.8758,2.3668,11.3534,4.5996,2.6416,1.9784,0.0008,0.0008,0.8144,1.094,-0.22751429999993888,2.3668,11.3534,4.5996,2.6416,1.9784,0.0008,0.0008,0.8144,1.094,0,0,1,POINT (-79.25913500000001 36.093948),-79.2591,36.0939,0,0,0,4196,507200,2900,68850,2650,4600,147750,103350
44.58,684.3517429,-0.49919999999997344,-0.4492999999999938,-0.5931000000000495,0.7410284999999703,0.6394856999999092,0.4616000000000895,-0.22751429999993888,-0.09665710000001582,-0.437728600000014,-0.3165000000000191,-0.056057099999975435,0.0378,2.3668,11.3534,4.5996,2.6416,1.3014,3.8758,1.9784,0.0008,0.0008,0.8144,-0.4492999999999938,11.3534,4.5996,2.6416,1.3014,3.8758,1.9784,0.0008,0.0008,0.8144,0,0,1,POINT (-79.26046999999998 36.094089),-79.2604,36.09412,0,0,0,4186,507700,2400,68350,2150,5100,148250,103850
78.62,684.0957714,-0.4896999999999707,-0.4492999999999938,-0.5931000000000495,0.7410284999999703,0.6394856999999092,0.27335709999999835,-0.22751429999993888,-0.09665710000001582,-0.437728600000014,-0.32117150000010497,-0.09362860000010187,0.735,2.3668,11.3534,4.5996,2.6416,0.0006,3.8758,1.9784,0.0008,0.0008,0.8144,-0.4492999999999938,11.3534,4.5996,2.6416,0.0006,3.8758,1.9784,0.0008,0.0008,0.8144,0,0,1,POINT (-79.260501 36.094127),-79.2606,36.09414,0,0,0,4185,507750,2350,68300,2100,5150,148300,103900
0.0,683.6246714,-0.5170428999999785,-0.4492999999999938,-0.5931000000000495,0.7410284999999703,0.6394856999999092,0.27335709999999835,-0.2616427999998905,-0.09665710000001582,-0.3984572000000526,-0.42421429999990323,-0.16215709999994488,0.0006,11.3534,1.2544,4.5996,2.6416,0.0006,3.8758,1.9784,0.0008,0.0008,0.8144,-0.4492999999999938,1.2544,4.5996,2.6416,0.0006,3.8758,1.9784,0.0008,0.0008,0.8144,0,0,1,POINT (-79.260776 36.094188),-79.2608,36.09419,0,0,0,4183,507850,2250,68200,2000,5250,148400,104000
0.0,683.345,-0.5485714000000144,-0.4492999999999938,-0.5931000000000495,0.7410284999999703,0.6394856999999092,0.2555143000000726,-0.34238570000002255,-0.09665710000001582,-0.28021430000001146,-0.4531858000000284,-0.21427149999999529,0.0006,11.3534,1.2544,4.5996,2.6416,0.0006,3.8758,0.9646,1.9784,0.0008,0.8144,-0.4492999999999938,1.2544,4.5996,2.6416,0.0006,3.8758,0.9646,1.9784,0.0008,0.8144,0,0,1,POINT (-79.26095100000002 36.094226),-79.261,36.09422,0,0,0,4182,507900,2200,68150,1950,5300,148450,104050
79.42,682.8245714,-0.49310000000002674,-0.4492999999999938,-0.5931000000000495,0.7410284999999703,0.5862999999999374,0.2660429000000022,-0.3625858000000335,-0.09665710000001582,-0.24228570000002492,-0.437728600000014,-0.21460000000001855,1.2826,11.3534,1.2544,4.5996,2.6416,0.0006,3.8758,0.0008,1.9784,0.0008,0.8144,-0.4492999999999938,1.2544,4.5996,2.6416,0.0006,3.8758,0.0008,1.9784,0.0008,0.8144,0,0,1,POINT (-79.261264 36.094267999999985),-79.2612,36.09427,0,0,0,4180,508000,2100,68050,1850,5400,148550,104150
14.37,662.6641143,0.3145286000000169,0.2802570999999716,0.2652142999999114,1.3095856999999569,0.70025720000001,7.07904289999999,0.782100000000014,0.5840429000000995,2.502985699999954,7.140328599999975,0.6255429000000277,0.0,0.7268,0.0006,3.3042,4.1452,4.5628,0.0004,2.1296,2.205,0.0006,0.001,0.2802570999999716,0.0006,3.3042,4.1452,4.5628,0.0004,2.1296,2.205,0.0006,0.001,1,0,0,POINT (-79.43480999999998 36.093978),-79.4348,36.09397,0,0,0,2820,576000,400,50,89650,1300,216550,8450
11.62,662.9443714,0.21915709999996125,0.1709429,0.2652142999999114,1.3095856999999569,0.6881427999999232,7.07904289999999,0.782100000000014,0.5840429000000995,2.502985699999954,7.140328599999975,0.6255429000000277,0.7268,0.001,0.0006,3.3042,4.1452,4.5628,0.3022,2.1296,2.205,0.0006,0.0006,0.1709429,0.0006,3.3042,4.1452,4.5628,0.3022,2.1296,2.205,0.0006,0.0006,0,1,0,POINT (-79.43497 36.094153999999996),-79.4349,36.09415,0,0,0,2818,576100,300,139300,89550,1400,50,8550
45.37,569.0354429,-0.8917142999999896,-0.7331285999999864,-0.7694428999999445,0.33658570000000054,-0.6304714000000331,-0.6420571999999538,0.2208572000000686,-0.6440571000000546,-0.12271429999998418,-0.6111857000000782,-0.25395719999994526,0.00058,15.07252,12.68052,8.07722,12.34592,21.84038,14.44266,7.98534,10.70162,2.99478,4.74252,-0.7331285999999864,12.68052,8.07722,12.34592,21.84038,14.44266,7.98534,10.70162,2.99478,4.74252,0,1,0,POINT (-79.322391 36.094089),-79.3224,36.09405,0,0,0,3717,531150,10000,44900,36400,150,171700,21300
43.78,573.4971857,-1.3894999999999982,0.2208572000000686,0.036271399999918685,-0.8017856999999822,0.33658570000000054,0.1480856999999105,-0.12271429999998418,-0.15721429999996417,-0.25395719999994526,-0.27760000000000673,-0.6789428000000726,2.15246,7.98534,15.05922,15.07252,12.68052,12.34592,9.6894,10.70162,4.24668,4.74252,5.85768,0.2208572000000686,15.05922,15.07252,12.68052,12.34592,9.6894,10.70162,4.24668,4.74252,5.85768,0,1,0,POINT (-79.320216 36.094097),-79.3202,36.09408,0,0,0,3733,530350,650,45700,37200,5400,170900,20500
43.55,570.7838857,-1.2748570999999629,0.2208572000000686,-0.6619141999999556,-1.268028500000014,0.33658570000000054,-0.2305285999999569,-0.6051285999999436,-0.12271429999998418,-0.5456428999999616,-0.25395719999994526,-0.6789428000000726,0.00076,14.44266,15.05922,15.07252,8.07722,12.34592,9.6894,10.70162,4.24668,4.74252,5.85768,0.2208572000000686,15.05922,15.07252,8.07722,12.34592,9.6894,10.70162,4.24668,4.74252,5.85768,0,1,0,POINT (-79.32074999999999 36.09416499999999),-79.3208,36.09412,0,0,0,3729,530550,450,45500,37000,5600,171100,20700
44.35,569.6038857,-0.15194289999999455,0.2208572000000686,-0.7331285999999864,-0.28855720000001384,0.33658570000000054,-0.7292714999999816,-0.5430572000000211,-0.12271429999998418,-0.639385700000048,-0.25395719999994526,-0.6428571999999804,2.66632,15.05922,15.07252,12.68052,8.07722,12.34592,7.98534,9.6894,10.70162,4.24668,5.85768,0.2208572000000686,15.07252,12.68052,8.07722,12.34592,7.98534,9.6894,10.70162,4.24668,5.85768,0,1,0,POINT (-79.32123799999998 36.09417699999999),-79.3212,36.09414,0,0,0,3726,530700,300,45350,36850,5750,171250,20850
45.66,569.6955857,0.2208572000000686,0.15232859999991888,-0.8017856999999822,0.2637000000000853,0.33658570000000054,-0.6716715000000022,0.09170000000005984,-0.12271429999998418,-0.38754289999997127,-0.25395719999994526,-0.35917140000003656,0.00076,15.05922,15.07252,12.68052,8.07722,21.84038,7.98534,9.6894,10.70162,4.24668,5.85768,0.15232859999991888,15.07252,12.68052,8.07722,21.84038,7.98534,9.6894,10.70162,4.24668,5.85768,0,1,0,POINT (-79.321361 36.09417699999999),-79.3214,36.09414,0,0,0,3724,530800,200,45250,36750,5850,171350,20950
45.09,570.7838857,-1.2748570999999629,0.2208572000000686,-0.6619141999999556,-1.268028500000014,0.33658570000000054,-0.2305285999999569,-0.6051285999999436,-0.12271429999998418,-0.5456428999999616,-0.25395719999994526,-0.6789428000000726,0.00076,14.44266,15.05922,15.07252,8.07722,12.34592,9.6894,10.70162,4.24668,4.74252,5.85768,0.2208572000000686,15.05922,15.07252,8.07722,12.34592,9.6894,10.70162,4.24668,4.74252,5.85768,0,1,0,POINT (-79.32074999999999 36.094188),-79.3208,36.09412,0,0,0,3729,530550,450,45500,37000,5600,171100,20700
0.0,663.1878286,0.018185799999969277,0.0653428000000531,0.2652142999999114,1.3095856999999569,0.6895714000000908,7.07904289999999,0.782100000000014,0.5351570999999922,2.502985699999954,7.140328599999975,0.6255429000000277,0.001,0.001,3.3042,0.0006,4.1452,4.5628,0.7268,2.1296,0.001,2.205,0.0006,0.0653428000000531,3.3042,0.0006,4.1452,4.5628,0.7268,2.1296,0.001,2.205,0.0006,0,1,0,POINT (-79.435214 36.094417),-79.4352,36.09441,0,0,0,2815,576250,150,139150,89400,1550,200,8700
0.0,663.1310429,-0.14390000000003056,0.08452859999999873,0.2652142999999114,1.3095856999999569,1.9328570999999783,7.07904289999999,0.782100000000014,0.62631429999999,2.502985699999954,7.140328599999975,3.7249141999999438,0.001,0.0006,3.3042,0.0006,4.1452,4.5628,0.7268,2.1296,0.001,2.205,0.0006,0.08452859999999873,3.3042,0.0006,4.1452,4.5628,0.7268,2.1296,0.001,2.205,0.0006,0,1,0,POINT (-79.43526 36.09444799999999),-79.4353,36.0945,0,0,0,2814,576300,100,139100,89350,1600,250,8750
0.0,663.1310429,-0.14390000000003056,0.08452859999999873,0.2652142999999114,1.3095856999999569,1.9328570999999783,7.07904289999999,0.782100000000014,0.62631429999999,2.502985699999954,7.140328599999975,3.7249141999999438,0.001,0.0006,3.3042,0.0006,4.1452,4.5628,0.7268,2.1296,0.001,2.205,0.0006,0.08452859999999873,3.3042,0.0006,4.1452,4.5628,0.7268,2.1296,0.001,2.205,0.0006,0,1,0,POINT (-79.43526 36.09445900000001),-79.4353,36.0945,0,0,0,2814,576300,100,139100,89350,1600,250,8750
0.0,663.1310429,-0.14390000000003056,0.08452859999999873,0.2652142999999114,1.3095856999999569,1.9328570999999783,7.07904289999999,0.782100000000014,0.62631429999999,2.502985699999954,7.140328599999975,3.7249141999999438,0.001,0.0006,3.3042,0.0006,4.1452,4.5628,0.7268,2.1296,0.001,2.205,0.0006,0.08452859999999873,3.3042,0.0006,4.1452,4.5628,0.7268,2.1296,0.001,2.205,0.0006,0,1,0,POINT (-79.43526 36.094467),-79.4353,36.0945,0,0,0,2814,576300,100,139100,89350,1600,250,8750
0.05,663.1310429,-0.14390000000003056,0.08452859999999873,0.2652142999999114,1.3095856999999569,1.9328570999999783,7.07904289999999,0.782100000000014,0.62631429999999,2.502985699999954,7.140328599999975,3.7249141999999438,0.001,0.0006,3.3042,0.0006,4.1452,4.5628,0.7268,2.1296,0.001,2.205,0.0006,0.08452859999999873,3.3042,0.0006,4.1452,4.5628,0.7268,2.1296,0.001,2.205,0.0006,0,1,0,POINT (-79.435252 36.094467),-79.4353,36.0945,0,0,0,2814,576300,100,139100,89350,1600,250,8750
0.0,663.1310429,-0.14390000000003056,0.08452859999999873,0.2652142999999114,1.3095856999999569,1.9328570999999783,7.07904289999999,0.782100000000014,0.62631429999999,2.502985699999954,7.140328599999975,3.7249141999999438,0.001,0.0006,3.3042,0.0006,4.1452,4.5628,0.7268,2.1296,0.001,2.205,0.0006,0.08452859999999873,3.3042,0.0006,4.1452,4.5628,0.7268,2.1296,0.001,2.205,0.0006,0,1,0,POINT (-79.43527499999999 36.094477999999995),-79.4353,36.0945,0,0,0,2814,576300,100,139100,89350,1600,250,8750
