Speed_mph,Curve_CUR_degree,Curve_Max_FOL_2500ft_degree,Curve_Max_FOL_2k5_5kft_degree,Curve_Max_FOL_5k_7k5ft_degree,Curve_Max_FOL_7k5_10kft_degree,Curve_Max_PRE_2500ft_degree,Curve_Max_PRE_2k5_5kft_degree,Curve_Max_PRE_5k_7k5ft_degree,Curve_Max_PRE_7k5_10kft_degree,Elev_Delta_CUR_ft,Elev_Delta_FOL_2500ft_ft,Elev_Delta_FOL_2k5_5kft_ft,Elev_Delta_FOL_5k_7k5ft_ft,Elev_Delta_FOL_7k5_10kft_ft,Elev_Delta_PRE_2500ft_ft,Elev_Delta_PRE_2k5_5kft_ft,Elev_Delta_PRE_5k_7k5ft_ft,Elev_Delta_PRE_7k5_10kft_ft,Distance_to_FOL_Intersection,Distance_to_FOL_Station,Distance_to_FOL_Switch,Distance_to_PRE_Intersection,Distance_to_PRE_Station,Distance_to_PRE_Switch,Loco,Coach,CCU
53.56,5.9104,13.277,5.8212,11.2558,13.9544,9.3018,17.824,15.469,18.6866,-0.016239999999999668,0.09810471399999983,0.0044658580000003665,0.07974214299999971,0.040701571999999825,0.014307142000000113,0.01999157099999991,0.02812642799999992,0.04149714299999971,350,203000,30800,3700,13600,21350,2.0,4.0,0.0
7.09,0.0004,13.277,5.8212,11.2558,13.9544,9.3018,17.824,15.469,9.2548,-0.10225971399999992,0.09810471399999983,0.005387428999999884,0.07974214299999971,0.040701571999999825,0.014307142000000113,0.01999157099999991,0.02812642799999992,0.04149714299999971,200,202850,30650,3850,13750,21500,2.0,4.0,0.0
53.29,0.0008,13.277,11.2558,10.251,13.9544,9.3018,17.824,5.6456,15.469,0.09438614200000017,0.09810471399999983,0.005387428999999884,0.07974214299999971,0.040701571999999825,0.08237614300000018,0.01999157099999991,0.02812642799999992,0.04149714299999971,0,202500,30300,0,14100,21850,2.0,4.0,0.0
54.39,0.0,13.277,11.2558,8.4002,13.9544,9.3018,17.824,5.6456,15.469,0.09810471399999983,0.04942985799999974,0.005387428999999884,0.07974214299999971,0.040701571999999825,0.09438614200000017,0.01999157099999991,0.02812642799999992,0.04149714299999971,3450,202450,30250,50,14150,21900,1.0,4.0,1.0
55.15,3.605,11.7244,11.2558,6.834,13.9544,13.277,17.824,5.6456,15.469,0.0014837139999997362,0.0016339999999996735,0.05595728600000029,0.07974214299999971,0.040701571999999825,0.09810471399999983,0.01999157099999991,0.02812642799999992,0.04149714299999971,3250,202250,30050,250,14350,22100,2.0,4.0,0.0
51.65,2.8194,8.2028,11.2558,6.834,13.9544,13.277,17.824,12.4934,15.469,-0.004372857000000181,-0.0005472860000003266,0.07974214299999971,0.03569142900000031,0.040701571999999825,0.09810471399999983,0.01999157099999991,0.02812642799999992,0.04149714299999971,3000,202000,29800,500,14600,22350,2.0,4.0,0.0
54.24,0.0,8.2028,11.2558,13.9544,9.2752,13.277,12.2306,17.824,15.469,-0.004363713999999845,-8.77140000000054e-05,0.07974214299999971,0.008281999999999812,0.040701571999999825,0.09810471399999983,0.01999157099999991,0.02812642799999992,0.04149714299999971,2850,201850,29650,650,14750,22500,1.0,7.0,0.0
53.44,0.0006,8.2028,11.2558,13.9544,9.2752,13.277,12.2306,17.824,15.469,-0.004471857000000341,-8.77140000000054e-05,0.07974214299999971,0.008281999999999812,0.040701571999999825,0.09810471399999983,0.01999157099999991,0.02812642799999992,0.04149714299999971,2800,201800,29600,700,14800,22550,2.0,4.0,0.0
53.94,0.0008,2.4026,11.2558,13.9544,14.6794,13.277,12.2306,17.824,15.469,-0.0009714289999999437,0.00018514299999992546,0.07974214299999971,0.016153143000000227,0.040701571999999825,0.09810471399999983,0.014631428999999798,0.01999157099999991,0.02812642799999992,2100,201100,28900,1400,15500,23250,2.0,4.0,0.0
55.29,0.0006,11.2558,10.251,13.9544,14.6794,13.277,9.3018,17.824,5.6456,-0.007373000000000047,0.005387428999999884,0.07974214299999971,0.040701571999999825,0.017360999999999648,0.09810471399999983,0.0468821429999997,0.01999157099999991,0.02812642799999992,1050,200050,27850,2450,16550,24300,1.0,7.0,0.0
54.24,0.0006,11.2558,6.834,13.9544,14.6794,13.277,9.3018,17.824,5.6456,-0.007999571999999944,0.005387428999999884,0.07974214299999971,0.040701571999999825,0.017360999999999648,0.04942985799999974,0.09810471399999983,0.01999157099999991,0.02812642799999992,900,199900,27700,2600,16700,24450,1.0,7.0,0.0
55.43,0.0,11.2558,6.834,13.9544,14.6794,11.7244,13.277,17.824,5.6456,-0.009767570999999862,0.05595728600000029,0.07974214299999971,0.040701571999999825,0.017360999999999648,0.0016339999999996735,0.09810471399999983,0.01999157099999991,0.02812642799999992,750,199750,27550,2750,16850,24600,1.0,7.0,0.0
10.48,0.0008,11.2558,13.9544,9.2752,14.6794,8.2028,13.277,12.2306,17.824,-0.0022455719999999245,0.07974214299999971,0.008281999999999812,0.040701571999999825,0.01773228499999959,-8.77140000000054e-05,0.09810471399999983,0.01999157099999991,0.02812642799999992,300,199300,27100,3200,17300,25050,2.0,4.0,0.0
54.86,0.431,11.2558,13.9544,14.6794,16.09134,5.2626,13.277,12.2306,17.824,0.0008091430000001765,0.07974214299999971,0.040701571999999825,0.017360999999999648,0.01773228499999959,0.00094757100000038,0.09810471399999983,0.014307142000000113,0.01999157099999991,1100,198300,26100,700,18300,26050,2.0,5.0,0.0
54.07,0.0002,11.2558,13.9544,14.6794,16.09134,5.8212,13.277,9.3018,17.824,0.002288570999999706,0.07974214299999971,0.040701571999999825,0.017360999999999648,0.01773228499999959,0.0018131429999999683,0.09810471399999983,0.014307142000000113,0.01999157099999991,900,198100,25900,900,18500,26250,2.0,4.0,0.0
55.04,0.0008,11.2558,13.9544,14.6794,16.09134,5.8212,13.277,9.3018,17.824,0.0052295720000000755,0.07974214299999971,0.040701571999999825,0.017360999999999648,0.01773228499999959,0.005387428999999884,0.09810471399999983,0.014307142000000113,0.01999157099999991,600,197800,25600,1200,18800,26550,1.0,7.0,0.0
53.85,0.0004,6.834,13.9544,14.6794,16.09134,11.2558,13.277,9.9716,17.824,-0.06935942900000043,0.07974214299999971,0.040701571999999825,0.017360999999999648,0.01773228499999959,0.005387428999999884,0.0016339999999996735,0.09810471399999983,0.01999157099999991,150,197350,25150,1650,19250,27000,2.0,5.0,0.0
54.83,0.0006,6.834,13.9544,14.6794,16.09134,11.2558,8.2028,13.277,17.824,0.07468814199999997,0.03569142900000031,0.040701571999999825,0.01773228499999959,0.01718371399999967,0.07974214299999971,-0.0005472860000003266,0.09810471399999983,0.01999157099999991,3300,197000,24800,200,19600,27350,2.0,4.0,0.0
52.74,0.0006,13.9544,14.6794,16.09134,14.8648,11.2558,2.4026,13.277,12.2306,0.003397856999999931,0.008281999999999812,0.040701571999999825,0.01773228499999959,0.01718371399999967,0.07974214299999971,0.00018514299999992546,0.09810471399999983,0.01999157099999991,2600,196300,24100,900,20300,28050,2.0,5.0,0.0
53.58,0.0006,1.2506,1.5666,15.81278,8.60902,14.8648,16.09134,14.6794,9.2752,0.005385856999999987,0.007327856999999653,-0.0023502849999999854,-0.0036529999999999063,-0.001298285999999962,0.016191858000000253,0.01718371399999967,0.01773228499999959,0.040701571999999825,4350,184350,12150,2750,32250,40000,2.0,4.0,0.0
62.19,0.0,1.2506,5.1254,15.81278,12.04878,14.8648,13.57834,16.09134,9.2752,0.00633314299999995,0.007327856999999653,-0.0035347139999998946,-0.0036529999999999063,-0.001298285999999962,0.016191858000000253,0.01718371399999967,0.01773228499999959,0.040701571999999825,4150,184150,11950,2950,32450,40200,2.0,4.0,0.0
50.29,0.0007,14.8648,1.2506,0.6346,15.81278,16.09134,14.6794,13.9544,6.834,0.0003511429999997517,0.016191858000000253,0.007327856999999653,-0.0007710000000002992,-0.0036529999999999063,0.01773228499999959,0.017360999999999648,0.040701571999999825,0.07974214299999971,7050,187050,14850,50,29550,37300,1.0,4.0,1.0
52.47,0.0007,14.8648,1.2506,0.6346,15.81278,16.09134,14.6794,13.9544,6.834,0.0003511429999997517,0.016191858000000253,0.007327856999999653,-0.0007710000000002992,-0.0036529999999999063,0.01773228499999959,0.017360999999999648,0.040701571999999825,0.07974214299999971,7050,187050,14850,50,29550,37300,1.0,4.0,1.0
50.83,0.0,14.8648,1.2506,0.3502,10.34818,16.09134,14.6794,13.9544,6.834,0.005460714000000167,0.016191858000000253,0.007327856999999653,0.002048715000000243,-0.0036529999999999063,0.01773228499999959,0.017360999999999648,0.040701571999999825,0.07974214299999971,100,187200,15000,2900,29400,37150,2.0,4.0,0.0
54.13,0.0002,0.916,5.1254,15.81278,12.04878,14.8648,13.57834,16.09134,7.388,0.0061032860000000255,0.007327856999999653,-0.0035347139999998946,-0.004538142999999764,-0.001298285999999962,0.016191858000000253,0.01718371399999967,0.01773228499999959,0.040701571999999825,3800,183800,11600,3300,32800,40550,1.0,4.0,1.0
47.35,0.0008,14.6794,16.09134,14.8648,1.2506,13.9544,6.834,11.2558,8.2028,0.008250285999999961,0.01773228499999959,0.01718371399999967,0.016191858000000253,0.007327856999999653,0.040701571999999825,0.03569142900000031,0.07974214299999971,-0.0005472860000003266,1600,191950,19750,1750,24650,32400,2.0,4.0,0.0
5.0,0.0008,14.6794,16.09134,14.8648,1.2506,13.9544,6.834,11.2558,8.2028,0.008250285999999961,0.01773228499999959,0.01718371399999967,0.016191858000000253,0.007327856999999653,0.040701571999999825,0.03569142900000031,0.07974214299999971,-0.0005472860000003266,1600,191950,19750,1750,24650,32400,2.0,4.0,0.0
47.72,0.0004,16.09134,13.57834,14.8648,1.2506,9.2752,13.9544,11.2558,8.2028,0.0009945709999999509,0.01773228499999959,0.01718371399999967,0.016191858000000253,0.007327856999999653,0.040701571999999825,0.008281999999999812,0.07974214299999971,-8.77140000000054e-05,1350,191700,19500,2000,24900,32650,1.0,7.0,0.0
46.47,0.0004,16.09134,13.57834,14.8648,1.2506,9.2752,13.9544,11.2558,2.4026,-4.642900000021655e-05,0.01773228499999959,0.01718371399999967,0.016191858000000253,0.007327856999999653,0.040701571999999825,0.008281999999999812,0.07974214299999971,0.00018514299999992546,1300,191650,19450,2050,24950,32700,2.0,4.0,0.0
44.72,7.388,16.09134,13.57834,14.8648,1.2506,9.2752,13.9544,11.2558,2.4026,0.000468857999999841,0.01773228499999959,0.01718371399999967,0.016191858000000253,0.007327856999999653,0.040701571999999825,0.008281999999999812,0.07974214299999971,0.00018514299999992546,1250,191600,19400,2100,25000,32750,2.0,4.0,0.0
55.02,0.0002,0.916,5.1254,15.81278,12.04878,14.8648,13.57834,16.09134,7.388,0.0061032860000000255,0.007327856999999653,-0.0035347139999998946,-0.004538142999999764,-0.001298285999999962,0.016191858000000253,0.01718371399999967,0.01773228499999959,0.040701571999999825,3800,183800,11600,3300,32800,40550,2.0,4.0,0.0
60.7,0.00074,11.193,7.7328,13.9602,12.2338,12.04878,15.81278,1.5666,1.2506,-0.006603428000000236,0.03324957100000006,0.010990286000000538,0.031077284999999507,0.011380571999999915,-0.001298285999999962,-0.0036529999999999063,-0.0032644290000001775,0.007327856999999653,2150,174200,2000,5800,42400,50150,2.0,4.0,0.0
63.43,0.00076,11.193,7.7328,13.9602,12.2338,12.04878,15.81278,5.1254,0.916,-0.006588857000000416,0.03324957100000006,0.009828142999999727,0.031077284999999507,0.011380571999999915,-0.001298285999999962,-0.0036529999999999063,-0.0035347139999998946,0.007327856999999653,1900,173950,1750,6050,42650,50400,1.0,7.0,0.0
60.12,0.00072,11.193,7.7328,13.9602,12.2338,12.04878,15.81278,5.1254,1.2506,-0.0068707139999997936,0.03324957100000006,0.010990286000000538,0.031077284999999507,0.011380571999999915,-0.001298285999999962,-0.0036529999999999063,-0.0033368569999998954,0.007327856999999653,2100,174150,1950,5850,42450,50200,1.0,7.0,0.0
53.77,0.0006,0.916,5.1254,15.81278,12.04878,9.60296,14.8648,16.09134,14.6794,0.007114428999999518,0.00682157200000006,-0.0035347139999998946,-0.0017364279999998189,-0.001298285999999962,0.015188142999999741,0.01718371399999967,0.01773228499999959,0.040701571999999825,3600,183600,11400,3500,33000,40750,2.0,4.0,0.0
62.86,3.6995,12.04878,7.7328,13.9602,12.2338,8.60902,15.81278,1.5666,1.2506,-0.005983428000000117,0.0008095720000000029,0.03324957100000006,0.031077284999999507,0.011380571999999915,-0.001298285999999962,-0.0036529999999999063,-0.0014229999999997745,0.007327856999999653,2400,174450,2250,5550,42150,49900,1.0,7.0,0.0
60.2,0.00086,11.193,7.7328,13.9602,12.2338,12.04878,15.81278,5.1254,0.916,-0.006132000000000062,0.03324957100000006,0.018880429000000164,0.031077284999999507,0.011380571999999915,-0.001298285999999962,-0.004538142999999764,-0.0035347139999998946,0.007327856999999653,1650,173700,1500,6300,42900,50650,2.0,5.0,0.0
50.02,0.0004,14.8648,4.6482,0.3502,10.34818,16.09134,14.6794,13.9544,8.4002,0.0005085709999997335,0.016191858000000253,0.007327856999999653,0.004989570999999842,-0.0035347139999998946,0.01773228499999959,0.017360999999999648,0.040701571999999825,0.07974214299999971,300,187400,15200,2700,29200,36950,2.0,4.0,0.0
52.93,0.0,0.916,5.1254,15.81278,12.04878,9.60296,14.8648,16.09134,14.6794,0.005860713999999803,0.00682157200000006,-0.0035347139999998946,-0.001298285999999962,-0.0049254289999998944,0.01238042900000039,0.016191858000000253,0.01773228499999959,0.017360999999999648,3300,183300,11100,3800,33300,41050,1.0,7.0,0.0
60.36,0.7414,0.916,5.1254,15.81278,12.04878,9.60296,14.8648,16.09134,14.6794,0.006089715000000524,0.00682157200000006,-0.0035347139999998946,-0.001298285999999962,-0.0049254289999998944,0.01238042900000039,0.016191858000000253,0.01773228499999959,0.01592185699999959,3350,183350,11150,3750,33250,41000,2.0,4.0,0.0
58.99,0.0006,0.916,5.1254,15.81278,12.04878,6.17422,14.8648,16.09134,14.6794,0.006207714000000237,0.00682157200000006,-0.0035347139999998946,-0.001298285999999962,-0.0049254289999998944,0.01238042900000039,0.016191858000000253,0.01773228499999959,0.017360999999999648,3200,183200,11000,3900,33400,41150,1.0,7.0,0.0
64.3,0.0,12.04878,7.7328,13.9602,12.2338,15.81278,10.34818,0.3502,4.6482,-0.006178285999999957,-0.0007705720000001293,0.03324957100000006,0.031077284999999507,0.011380571999999915,-0.001298285999999962,-0.0035347139999998946,0.004557570999999712,0.007327856999999653,2750,174800,2600,5200,41800,49550,2.0,4.0,0.0
63.9,0.00018,12.04878,7.7328,13.9602,12.2338,15.81278,10.34818,0.3502,4.6482,-0.006037428999999861,-0.0007705720000001293,0.03324957100000006,0.031077284999999507,0.011380571999999915,-0.001298285999999962,-0.0035347139999998946,0.004989570999999842,0.007327856999999653,2800,174850,2650,5150,41750,49500,1.0,4.0,1.0
63.79,0.00056,12.04878,7.7328,13.9602,12.2338,15.81278,10.34818,0.3502,4.6482,-0.006410142000000292,-0.0007705720000001293,0.03324957100000006,0.031077284999999507,0.011380571999999915,-0.001298285999999962,-0.0035347139999998946,0.0054217150000005175,0.007327856999999653,2850,174900,2700,5100,41700,49450,2.0,4.0,0.0
49.55,6.92622,14.8648,4.6482,0.3502,7.95424,16.09134,14.6794,13.9544,10.251,0.0016472849999996696,0.016191858000000253,0.01001100000000008,0.00682157200000006,-0.0035347139999998946,0.01773228499999959,0.017360999999999648,0.040701571999999825,0.07974214299999971,500,187600,15400,2500,29000,36750,2.0,4.0,0.0
63.47,7.7474,8.3704,2.2902,13.9602,12.2338,12.04878,15.81278,5.1254,0.916,-0.006375142999999639,0.03324957100000006,0.018880429000000164,0.031077284999999507,0.011380571999999915,-0.0049254289999998944,-0.001298285999999962,-0.0035347139999998946,0.00682157200000006,1200,173250,1050,6750,43350,51100,1.0,7.0,0.0
62.14,7.7474,8.3704,2.2902,13.9602,12.2338,12.04878,15.81278,5.1254,0.916,-0.006375142999999639,0.03324957100000006,0.018880429000000164,0.031077284999999507,0.011380571999999915,-0.0049254289999998944,-0.001298285999999962,-0.0035347139999998946,0.00682157200000006,1200,173250,1050,6750,43350,51100,2.0,4.0,0.0
65.42,0.0,12.04878,7.7328,13.9602,12.2338,15.81278,7.95424,0.815,4.6482,-0.006628570999999965,-0.0007705720000001293,0.03324957100000006,0.031077284999999507,0.011380571999999915,-0.001298285999999962,-0.0035347139999998946,0.00682157200000006,0.010624284999999532,3050,175100,2900,4900,41500,49250,2.0,4.0,0.0
60.32,0.0002,0.916,7.95424,15.81278,12.04878,6.17422,14.8648,16.09134,14.6794,0.006489856999999688,0.00682157200000006,-0.0035347139999998946,-0.001298285999999962,-0.0027222860000000538,0.01238042900000039,0.016191858000000253,0.01773228499999959,0.017360999999999648,2800,182800,10600,4300,33800,41550,2.0,4.0,0.0
58.37,3.58668,12.04878,7.7328,13.9602,12.2338,15.81278,7.95424,0.916,6.17422,-0.007623857000000385,-0.0027222860000000538,0.03324957100000006,0.031077284999999507,0.01682142899999974,-0.001298285999999962,-0.0035347139999998946,0.00682157200000006,0.01238042900000039,3250,175300,3100,4700,41300,49050,1.0,7.0,0.0
56.91,0.0,7.7328,1.8162,13.9602,12.2338,12.04878,15.81278,7.95424,0.916,-0.006573142999999959,0.03324957100000006,0.02688371399999994,0.031077284999999507,0.011380571999999915,-0.0049254289999998944,-0.001298285999999962,-0.0035347139999998946,0.00682157200000006,1000,173050,850,6950,43550,51300,2.0,4.0,0.0
57.19,0.815,0.3502,7.95424,15.81278,12.04878,4.6482,14.8648,16.09134,14.6794,0.006731715000000236,0.00682157200000006,-0.0035347139999998946,-0.001298285999999962,-0.0007705720000001293,0.010624284999999532,0.016191858000000253,0.01773228499999959,0.017360999999999648,2600,182600,10400,4500,34000,41750,1.0,7.0,0.0
59.5,0.0,12.04878,7.7328,1.8162,13.9602,15.81278,7.95424,0.916,6.17422,-0.007703713999999877,-0.004485429000000068,0.03324957100000006,0.031077284999999507,0.022934000000000197,-0.001298285999999962,-0.0035347139999998946,0.00682157200000006,0.01238042900000039,3350,175400,3200,4600,41200,48950,2.0,4.0,0.0
58.43,0.0006,0.3502,10.34818,15.81278,12.04878,1.2506,14.8648,16.09134,14.6794,0.0037551429999996343,0.002774143000000322,-0.0036529999999999063,-0.001298285999999962,-0.0007705720000001293,0.007327856999999653,0.016191858000000253,0.01773228499999959,0.017360999999999648,2250,182250,10050,4850,34350,42100,1.0,4.0,1.0
63.48,0.0008,7.7328,13.9602,12.2338,19.7848,12.04878,15.81278,7.95424,0.916,-0.001885571999999911,0.03324957100000006,0.031077284999999507,0.011380571999999915,0.011220713999999816,-0.0027222860000000538,-0.001298285999999962,-0.0035347139999998946,0.00682157200000006,700,172750,550,7250,43850,51600,1.0,4.0,1.0
61.92,0.0,0.3502,10.34818,15.81278,12.04878,1.2506,14.8648,16.09134,14.6794,0.002048715000000243,0.0013877139999999598,-0.0036529999999999063,-0.001298285999999962,-0.0007705720000001293,0.007327856999999653,0.016191858000000253,0.01773228499999959,0.017360999999999648,2150,182150,9950,4950,34450,42200,2.0,4.0,0.0
60.25,0.0008,1.5666,15.81278,8.60902,12.04878,1.2506,14.8648,16.09134,14.6794,-0.0014229999999997745,-0.0017172859999999446,-0.0036529999999999063,-0.001298285999999962,0.0008095720000000029,0.007327856999999653,0.016191858000000253,0.01718371399999967,0.01773228499999959,1950,181950,9750,5150,34650,42400,2.0,5.0,0.0
55.15,0.0006,7.7328,13.9602,12.2338,19.7848,12.04878,15.81278,7.95424,0.815,-0.0007705720000001293,0.03324957100000006,0.031077284999999507,0.011380571999999915,0.007058141999999634,-0.0009154280000001336,-0.001298285999999962,-0.0035347139999998946,0.00682157200000006,550,172600,400,7400,44000,51750,2.0,4.0,0.0
67.53,0.0,1.5666,15.81278,8.60902,12.04878,1.2506,14.8648,16.09134,14.6794,-0.0017172859999999446,-0.002052285999999981,-0.0036529999999999063,-0.001298285999999962,0.019886000000000195,0.007327856999999653,0.016191858000000253,0.01718371399999967,0.01773228499999959,1900,181900,9700,5200,34700,42450,2.0,4.0,0.0
62.47,0.0006,7.7328,13.9602,12.2338,19.7848,12.04878,15.81278,7.95424,0.815,-0.0007705720000001293,0.03324957100000006,0.031077284999999507,0.011380571999999915,0.007058141999999634,-0.0009154280000001336,-0.001298285999999962,-0.0035347139999998946,0.00682157200000006,550,172600,400,7400,44000,51750,2.0,4.0,0.0
57.79,0.0006,7.7328,13.9602,12.2338,19.7848,12.04878,15.81278,10.34818,0.3502,-0.0020264290000000075,0.03324957100000006,0.031077284999999507,0.011380571999999915,0.005579572000000326,-0.0007705720000001293,-0.001298285999999962,-0.0035347139999998946,0.0054217150000005175,350,172400,200,7600,44200,51950,2.0,4.0,0.0
63.55,0.0006,7.7328,13.9602,12.2338,19.7848,12.04878,15.81278,10.34818,0.3502,-0.0020264290000000075,0.03324957100000006,0.031077284999999507,0.011380571999999915,0.005579572000000326,-0.0007705720000001293,-0.001298285999999962,-0.0035347139999998946,0.0054217150000005175,350,172400,200,7600,44200,51950,2.0,4.0,0.0
30.34,0.0006,5.1254,15.81278,12.04878,11.193,1.2506,14.8648,13.57834,16.09134,-0.00413228600000025,-0.0035347139999998946,-0.0036529999999999063,-0.001298285999999962,0.03324957100000006,0.007327856999999653,0.016191858000000253,0.01718371399999967,0.01773228499999959,1550,181550,9350,5550,35050,42800,2.0,4.0,0.0
63.83,0.00066,12.04878,8.3704,7.7328,13.9602,15.81278,5.1254,0.916,9.60296,-0.001534570999999687,-0.0023399999999998045,0.03324957100000006,0.018880429000000164,0.031077284999999507,-0.001298285999999962,-0.0035347139999998946,0.00682157200000006,0.01238042900000039,3900,175950,3750,4050,40650,48400,2.0,5.0,0.0
60.16,0.0,5.1254,15.81278,12.04878,11.193,0.916,14.8648,13.57834,16.09134,-0.004520284999999831,-0.0035347139999998946,-0.0036529999999999063,-0.001298285999999962,0.03324957100000006,0.007327856999999653,0.016191858000000253,0.01718371399999967,0.01773228499999959,1500,181500,9300,5600,35100,42850,1.0,4.0,1.0
60.0,0.0002,7.7328,13.9602,12.2338,19.7848,12.04878,15.81278,10.34818,0.3502,-0.023108713999999964,0.03324957100000006,0.031077284999999507,0.011380571999999915,0.0033732859999997798,-0.0007705720000001293,-0.001298285999999962,-0.0035347139999998946,0.0037551429999996343,200,172250,50,7750,44350,52100,1.0,7.0,0.0
47.27,14.6794,16.09134,14.8648,9.60296,0.916,7.388,13.9544,11.2558,2.4026,0.0007220000000000937,0.01773228499999959,0.01718371399999967,0.016191858000000253,0.007327856999999653,0.040701571999999825,0.008281999999999812,0.07974214299999971,0.00018514299999992546,950,191300,19100,2400,25300,33050,1.0,7.0,0.0
48.08,14.6376,16.09134,14.8648,9.60296,0.916,14.6794,13.9544,11.2558,5.2626,0.016343286000000033,0.01773228499999959,0.016191858000000253,0.01238042900000039,0.00682157200000006,0.017360999999999648,0.040701571999999825,0.07974214299999971,0.00094757100000038,450,190800,18600,2900,25800,33550,2.0,4.0,0.0
61.15,0.0002,5.1254,15.81278,12.04878,8.3704,0.916,9.60296,14.8648,16.09134,-0.005900000000000318,-0.0035347139999998946,-0.001298285999999962,-0.0049254289999998944,0.03324957100000006,0.00682157200000006,0.01238042900000039,0.016191858000000253,0.01773228499999959,750,180750,8550,6350,35850,43600,1.0,7.0,0.0
62.12,0.0008,7.95424,15.81278,12.04878,7.7328,0.916,6.17422,14.8648,16.09134,-0.005322999999999638,-0.0035347139999998946,-0.001298285999999962,-0.0049254289999998944,0.03324957100000006,0.00682157200000006,0.01238042900000039,0.016191858000000253,0.01773228499999959,600,180600,8400,6500,36000,43750,2.0,4.0,0.0
60.01,0.0,7.7328,13.9602,12.2338,19.7848,12.04878,8.60902,15.81278,1.5666,0.012744427999999744,0.010990286000000538,0.031077284999999507,0.011380571999999915,0.004267143000000147,0.03324957100000006,-0.001298285999999962,-0.0036529999999999063,-0.0023502849999999854,4800,171800,105600,250,44800,400,1.0,4.0,1.0
59.4,0.0004,7.7328,13.9602,12.2338,19.7848,12.04878,8.60902,15.81278,1.5666,0.0019655710000000682,0.010990286000000538,0.031077284999999507,0.011380571999999915,0.004267143000000147,0.03324957100000006,-0.001298285999999962,-0.0036529999999999063,-0.002844000000000051,4750,171750,105550,300,44850,450,1.0,7.0,0.0
54.23,0.0004,7.7328,13.9602,12.2338,19.7848,12.04878,8.60902,15.81278,1.5666,0.0019655710000000682,0.010990286000000538,0.031077284999999507,0.011380571999999915,0.004267143000000147,0.03324957100000006,-0.001298285999999962,-0.0036529999999999063,-0.002844000000000051,4750,171750,105550,300,44850,450,1.0,7.0,0.0
57.75,0.0,7.7328,13.9602,12.2338,19.7848,11.193,12.04878,15.81278,5.1254,0.005530285999999478,0.010990286000000538,0.031077284999999507,0.011380571999999915,0.004267143000000147,0.03324957100000006,-0.001298285999999962,-0.0036529999999999063,-0.0033368569999998954,4650,171650,105450,400,44950,550,2.0,4.0,0.0
61.82,0.0,8.60902,12.04878,7.7328,13.9602,15.81278,1.5666,1.2506,14.8648,-0.0058167149999997034,-0.001298285999999962,0.03324957100000006,0.012744427999999744,0.031077284999999507,-0.0036529999999999063,-0.002052285999999981,0.007327856999999653,0.016191858000000253,4800,176850,4650,3150,39750,47500,2.0,4.0,0.0
62.42,0.0,8.60902,12.04878,7.7328,13.9602,15.81278,1.5666,1.2506,14.8648,-0.005690286000000242,-0.001298285999999962,0.019886000000000195,0.03324957100000006,0.031077284999999507,-0.0036529999999999063,-0.0017172859999999446,0.007327856999999653,0.016191858000000253,4850,176900,4700,3100,39700,47450,2.0,4.0,0.0
48.83,0.0,13.57834,14.8648,0.916,5.1254,16.09134,9.2752,13.9544,11.2558,0.004602428000000032,0.01718371399999967,0.016191858000000253,0.007327856999999653,-0.0035347139999998946,0.01773228499999959,0.040701571999999825,0.008281999999999812,0.07974214299999971,1900,189000,16800,1100,27600,35350,2.0,4.0,0.0
49.97,0.0003,13.57834,14.8648,0.916,5.1254,16.09134,9.2752,13.9544,11.2558,0.0029862859999997228,0.01718371399999967,0.016191858000000253,0.007327856999999653,-0.0035347139999998946,0.01773228499999959,0.040701571999999825,0.008281999999999812,0.07974214299999971,1950,189050,16850,1050,27550,35300,2.0,4.0,0.0
47.67,3.0778,16.09134,14.8648,6.17422,0.916,14.6794,13.9544,11.2558,5.8212,0.0014001430000001847,0.01773228499999959,0.016191858000000253,0.01238042900000039,0.00682157200000006,0.017360999999999648,0.040701571999999825,0.07974214299999971,0.005387428999999884,150,190250,18050,100,26350,34100,1.0,4.0,1.0
50.78,0.0003,13.57834,14.8648,0.916,5.1254,16.09134,9.2752,13.9544,11.2558,0.0029862859999997228,0.01718371399999967,0.016191858000000253,0.007327856999999653,-0.0035347139999998946,0.01773228499999959,0.040701571999999825,0.008281999999999812,0.07974214299999971,1950,189050,16850,1050,27550,35300,2.0,4.0,0.0
49.54,0.0003,13.57834,14.8648,0.916,5.1254,16.09134,9.2752,13.9544,11.2558,0.0029862859999997228,0.01718371399999967,0.016191858000000253,0.007327856999999653,-0.0035347139999998946,0.01773228499999959,0.040701571999999825,0.008281999999999812,0.07974214299999971,1950,189050,16850,1050,27550,35300,1.0,7.0,0.0
49.09,0.0003,13.57834,14.8648,1.2506,5.1254,16.09134,9.2752,13.9544,11.2558,0.0004534289999998009,0.01718371399999967,0.016191858000000253,0.007327856999999653,-0.0035347139999998946,0.01773228499999959,0.040701571999999825,0.008281999999999812,0.07974214299999971,2000,189100,16900,1000,27500,35250,1.0,7.0,0.0
48.63,10.2942,16.09134,14.8648,6.17422,0.916,14.6794,13.9544,11.2558,6.2136,-0.0025659999999999173,0.01773228499999959,0.016191858000000253,0.011725000000000136,0.00682157200000006,0.017360999999999648,0.040701571999999825,0.07974214299999971,0.005387428999999884,100,190200,18000,150,26400,34150,2.0,4.0,0.0
