Speed_mph,Curve_CUR_degree,Curve_Max_FOL_2500ft_degree,Curve_Max_FOL_2k5_5kft_degree,Curve_Max_FOL_5k_7k5ft_degree,Curve_Max_FOL_7k5_10kft_degree,Curve_Max_PRE_2500ft_degree,Curve_Max_PRE_2k5_5kft_degree,Curve_Max_PRE_5k_7k5ft_degree,Curve_Max_PRE_7k5_10kft_degree,Elev_Delta_CUR_ft,Elev_Delta_FOL_2500ft_ft,Elev_Delta_FOL_2k5_5kft_ft,Elev_Delta_FOL_5k_7k5ft_ft,Elev_Delta_FOL_7k5_10kft_ft,Elev_Delta_PRE_2500ft_ft,Elev_Delta_PRE_2k5_5kft_ft,Elev_Delta_PRE_5k_7k5ft_ft,Elev_Delta_PRE_7k5_10kft_ft,Distance_to_FOL_Intersection,Distance_to_FOL_Station,Distance_to_FOL_Switch,Distance_to_PRE_Intersection,Distance_to_PRE_Station,Distance_to_PRE_Switch
37.54,10.6998,22.842,8.2392,12.2434,14.1144,13.273,9.7788,12.6384,11.71386,0.5948571000000129,6.8160285999999815,2.3075714999999946,1.8044428999999127,2.6761142999999947,1.1111857000000782,1.8011142999999947,2.8804284999999936,10.527342799999929,1200,80950,36550,3150,135650,69450
39.47,0.0006,22.842,7.1362,8.2392,14.1144,13.273,5.5052,12.6384,11.71386,1.0400428000000375,6.8160285999999815,2.3075714999999946,1.8044428999999127,2.6761142999999947,1.2794000000000096,1.8011142999999947,2.8804284999999936,10.527342799999929,1350,81100,36700,3000,135500,69300
39.32,13.273,10.6998,22.842,8.2392,14.1144,12.8146,5.5052,12.6384,11.71386,-0.7071286000000327,6.8160285999999815,2.3075714999999946,1.8044428999999127,2.6761142999999947,1.8011142999999947,2.59457139999995,2.8804284999999936,10.527342799999929,1700,81450,37050,2650,135150,68950
42.2,0.0006,13.273,22.842,8.2392,14.1144,12.8146,5.5052,12.6384,11.71386,-1.0071713999999474,6.8160285999999815,2.3075714999999946,1.8044428999999127,2.6761142999999947,1.8011142999999947,2.59457139999995,2.8804284999999936,10.527342799999929,1750,81500,37100,2600,135100,68900
38.53,0.0,13.273,22.842,8.2392,14.1144,12.8146,4.4776,12.6384,11.71386,-0.4270714000000453,6.8160285999999815,3.2815286000000015,1.8044428999999127,2.6761142999999947,1.8011142999999947,2.59457139999995,2.8804284999999936,10.527342799999929,2000,81750,37350,2350,134850,68650
38.69,0.0,13.273,22.842,8.2392,14.1144,12.8146,4.4776,12.6384,11.71386,0.4809429000000591,1.1111857000000782,6.8160285999999815,1.8044428999999127,2.6761142999999947,1.8011142999999947,2.59457139999995,2.8804284999999936,10.527342799999929,2150,81900,37500,2200,134700,68500
38.16,0.0,13.273,22.842,8.2392,14.1144,12.8146,1.8646,12.6384,11.71386,-0.19991430000004584,1.1111857000000782,6.8160285999999815,1.8044428999999127,2.6761142999999947,1.8011142999999947,2.59457139999995,10.527342799999929,2.2628286000000344,2500,82250,37850,1850,134350,68150
38.67,0.0008,13.273,22.842,8.2392,14.1144,12.8146,1.8646,12.6384,11.71386,-0.23991430000000946,1.1111857000000782,6.8160285999999815,1.8044428999999127,1.7997142000000395,1.8011142999999947,2.59457139999995,10.527342799999929,2.2628286000000344,2550,82300,37900,1800,134300,68100
40.93,0.0008,13.273,22.842,8.2392,14.1144,12.8146,4.8546,12.6384,11.71386,-0.4425714000000198,1.1111857000000782,6.8160285999999815,1.8044428999999127,0.32947139999998853,1.8011142999999947,2.59457139999995,10.527342799999929,2.2628286000000344,2700,82450,38050,1650,134150,67950
25.01,10.2768,13.273,22.842,8.2392,14.1144,12.8146,4.8546,12.6384,9.5785,-0.2198000000000775,1.1111857000000782,6.8160285999999815,1.8044428999999127,0.32947139999998853,1.8011142999999947,2.59457139999995,10.527342799999929,2.2628286000000344,2800,82550,38150,1550,134050,67850
36.45,0.0014,13.273,22.842,8.2392,14.1144,12.8146,4.8546,12.6384,9.5785,-0.2118999999999005,1.1111857000000782,6.8160285999999815,1.8044428999999127,0.32947139999998853,1.8011142999999947,2.878471500000046,10.527342799999929,2.2628286000000344,2900,82650,38250,1450,133950,67750
37.18,0.0004,13.273,22.842,8.2392,14.1144,12.8146,4.8546,12.6384,9.5785,-0.361614300000042,1.1111857000000782,6.8160285999999815,2.1017142999999123,1.315985699999942,1.8011142999999947,2.8804284999999936,10.527342799999929,2.2628286000000344,3100,82850,38450,1250,133750,67550
37.49,0.0004,13.273,22.842,8.2392,14.1144,12.8146,4.8546,12.6384,9.5785,-0.32990000000006603,1.1111857000000782,6.8160285999999815,2.3075714999999946,1.7592857000000777,1.8011142999999947,2.8804284999999936,10.527342799999929,2.2628286000000344,3150,82900,38500,1200,133700,67500
37.52,0.0,13.273,22.842,8.2392,14.1144,12.8146,12.6384,11.71386,9.5785,0.04348570000001928,1.1111857000000782,6.8160285999999815,2.3075714999999946,1.8044428999999127,1.8011142999999947,2.8804284999999936,10.527342799999929,2.2628286000000344,3350,83100,38700,1000,133500,67300
33.82,12.8146,13.273,22.842,8.2392,12.2434,9.9924,12.6384,11.71386,5.26228,0.687114299999962,1.1111857000000782,6.8160285999999815,2.3075714999999946,1.8044428999999127,1.8011142999999947,2.8804284999999936,10.527342799999929,0.7280572000000802,3600,83350,38950,750,133250,67050
37.06,9.9924,13.273,22.842,8.2392,12.2434,9.7788,12.6384,11.71386,5.26228,0.7146142999999938,1.1111857000000782,6.8160285999999815,2.3075714999999946,1.8044428999999127,1.8011142999999947,2.8804284999999936,10.527342799999929,0.7280572000000802,3650,83400,39000,700,133200,67000
36.86,9.9924,13.273,22.842,8.2392,12.2434,9.7788,12.6384,11.71386,5.26228,0.7146142999999938,1.1111857000000782,6.8160285999999815,2.3075714999999946,1.8044428999999127,1.8011142999999947,2.8804284999999936,10.527342799999929,0.7280572000000802,3650,83400,39000,700,133200,67000
37.66,0.0006,13.273,22.842,7.1362,8.2392,5.5052,12.6384,11.71386,5.26228,1.2794000000000096,1.1111857000000782,6.8160285999999815,2.3075714999999946,1.8044428999999127,1.8011142999999947,2.8804284999999936,10.527342799999929,0.7280572000000802,3850,83600,39200,500,133000,66800
34.67,0.0006,13.273,15.3398,22.842,8.2392,5.5052,12.6384,11.71386,2.42496,1.8011142999999947,1.7977428000000373,6.8160285999999815,2.3075714999999946,1.8044428999999127,2.564942799999926,2.8804284999999936,10.527342799999929,0.7280572000000802,4000,83750,39350,350,132850,66650
39.25,0.0,12.8146,13.273,22.842,8.2392,5.5052,12.6384,11.71386,2.42496,0.8054856999999629,1.8011142999999947,6.8160285999999815,2.3075714999999946,1.8044428999999127,2.59457139999995,2.8804284999999936,10.527342799999929,0.7280572000000802,4250,84000,39600,100,132600,66400
39.71,0.0004,12.8146,13.273,22.842,8.2392,4.4776,12.6384,11.71386,2.18222,1.0331429000000298,1.8011142999999947,6.8160285999999815,2.3075714999999946,1.8044428999999127,2.59457139999995,2.8804284999999936,10.527342799999929,0.7280572000000802,100,84200,39800,2050,132400,66200
38.03,0.0,12.8146,13.273,22.842,8.2392,4.4776,12.6384,11.71386,2.18222,1.4548284999999623,1.8011142999999947,6.046399999999949,6.8160285999999815,1.8044428999999127,2.59457139999995,2.8804284999999936,10.527342799999929,0.7280572000000802,200,84300,39900,1950,132300,66100
38.16,1.5124,12.8146,13.273,22.842,8.2392,4.4776,12.6384,11.71386,2.18222,0.8026856999999836,1.8011142999999947,1.1111857000000782,6.8160285999999815,1.8044428999999127,2.59457139999995,10.527342799999929,2.2628286000000344,0.7280572000000802,500,84600,40200,1650,132000,65800
40.07,1.5174,12.8146,13.273,22.842,8.2392,1.8646,12.6384,11.71386,8.32592,0.8406428000000687,1.8011142999999947,1.1111857000000782,6.8160285999999815,1.8044428999999127,2.59457139999995,10.527342799999929,2.2628286000000344,0.7280572000000802,650,84750,40350,1500,131850,65650
33.56,1.5174,12.8146,13.273,22.842,8.2392,1.8646,12.6384,11.71386,8.32592,0.8406428000000687,1.8011142999999947,1.1111857000000782,6.8160285999999815,1.8044428999999127,2.59457139999995,10.527342799999929,2.2628286000000344,0.7280572000000802,650,84750,40350,1500,131850,65650
39.86,0.0004,12.8146,13.273,22.842,8.2392,4.8546,12.6384,9.5785,8.32592,0.6882286000000022,1.8011142999999947,1.1111857000000782,6.8160285999999815,1.8044428999999127,2.59457139999995,10.527342799999929,2.2628286000000344,0.7280572000000802,950,85050,40650,1200,131550,65350
41.16,0.0006,12.8146,13.273,22.842,8.2392,4.8546,12.6384,9.5785,11.1344,0.5118856999999934,1.8011142999999947,1.1111857000000782,6.8160285999999815,2.1017142999999123,2.8804284999999936,10.527342799999929,2.2628286000000344,0.24054290000003675,1250,85350,40950,900,131250,65050
38.69,0.0006,12.8146,13.273,22.842,8.2392,4.8546,12.6384,9.5785,11.1344,0.5118856999999934,1.8011142999999947,1.1111857000000782,6.8160285999999815,2.1017142999999123,2.8804284999999936,10.527342799999929,2.2628286000000344,0.24054290000003675,1250,85350,40950,900,131250,65050
40.06,0.0006,12.8146,13.273,22.842,8.2392,4.8546,12.6384,9.5785,11.1344,0.5118856999999934,1.8011142999999947,1.1111857000000782,6.8160285999999815,2.1017142999999123,2.8804284999999936,10.527342799999929,2.2628286000000344,0.24054290000003675,1250,85350,40950,900,131250,65050
32.28,0.0002,12.8146,13.273,22.842,8.2392,12.6384,11.71386,9.5785,11.1344,0.6261571000000004,1.8011142999999947,1.1111857000000782,6.8160285999999815,2.3075714999999946,2.8804284999999936,10.527342799999929,2.2628286000000344,0.17198569999993651,1450,85550,41150,700,131050,64850
40.4,0.0002,12.8146,13.273,22.842,8.2392,12.6384,11.71386,9.5785,11.1344,0.6261571000000004,1.8011142999999947,1.1111857000000782,6.8160285999999815,2.3075714999999946,2.8804284999999936,10.527342799999929,2.2628286000000344,0.17198569999993651,1450,85550,41150,700,131050,64850
68.28,1.43032,5.31064,0.4636,4.6808,4.39852,3.50942,0.7108,0.6104,0.412,0.006085699999971439,0.10434280000004037,3.849028599999997,0.7405999999999722,-0.5300856999999723,0.16421430000002601,0.31871430000001055,0.23985709999999472,9.748471399999971,3150,7900,51900,1550,21500,19550
66.47,0.31448,5.24076,0.4636,4.6808,4.68082,5.31064,0.7108,0.6104,0.072,0.017628600000023198,0.1155856999999969,3.849028599999997,0.3275142999999616,-0.5300856999999723,0.16421430000002601,0.31871430000001055,0.23985709999999472,9.748471399999971,2600,7350,51350,2100,22050,20100
68.55,0.0008,5.31064,5.24076,0.4636,4.6808,0.7108,0.6104,0.412,0.3768,-0.03841419999997697,0.16421430000002601,0.10434280000004037,3.849028599999997,0.6823284999999828,0.31871430000001055,0.23985709999999472,9.748471399999971,0.6742857000000413,850,10300,54300,300,19100,17150
42.61,0.2858,3.50942,5.31064,0.4636,4.6808,0.7108,0.6104,0.412,0.3682,0.02214290000000574,0.16421430000002601,0.10434280000004037,3.849028599999997,0.7996143000000302,0.31871430000001055,0.832257200000015,9.748471399999971,0.6742857000000413,1100,10550,54550,50,18850,16900
70.08,0.0152,3.50942,5.31064,0.4636,4.6808,0.7108,0.6104,0.412,0.3682,-0.007657100000017181,0.16421430000002601,0.10434280000004037,3.849028599999997,0.7695572000000084,0.31871430000001055,0.23985709999999472,9.748471399999971,0.6742857000000413,1050,10500,54500,100,18900,16950
50.14,0.0004,1.1334,2.7002,1.366,0.607,3.4144,3.2258,5.9384,5.25986,-1.103400000000022,4.954642799999988,0.9211857000000236,-0.35645720000002257,-0.7860428000000184,-0.6102713999999878,-0.38944279999998344,-0.44072849999997743,-0.23657140000000254,50,10750,31450,4200,12550,40000
34.9,0.0004,1.1334,2.4828,2.7002,0.607,3.4144,3.2258,5.9384,5.25986,-0.6948285999999939,4.954642799999988,1.1144428999999718,-0.35645720000002257,-0.7290143000000171,-0.6102713999999878,-0.38944279999998344,-0.44072849999997743,-0.23657140000000254,300,11000,31700,3950,12300,39750
60.97,0.001,1.1334,2.4828,2.7002,0.607,3.4144,3.2258,5.9384,5.25986,-0.7374856999999793,4.954642799999988,1.1144428999999718,-0.35645720000002257,-0.7290143000000171,-0.6102713999999878,-0.38944279999998344,-0.44072849999997743,-0.23657140000000254,550,11250,31950,3700,12050,39500
57.13,0.1794,1.1334,2.4828,2.7002,0.607,3.4144,3.2258,5.9384,5.25986,-0.8746856999999864,4.954642799999988,1.1144428999999718,-0.35645720000002257,-0.7290143000000171,-0.6102713999999878,-0.38944279999998344,-0.44072849999997743,-0.23657140000000254,650,11350,32050,3600,11950,39400
58.0,0.0004,0.5504,2.4828,2.7002,0.607,3.4144,4.4812,5.9384,5.25986,-0.9060856999999487,4.954642799999988,1.1144428999999718,-0.35645720000002257,-0.7290143000000171,-0.6102713999999878,-0.38944279999998344,-0.23657140000000254,-0.5833000000000084,950,11650,32350,3300,11650,39100
67.63,0.0002,0.5504,1.1334,2.7002,0.607,3.4144,4.4812,5.9384,5.25986,-0.6686000000000263,4.954642799999988,1.6841285000000425,-0.35645720000002257,-0.5353427999999667,-0.6102713999999878,-0.38944279999998344,-0.23657140000000254,-0.5833000000000084,1400,12100,32800,2850,11200,38650
69.88,0.0002,0.5448,1.1334,2.7002,0.607,3.4144,4.4812,5.9384,4.68082,-0.7343285000000037,4.954642799999988,1.6841285000000425,0.886214300000006,-0.5353427999999667,-0.38944279999998344,-0.44072849999997743,-0.23657140000000254,-0.57650000000001,1700,12400,33100,2550,10900,38350
63.42,0.0002,2.70412,5.31064,0.94124,0.9677,0.7108,0.244,0.412,0.3682,0.3007143000000383,0.289842799999974,0.0909715000000233,3.849028599999997,0.8507141999999703,0.31871430000001055,9.748471399999971,-0.19178570000002537,0.6742857000000413,600,11200,55200,4750,18200,16250
17.21,5.87574,9.20298,9.07108,4.54146,0.3682,8.0232,8.5634,2.7262,1.3782,0.41511430000002747,5.436414199999945,0.513885700000003,0.040114299999970626,0.6742857000000413,2.1558714000000236,1.6448286000000394,3.9030429000000026,2.6525285999999824,1850,28450,1000,1400,950,59900
16.43,5.87574,9.20298,9.07108,4.54146,0.3682,8.0232,8.5634,2.7262,1.3782,0.41511430000002747,5.436414199999945,0.513885700000003,0.040114299999970626,0.6742857000000413,2.1558714000000236,1.6448286000000394,3.9030429000000026,2.6525285999999824,1850,28450,1000,1400,950,59900
17.57,5.87574,9.20298,9.07108,4.54146,0.3682,8.0232,8.5634,2.7262,1.3782,0.41511430000002747,5.436414199999945,0.513885700000003,0.040114299999970626,0.6742857000000413,2.1558714000000236,1.6448286000000394,3.9030429000000026,2.6525285999999824,1850,28450,1000,1400,950,59900
25.35,5.87574,9.20298,9.07108,4.54146,0.3682,8.0232,8.5634,2.7262,1.3782,0.41511430000002747,5.436414199999945,0.513885700000003,0.040114299999970626,0.6742857000000413,2.1558714000000236,1.6448286000000394,3.9030429000000026,2.6525285999999824,1850,28450,1000,1400,950,59900
9.76,4.64962,9.20298,9.07108,4.54146,0.3682,8.0232,8.5634,2.7262,1.3782,0.44478569999995443,5.436414199999945,0.513885700000003,0.3921857000000273,0.6742857000000413,2.1558714000000236,1.9332143000000315,3.9030429000000026,2.736385700000028,2150,28750,1300,1100,650,59600
33.53,0.00066,9.20298,9.07108,4.54146,0.3682,8.0232,8.5634,2.7262,1.3782,0.3677142999999887,5.436414199999945,0.513885700000003,-0.024914300000034473,0.6742857000000413,2.1558714000000236,1.6448286000000394,3.9030429000000026,2.6525285999999824,1800,28400,950,1450,1000,59950
17.74,5.87574,9.20298,9.07108,4.54146,0.3682,8.0232,8.5634,2.7262,1.3782,0.41511430000002747,5.436414199999945,0.513885700000003,0.040114299999970626,0.6742857000000413,2.1558714000000236,1.6448286000000394,3.9030429000000026,2.6525285999999824,1850,28450,1000,1400,950,59900
20.87,5.87574,9.20298,9.07108,4.54146,0.3682,8.0232,8.5634,2.7262,1.3782,0.41511430000002747,5.436414199999945,0.513885700000003,0.040114299999970626,0.6742857000000413,2.1558714000000236,1.6448286000000394,3.9030429000000026,2.6525285999999824,1850,28450,1000,1400,950,59900
17.27,0.00066,9.20298,9.07108,4.54146,0.3682,8.0232,8.5634,2.7262,1.3782,0.3677142999999887,5.436414199999945,0.513885700000003,-0.024914300000034473,0.6742857000000413,2.1558714000000236,1.6448286000000394,3.9030429000000026,2.6525285999999824,1800,28400,950,1450,1000,59950
21.15,5.87574,9.20298,9.07108,4.54146,0.3682,8.0232,8.5634,2.7262,1.3782,0.41511430000002747,5.436414199999945,0.513885700000003,0.040114299999970626,0.6742857000000413,2.1558714000000236,1.6448286000000394,3.9030429000000026,2.6525285999999824,1850,28450,1000,1400,950,59900
23.83,5.87574,9.20298,9.07108,4.54146,0.3682,8.0232,8.5634,2.7262,1.3782,0.41511430000002747,5.436414199999945,0.513885700000003,0.040114299999970626,0.6742857000000413,2.1558714000000236,1.6448286000000394,3.9030429000000026,2.6525285999999824,1850,28450,1000,1400,950,59900
25.11,5.87574,9.20298,9.07108,4.54146,0.3682,8.0232,8.5634,2.7262,1.3782,0.41511430000002747,5.436414199999945,0.513885700000003,0.040114299999970626,0.6742857000000413,2.1558714000000236,1.6448286000000394,3.9030429000000026,2.6525285999999824,1850,28450,1000,1400,950,59900
17.63,0.0008,1.6006,9.8892,9.013,3.3444,7.5188,9.2336,12.585,0.9358,-0.7983570999999756,0.2885714999999891,0.625385700000038,0.2910570999999891,0.6468999999999596,3.7233285999999453,1.1405999999999494,1.7305999999999813,4.1933285999999725,1450,107550,48600,900,9700,1950
55.69,0.0004,1.6006,9.8892,9.013,3.3444,7.5188,9.2336,12.585,0.9358,-0.7560143000000039,0.25867140000002564,0.625385700000038,-0.024342899999965084,0.6468999999999596,3.7233285999999453,1.1405999999999494,1.7305999999999813,4.1933285999999725,1650,107750,48800,700,9500,1750
52.61,0.0,1.2576,4.9908,9.8892,3.3444,7.604,9.2336,12.585,0.9358,-0.6633715000000393,0.21442850000005365,0.625385700000038,-0.46992849999998043,0.6468999999999596,3.7233285999999453,1.6789714999999887,1.7305999999999813,4.1933285999999725,1950,108050,49100,400,9200,1450
54.66,0.0004,0.9584,1.6006,9.8892,3.1172,9.2336,12.585,4.704,4.3874,0.36637150000001384,3.7233285999999453,0.625385700000038,0.17185719999997673,0.5697713999999792,0.7454429000000005,1.7305999999999813,0.5170999999999708,4.1933285999999725,750,109200,50250,500,8050,300
58.02,0.0006,0.691,4.904,9.5204,6.1424,2.17,15.7004,3.8918,7.1282,0.4746857000000091,0.22399999999998954,0.44192850000001727,0.3784572000000139,0.9334142999999813,0.8303142999999977,0.10525710000001709,7.051428600000008,1.6233714000000532,3550,48150,50100,7450,69100,10800
77.61,0.0006,0.0014,0.96,8.2212,9.5204,15.7004,9.4108,7.1282,5.524,0.5877428999999665,0.6798999999999751,0.44192850000001727,-0.050028499999996257,0.9334142999999813,0.8303142999999977,0.10525710000001709,7.051428600000008,1.6233714000000532,4350,48950,50900,6650,68300,10000
62.28,0.0,0.0014,0.96,8.2212,9.5204,15.7004,9.4108,7.1282,5.524,0.465385700000013,0.6798999999999751,0.44192850000001727,-0.050028499999996257,0.9334142999999813,0.8303142999999977,0.10525710000001709,7.051428600000008,8.273771399999987,4550,49150,51100,6450,68100,9800
65.89,0.0002,0.0014,0.96,8.2212,9.5204,15.7004,9.4108,7.1282,5.524,0.38442859999997836,0.6798999999999751,0.44192850000001727,-0.050028499999996257,0.9334142999999813,0.8303142999999977,0.10525710000001709,7.051428600000008,8.273771399999987,4600,49200,51150,6400,68050,9750
77.93,2.17,0.0014,0.96,8.2212,9.5204,15.7004,9.4108,7.1282,5.524,0.3125,0.6798999999999751,0.44192850000001727,-0.050028499999996257,0.9334142999999813,0.8303142999999977,0.10525710000001709,7.051428600000008,8.273771399999987,4700,49300,51250,6300,67950,9650
31.19,0.0004,2.17,0.96,8.2212,9.5204,15.7004,9.4108,7.1282,5.524,0.32519999999999527,0.6798999999999751,0.44192850000001727,0.028200000000026648,0.9334142999999813,0.8303142999999977,0.10525710000001709,7.051428600000008,8.273771399999987,4950,49550,51500,6050,67700,9400
0.0,0.0004,2.17,0.96,8.2212,9.5204,15.7004,9.4108,7.1282,5.524,0.38948579999998856,0.6798999999999751,0.44192850000001727,0.028200000000026648,0.9334142999999813,0.8303142999999977,0.10525710000001709,7.051428600000008,8.273771399999987,5100,49700,51650,5900,67550,9250
0.06,0.0004,2.17,0.96,8.2212,9.5204,15.7004,9.4108,7.1282,5.524,0.38948579999998856,0.6798999999999751,0.44192850000001727,0.028200000000026648,0.9334142999999813,0.8303142999999977,0.10525710000001709,7.051428600000008,8.273771399999987,5100,49700,51650,5900,67550,9250
74.3,0.0,9.4108,15.7004,0.0014,3.1792,7.1282,5.524,8.1392,2.6484,-0.6445856999999933,0.10525710000001709,0.8303142999999977,0.6798999999999751,0.44192850000001727,7.051428600000008,1.6233714000000532,8.273771399999987,0.987428599999987,9200,53800,55750,1800,63450,5150
55.96,0.001,9.4108,15.7004,0.0014,0.96,7.1282,5.524,8.1392,2.6484,-0.6497572000000105,0.10525710000001709,0.8303142999999977,0.6798999999999751,0.44192850000001727,7.051428600000008,1.6233714000000532,8.273771399999987,0.987428599999987,9300,53900,55850,1700,63350,5050
51.18,0.0002,9.4108,15.7004,0.0014,0.96,7.1282,5.524,8.1392,2.6484,-0.6811284999999998,0.10525710000001709,0.8303142999999977,0.6798999999999751,0.44192850000001727,7.051428600000008,3.2507572000000096,8.273771399999987,0.987428599999987,9400,54000,55950,1600,63250,4950
77.34,0.3708,9.4108,15.7004,0.0014,0.96,7.1282,5.524,8.1392,8.1826,-0.684714299999996,0.10525710000001709,0.8303142999999977,0.6798999999999751,0.44192850000001727,7.051428600000008,8.273771399999987,7.8575285999999664,0.987428599999987,9550,54150,56100,1450,63100,4800
74.85,0.0004,9.4108,15.7004,2.17,0.96,7.1282,5.524,8.1392,8.1826,-0.5055428000000006,0.10525710000001709,0.8303142999999977,0.6798999999999751,0.44192850000001727,7.051428600000008,8.273771399999987,1.220414299999959,0.9307143000000337,9950,54550,56500,1050,62700,4400
72.47,0.0004,0.001,0.0024,0.002,0.0804,1.721,3.3162,11.0442,12.0706,-0.747099999999989,-0.22059999999999036,0.7084143000000154,0.3409428999999591,-0.2847572000000014,0.16182859999997845,0.8360000000000127,0.9012713999999846,1.2408285000000205,1450,73650,12600,2350,112100,50350
62.73,0.0002,1.26,0.4398,0.001,0.0006,12.8082,6.972,8.5622,0.9286,-0.2515572000000077,0.8557857000000126,0.8158286000000032,3.0756284999999934,0.5864856999999972,0.7453285999999935,8.627028600000003,-0.2867715000000146,0.12797140000000695,4400,15750,19500,600,170000,45300
61.01,5.1866,12.8082,0.4398,0.012,0.0006,7.7664,8.5622,3.1234,0.569,0.6575143000000025,0.6726713999999845,0.8557857000000126,0.37532860000001733,3.0756284999999934,8.627028600000003,-0.2867715000000146,0.12019999999998277,0.12797140000000695,650,17000,20750,5200,168750,44050
51.66,0.0004,12.8082,0.0014,0.4398,0.0006,6.7534,8.5622,1.2388,0.569,0.6043999999999983,0.6882000000000232,0.8557857000000126,0.6954857000000061,3.0756284999999934,8.627028600000003,-0.2867715000000146,0.12797140000000695,-0.03224289999999996,1200,17550,21300,4650,168200,43500
21.62,0.001,12.8082,10.5528,0.4398,0.012,7.5928,8.5622,0.9286,0.1346,5.612442899999991,2.597457100000014,0.6726713999999845,0.8557857000000126,0.3719857000000104,8.627028600000003,0.10114289999998505,0.12797140000000695,-0.5702427999999884,2750,19100,22850,3100,166650,41950
64.82,0.0002,6.6482,12.8082,1.26,0.4398,8.5622,0.9286,0.569,2.1986,-0.7286427999999887,8.627028600000003,0.7453285999999935,0.8557857000000126,0.738071500000018,-0.2867715000000146,0.12797140000000695,-0.43877140000000736,-0.5702427999999884,4000,20350,24100,1850,165400,40700
63.97,5.7022,7.5928,12.8082,2.2776,0.4398,8.5622,0.9286,0.1346,2.1986,-0.397199999999998,8.627028600000003,0.7453285999999935,0.8557857000000126,0.8158286000000032,-0.3461857000000066,0.12797140000000695,-0.5702427999999884,-0.5863713999999902,4800,21150,24900,1050,164600,39900
62.59,0.0006,8.5622,7.5928,12.8082,2.2776,0.9286,0.1346,2.1986,0.0022,-0.3461857000000066,-0.3890143000000137,8.627028600000003,0.7453285999999935,0.8557857000000126,0.12797140000000695,-0.5702427999999884,-0.5863713999999902,0.030957200000017338,1450,23650,27400,3300,162100,37400
62.53,0.6778,8.5622,7.5928,12.8082,10.5528,0.569,0.1346,2.1986,0.0022,0.09224280000000817,0.10114289999998505,8.627028600000003,7.761028599999989,0.6726713999999845,0.12797140000000695,-0.5702427999999884,-0.6027143000000024,0.030957200000017338,2000,24200,27950,2750,161550,36850
70.51,0.0,0.9286,8.5622,6.6482,12.8082,0.569,2.1986,0.6378,0.001,-0.43877140000000736,0.12797140000000695,-0.2867715000000146,8.627028600000003,0.7453285999999935,-0.4421141999999918,-0.5702427999999884,-0.08160000000000878,0.030957200000017338,3200,25400,29150,1550,160350,35650
71.06,0.3296,0.9286,8.5622,6.6482,12.8082,0.569,2.1986,0.0022,0.001,-0.4421141999999918,0.12797140000000695,-0.2867715000000146,8.627028600000003,0.7453285999999935,-0.5005856999999878,-0.5702427999999884,-0.0770142000000078,0.030957200000017338,3250,25450,29200,1500,160300,35600
62.82,0.0,0.569,3.1234,8.5622,7.7664,0.1346,2.1986,0.0022,0.0022,-0.8391286000000093,0.12797140000000695,0.12019999999998277,-0.2867715000000146,8.627028600000003,-0.5702427999999884,-0.6680570999999986,0.030957200000017338,-0.08168570000000841,250,27200,30950,5650,158550,33850
26.16,0.0,0.569,2.6822,8.5622,6.7534,0.1346,2.1986,0.0022,0.0022,-0.841628600000007,0.12528569999997785,0.12797140000000695,-0.2867715000000146,8.627028600000003,-0.5702427999999884,-0.5496143000000018,0.030957200000017338,-0.08168570000000841,400,27350,31100,5500,158400,33700
78.24,0.0,0.569,1.2388,8.5622,6.7534,2.1986,1.544,0.0022,0.0022,-0.7470428000000027,0.0010570999999970354,0.12797140000000695,-0.2867715000000146,8.627028600000003,-0.5702427999999884,-0.4113285999999903,0.030957200000017338,-0.08168570000000841,600,27550,31300,5300,158200,33500
73.88,0.037,0.1346,0.9286,8.5622,6.972,2.1986,0.0022,0.0022,0.0012,-0.5797428999999852,-0.5828285999999991,0.12797140000000695,-0.2867715000000146,8.627028600000003,-0.5702427999999884,0.030957200000017338,-0.1142714000000069,-0.08168570000000841,1300,28250,32000,4600,157500,32800
44.55,0.0012,0.1346,0.9286,8.5622,7.5928,2.1986,0.0022,0.0022,0.0012,-0.6183286000000123,-0.5702427999999884,0.12797140000000695,-0.018185700000003635,8.627028600000003,-0.6003000000000043,0.030957200000017338,-0.19508570000002123,-0.08168570000000841,2000,28950,32700,3900,156800,32100
67.63,0.0006,0.1346,0.569,3.1234,8.5622,2.1986,0.0022,0.0022,0.0012,-0.7358571999999981,-0.5702427999999884,0.12797140000000695,0.12019999999998277,-0.2867715000000146,-0.6399999999999864,0.030957200000017338,-0.08168570000000841,-0.15960000000001173,2800,29750,33500,3100,156000,31300
71.44,2.1986,0.1346,0.569,1.2388,8.5622,1.544,0.0022,0.0022,0.0012,-0.7727715000000046,-0.5702427999999884,0.009771499999999378,0.12797140000000695,-0.2867715000000146,-0.444500000000005,0.030957200000017338,-0.08168570000000841,-0.17102859999999964,3050,30000,33750,2850,155750,31050
47.33,0.0,2.1986,0.1346,0.569,5.3072,0.0022,0.0022,0.0012,0.0026,-0.7386285999999984,-0.6422286000000099,-0.5702427999999884,0.12797140000000695,0.12019999999998277,0.030957200000017338,-0.08168570000000841,-0.09242860000000519,0.3196286000000157,5000,31950,35700,900,153800,29100
