Curve_CUR_degree,Curve_Max_FOL_2500ft_degree,Curve_Max_FOL_2k5_5kft_degree,Curve_Max_FOL_5k_7k5ft_degree,Curve_Max_FOL_7k5_10kft_degree,Curve_Max_PRE_2500ft_degree,Curve_Max_PRE_2k5_5kft_degree,Curve_Max_PRE_5k_7k5ft_degree,Curve_Max_PRE_7k5_10kft_degree,Elev_Delta_CUR_ft,Elev_Delta_FOL_2500ft_ft,Elev_Delta_FOL_2k5_5kft_ft,Elev_Delta_FOL_5k_7k5ft_ft,Elev_Delta_FOL_7k5_10kft_ft,Elev_Delta_PRE_2500ft_ft,Elev_Delta_PRE_2k5_5kft_ft,Elev_Delta_PRE_5k_7k5ft_ft,Elev_Delta_PRE_7k5_10kft_ft,Distance_to_FOL_Intersection,Distance_to_FOL_Station,Distance_to_FOL_Switch,Distance_to_PRE_Intersection,Distance_to_PRE_Station,Distance_to_PRE_Switch,Carolinian,Crescent,Piedmont,x_coordinate,y_coordinate
0.0008,2.2554,11.268,7.6538,15.4772,0.0014,0.001,0.001,1.7904,-0.14395710000002282,5.281485699999962,1.0839571999999862,-0.45034290000000965,0.7847570999999789,0.03479999999996153,0.10927140000001145,0.5012428999999656,-0.18400000000002592,600,200,15200,300,26700,25850,0,0,0,-78.6126,35.70987
0.0,2.2554,11.268,7.6538,15.4772,0.0014,0.001,0.001,1.7904,-0.13385710000000017,5.281485699999962,1.0839571999999862,-0.45034290000000965,0.7847570999999789,0.03479999999996153,0.07025720000001456,0.5012428999999656,-0.18400000000002592,550,150,15150,350,26750,25900,0,0,0,-78.6127,35.70992
0.0008,2.2554,11.268,7.6538,15.4772,0.0014,0.001,0.001,1.7904,-0.1683999999999628,5.281485699999962,1.0839571999999862,-0.45034290000000965,0.7847570999999789,0.03479999999996153,0.004185799999959272,0.5012428999999656,-0.18400000000002592,500,100,15100,400,26800,25950,0,0,0,-78.6129,35.70997
0.0008,2.2554,11.268,7.6538,15.4772,0.0014,0.001,0.001,1.7904,-0.24065710000002127,5.281485699999962,1.0839571999999862,-0.45034290000000965,0.7847570999999789,0.03479999999996153,-0.023442900000020472,0.5012428999999656,-0.18400000000002592,450,50,15050,450,26850,26000,0,0,0,-78.613,35.71002
0.0008,2.2554,11.268,9.9622,15.4772,0.0014,0.001,0.001,1.7904,-0.30428570000003674,5.281485699999962,1.0839571999999862,-0.45034290000000965,0.7847570999999789,0.03479999999996153,-0.05111429999999473,0.5012428999999656,-0.16544280000005074,400,0,15000,500,0,26050,0,0,0,-78.6131,35.71006
0.0008,2.2554,11.268,9.9622,15.4772,0.0014,0.001,0.001,1.7904,-0.34798580000000356,5.281485699999962,1.0839571999999862,-0.47217150000000174,0.7847570999999789,0.03479999999996153,-0.09644279999997707,0.5012428999999656,-0.033714300000042385,350,20650,14950,550,50,26100,0,0,0,-78.6132,35.71011
0.0008,2.2554,11.268,9.9622,15.4772,0.0014,0.001,0.001,1.7904,-0.34785719999996445,5.281485699999962,1.0839571999999862,-0.4880570999999918,0.7847570999999789,0.03479999999996153,-0.1453715000000102,0.5012428999999656,0.05702850000000126,300,20600,14900,600,100,26150,0,0,0,-78.6134,35.71016
0.0664,2.2554,11.268,9.9622,15.4772,0.0014,0.001,0.001,1.7904,-2.6594427999999652,5.281485699999962,1.0839571999999862,-0.34754279999998516,0.7847570999999789,0.03479999999996153,-0.19865720000001375,0.5012428999999656,0.18818580000004204,250,20550,14850,650,150,26200,0,0,0,-78.6135,35.71021
0.165,2.2554,11.268,9.9622,15.4772,0.0664,0.001,0.001,1.7904,-5.386585700000012,5.281485699999962,1.0839571999999862,-0.19844280000000936,0.7847570999999789,0.03479999999996153,-0.23147139999997535,0.5012428999999656,0.29204290000001265,200,20500,14800,700,200,26250,0,0,0,-78.6136,35.71025
0.0,2.2554,11.268,9.9622,15.4772,0.165,0.001,0.001,1.7904,-4.549842899999987,5.281485699999962,1.0839571999999862,-0.05952860000002147,0.7847570999999789,0.03479999999996153,-0.24342849999999316,0.5012428999999656,0.31844279999995706,150,20450,14750,750,250,26300,0,0,0,-78.6137,35.7103
0.0,2.2554,11.268,9.9622,15.4772,0.165,0.001,0.001,1.7904,-1.7136714000000097,5.281485699999962,1.0839571999999862,0.07159999999998945,0.7847570999999789,0.03479999999996153,-0.2827571999999918,0.5012428999999656,0.32788570000002437,100,20400,14700,800,300,26350,0,0,0,-78.6138,35.71035
0.0008,2.2554,11.268,9.9622,15.4772,0.165,0.001,0.001,1.7904,-0.05568570000002637,5.281485699999962,1.0839571999999862,0.07159999999998945,0.7847570999999789,0.03479999999996153,-0.2827571999999918,0.5012428999999656,0.36880000000002156,50,20350,14650,850,350,26400,0,0,0,-78.614,35.7104
0.0008,2.2554,11.268,9.9622,15.4772,0.165,0.001,0.001,1.7904,0.08532859999996845,5.281485699999962,1.0839571999999862,0.07159999999998945,0.7847570999999789,0.03479999999996153,-0.2827571999999918,0.5012428999999656,0.4285572000000002,0,20300,14600,0,400,26450,0,0,0,-78.6141,35.71044
0.0008,2.2554,11.268,9.9622,15.4772,0.165,0.001,0.001,1.7904,0.15730000000002065,5.281485699999962,1.0839571999999862,0.07159999999998945,0.7847570999999789,0.08532859999996845,-0.2827571999999918,0.5012428999999656,0.46252859999998464,2300,20250,14550,50,450,26500,0,0,0,-78.6142,35.71049
0.0004,2.2554,11.268,9.9622,15.4772,0.165,0.001,0.001,1.7904,2.5142428000000336,5.281485699999962,1.0839571999999862,0.07159999999998945,0.7847570999999789,0.15730000000002065,-0.2827571999999918,0.5012428999999656,0.464885699999968,2250,20200,14500,100,500,26550,0,0,0,-78.6143,35.71054
0.0004,3.3132,11.268,9.9622,15.4772,0.165,0.001,0.001,1.7904,5.281485699999962,4.52109999999999,1.0839571999999862,0.07159999999998945,0.7847570999999789,2.5142428000000336,-0.2834857000000284,0.5012428999999656,0.464885699999968,2200,20150,14450,150,550,26600,0,0,0,-78.6145,35.71059
0.0,3.3132,11.268,9.9622,15.4772,0.165,0.001,0.001,1.7904,4.52109999999999,1.82525720000001,1.0839571999999862,0.07159999999998945,0.7847570999999789,5.281485699999962,-0.33788569999995843,0.5012428999999656,0.464885699999968,2150,20100,14400,200,600,26650,0,0,0,-78.6146,35.71064
0.0008,3.3132,11.268,9.9622,15.4772,0.165,0.001,0.001,1.7904,1.82525720000001,0.7152999999999565,1.0839571999999862,0.17147140000002992,0.7847570999999789,5.281485699999962,-0.3800142999999707,0.5012428999999656,0.464885699999968,2100,20050,14350,250,650,26700,0,0,0,-78.6147,35.71068
0.0008,3.3132,11.268,9.9622,15.4772,0.165,0.001,0.001,1.7904,0.29028570000002674,0.7152999999999565,1.0839571999999862,0.38419999999996435,0.7847570999999789,5.281485699999962,-0.4008571000000529,0.5012428999999656,0.464885699999968,2050,20000,14300,300,700,26750,0,0,0,-78.6148,35.71073
0.0004,3.3132,11.268,9.9622,15.4772,0.165,0.001,0.001,1.7904,0.268100000000004,0.9574857000000065,1.0839571999999862,0.45734290000001465,0.7847570999999789,5.281485699999962,-0.39560000000000173,0.5012428999999656,0.464885699999968,2000,19950,14250,350,750,26800,0,0,0,-78.615,35.71078
0.0004,3.3132,11.268,9.9622,15.4772,0.165,0.001,0.001,1.7904,0.28947149999999056,1.0839571999999862,1.07977139999997,0.5941857000000255,0.7847570999999789,5.281485699999962,-0.3483714000000191,0.5012428999999656,0.464885699999968,1950,19900,14200,400,800,26850,0,0,0,-78.6151,35.71083
0.0,3.3132,11.268,9.9622,15.4772,0.165,0.001,0.001,1.7904,0.30979999999999563,1.0839571999999862,0.8469142999999804,0.7847570999999789,0.7334856999999602,5.281485699999962,-0.3185429000000113,0.5012428999999656,0.464885699999968,1900,19850,14150,450,850,26900,0,0,0,-78.6152,35.71088
0.0008,3.3132,11.268,9.9622,15.4772,0.165,0.001,0.001,1.7904,0.3394141999999647,1.0839571999999862,0.36854290000002266,0.7847570999999789,0.6866142999999738,5.281485699999962,-0.3185429000000113,0.5012428999999656,0.464885699999968,1850,19800,14100,500,900,26950,0,0,0,-78.6153,35.71092
0.001,3.3132,11.268,9.9622,15.4772,0.165,0.001,0.001,1.7904,0.38704280000001745,1.0839571999999862,0.07872850000001108,0.7847570999999789,0.6568143000000077,5.281485699999962,-0.28064280000000963,0.5012428999999656,0.464885699999968,1800,19750,14050,550,950,27000,0,0,0,-78.6155,35.71097
0.0002,11.268,9.5836,9.9622,15.4772,0.165,0.001,0.001,1.7904,0.40802860000002283,1.0839571999999862,-0.1653143000000341,0.7847570999999789,0.47910000000001673,5.281485699999962,-0.20959999999996626,0.5012428999999656,0.464885699999968,1750,19700,14000,600,1000,27050,0,0,0,-78.6156,35.71102
0.0008,11.268,9.5836,9.9622,15.4772,0.165,0.001,0.001,1.7904,0.40992860000000064,1.0839571999999862,-0.2492571999999882,0.7847570999999789,0.34362850000002254,5.281485699999962,-0.14145719999999073,0.5012428999999656,0.464885699999968,1700,19650,13950,650,1050,27100,0,0,0,-78.6157,35.71107
0.0008,11.268,9.5836,9.9622,15.4772,0.165,0.001,0.001,1.7904,0.41884290000001556,1.0839571999999862,-0.2492571999999882,0.7847570999999789,0.24341429999998354,5.281485699999962,-0.07270000000005439,0.5012428999999656,0.464885699999968,1650,19600,13900,700,1100,27150,0,0,0,-78.6158,35.71112
0.0008,11.268,9.5836,9.9622,15.4772,0.165,0.001,0.001,1.7904,0.402771400000006,1.0839571999999862,-0.2492571999999882,0.7847570999999789,0.09089999999997644,5.281485699999962,-0.038742800000022726,0.5012428999999656,0.464885699999968,1600,19550,13850,750,1150,27200,0,0,0,-78.6159,35.71116
0.001,11.268,9.5836,9.9622,15.4772,0.165,0.001,0.001,1.7904,0.3748713999999609,1.0839571999999862,-0.2492571999999882,0.7847570999999789,0.07438569999999345,5.281485699999962,-0.01214289999995799,0.5012428999999656,0.464885699999968,1550,19500,13800,800,1200,27250,0,0,0,-78.6161,35.71121
0.0002,11.268,9.5836,9.9622,15.4772,0.165,0.001,0.001,1.7904,0.36705719999997655,1.0839571999999862,-0.2492571999999882,0.7847570999999789,0.07438569999999345,5.281485699999962,0.021128500000031636,0.5012428999999656,0.464885699999968,1500,19450,13750,850,1250,27300,0,0,0,-78.6162,35.71126
0.0008,11.268,9.5836,9.9622,15.4772,0.165,0.001,0.001,1.7904,0.3699571000000219,1.0839571999999862,-0.2492571999999882,0.7847570999999789,0.07438569999999345,5.281485699999962,0.03479999999996153,0.5012428999999656,0.464885699999968,1450,19400,13700,900,1300,27350,0,0,0,-78.6163,35.71131
0.0008,11.268,9.5836,9.9622,15.4772,0.165,0.001,0.001,1.7904,0.418357100000037,1.0839571999999862,-0.4072714000000133,0.7847570999999789,0.07438569999999345,5.281485699999962,0.03479999999996153,0.5012428999999656,0.464885699999968,1400,19350,13650,950,1350,27400,0,0,0,-78.6164,35.71135
0.0,11.268,9.5836,9.9622,15.4772,0.165,0.001,0.001,1.7904,0.4756714999999758,1.0839571999999862,-0.45034290000000965,0.7847570999999789,0.07438569999999345,5.281485699999962,0.03479999999996153,0.5012428999999656,0.464885699999968,1350,19300,13600,1000,1400,27450,0,0,0,-78.6166,35.7114
0.0004,11.268,9.5836,9.9622,15.4772,0.165,0.001,0.001,0.7794,0.504057199999977,1.0839571999999862,-0.45034290000000965,0.7847570999999789,0.07438569999999345,5.281485699999962,0.03479999999996153,0.5012428999999656,0.464885699999968,1300,19250,13550,1050,1450,27500,0,0,0,-78.6167,35.71145
0.0004,11.268,9.5836,12.1378,15.4772,0.165,0.001,0.001,0.7794,0.5482428000000255,1.0839571999999862,-0.45034290000000965,0.7847570999999789,0.07438569999999345,5.281485699999962,0.03479999999996153,0.5012428999999656,0.464885699999968,1250,19200,13500,1100,1500,27550,0,0,0,-78.6168,35.7115
0.0008,11.268,9.5836,12.1378,15.4772,0.165,0.001,0.001,0.7794,0.6327714000000242,1.0839571999999862,-0.45034290000000965,0.7847570999999789,0.07438569999999345,5.281485699999962,0.03479999999996153,0.5012428999999656,0.464885699999968,1200,19150,13450,1150,1550,27600,0,0,0,-78.6169,35.71155
0.0008,11.268,9.5836,12.1378,15.4772,0.165,0.001,0.001,0.7794,0.7031286000000136,1.0839571999999862,-0.45034290000000965,0.7847570999999789,0.07438569999999345,5.281485699999962,0.03479999999996153,0.5012428999999656,0.464885699999968,1150,19100,13400,1200,1600,27650,0,0,0,-78.6171,35.71159
0.0002,11.268,9.5836,12.1378,15.4772,0.165,0.001,0.001,0.7794,0.7152999999999565,1.0839571999999862,-0.45034290000000965,0.7847570999999789,0.07438569999999345,5.281485699999962,0.03479999999996153,0.5012428999999656,0.464885699999968,1100,19050,13350,1250,1650,27700,0,0,0,-78.6172,35.71164
0.0002,11.268,9.5836,12.1378,15.4772,0.165,0.001,0.001,0.7794,0.6224713999999949,1.0839571999999862,-0.45034290000000965,0.7847570999999789,0.07438569999999345,5.281485699999962,0.03479999999996153,0.5012428999999656,0.464885699999968,1050,19000,13300,1300,1700,27750,0,0,0,-78.6173,35.71169
0.0002,11.268,9.5836,12.1378,15.4772,0.165,0.001,0.001,0.001,0.42254280000003064,1.0839571999999862,-0.45034290000000965,0.7847570999999789,-0.11491420000004382,5.281485699999962,0.03479999999996153,0.5012428999999656,0.464885699999968,1000,18950,13250,1350,1750,27800,0,0,0,-78.6174,35.71174
2.2554,11.268,9.5836,12.1378,15.4772,0.165,0.001,0.001,0.001,0.29214289999998755,1.0839571999999862,-0.45034290000000965,0.7847570999999789,-0.15880000000004202,5.281485699999962,0.03479999999996153,0.5012428999999656,0.464885699999968,950,18900,13200,1400,1800,27850,0,0,0,-78.6176,35.71179
0.174,11.268,8.7876,12.1378,15.4772,2.2554,0.001,0.001,0.001,0.18532859999999118,1.0839571999999862,-0.45034290000000965,0.7847570999999789,-0.17338580000000547,5.281485699999962,0.03479999999996153,0.5012428999999656,0.4712857000000099,900,18850,13150,1450,1850,27900,0,0,0,-78.6177,35.71184
0.0004,11.268,8.7876,15.4772,11.5626,2.2554,0.001,0.001,0.001,0.004528600000014649,1.0839571999999862,-0.45034290000000965,0.7847570999999789,-0.25382849999999735,5.281485699999962,0.03479999999996153,0.5012428999999656,0.4922285999999758,850,18800,13100,1500,1900,27950,0,0,0,-78.6178,35.71189
0.001,11.268,8.7876,15.4772,11.5626,2.2554,0.001,0.001,0.001,-0.09090000000003329,1.0839571999999862,-0.45034290000000965,0.7847570999999789,-0.31304279999994833,5.281485699999962,0.03479999999996153,0.46454289999996945,0.5012428999999656,800,18750,13050,1550,1950,28000,0,0,0,-78.6179,35.71194
0.001,11.268,8.7876,15.4772,11.5626,2.2554,0.001,0.001,0.001,-0.10784290000003693,1.0839571999999862,-0.45034290000000965,0.7847570999999789,-0.4579428999999777,5.281485699999962,0.03479999999996153,0.42515710000003537,0.5012428999999656,750,18700,13000,1600,2000,28050,0,0,0,-78.618,35.71199
0.0004,11.268,8.7876,15.4772,11.5626,2.2554,0.001,0.001,0.001,-0.09271429999995462,1.0839571999999862,-0.45034290000000965,0.7847570999999789,-0.4579428999999777,5.281485699999962,0.03479999999996153,0.40144280000004073,0.5012428999999656,700,18650,12950,1650,2050,28100,0,0,0,-78.6182,35.71204
0.0004,11.268,8.7876,15.4772,6.0744,2.2554,0.001,0.001,0.001,-0.04118569999997135,1.0839571999999862,-0.45034290000000965,0.7847570999999789,-0.4579428999999777,5.281485699999962,0.03479999999996153,0.3444570999999996,0.5012428999999656,650,18600,12900,1700,2100,28150,0,0,0,-78.6183,35.71208
0.0004,11.268,8.7876,15.4772,6.0744,2.2554,0.0014,0.001,0.001,-0.11700000000001864,1.0839571999999862,-0.45034290000000965,0.7847570999999789,-0.4579428999999777,5.281485699999962,0.03479999999996153,0.2820143000000144,0.5012428999999656,600,18550,12850,1750,2150,28200,0,0,0,-78.6184,35.71213
0.0004,11.268,8.7876,15.4772,6.0744,2.2554,0.0014,0.001,0.001,-0.06438570000000254,1.0839571999999862,-0.45034290000000965,0.7847570999999789,-0.4579428999999777,5.281485699999962,0.03479999999996153,0.21022859999999355,0.5012428999999656,550,18500,12800,1800,2200,28250,0,0,0,-78.6185,35.71218
0.4012,11.268,7.6538,15.4772,6.0744,2.2554,0.0014,0.001,0.001,0.06827149999998028,1.0839571999999862,-0.45034290000000965,0.7847570999999789,-0.4579428999999777,5.281485699999962,0.03479999999996153,0.13915709999997716,0.5012428999999656,500,18450,12750,1850,2250,28300,0,0,0,-78.6187,35.71223
1.6928,11.268,7.6538,15.4772,6.3256,2.2554,0.0014,0.001,0.001,-0.16704290000001265,1.0839571999999862,-0.45034290000000965,0.7847570999999789,-0.4579428999999777,5.281485699999962,0.03479999999996153,0.10927140000001145,0.5012428999999656,450,18400,12700,1900,2300,28350,0,0,0,-78.6188,35.71228
0.0006,11.268,7.6538,15.4772,6.3256,2.2554,0.0014,0.001,0.001,-0.6693285999999716,1.0839571999999862,-0.45034290000000965,0.7847570999999789,-0.4579428999999777,5.281485699999962,0.03479999999996153,0.07025720000001456,0.5012428999999656,400,18350,12650,1950,2350,28400,0,0,0,-78.6189,35.71233
0.0006,11.268,7.6538,15.4772,6.3256,2.2554,0.0014,0.001,0.001,-1.0836999999999648,1.0839571999999862,-0.45034290000000965,0.7847570999999789,-0.4579428999999777,5.281485699999962,0.03479999999996153,0.004185799999959272,0.5012428999999656,350,18300,12600,2000,2400,28450,0,0,0,-78.619,35.71238
0.0,11.268,7.6538,15.4772,6.3256,2.2554,0.0014,0.001,0.001,-1.181100000000015,1.0839571999999862,-0.45034290000000965,0.7847570999999789,-0.4579428999999777,5.281485699999962,0.03479999999996153,-0.023442900000020472,0.5012428999999656,300,18250,12550,2050,2450,28500,0,0,0,-78.6191,35.71243
0.0006,11.268,9.9622,15.4772,6.3256,2.2554,0.0014,0.001,0.001,-0.534542799999997,1.0839571999999862,-0.45034290000000965,0.7847570999999789,-0.4579428999999777,5.281485699999962,0.03479999999996153,-0.05111429999999473,0.5012428999999656,250,18200,12500,2100,2500,28550,0,0,0,-78.6193,35.71248
0.0006,11.268,9.9622,15.4772,6.3256,2.2554,0.0014,0.001,0.001,0.12549999999998818,1.0839571999999862,-0.47217150000000174,0.7847570999999789,-0.4579428999999777,5.281485699999962,0.03479999999996153,-0.09644279999997707,0.5012428999999656,200,18150,12450,2150,2550,28600,0,0,0,-78.6194,35.71253
0.0,11.268,9.9622,15.4772,6.3256,2.2554,0.0014,0.001,0.001,0.1459141999999929,1.0839571999999862,-0.4880570999999918,0.7847570999999789,-0.16989999999998417,5.281485699999962,0.03479999999996153,-0.1453715000000102,0.5012428999999656,150,18100,12400,2200,2600,28650,0,0,0,-78.6195,35.71257
0.0006,11.268,9.9622,15.4772,6.3256,2.2554,0.0014,0.001,0.001,0.08561430000003156,1.0839571999999862,-0.34754279999998516,0.7847570999999789,0.0009999999999763531,5.281485699999962,0.03479999999996153,-0.19865720000001375,0.5012428999999656,100,18050,12350,2250,2650,28700,0,0,0,-78.6196,35.71262
0.0002,11.268,9.9622,15.4772,6.3256,2.2554,0.0664,0.001,0.001,0.1440428999999881,1.0839571999999862,-0.19844280000000936,0.7847570999999789,0.0009999999999763531,5.281485699999962,0.03479999999996153,-0.23147139999997535,0.5012428999999656,50,18000,12300,2300,2700,28750,0,0,0,-78.6198,35.71267
0.0004,11.268,9.9622,15.4772,6.3256,2.2554,0.165,0.001,0.001,0.2904427999999939,1.0839571999999862,-0.05952860000002147,0.7847570999999789,0.0009999999999763531,5.281485699999962,0.03479999999996153,-0.24342849999999316,0.5012428999999656,0,17950,12250,0,2750,28800,0,0,0,-78.6199,35.71272
0.0006,11.268,9.9622,15.4772,6.3256,2.2554,0.165,0.001,0.001,0.24885710000000927,1.0839571999999862,0.07159999999998945,0.7847570999999789,0.0009999999999763531,5.281485699999962,0.03479999999996153,-0.2827571999999918,0.5012428999999656,2650,17900,12200,50,2800,28850,0,0,0,-78.62,35.71277
0.0006,11.268,9.9622,15.4772,6.3256,2.2554,0.165,0.001,0.001,-0.5189857000000302,1.0839571999999862,0.07159999999998945,0.7847570999999789,0.0009999999999763531,5.281485699999962,0.03479999999996153,-0.2827571999999918,0.5012428999999656,2600,17850,12150,100,2850,28900,0,0,0,-78.6201,35.71281
0.0006,11.268,9.9622,15.4772,6.3256,2.2554,0.165,0.001,0.001,-1.476157100000023,1.0839571999999862,0.07159999999998945,0.7847570999999789,0.0009999999999763531,5.281485699999962,0.03479999999996153,-0.2827571999999918,0.5012428999999656,2550,17800,12100,150,2900,28950,0,0,0,-78.6203,35.71286
0.0,11.268,9.9622,15.4772,6.3256,2.2554,0.165,0.001,0.001,-1.655399999999986,1.0839571999999862,0.07159999999998945,0.7847570999999789,0.0009999999999763531,5.281485699999962,0.08532859999996845,-0.2827571999999918,0.5012428999999656,2500,17750,12050,200,2950,29000,0,0,0,-78.6204,35.71291
0.0002,11.268,9.9622,15.4772,6.3256,2.2554,0.165,0.001,0.001,-1.4402999999999793,1.0839571999999862,0.07159999999998945,0.7847570999999789,0.0009999999999763531,5.281485699999962,0.15730000000002065,-0.2827571999999918,0.5012428999999656,2450,17700,12000,250,3000,29050,0,0,0,-78.6205,35.71296
3.3132,11.268,9.9622,15.4772,13.1802,2.2554,0.165,0.001,0.001,-0.9279713999999899,1.0839571999999862,0.07159999999998945,0.7847570999999789,0.0009999999999763531,5.281485699999962,2.5142428000000336,-0.2834857000000284,0.5012428999999656,2400,17650,11950,300,3050,29100,0,0,0,-78.6206,35.71301
2.9296,11.268,9.9622,15.4772,13.1802,3.3132,0.165,0.001,0.001,-0.4107000000000198,1.0839571999999862,0.07159999999998945,0.7847570999999789,0.0009999999999763531,4.52109999999999,5.281485699999962,-0.33788569999995843,0.5012428999999656,2350,17600,11900,350,3100,29150,0,0,0,-78.6208,35.71306
0.0,11.268,9.9622,15.4772,13.1802,3.3132,0.165,0.001,0.001,-0.07837139999998044,1.0839571999999862,0.17147140000002992,0.7847570999999789,0.0009999999999763531,1.82525720000001,5.281485699999962,-0.3800142999999707,0.5012428999999656,2300,17550,11850,400,3150,29200,0,0,0,-78.6209,35.71311
0.0006,11.268,9.9622,15.4772,13.1802,3.3132,0.165,0.001,0.001,0.44305710000003273,1.0839571999999862,0.38419999999996435,0.7847570999999789,0.0009999999999763531,0.7152999999999565,5.281485699999962,-0.4008571000000529,0.5012428999999656,2250,17500,11800,450,3200,29250,0,0,0,-78.621,35.71317
0.001,11.268,9.9622,15.4772,13.1802,3.3132,0.165,0.001,0.001,0.9574857000000065,1.0839571999999862,0.45734290000001465,0.7847570999999789,0.0009999999999763531,0.7152999999999565,5.281485699999962,-0.39560000000000173,0.5012428999999656,2200,17450,11750,500,3250,29300,0,0,0,-78.6211,35.71322
0.0004,11.268,9.9622,15.4772,13.1802,3.3132,0.165,0.001,0.001,1.0839571999999862,1.07977139999997,0.5941857000000255,0.7847570999999789,0.0009999999999763531,0.9574857000000065,5.281485699999962,-0.3483714000000191,0.5012428999999656,2150,17400,11700,550,3300,29350,0,0,0,-78.6212,35.71327
0.0,11.268,9.9622,15.4772,13.1802,3.3132,0.165,0.001,0.001,1.07977139999997,0.8469142999999804,0.7847570999999789,0.7334856999999602,0.0009999999999763531,1.0839571999999862,5.281485699999962,-0.3185429000000113,0.5012428999999656,2100,17350,11650,600,3350,29400,0,0,0,-78.6214,35.71333
0.0004,11.268,9.9622,15.4772,13.1802,3.3132,0.165,0.001,0.001,0.8469142999999804,0.36854290000002266,0.7847570999999789,0.6866142999999738,0.0009999999999763531,1.0839571999999862,5.281485699999962,-0.3185429000000113,0.5012428999999656,2050,17300,11600,650,3400,29450,0,0,0,-78.6215,35.71338
1.7022,11.268,9.9622,15.4772,13.1802,3.3132,0.165,0.001,0.001,0.36854290000002266,0.07872850000001108,0.7847570999999789,0.6568143000000077,0.0009999999999763531,1.0839571999999862,5.281485699999962,-0.28064280000000963,0.5012428999999656,2000,17250,11550,700,3450,29500,0,0,0,-78.6216,35.71343
11.268,9.5836,9.9622,15.4772,13.1802,3.3132,0.165,0.001,0.001,0.07872850000001108,-0.1653143000000341,0.7847570999999789,0.47910000000001673,0.0009999999999763531,1.0839571999999862,5.281485699999962,-0.20959999999996626,0.5012428999999656,1950,17200,11500,750,3500,29550,0,0,0,-78.6217,35.71349
0.0006,9.5836,9.9622,15.4772,13.1802,11.268,0.165,0.001,0.001,-0.1653143000000341,-0.2492571999999882,0.7847570999999789,0.34362850000002254,0.0009999999999763531,1.0839571999999862,5.281485699999962,-0.14145719999999073,0.5012428999999656,1900,17150,11450,800,3550,29600,0,0,0,-78.6218,35.71355
0.0006,9.5836,9.9622,15.4772,13.1802,11.268,0.165,0.001,0.001,-0.3616284999999948,-0.2492571999999882,0.7847570999999789,0.24341429999998354,0.0009999999999763531,1.0839571999999862,5.281485699999962,-0.07270000000005439,0.5012428999999656,1850,17100,11400,850,3600,29650,0,0,0,-78.6219,35.71362
7.6248,9.5836,9.9622,15.4772,13.1802,11.268,0.165,0.001,0.001,-0.41942860000000337,-0.2492571999999882,0.7847570999999789,0.09089999999997644,0.0009999999999763531,1.0839571999999862,5.281485699999962,-0.038742800000022726,0.5012428999999656,1800,17050,11350,900,3650,29700,0,0,0,-78.622,35.71368
4.4926,9.5836,9.9622,15.4772,13.1802,11.268,0.165,0.001,0.001,-0.3949000000000069,-0.2492571999999882,0.7847570999999789,0.07438569999999345,0.0009999999999763531,1.0839571999999862,5.281485699999962,-0.01214289999995799,0.5012428999999656,1750,17000,11300,950,3700,29750,0,0,0,-78.6222,35.71375
0.0,9.5836,9.9622,15.4772,13.1802,11.268,0.165,0.001,0.001,-0.349671399999977,-0.2492571999999882,0.7847570999999789,0.07438569999999345,0.0009999999999763531,1.0839571999999862,5.281485699999962,0.021128500000031636,0.5012428999999656,1700,16950,11250,1000,3750,29800,0,0,0,-78.6223,35.71382
0.0,9.5836,9.9622,15.4772,13.1802,11.268,0.165,0.001,0.001,-0.25221429999999145,-0.2492571999999882,0.7847570999999789,0.07438569999999345,0.0009999999999763531,1.0839571999999862,5.281485699999962,0.03479999999996153,0.5012428999999656,1650,16900,11200,1050,3800,29850,0,0,0,-78.6224,35.7139
3.9874,9.5836,9.9622,15.4772,13.1802,11.268,0.165,0.001,0.001,-0.2492571999999882,-0.4072714000000133,0.7847570999999789,0.07438569999999345,0.0009999999999763531,1.0839571999999862,5.281485699999962,0.03479999999996153,0.5012428999999656,1600,16850,11150,1100,3850,29900,0,0,0,-78.6225,35.71397
2.0628,9.5836,9.9622,15.4772,13.1802,11.268,0.165,0.001,0.001,-0.4072714000000133,-0.45034290000000965,0.7847570999999789,0.07438569999999345,0.0009999999999763531,1.0839571999999862,5.281485699999962,0.03479999999996153,0.5012428999999656,1550,16800,11100,1150,3900,29950,0,0,0,-78.6226,35.71405
0.0006,9.5836,9.9622,15.4772,13.1802,11.268,0.165,0.001,0.001,-0.5337714000000346,-0.45034290000000965,0.7847570999999789,0.07438569999999345,0.0009999999999763531,1.0839571999999862,5.281485699999962,0.03479999999996153,0.5012428999999656,1500,16750,11050,1200,3950,30000,0,0,0,-78.6227,35.71412
2.9834,9.5836,12.1378,15.4772,13.1802,11.268,0.165,0.001,0.001,-0.5868858000000046,-0.45034290000000965,0.7847570999999789,0.07438569999999345,0.0009999999999763531,1.0839571999999862,5.281485699999962,0.03479999999996153,0.5012428999999656,1450,16700,11000,1250,4000,30050,0,0,0,-78.6228,35.7142
0.9118,9.5836,12.1378,15.4772,13.1802,11.268,0.165,0.001,0.001,-0.6562999999999874,-0.45034290000000965,0.7847570999999789,0.07438569999999345,0.0009999999999763531,1.0839571999999862,5.281485699999962,0.03479999999996153,0.5012428999999656,1400,16650,10950,1300,4050,30100,0,0,0,-78.6228,35.71428
