"Curve_CUR_degree","Curve_Max_FOL_2500ft_degree","Curve_Max_FOL_2k5_5kft_degree","Curve_Max_FOL_5k_7k5ft_degree","Curve_Max_FOL_7k5_10kft_degree","Curve_Max_PRE_2500ft_degree","Curve_Max_PRE_2k5_5kft_degree","Curve_Max_PRE_5k_7k5ft_degree","Curve_Max_PRE_7k5_10kft_degree","Elev_Delta_CUR_ft","Elev_Delta_FOL_2500ft_ft","Elev_Delta_FOL_2k5_5kft_ft","Elev_Delta_FOL_5k_7k5ft_ft","Elev_Delta_FOL_7k5_10kft_ft","Elev_Delta_PRE_2500ft_ft","Elev_Delta_PRE_2k5_5kft_ft","Elev_Delta_PRE_5k_7k5ft_ft","Elev_Delta_PRE_7k5_10kft_ft","Distance_to_FOL_Intersection","Distance_to_FOL_Station","Distance_to_FOL_Switch","Distance_to_PRE_Intersection","Distance_to_PRE_Station","Distance_to_PRE_Switch","Carolinian","Crescent","Piedmont","Speed_mph"
0,8.1826,7.3878,8.1392,7.1282,2.1386,0.7022,2.3128,1.3506,-0.485514299999977,0.667457200000001,1.22041429999996,8.27377139999999,7.05142860000001,0.143885799999964,0.0606142999999975,0.755171500000017,6.7372714,1100,8050,6300,2200,13800,44250,0,0,0,43.4583814509934
0,8.1826,7.3878,8.1392,7.1282,2.1386,0.7022,2.3128,1.3506,-0.429371500000002,0.667457200000001,1.22041429999996,8.27377139999999,7.05142860000001,0.143885799999964,0.0606142999999975,0.755171500000017,6.7372714,1050,8000,6250,2250,13850,44300,0,0,0,44.0381297843268
0,8.1826,7.3878,8.1392,7.1282,2.1386,0.7022,2.3128,1.3506,-0.403157099999987,0.667457200000001,1.22041429999996,8.27377139999999,7.05142860000001,0.143885799999964,0.0606142999999975,0.755171500000017,6.7372714,1000,7950,6200,2300,13900,44350,0,0,0,43.8849777843268
0,8.1826,7.3878,8.1392,7.1282,2.1386,0.7022,2.3128,1.3506,-0.388357100000007,0.667457200000001,1.22041429999996,8.27377139999999,7.05142860000001,0.143885799999964,0.0606142999999975,0.755171500000017,6.7372714,950,7900,6150,2350,13950,44400,0,0,0,43.2144391176601
0.879,8.1826,7.3878,8.1392,7.1282,2.1386,0.7022,2.3128,1.3506,-0.342557200000044,0.667457200000001,1.22041429999996,8.27377139999999,7.05142860000001,0.143885799999964,0.0606142999999975,0.726557200000002,6.7372714,900,7850,6100,2400,14000,44450,0,0,0,40.8147741197691
2.311,8.1826,7.3878,8.1392,7.1282,2.1386,0.7022,2.3128,1.3506,-0.294257099999982,0.667457200000001,1.22041429999996,8.27377139999999,7.05142860000001,0.143885799999964,0.0606142999999975,0.698928599999988,6.7372714,850,7800,6050,2450,14050,44500,0,0,0,41.3385631197691
8e-04,8.1826,7.3878,8.1392,7.1282,2.311,0.7022,2.3128,1.3506,-0.234228499999972,0.667457200000001,1.22041429999996,8.27377139999999,7.05142860000001,0.143885799999964,0.0606142999999975,0.698928599999988,6.7372714,800,7750,6000,2500,14100,44550,0,0,0,44.7117847922633
8e-04,8.1826,7.3878,8.1392,7.1282,2.311,0.7022,2.3128,1.3506,-0.159528599999987,0.667457200000001,1.22041429999996,8.27377139999999,7.05142860000001,0.143885799999964,0.0606142999999975,0.698928599999988,6.7372714,750,7700,5950,2550,14150,44600,0,0,0,44.707513554168
0,8.1826,8.1392,5.524,7.1282,2.311,0.7022,2.3128,1.3506,-0.142800000000022,0.676328500000011,1.22041429999996,8.27377139999999,7.05142860000001,0.143885799999964,0.0606142999999975,0.678799999999967,6.7372714,700,7650,5900,2600,14200,44650,0,0,0,46.3006848968254
6e-04,8.1826,8.1392,5.524,7.1282,2.311,0.7022,2.3128,1.3506,-0.135057200000006,0.784328599999981,1.22041429999996,8.27377139999999,7.05142860000001,0.143885799999964,0.0606142999999975,0.64551419999998,6.7372714,650,7600,5850,2650,14250,44700,0,0,0,46.609764533189
4.8588,8.1826,8.1392,5.524,7.1282,2.311,0.7022,2.3128,1.3074,-0.058014299999968,0.923514299999965,1.22041429999996,8.27377139999999,7.05142860000001,0.143885799999964,0.0606142999999975,0.608542800000009,6.7372714,600,7550,5800,2700,14300,44750,0,0,0,44.8119308513708
0.4962,8.1826,8.1392,5.524,7.1282,4.8588,0.7022,2.3128,1.3074,0.0117286000000263,0.928600000000017,1.22041429999996,8.27377139999999,7.05142860000001,0.143885799999964,0.0606142999999975,0.530371500000001,6.7372714,550,7500,5750,2750,14350,44800,0,0,0,47.162015291847
0,8.1826,8.1392,5.524,7.1282,4.8588,0.7022,2.3128,1.3074,0.112214300000005,0.928600000000017,1.22041429999996,8.27377139999999,7.05142860000001,0.143885799999964,0.0606142999999975,0.4286429,6.7372714,500,7450,5700,2800,14400,44850,0,0,0,47.8227543373016
0,8.1826,8.1392,5.524,7.1282,4.8588,0.7022,2.3128,1.3074,0.247299999999996,0.930714300000034,1.22041429999996,8.27377139999999,7.05142860000001,0.143885799999964,0.0606142999999975,0.305642800000044,6.7372714,450,7400,5650,2850,14450,44900,0,0,0,47.8987194206349
6e-04,8.1826,8.1392,5.524,7.1282,4.8588,0.7022,2.3128,1.3074,0.335785699999974,0.987428599999987,1.22041429999996,8.27377139999999,7.05142860000001,0.247299999999996,0.0606142999999975,0.179185700000005,6.7372714,400,7350,5600,2900,14500,44950,0,0,0,48.3803342792208
6e-04,8.1826,8.1392,5.524,7.1282,4.8588,0.7022,2.3128,1.3074,0.485371399999963,0.987428599999987,1.22041429999996,8.27377139999999,7.05142860000001,0.335785699999974,0.0606142999999975,0.0726571999999805,6.7372714,350,7300,5550,2950,14550,45000,0,0,0,48.2709693268398
3.1496,8.1826,8.1392,5.524,7.1282,4.8588,0.7022,2.3128,1.3074,0.627371400000015,0.987428599999987,1.22041429999996,8.27377139999999,7.05142860000001,0.485371399999963,0.0606142999999975,-0.0856570999999917,6.7372714,300,7250,5500,3000,14600,45050,0,0,0,46.6925936450216
2.129,8.1826,8.1392,5.524,7.1282,4.8588,0.7022,2.3128,1.3074,0.605557200000021,0.987428599999987,1.22041429999996,8.27377139999999,7.05142860000001,0.627371400000015,0.0606142999999975,-0.242585700000006,6.7372714,250,7200,5450,3050,14650,45100,0,0,0,47.4835961601732
6e-04,8.1826,8.1392,5.524,7.1282,4.8588,0.7022,1.692,2.3128,0.667457200000001,0.987428599999987,1.22041429999996,8.27377139999999,7.05142860000001,0.627371400000015,0.0606142999999975,-0.316842899999983,6.7372714,200,7150,5400,3100,14700,45150,0,0,0,49.5695605858586
5.2378,8.1826,8.1392,5.524,7.1282,4.8588,0.7022,1.692,2.3128,0.583557100000007,0.987428599999987,5.30548570000002,8.27377139999999,7.05142860000001,0.667457200000001,0.0606142999999975,-0.358642900000007,6.7372714,150,7100,5350,3150,14750,45200,0,0,0,47.5475919696969
4.1522,8.1826,8.1392,5.524,7.1282,5.2378,0.7022,1.692,2.3128,0.333428499999968,0.987428599999987,7.74964289999997,8.27377139999999,7.05142860000001,0.667457200000001,0.0606142999999975,-0.407071400000007,3.56032859999999,100,7050,5300,3200,14800,45250,0,0,0,49.0582132222222
6e-04,8.1826,8.1392,5.524,7.1282,5.2378,0.7022,1.692,2.3128,0.188157199999978,0.987428599999987,7.85752859999997,8.27377139999999,7.05142860000001,0.667457200000001,0.0606142999999975,-0.426957099999981,0.785371399999974,50,7000,5250,3250,14850,45300,0,0,0,49.9484083304473
8e-04,8.1826,8.1392,5.524,7.1282,5.2378,0.7408,1.692,2.3128,-0.00117139999997562,0.987428599999987,8.0062714,8.27377139999999,7.05142860000001,0.667457200000001,0.0606142999999975,-0.426957099999981,0.785371399999974,0,6950,5200,0,14900,45350,0,0,0,48.8113408542568
1.7772,8.1826,8.1392,5.524,7.1282,5.2378,0.7408,1.692,2.3128,-0.142171499999961,0.987428599999987,8.27377139999999,7.02535720000003,7.05142860000001,0.667457200000001,0.0921856999999591,-0.426957099999981,0.785371399999974,4750,6900,5150,50,14950,45400,0,0,0,47.7779132582972
8.1826,2.6484,8.1392,5.524,7.1282,5.2378,0.7408,1.692,2.3128,-0.156685700000025,0.987428599999987,8.27377139999999,3.25075720000001,7.05142860000001,0.667457200000001,0.132185800000002,-0.426957099999981,0.785371399999974,4700,6850,5100,100,15000,45450,0,0,0,44.235965551948
8e-04,2.6484,8.1392,5.524,7.1282,8.1826,0.7408,1.692,2.3128,-0.221785700000055,0.987428599999987,8.27377139999999,1.62337140000005,7.05142860000001,0.667457200000001,0.140471500000046,-0.426957099999981,0.785371399999974,4650,6800,5050,150,15050,45500,0,0,0,45.156316549062
8e-04,2.6484,8.1392,5.524,7.1282,8.1826,0.7408,1.692,2.3128,-0.191685699999994,0.987428599999987,8.27377139999999,1.62337140000005,7.05142860000001,0.667457200000001,0.140471500000046,-0.426957099999981,0.785371399999974,4600,6750,5000,200,15100,45550,0,0,0,44.9260808823954
6e-04,2.6484,8.1392,5.524,7.1282,8.1826,0.986,1.692,2.3128,-0.0687999999999533,0.987428599999987,8.27377139999999,1.62337140000005,7.05142860000001,0.667457200000001,0.140471500000046,-0.426957099999981,0.785371399999974,4550,6700,4950,250,15150,45600,0,0,0,44.7764918823954
2e-04,2.6484,8.1392,5.524,7.1282,8.1826,0.986,1.692,2.3128,-0.0374142999999663,0.987428599999987,8.27377139999999,1.62337140000005,7.05142860000001,0.667457200000001,0.140471500000046,-0.426957099999981,0.785371399999974,4500,6650,4900,300,15200,45650,0,0,0,45.1031438823954
2.6484,2.6724,8.1392,5.524,7.1282,8.1826,0.986,1.692,2.3128,-0.0284427999999934,0.987428599999987,8.27377139999999,1.62337140000005,7.05142860000001,0.667457200000001,0.140471500000046,-0.426957099999981,0.785371399999974,4450,6600,4850,350,15250,45700,0,0,0,44.0280789329004
0.5724,2.6724,8.1392,7.1282,5.741,8.1826,0.986,1.692,2.3128,-0.0123571999999967,0.987428599999987,8.27377139999999,1.62337140000005,7.05142860000001,0.667457200000001,0.143885799999964,-0.426957099999981,0.785371399999974,4400,6550,4800,400,15300,45750,0,0,0,44.8421222662338
4e-04,2.6724,8.1392,7.1282,5.741,8.1826,0.986,1.692,2.3128,-0.0480572000000166,0.987428599999987,8.27377139999999,1.62337140000005,7.05142860000001,0.667457200000001,0.143885799999964,-0.426957099999981,0.785371399999974,4350,6500,4750,450,15350,45800,0,0,0,45.2098456003441
4e-04,2.6724,8.1392,7.1282,5.741,8.1826,0.986,1.692,2.3128,-0.0875571000000264,0.987428599999987,8.27377139999999,1.62337140000005,7.05142860000001,0.667457200000001,0.143885799999964,-0.42410000000001,0.785371399999974,4300,6450,4700,500,15400,45850,0,0,0,45.1864646003441
4e-04,2.6724,8.1392,7.1282,5.741,8.1826,1.22,1.692,2.3128,-0.131642800000009,0.987428599999987,8.27377139999999,1.62337140000005,7.05142860000001,0.667457200000001,0.143885799999964,-0.39785710000001,0.785371399999974,4250,6400,4650,550,15450,45900,0,0,0,45.7346912670107
4e-04,2.6724,8.1392,7.1282,5.741,8.1826,1.22,1.692,2.3128,-0.106357100000025,0.987428599999987,8.27377139999999,1.62337140000005,7.05142860000001,0.667457200000001,0.143885799999964,-0.39785710000001,0.785371399999974,4200,6350,4600,600,15500,45950,0,0,0,45.5232816003441
1.6192,4.8132,8.1392,7.1282,5.741,8.1826,1.22,1.692,2.3128,0.0234143000000131,1.02350000000001,8.27377139999999,1.62337140000005,7.05142860000001,0.667457200000001,0.143885799999964,-0.39785710000001,0.785371399999974,4150,6300,4550,650,15550,46000,0,0,0,44.9287236904762
2.052,4.8132,8.1392,7.1282,4.3784,8.1826,1.22,1.692,2.3128,0.0846571000000154,1.11571419999996,8.27377139999999,1.62337140000005,7.05142860000001,0.667457200000001,0.143885799999964,-0.39785710000001,0.785371399999974,4100,6250,4500,700,15600,46050,0,0,0,46.9269463571429
2e-04,4.8132,8.1392,7.1282,3.8918,8.1826,1.22,1.692,2.3128,0.153357099999994,1.13572849999997,8.27377139999999,1.62337140000005,7.05142860000001,0.667457200000001,0.143885799999964,-0.39785710000001,0.785371399999974,4050,6200,4450,750,15650,46100,0,0,0,47.8576970245865
0,4.8132,8.1392,7.1282,3.8918,8.1826,1.22,1.692,2.3128,0.257057099999997,1.13572849999997,8.27377139999999,1.62337140000005,7.05142860000001,0.667457200000001,0.143885799999964,-0.39785710000001,0.785371399999974,4000,6150,4400,800,15700,46150,0,0,0,47.7662020801421
8e-04,4.8132,8.1392,7.1282,3.8918,8.1826,2.1386,1.692,2.3128,0.192842900000016,1.13655720000003,8.27377139999999,1.62337140000005,7.05142860000001,0.667457200000001,0.143885799999964,-0.39785710000001,0.785371399999974,3950,6100,4350,850,15750,46200,0,0,0,48.2017113103008
8e-04,7.3878,8.1392,7.1282,3.8918,8.1826,2.1386,1.692,2.3128,0.239242900000022,1.22041429999996,8.27377139999999,1.62337140000005,7.05142860000001,0.667457200000001,0.143885799999964,-0.35185720000004,0.785371399999974,3900,6050,4300,900,15800,46250,0,0,0,48.2876721436342
0,7.3878,8.1392,7.1282,3.8918,8.1826,2.1386,1.692,2.3128,0.378585699999974,1.22041429999996,8.27377139999999,1.62337140000005,7.05142860000001,0.667457200000001,0.143885799999964,-0.281728600000008,0.785371399999974,3850,6000,4250,950,15850,46300,0,0,0,48.925779032523
2e-04,7.3878,8.1392,7.1282,3.8918,8.1826,2.1386,1.692,2.3128,0.333157099999994,1.22041429999996,8.27377139999999,1.62337140000005,7.05142860000001,0.667457200000001,0.143885799999964,-0.168299999999988,0.785371399999974,3800,5950,4200,1000,15900,46350,0,0,0,48.6608797626818
2e-04,7.3878,8.1392,7.1282,3.8918,8.1826,2.1386,1.692,2.3128,0.366614299999981,1.22041429999996,8.27377139999999,1.62337140000005,7.05142860000001,0.667457200000001,0.143885799999964,-0.0492856999999844,0.785371399999974,3750,5900,4150,1050,15950,46400,0,0,0,48.6256467626818
0,7.3878,8.1392,7.1282,3.8918,8.1826,2.1386,1.692,2.3128,0.409342900000013,1.22041429999996,8.27377139999999,1.62337140000005,7.05142860000001,0.667457200000001,0.143885799999964,0.0272858000000156,0.785371399999974,3700,5850,4100,1100,16000,46450,0,0,0,48.6206213182373
0,7.3878,8.1392,7.1282,2.4914,8.1826,2.1386,1.692,2.3128,0.452800000000025,1.22041429999996,8.27377139999999,4.43385710000001,7.05142860000001,0.667457200000001,0.143885799999964,0.0551714000000061,0.785371399999974,3650,5800,4050,1150,16050,46500,0,0,0,48.9391693023643
0,7.3878,8.1392,7.1282,2.4914,8.1826,2.1386,0.452,2.3128,0.610057100000006,1.22041429999996,8.27377139999999,6.98467140000002,7.05142860000001,0.667457200000001,0.143885799999964,0.0551714000000061,0.785371399999974,3600,5750,4000,1200,16100,46550,0,0,0,48.0461593023643
0,7.3878,8.1392,7.1282,2.4914,8.1826,2.1386,0.452,2.3128,0.645757100000026,1.22041429999996,8.27377139999999,7.05142860000001,5.4231714,0.667457200000001,0.143885799999964,0.0551714000000061,0.785371399999974,3550,5700,3950,1250,16150,46600,0,0,0,47.7405656833167
4e-04,7.3878,8.1392,7.1282,2.4914,8.1826,2.1386,0.452,2.3128,0.56057149999998,1.22041429999996,8.27377139999999,7.05142860000001,2.09107140000003,0.667457200000001,0.143885799999964,0.0606142999999975,0.785371399999974,3500,5650,3900,1300,16200,46650,0,0,0,47.5803767655678
1.4882,7.3878,8.1392,7.1282,2.4914,8.1826,2.1386,0.452,2.3128,0.560314299999959,1.22041429999996,8.27377139999999,7.05142860000001,0.267157199999986,0.667457200000001,0.143885799999964,0.0606142999999975,0.776071399999978,3450,5600,3850,1350,16250,46700,0,0,0,45.97588
0.8184,7.3878,8.1392,7.1282,2.4914,8.1826,2.1386,0.7022,2.3128,0.551300000000026,1.22041429999996,8.27377139999999,7.05142860000001,0.212057099999981,0.667457200000001,0.143885799999964,0.0606142999999975,0.755171500000017,3400,5550,3800,1400,16300,46750,0,0,0,45.9781942857143
4e-04,7.3878,8.1392,7.1282,2.4914,8.1826,2.1386,0.7022,2.3128,0.522742800000003,1.22041429999996,8.27377139999999,7.05142860000001,0.128471400000024,0.667457200000001,0.143885799999964,0.0606142999999975,0.755171500000017,3350,5500,3750,1450,16350,46800,0,0,0,46.4231687179487
4e-04,7.3878,8.1392,7.1282,2.4914,8.1826,2.1386,0.7022,2.3128,0.520285699999988,1.22041429999996,8.27377139999999,7.05142860000001,0.0964999999999918,0.667457200000001,0.143885799999964,0.0606142999999975,0.755171500000017,3300,5450,3700,1500,16400,46850,0,0,0,46.0042128997669
0,7.3878,8.1392,7.1282,5.6748,8.1826,2.1386,0.7022,2.3128,0.485642900000016,1.22041429999996,8.27377139999999,7.05142860000001,0.0604285999999661,0.667457200000001,0.143885799999964,0.0606142999999975,0.755171500000017,3250,5400,3650,1550,16450,46900,0,0,0,44.5384882489733
0,7.3878,8.1392,7.1282,5.6748,8.1826,2.1386,0.7022,2.3128,0.541585699999985,1.22041429999996,8.27377139999999,7.05142860000001,-0.0432857000000126,0.667457200000001,0.143885799999964,0.0606142999999975,0.726557200000002,3200,5350,3600,1600,16500,46950,0,0,0,43.6210090584971
4e-04,7.3878,8.1392,7.1282,5.6748,8.1826,2.1386,0.7022,2.3128,0.663999999999987,1.22041429999996,8.27377139999999,7.05142860000001,-0.140157199999976,0.667457200000001,0.143885799999964,0.0606142999999975,0.698928599999988,3150,5300,3550,1650,16550,47000,0,0,0,43.4611575188145
0.588,7.3878,8.1392,7.1282,5.6748,8.1826,2.311,0.7022,2.3128,0.660942900000009,1.22041429999996,8.27377139999999,7.05142860000001,-0.219071499999984,0.667457200000001,0.143885799999964,0.0606142999999975,0.698928599999988,3100,5250,3500,1700,16600,47050,0,0,0,42.9695006825397
0.914,7.3878,8.1392,7.1282,5.6748,8.1826,2.311,0.7022,2.3128,0.626885700000003,1.22041429999996,8.27377139999999,7.05142860000001,0.0594714000000067,0.667457200000001,0.143885799999964,0.0606142999999975,0.698928599999988,3050,5200,3450,1750,16650,47100,0,0,0,43.107396015873
2e-04,8.1392,5.524,7.1282,5.6748,8.1826,2.311,0.7022,2.3128,0.676328500000011,1.22041429999996,8.27377139999999,7.05142860000001,0.105257100000017,0.667457200000001,0.143885799999964,0.0606142999999975,0.678799999999967,3000,5150,3400,1800,16700,47150,0,0,0,47.0387365750916
4e-04,8.1392,5.524,7.1282,9.4108,8.1826,2.311,0.7022,2.3128,0.784328599999981,1.22041429999996,8.27377139999999,7.05142860000001,0.105257100000017,0.676328500000011,0.143885799999964,0.0606142999999975,0.64551419999998,2950,5100,3350,1850,16750,47200,0,0,0,46.1255725274726
6e-04,8.1392,5.524,7.1282,9.4108,8.1826,2.311,0.7022,2.3128,0.923514299999965,1.22041429999996,8.27377139999999,7.05142860000001,0.105257100000017,0.784328599999981,0.143885799999964,0.0606142999999975,0.608542800000009,2900,5050,3300,1900,16800,47250,0,0,0,46.2360041465202
2e-04,8.1392,5.524,7.1282,9.4108,8.1826,4.8588,0.7022,2.3128,0.928600000000017,1.22041429999996,8.27377139999999,7.05142860000001,0.105257100000017,0.923514299999965,0.143885799999964,0.0606142999999975,0.530371500000001,2850,5000,3250,1950,16850,47300,0,0,0,46.784914035409
4e-04,8.1392,5.524,7.1282,9.4108,8.1826,4.8588,0.7022,2.3128,0.867128600000001,1.22041429999996,8.27377139999999,7.05142860000001,0.105257100000017,0.928600000000017,0.143885799999964,0.0606142999999975,0.4286429,2800,4950,3200,2000,16900,47350,0,0,0,46.6426233687424
4e-04,8.1392,5.524,7.1282,9.4108,8.1826,4.8588,0.7022,2.3128,0.930714300000034,1.22041429999996,8.27377139999999,7.05142860000001,0.105257100000017,0.928600000000017,0.143885799999964,0.0606142999999975,0.305642800000044,2750,4900,3150,2050,16950,47400,0,0,0,46.600652035409
2e-04,8.1392,5.524,7.1282,9.4108,8.1826,4.8588,0.7022,2.3128,0.987428599999987,1.22041429999996,8.27377139999999,7.05142860000001,0.105257100000017,0.930714300000034,0.247299999999996,0.0606142999999975,0.179185700000005,2700,4850,3100,2100,17000,47450,0,0,0,46.4968268131868
2e-04,8.1392,5.524,7.1282,9.4108,8.1826,4.8588,0.7022,2.3128,0.963828499999977,1.22041429999996,8.27377139999999,7.05142860000001,0.105257100000017,0.987428599999987,0.335785699999974,0.0606142999999975,0.0726571999999805,2650,4800,3050,2150,17050,47500,0,0,0,46.3991192576313
4e-04,8.1392,5.524,7.1282,9.4108,8.1826,4.8588,0.7022,2.3128,0.894428500000004,1.22041429999996,8.27377139999999,7.05142860000001,0.105257100000017,0.987428599999987,0.485371399999963,0.0606142999999975,-0.0856570999999917,2600,4750,3000,2200,17100,47550,0,0,0,46.4073385909646
2.0966,8.1392,5.524,7.1282,9.4108,8.1826,4.8588,0.7022,2.3128,0.780157200000019,1.22041429999996,8.27377139999999,7.05142860000001,0.105257100000017,0.987428599999987,0.627371400000015,0.0606142999999975,-0.242585700000006,2550,4700,2950,2250,17150,47600,0,0,0,45.3989818571429
1.2182,8.1392,5.524,7.1282,9.4108,8.1826,4.8588,0.7022,1.692,0.680514300000027,1.22041429999996,8.27377139999999,7.05142860000001,0.105257100000017,0.987428599999987,0.627371400000015,0.0606142999999975,-0.316842899999983,2500,4650,2900,2300,17200,47650,0,0,0,46.1679993968254
6e-04,8.1392,5.524,7.1282,9.4108,8.1826,4.8588,0.7022,1.692,0.600714299999993,5.30548570000002,8.27377139999999,7.05142860000001,0.105257100000017,0.987428599999987,0.667457200000001,0.0606142999999975,-0.358642900000007,2450,4600,2850,2350,17250,47700,0,0,0,48.8011054004884
6e-04,8.1392,5.524,7.1282,9.4108,8.1826,5.2378,0.7022,1.692,0.467285699999991,7.74964289999997,8.27377139999999,7.05142860000001,0.105257100000017,0.987428599999987,0.667457200000001,0.0606142999999975,-0.407071400000007,2400,4550,2800,2400,17300,47750,0,0,0,49.618559015873
8e-04,8.1392,5.524,7.1282,9.4108,8.1826,5.2378,0.7022,1.692,0.388171399999976,7.85752859999997,8.27377139999999,7.05142860000001,0.105257100000017,0.987428599999987,0.667457200000001,0.0606142999999975,-0.426957099999981,2350,4500,2750,2450,17350,47800,0,0,0,49.6927461111111
0,8.1392,5.524,7.1282,9.4108,8.1826,5.2378,0.7408,1.692,0.348371499999985,8.0062714,8.27377139999999,7.05142860000001,0.105257100000017,0.987428599999987,0.667457200000001,0.0606142999999975,-0.426957099999981,2300,4450,2700,2500,17400,47850,0,0,0,49.5562236031746
2e-04,8.1392,5.524,7.1282,9.4108,8.1826,5.2378,0.7408,1.692,0.336171400000012,8.27377139999999,7.02535720000003,7.05142860000001,0.105257100000017,0.987428599999987,0.667457200000001,0.0921856999999591,-0.426957099999981,2250,4400,2650,2550,17450,47900,0,0,0,49.8674026031746
6e-04,8.1392,5.524,7.1282,9.4108,8.1826,5.2378,0.7408,1.692,0.421771400000011,8.27377139999999,3.25075720000001,7.05142860000001,0.105257100000017,0.987428599999987,0.667457200000001,0.132185800000002,-0.426957099999981,2200,4350,2600,2600,17500,47950,0,0,0,49.978118015873
8e-04,8.1392,5.524,7.1282,9.4108,2.6484,8.1826,0.7408,1.692,0.531057200000021,8.27377139999999,1.62337140000005,7.05142860000001,0.105257100000017,0.987428599999987,0.667457200000001,0.140471500000046,-0.426957099999981,2150,4300,2550,2650,17550,48000,0,0,0,50.9744676908647
0,8.1392,5.524,7.1282,9.4108,2.6484,8.1826,0.7408,1.692,0.570957099999987,8.27377139999999,1.62337140000005,7.05142860000001,0.105257100000017,0.987428599999987,0.667457200000001,0.140471500000046,-0.426957099999981,2100,4250,2500,2700,17600,48050,0,0,0,50.4338579686425
0,8.1392,5.524,7.1282,9.4108,2.6484,8.1826,0.986,1.692,0.633157099999949,8.27377139999999,1.62337140000005,7.05142860000001,0.105257100000017,0.987428599999987,0.667457200000001,0.140471500000046,-0.426957099999981,2050,4200,2450,2750,17650,48100,0,0,0,50.5442986353091
1.7438,8.1392,5.524,7.1282,9.4108,2.6484,8.1826,0.986,1.692,0.71354290000005,8.27377139999999,1.62337140000005,7.05142860000001,0.105257100000017,0.987428599999987,0.667457200000001,0.140471500000046,-0.426957099999981,2000,4150,2400,2800,17700,48150,0,0,0,50.6097472940393
2.6724,8.1392,5.524,7.1282,9.4108,2.6484,8.1826,0.986,1.692,0.774428600000022,8.27377139999999,1.62337140000005,7.05142860000001,0.105257100000017,0.987428599999987,0.667457200000001,0.140471500000046,-0.426957099999981,1950,4100,2350,2850,17750,48200,0,0,0,50.5823296273726
8e-04,8.1392,7.1282,5.741,9.4108,2.6724,8.1826,0.986,1.692,0.81321429999997,8.27377139999999,1.62337140000005,7.05142860000001,0.105257100000017,0.987428599999987,0.667457200000001,0.143885799999964,-0.426957099999981,1900,4050,2300,2900,17800,48250,0,0,0,51.295689944833
2e-04,8.1392,7.1282,5.741,9.4108,2.6724,8.1826,0.986,1.692,0.83535710000001,8.27377139999999,1.62337140000005,7.05142860000001,0.105257100000017,0.987428599999987,0.667457200000001,0.143885799999964,-0.426957099999981,1850,4000,2250,2950,17850,48300,0,0,0,51.1937372226107
0.001,8.1392,7.1282,5.741,9.7818,2.6724,8.1826,0.986,1.692,0.824257100000011,8.27377139999999,1.62337140000005,7.05142860000001,0.105257100000017,0.987428599999987,0.667457200000001,0.143885799999964,-0.42410000000001,1800,3950,2200,3000,17900,48350,0,0,0,51.1835602781663
8e-04,8.1392,7.1282,5.741,9.7818,2.6724,8.1826,1.22,1.692,0.824157200000002,8.27377139999999,1.62337140000005,7.05142860000001,0.105257100000017,0.987428599999987,0.667457200000001,0.143885799999964,-0.39785710000001,1750,3900,2150,3050,17950,48400,0,0,0,50.9996968422689
1.158,8.1392,7.1282,5.741,9.7818,2.6724,8.1826,1.22,1.692,0.915357200000017,8.27377139999999,1.62337140000005,7.05142860000001,0.105257100000017,0.987428599999987,0.667457200000001,0.143885799999964,-0.39785710000001,1700,3850,2100,3100,18000,48450,0,0,0,50.5261912940393
4.8132,8.1392,7.1282,5.741,9.7818,2.6724,8.1826,1.22,1.692,1.02350000000001,8.27377139999999,1.62337140000005,7.05142860000001,0.105257100000017,0.987428599999987,0.667457200000001,0.143885799999964,-0.39785710000001,1650,3800,2050,3150,18050,48500,0,0,0,49.9908294830725
8e-04,8.1392,7.1282,4.3784,15.7004,4.8132,8.1826,1.22,1.692,1.11571419999996,8.27377139999999,1.62337140000005,7.05142860000001,0.105257100000017,1.02350000000001,0.667457200000001,0.143885799999964,-0.39785710000001,1600,3750,2000,3200,18100,48550,0,0,0,50.4504432059052
6e-04,8.1392,7.1282,3.8918,15.7004,4.8132,8.1826,1.22,1.692,1.13572849999997,8.27377139999999,1.62337140000005,7.05142860000001,0.105257100000017,1.11571419999996,0.667457200000001,0.143885799999964,-0.39785710000001,1550,3700,1950,3250,18150,48600,0,0,0,50.4060890392386
2e-04,8.1392,7.1282,3.8918,15.7004,4.8132,8.1826,1.22,1.692,1.09067150000004,8.27377139999999,1.62337140000005,7.05142860000001,0.105257100000017,1.13572849999997,0.667457200000001,0.143885799999964,-0.39785710000001,1500,3650,1900,3300,18200,48650,0,0,0,50.2561806503497
1.894,8.1392,7.1282,3.8918,15.7004,4.8132,8.1826,2.1386,1.692,1.13655720000003,8.27377139999999,1.62337140000005,7.05142860000001,0.105257100000017,1.13572849999997,0.667457200000001,0.143885799999964,-0.39785710000001,1450,3600,1850,3350,18250,48700,0,0,0,49.2558787052948
7.3878,8.1392,7.1282,3.8918,15.7004,4.8132,8.1826,2.1386,1.692,1.22041429999996,8.27377139999999,1.62337140000005,7.05142860000001,0.105257100000017,1.13655720000003,0.667457200000001,0.143885799999964,-0.35185720000004,1400,3550,1800,3400,18300,48750,0,0,0,48.9265661814852
