Curve_CUR_degree,Curve_Max_FOL_2500ft_degree,Curve_Max_FOL_2k5_5kft_degree,Curve_Max_FOL_5k_7k5ft_degree,Curve_Max_FOL_7k5_10kft_degree,Curve_Max_PRE_2500ft_degree,Curve_Max_PRE_2k5_5kft_degree,Curve_Max_PRE_5k_7k5ft_degree,Curve_Max_PRE_7k5_10kft_degree,Elev_Delta_CUR_ft,Elev_Delta_FOL_2500ft_ft,Elev_Delta_FOL_2k5_5kft_ft,Elev_Delta_FOL_5k_7k5ft_ft,Elev_Delta_FOL_7k5_10kft_ft,Elev_Delta_PRE_2500ft_ft,Elev_Delta_PRE_2k5_5kft_ft,Elev_Delta_PRE_5k_7k5ft_ft,Elev_Delta_PRE_7k5_10kft_ft,Distance_to_FOL_Intersection,Distance_to_FOL_Station,Distance_to_FOL_Switch,Distance_to_PRE_Intersection,Distance_to_PRE_Station,Distance_to_PRE_Switch,Loco,Coach,CCU,x_coordinate,y_coordinate
0.0004,9.5836,11.268,0.165,0.001,9.9622,15.4772,13.1802,11.6704,0.005728713999999968,0.009696713999999815,0.01655399999999986,0.05386585700000012,0.00758314299999995,0.009143285000000105,0.01010157100000015,0.011264143000000218,0.015195713999999612,700,6150,32200,6300,14550,8850,1,4,0,-78.6258,35.71826
0.0004,9.5836,11.268,0.165,0.001,9.9622,15.4772,13.1802,11.6704,0.006060427999999547,0.009696713999999815,0.01655399999999986,0.05386585700000012,0.00758314299999995,0.009143285000000105,0.009739999999999895,0.011264143000000218,0.015195713999999612,650,6100,32150,6350,14600,8900,1,4,0,-78.6257,35.71816
0.001,9.5836,11.268,0.165,0.001,9.9622,15.4772,13.1802,11.6704,0.006269856999999775,0.009696713999999815,0.01655399999999986,0.05386585700000012,0.00758314299999995,0.009143285000000105,0.008901857000000178,0.011264143000000218,0.015195713999999612,600,6050,32100,6400,14650,8950,1,4,0,-78.6257,35.71806
0.001,11.268,3.3132,0.165,0.001,9.9622,15.4772,13.1802,11.6704,0.006379857000000016,0.009696713999999815,0.01655399999999986,0.05386585700000012,0.00758314299999995,0.009143285000000105,0.00859199999999987,0.011264143000000218,0.015195713999999612,550,6000,32050,6450,14700,9000,1,4,0,-78.6256,35.71796
0.0004,11.268,3.3132,0.165,0.001,9.9622,15.4772,13.1802,11.6704,0.0063392860000004705,0.009696713999999815,0.01655399999999986,0.05386585700000012,0.00758314299999995,0.009143285000000105,0.00859199999999987,0.011264143000000218,0.015195713999999612,500,5950,32000,6500,14750,9050,1,4,0,-78.6255,35.71786
0.0004,11.268,3.3132,0.165,0.001,9.9622,15.4772,13.1802,11.6704,0.006871857000000432,0.009696713999999815,0.01655399999999986,0.05386585700000012,0.00758314299999995,0.009143285000000105,0.00859199999999987,0.011264143000000218,0.015195713999999612,450,5900,31950,6550,14800,9100,1,4,0,-78.6255,35.71775
0.0004,11.268,3.3132,0.165,0.001,9.9622,15.4772,13.1802,11.6704,0.00749728599999969,0.009696713999999815,0.01655399999999986,0.05386585700000012,0.00758314299999995,0.009143285000000105,0.00859199999999987,0.011264143000000218,0.015195713999999612,400,5850,31900,6600,14850,9150,1,4,0,-78.6254,35.71765
0.0004,11.268,3.3132,0.165,0.001,9.9622,15.4772,13.1802,11.6704,0.007719428999999991,0.009696713999999815,0.01655399999999986,0.05386585700000012,0.00758314299999995,0.009143285000000105,0.00859199999999987,0.011264143000000218,0.015195713999999612,350,5800,31850,6650,14900,9200,1,4,0,-78.6254,35.71755
0.0004,11.268,3.3132,0.165,0.001,9.9622,15.4772,13.1802,11.6704,0.007977285000000051,0.009696713999999815,0.01655399999999986,0.05386585700000012,0.00758314299999995,0.009143285000000105,0.00748800000000017,0.011264143000000218,0.015195713999999612,300,5750,31800,6700,14950,9250,1,4,0,-78.6253,35.71745
0.0004,11.268,3.3132,0.165,0.001,9.9622,15.4772,13.1802,11.6704,0.008359285999999884,0.009696713999999815,0.01655399999999986,0.05386585700000012,0.00758314299999995,0.009143285000000105,0.00748800000000017,0.011264143000000218,0.015195713999999612,250,5700,31750,6750,15000,9300,1,4,0,-78.6253,35.71735
0.0008,11.268,3.3132,0.165,0.001,9.9622,15.4772,13.1802,11.6704,0.009618143000000145,0.009696713999999815,0.01655399999999986,0.05386585700000012,0.00758314299999995,0.009143285000000105,0.00748800000000017,0.011264143000000218,0.015195713999999612,200,5650,31700,6800,15050,9350,1,4,0,-78.6252,35.71724
0.0004,11.268,3.3132,0.165,0.001,9.9622,15.4772,13.1802,11.6704,0.009696713999999815,0.008780428999999685,0.01655399999999986,0.05386585700000012,0.00758314299999995,0.009618143000000145,0.00748800000000017,0.011264143000000218,0.015195713999999612,150,5600,31650,6850,15100,9400,1,4,0,-78.6252,35.71714
0.0004,11.268,2.2554,0.165,0.001,9.9622,15.4772,13.1802,11.6704,0.008780428999999685,0.009279713999999899,0.01655399999999986,0.05386585700000012,0.00758314299999995,0.009696713999999815,0.00748800000000017,0.011264143000000218,0.015195713999999612,100,5550,31600,6900,15150,9450,1,4,0,-78.6251,35.71704
0.0006,11.268,2.2554,0.165,0.001,9.9622,15.4772,6.3256,13.1802,0.00871385700000019,0.014402999999999793,0.01655399999999986,0.05386585700000012,0.00758314299999995,0.009696713999999815,0.00748800000000017,0.011264143000000218,0.015195713999999612,50,5500,31550,6950,15200,9500,1,4,0,-78.6251,35.71694
0.0416,11.268,2.2554,0.165,0.001,9.9622,15.4772,6.3256,13.1802,0.008322428000000173,0.01655399999999986,0.01476157100000023,0.05386585700000012,0.00758314299999995,0.009696713999999815,0.00748800000000017,0.011264143000000218,0.015195713999999612,0,5450,31500,0,15250,9550,1,4,0,-78.625,35.71684
7.55,11.268,2.2554,0.165,0.001,9.9622,15.4772,6.3256,13.1802,0.007958856999999852,0.01655399999999986,0.01181100000000015,0.05386585700000012,0.00758314299999995,0.009696713999999815,0.00748800000000017,0.011264143000000218,0.015195713999999612,2650,5400,31450,50,15300,9600,1,4,0,-78.6249,35.71674
0.0,11.268,2.2554,0.165,0.001,9.9622,15.4772,6.3256,13.1802,0.007231143000000202,0.01655399999999986,0.01181100000000015,0.05386585700000012,0.00758314299999995,0.009696713999999815,0.00748800000000017,0.011264143000000218,0.015195713999999612,2600,5350,31400,100,15350,9650,1,4,0,-78.6249,35.71664
0.0002,11.268,2.2554,0.165,0.001,9.9622,15.4772,6.3256,13.1802,0.00557085700000016,0.01655399999999986,0.017136714000000098,0.05386585700000012,0.00758314299999995,0.009696713999999815,0.00748800000000017,0.011264143000000218,0.015195713999999612,2550,5300,31350,150,15400,9700,1,4,0,-78.6248,35.71654
0.0002,11.268,2.2554,0.165,0.001,9.9622,15.4772,6.3256,13.1802,0.005134285999999975,0.01655399999999986,0.045498428999999875,0.05386585700000012,0.00758314299999995,0.009696713999999815,0.00748800000000017,0.011264143000000218,0.015195713999999612,2500,5250,31300,200,15450,9750,1,4,0,-78.6248,35.71644
0.0008,11.268,2.2554,0.0664,0.001,9.9622,15.4772,6.3256,13.1802,0.005376142999999729,0.01655399999999986,0.05386585700000012,0.026594427999999653,0.00758314299999995,0.009696713999999815,0.00748800000000017,0.011264143000000218,0.015195713999999612,2450,5200,31250,250,15500,9800,1,4,0,-78.6247,35.71634
0.0968,11.268,2.2554,0.0014,0.001,9.9622,15.4772,6.3256,13.1802,0.004880570999999918,0.01655399999999986,0.05386585700000012,0.0065175720000002005,0.00758314299999995,0.009696713999999815,0.00748800000000017,0.011264143000000218,0.015195713999999612,2400,5150,31200,300,15550,9850,1,4,0,-78.6246,35.71624
4.1224,11.268,2.2554,0.0014,0.001,9.9622,15.4772,6.3256,13.1802,0.004721715000000018,0.01655399999999986,0.05386585700000012,0.0065175720000002005,0.00758314299999995,0.009696713999999815,0.00748800000000017,0.011264143000000218,0.015195713999999612,2350,5100,31150,350,15600,9900,1,4,0,-78.6246,35.71614
0.0004,11.268,2.2554,0.0014,0.001,9.9622,15.4772,6.3256,13.1802,0.004503429000000097,0.01655399999999986,0.05386585700000012,0.0065175720000002005,0.00758314299999995,0.009696713999999815,0.00748800000000017,0.011264143000000218,0.015195713999999612,2300,5050,31100,400,15650,9950,1,4,0,-78.6245,35.71605
0.0016,11.268,2.2554,0.0014,0.001,9.9622,15.4772,6.3256,13.1802,0.004629142000000002,0.01655399999999986,0.05386585700000012,0.0065175720000002005,0.00758314299999995,0.009696713999999815,0.00748800000000017,0.011264143000000218,0.015195713999999612,2250,5000,31050,450,15700,10000,1,4,0,-78.6244,35.71595
2.3882,11.268,2.2554,0.0014,0.001,7.6538,15.4772,6.3256,13.1802,0.004895570999999563,0.01655399999999986,0.05386585700000012,0.0065175720000002005,0.00758314299999995,0.009696713999999815,0.008489142000000243,0.011264143000000218,0.015195713999999612,2200,4950,31000,500,15750,10050,1,4,0,-78.6244,35.71585
1.1718,11.268,2.2554,0.0014,0.001,7.6538,15.4772,6.3256,13.1802,0.005093572000000109,0.01655399999999986,0.05386585700000012,0.0065175720000002005,0.00758314299999995,0.009696713999999815,0.009143285000000105,0.011264143000000218,0.015195713999999612,2150,4900,30950,550,15800,10100,1,4,0,-78.6243,35.71576
0.0004,11.268,2.2554,0.0014,0.001,7.6538,15.4772,6.3256,13.1802,0.00510357200000044,0.01655399999999986,0.05386585700000012,0.0065175720000002005,0.00758314299999995,0.009696713999999815,0.009143285000000105,0.011264143000000218,0.015195713999999612,2100,4850,30900,600,15850,10150,1,4,0,-78.6242,35.71566
3.0476,11.268,2.2554,0.0014,0.001,7.6538,15.4772,6.3256,13.1802,0.004883285999999884,0.01655399999999986,0.05386585700000012,0.0065175720000002005,0.00758314299999995,0.009696713999999815,0.009143285000000105,0.011264143000000218,0.015195713999999612,2050,4800,30850,650,15900,10200,1,4,0,-78.6242,35.71557
8.7876,11.268,2.2554,0.0014,0.001,7.6538,15.4772,6.0744,13.1802,0.004836856999999668,0.01655399999999986,0.05386585700000012,0.0065175720000002005,0.00758314299999995,0.009696713999999815,0.009143285000000105,0.011264143000000218,0.015195713999999612,2000,4750,30800,700,15950,10250,1,4,0,-78.6241,35.71547
0.0,11.268,2.2554,0.0014,0.001,8.7876,15.4772,6.0744,13.1802,0.004890285000000176,0.01655399999999986,0.05386585700000012,0.0065175720000002005,0.00758314299999995,0.009696713999999815,0.009143285000000105,0.011264143000000218,0.015195713999999612,1950,4700,30750,750,16000,10300,1,4,0,-78.624,35.71538
0.0,11.268,2.2554,0.0014,0.001,8.7876,15.4772,6.0744,13.1802,0.004960285999999882,0.01655399999999986,0.05386585700000012,0.0065175720000002005,0.00758314299999995,0.009696713999999815,0.009143285000000105,0.011264143000000218,0.015195713999999612,1900,4650,30700,800,16050,10350,1,4,0,-78.6239,35.71529
0.0004,11.268,2.2554,0.001,0.001,8.7876,15.4772,6.0744,13.1802,0.005144715000000133,0.01655399999999986,0.05386585700000012,0.0065175720000002005,0.00758314299999995,0.009696713999999815,0.009143285000000105,0.011264143000000218,0.015195713999999612,1850,4600,30650,850,16100,10400,1,4,0,-78.6238,35.71521
0.0004,11.268,2.2554,0.001,0.001,8.7876,15.4772,11.5626,13.1802,0.00537900000000036,0.01655399999999986,0.05386585700000012,0.0065175720000002005,0.00758314299999995,0.009696713999999815,0.009143285000000105,0.011264143000000218,0.015195713999999612,1800,4550,30600,900,16150,10450,1,4,0,-78.6238,35.71512
0.0006,11.268,2.2554,0.001,0.001,8.7876,15.4772,11.5626,13.1802,0.0058168569999998,0.01655399999999986,0.05386585700000012,0.0065175720000002005,0.00758314299999995,0.009696713999999815,0.009143285000000105,0.011264143000000218,0.015195713999999612,1750,4500,30550,950,16200,10500,1,4,0,-78.6237,35.71503
0.0006,11.268,2.2554,0.001,0.001,8.7876,15.4772,11.5626,13.1802,0.00636142800000016,0.01655399999999986,0.05386585700000012,0.0065175720000002005,0.00758314299999995,0.009696713999999815,0.009143285000000105,0.011264143000000218,0.015195713999999612,1700,4450,30500,1000,16250,10550,1,4,0,-78.6236,35.71494
3.7148,11.268,2.2554,0.001,0.001,8.7876,15.4772,11.5626,13.1802,0.0067500000000001135,0.01655399999999986,0.05386585700000012,0.0065175720000002005,0.00758314299999995,0.009696713999999815,0.009143285000000105,0.011264143000000218,0.015195713999999612,1650,4400,30450,1050,16300,10600,1,4,0,-78.6235,35.71485
9.5836,11.268,2.2554,0.001,0.001,8.7876,12.1378,15.4772,13.1802,0.007043999999999642,0.01655399999999986,0.05386585700000012,0.0067517140000001065,0.00758314299999995,0.009696713999999815,0.009143285000000105,0.011264143000000218,0.015195713999999612,1600,4350,30400,1100,16350,10650,1,4,0,-78.6234,35.71476
0.0,11.268,0.165,0.001,0.001,9.5836,12.1378,15.4772,13.1802,0.007100285000000213,0.01655399999999986,0.05386585700000012,0.0072795709999996915,0.00758314299999995,0.009696713999999815,0.009143285000000105,0.011264143000000218,0.015195713999999612,1550,4300,30350,1150,16400,10700,1,4,0,-78.6233,35.71468
0.0006,11.268,0.165,0.001,0.001,9.5836,12.1378,15.4772,13.1802,0.006898856999999908,0.01655399999999986,0.05386585700000012,0.007329713999999967,0.00758314299999995,0.009696713999999815,0.009143285000000105,0.011264143000000218,0.015195713999999612,1500,4250,30300,1200,16450,10750,1,4,0,-78.6232,35.7146
0.0006,11.268,0.165,0.001,0.001,9.5836,12.1378,15.4772,13.1802,0.007087857999999869,0.01655399999999986,0.05386585700000012,0.007329713999999967,0.00758314299999995,0.009696713999999815,0.009143285000000105,0.011264143000000218,0.015195713999999612,1450,4200,30250,1250,16500,10800,1,4,0,-78.6231,35.71452
0.0,11.268,0.165,0.001,0.001,9.5836,12.1378,15.4772,13.1802,0.007314286000000152,0.01655399999999986,0.05386585700000012,0.007329713999999967,0.00758314299999995,0.009696713999999815,0.009143285000000105,0.011264143000000218,0.015195713999999612,1400,4150,30200,1300,16550,10850,1,4,0,-78.623,35.71444
0.0,11.268,0.165,0.001,0.001,9.5836,12.1378,15.4772,13.1802,0.007105141999999774,0.01655399999999986,0.05386585700000012,0.007443428999999923,0.00758314299999995,0.009696713999999815,0.009143285000000105,0.011264143000000218,0.015195713999999612,1350,4100,30150,1350,16600,10900,1,4,0,-78.6229,35.71436
0.9118,11.268,0.165,0.001,0.001,9.5836,12.1378,15.4772,13.1802,0.0065629999999998745,0.01655399999999986,0.05386585700000012,0.0075310000000001764,0.00758314299999995,0.009696713999999815,0.009143285000000105,0.011264143000000218,0.015195713999999612,1300,4050,30100,1400,16650,10950,1,4,0,-78.6228,35.71428
2.9834,11.268,0.165,0.001,0.001,9.5836,12.1378,15.4772,13.1802,0.005868858000000045,0.01655399999999986,0.05386585700000012,0.0075310000000001764,0.00758314299999995,0.009696713999999815,0.009143285000000105,0.011264143000000218,0.015195713999999612,1250,4000,30050,1450,16700,11000,1,4,0,-78.6228,35.7142
0.0006,11.268,0.165,0.001,0.001,9.5836,9.9622,15.4772,13.1802,0.005337714000000346,0.01655399999999986,0.05386585700000012,0.0075310000000001764,0.00758314299999995,0.009696713999999815,0.009143285000000105,0.011264143000000218,0.015195713999999612,1200,3950,30000,1500,16750,11050,1,4,0,-78.6227,35.71412
2.0628,11.268,0.165,0.001,0.001,9.5836,9.9622,15.4772,13.1802,0.0040727140000001326,0.01655399999999986,0.05386585700000012,0.0075310000000001764,0.00758314299999995,0.009696713999999815,0.009143285000000105,0.011264143000000218,0.015195713999999612,1150,3900,29950,1550,16800,11100,1,4,0,-78.6226,35.71405
3.9874,11.268,0.165,0.001,0.001,9.5836,9.9622,15.4772,13.1802,0.002492571999999882,0.01655399999999986,0.05386585700000012,0.0075310000000001764,0.00758314299999995,0.009696713999999815,0.009143285000000105,0.011264143000000218,0.01514385700000048,1100,3850,29900,1600,16850,11150,1,4,0,-78.6225,35.71397
0.0,11.268,0.165,0.001,0.001,9.5836,9.9622,15.4772,13.1802,0.0025221429999999147,0.01655399999999986,0.05386585700000012,0.0075310000000001764,0.00758314299999995,0.009696713999999815,0.009143285000000105,0.011264143000000218,0.014198428000000263,1050,3800,29850,1650,16900,11200,1,4,0,-78.6224,35.7139
0.0,11.268,0.165,0.001,0.001,9.5836,9.9622,15.4772,13.1802,0.00349671399999977,0.01655399999999986,0.05386585700000012,0.0075310000000001764,0.00758314299999995,0.009696713999999815,0.009143285000000105,0.011081285999999864,0.01203899999999976,1000,3750,29800,1700,16950,11250,1,4,0,-78.6223,35.71382
4.4926,11.268,0.165,0.001,0.001,9.5836,9.9622,15.4772,13.1802,0.003949000000000069,0.01655399999999986,0.05386585700000012,0.00758314299999995,0.007563999999999851,0.009696713999999815,0.009143285000000105,0.010381428999999685,0.011264143000000218,950,3700,29750,1750,17000,11300,1,4,0,-78.6222,35.71375
7.6248,11.268,0.165,0.001,0.001,9.5836,9.9622,15.4772,13.1802,0.004194286000000034,0.01655399999999986,0.05386585700000012,0.00758314299999995,0.007216857000000232,0.009696713999999815,0.009143285000000105,0.01010157100000015,0.011264143000000218,900,3650,29700,1800,17050,11350,1,4,0,-78.622,35.71368
0.0006,11.268,0.165,0.001,0.001,9.5836,9.9622,15.4772,13.1802,0.003616284999999948,0.01655399999999986,0.05386585700000012,0.00758314299999995,0.0071378579999998235,0.009696713999999815,0.009143285000000105,0.009739999999999895,0.011264143000000218,850,3600,29650,1850,17100,11400,1,4,0,-78.6219,35.71362
0.0006,11.268,0.165,0.001,0.001,9.5836,9.9622,15.4772,13.1802,0.001653143000000341,0.01655399999999986,0.05386585700000012,0.00758314299999995,0.006782142999999792,0.009696713999999815,0.009143285000000105,0.008901857000000178,0.011264143000000218,800,3550,29600,1900,17150,11450,1,4,0,-78.6218,35.71355
11.268,3.3132,0.165,0.001,0.001,9.5836,9.9622,15.4772,13.1802,-0.0007872850000001108,0.01655399999999986,0.05386585700000012,0.00758314299999995,0.006639428000000293,0.009696713999999815,0.009143285000000105,0.00859199999999987,0.011264143000000218,750,3500,29550,1950,17200,11500,1,4,0,-78.6217,35.71349
1.7022,3.3132,0.165,0.001,0.001,11.268,9.9622,15.4772,13.1802,-0.0036854290000002264,0.01655399999999986,0.05386585700000012,0.00758314299999995,0.006581143000000225,0.009696713999999815,0.009143285000000105,0.00859199999999987,0.011264143000000218,700,3450,29500,2000,17250,11550,1,4,0,-78.6216,35.71343
0.0004,3.3132,0.165,0.001,0.001,11.268,9.9622,15.4772,13.1802,-0.008469142999999804,0.01655399999999986,0.05386585700000012,0.00758314299999995,0.005718428999999787,0.009696713999999815,0.009143285000000105,0.00859199999999987,0.011264143000000218,650,3400,29450,2050,17300,11600,1,4,0,-78.6215,35.71338
0.0,3.3132,0.165,0.001,0.001,11.268,9.9622,15.4772,13.1802,-0.010797713999999702,0.01655399999999986,0.05386585700000012,0.00758314299999995,0.005145142999999734,0.009696713999999815,0.009143285000000105,0.00859199999999987,0.011264143000000218,600,3350,29400,2100,17350,11650,1,4,0,-78.6214,35.71333
0.0004,3.3132,0.165,0.001,0.001,11.268,9.9622,15.4772,13.1802,-0.010839571999999862,0.01655399999999986,0.05386585700000012,0.00758314299999995,0.004747857000000408,0.009696713999999815,0.009143285000000105,0.00859199999999987,0.011264143000000218,550,3300,29350,2150,17400,11700,1,4,0,-78.6212,35.71327
0.001,3.3132,0.165,0.001,0.001,11.268,9.9622,15.4772,13.1802,-0.009574857000000065,0.01655399999999986,0.05386585700000012,0.00758314299999995,0.004008571000000529,0.009696713999999815,0.009143285000000105,0.00748800000000017,0.011264143000000218,500,3250,29300,2200,17450,11750,1,4,0,-78.6211,35.71322
0.0006,3.3132,0.165,0.001,0.001,11.268,9.9622,15.4772,13.1802,-0.004430571000000327,0.01655399999999986,0.05386585700000012,0.00758314299999995,0.003800142999999707,0.009696713999999815,0.009143285000000105,0.00748800000000017,0.011264143000000218,450,3200,29250,2250,17500,11800,1,4,0,-78.621,35.71317
0.0,3.3132,0.165,0.001,0.001,11.268,9.9622,15.4772,13.1802,0.0007837139999998044,0.01655399999999986,0.05386585700000012,0.00758314299999995,0.0033788569999995844,0.009696713999999815,0.009143285000000105,0.00748800000000017,0.011264143000000218,400,3150,29200,2300,17550,11850,1,4,0,-78.6209,35.71311
2.9296,3.3132,0.165,0.001,0.001,11.268,9.9622,15.4772,13.1802,0.004107000000000198,0.01655399999999986,0.05386585700000012,0.00758314299999995,0.0032850000000001957,0.009696713999999815,0.009618143000000145,0.00748800000000017,0.011264143000000218,350,3100,29150,2350,17600,11900,1,4,0,-78.6208,35.71306
3.3132,2.2554,0.165,0.001,0.001,11.268,9.9622,15.4772,13.1802,0.009279713999999899,0.01655399999999986,0.05386585700000012,0.00758314299999995,0.0032850000000001957,0.008780428999999685,0.009696713999999815,0.00748800000000017,0.011264143000000218,300,3050,29100,2400,17650,11950,1,4,0,-78.6206,35.71301
0.0002,2.2554,0.165,0.001,0.001,11.268,9.9622,15.4772,6.3256,0.014402999999999793,0.01655399999999986,0.05386585700000012,0.00758314299999995,0.0032850000000001957,0.009279713999999899,0.009696713999999815,0.00748800000000017,0.011264143000000218,250,3000,29050,2450,17700,12000,1,4,0,-78.6205,35.71296
0.0,2.2554,0.165,0.001,0.001,11.268,9.9622,15.4772,6.3256,0.01655399999999986,0.01476157100000023,0.05386585700000012,0.00758314299999995,0.0032850000000001957,0.014402999999999793,0.009696713999999815,0.00748800000000017,0.011264143000000218,200,2950,29000,2500,17750,12050,1,4,0,-78.6204,35.71291
0.0006,2.2554,0.165,0.001,0.001,11.268,9.9622,15.4772,6.3256,0.01476157100000023,0.01181100000000015,0.05386585700000012,0.00758314299999995,0.0032850000000001957,0.01655399999999986,0.009696713999999815,0.00748800000000017,0.011264143000000218,150,2900,28950,2550,17800,12100,1,4,0,-78.6203,35.71286
0.0006,2.2554,0.165,0.001,0.001,11.268,9.9622,15.4772,6.3256,0.005189857000000302,0.01181100000000015,0.05386585700000012,0.00758314299999995,0.002866000000000213,0.01655399999999986,0.009696713999999815,0.00748800000000017,0.011264143000000218,100,2850,28900,2600,17850,12150,1,4,0,-78.6201,35.71281
0.0006,2.2554,0.165,0.001,0.001,11.268,9.9622,15.4772,6.3256,-0.0024885710000000926,0.017136714000000098,0.05386585700000012,0.00758314299999995,0.0024342849999999315,0.01655399999999986,0.009696713999999815,0.00748800000000017,0.011264143000000218,50,2800,28850,2650,17900,12200,1,4,0,-78.62,35.71277
0.0004,2.2554,0.165,0.001,0.001,11.268,9.9622,15.4772,6.3256,-0.002904427999999939,0.045498428999999875,0.05386585700000012,0.00758314299999995,0.0023147139999997535,0.01655399999999986,0.009696713999999815,0.00748800000000017,0.011264143000000218,0,2750,28800,0,17950,12250,1,4,0,-78.6199,35.71272
0.0002,2.2554,0.0664,0.001,0.001,11.268,9.9622,15.4772,6.3256,-0.001440428999999881,0.05386585700000012,0.026594427999999653,0.00758314299999995,0.0019865720000001373,0.01655399999999986,0.009696713999999815,0.00748800000000017,0.011264143000000218,2300,2700,28750,50,18000,12300,1,4,0,-78.6198,35.71267
0.0006,2.2554,0.0014,0.001,0.001,11.268,9.9622,15.4772,6.3256,-0.0008561430000003156,0.05386585700000012,0.0065175720000002005,0.00758314299999995,0.001453715000000102,0.01655399999999986,0.009696713999999815,0.00748800000000017,0.011264143000000218,2250,2650,28700,100,18050,12350,1,4,0,-78.6196,35.71262
0.0,2.2554,0.0014,0.001,0.001,11.268,9.9622,15.4772,6.3256,-0.001459141999999929,0.05386585700000012,0.0065175720000002005,0.00758314299999995,0.0009644279999997707,0.01655399999999986,0.009696713999999815,0.00748800000000017,0.011264143000000218,2200,2600,28650,150,18100,12400,1,4,0,-78.6195,35.71257
0.0006,2.2554,0.0014,0.001,0.001,11.268,9.9622,15.4772,6.3256,-0.0012549999999998819,0.05386585700000012,0.0065175720000002005,0.00758314299999995,0.0005111429999999472,0.01655399999999986,0.009696713999999815,0.00748800000000017,0.011264143000000218,2150,2550,28600,200,18150,12450,1,4,0,-78.6194,35.71253
0.0006,2.2554,0.0014,0.001,0.001,11.268,9.9622,15.4772,6.3256,0.00534542799999997,0.05386585700000012,0.0065175720000002005,0.00758314299999995,0.00033714300000042385,0.01655399999999986,0.009696713999999815,0.00748800000000017,0.011264143000000218,2100,2500,28550,250,18200,12500,1,4,0,-78.6193,35.71248
0.0,2.2554,0.0014,0.001,0.001,11.268,7.6538,15.4772,6.3256,0.01181100000000015,0.05386585700000012,0.0065175720000002005,0.00758314299999995,0.0016544280000005073,0.01655399999999986,0.009696713999999815,0.008489142000000243,0.011264143000000218,2050,2450,28500,300,18250,12550,1,4,0,-78.6191,35.71243
0.0006,2.2554,0.0014,0.001,0.001,11.268,7.6538,15.4772,6.3256,0.010836999999999647,0.05386585700000012,0.0065175720000002005,0.00758314299999995,0.0036778569999995625,0.01655399999999986,0.009696713999999815,0.009143285000000105,0.011264143000000218,2000,2400,28450,350,18300,12600,1,4,0,-78.619,35.71238
0.0006,2.2554,0.0014,0.001,0.001,11.268,7.6538,15.4772,6.3256,0.006693285999999716,0.05386585700000012,0.0065175720000002005,0.00758314299999995,0.005405714999999986,0.01655399999999986,0.009696713999999815,0.009143285000000105,0.011264143000000218,1950,2350,28400,400,18350,12650,1,4,0,-78.6189,35.71233
1.6928,2.2554,0.0014,0.001,0.001,11.268,7.6538,15.4772,6.3256,0.0016704290000001266,0.05386585700000012,0.0065175720000002005,0.00758314299999995,0.006266858000000184,0.01655399999999986,0.009696713999999815,0.009143285000000105,0.011264143000000218,1900,2300,28350,450,18400,12700,1,4,0,-78.6188,35.71228
0.4012,2.2554,0.0014,0.001,0.001,11.268,7.6538,15.4772,6.0744,-0.0006827149999998028,0.05386585700000012,0.0065175720000002005,0.00758314299999995,0.006855142000000001,0.01655399999999986,0.009696713999999815,0.009143285000000105,0.011264143000000218,1850,2250,28300,500,18450,12750,1,4,0,-78.6187,35.71223
0.0004,2.2554,0.0014,0.001,0.001,11.268,8.7876,15.4772,6.0744,0.0006438570000000254,0.05386585700000012,0.0065175720000002005,0.00758314299999995,0.00738714200000004,0.01655399999999986,0.009696713999999815,0.009143285000000105,0.011264143000000218,1800,2200,28250,550,18500,12800,1,4,0,-78.6185,35.71218
0.0004,2.2554,0.0014,0.001,0.001,11.268,8.7876,15.4772,6.0744,0.0011700000000001865,0.05386585700000012,0.0065175720000002005,0.00758314299999995,0.00789657199999965,0.01655399999999986,0.009696713999999815,0.009143285000000105,0.011264143000000218,1750,2150,28200,600,18550,12850,1,4,0,-78.6184,35.71213
0.0004,2.2554,0.001,0.001,0.001,11.268,8.7876,15.4772,6.0744,0.00041185699999971346,0.05386585700000012,0.0065175720000002005,0.00758314299999995,0.00789657199999965,0.01655399999999986,0.009696713999999815,0.009143285000000105,0.011264143000000218,1700,2100,28150,650,18600,12900,1,4,0,-78.6183,35.71208
0.0004,2.2554,0.001,0.001,0.001,11.268,8.7876,15.4772,11.5626,0.0009271429999995462,0.05386585700000012,0.0065175720000002005,0.00758314299999995,0.00789657199999965,0.01655399999999986,0.009696713999999815,0.009143285000000105,0.011264143000000218,1650,2050,28100,700,18650,12950,1,4,0,-78.6182,35.71204
0.001,2.2554,0.001,0.001,0.001,11.268,8.7876,15.4772,11.5626,0.0010784290000003694,0.05386585700000012,0.0065175720000002005,0.00758314299999995,0.00789657199999965,0.01655399999999986,0.009696713999999815,0.009143285000000105,0.011264143000000218,1600,2000,28050,750,18700,13000,1,4,0,-78.618,35.71199
0.001,2.2554,0.001,0.001,0.001,11.268,8.7876,15.4772,11.5626,0.0009090000000003328,0.05386585700000012,0.0065175720000002005,0.00758314299999995,0.00789657199999965,0.01655399999999986,0.009696713999999815,0.009143285000000105,0.011264143000000218,1550,1950,28000,800,18750,13050,1,4,0,-78.6179,35.71194
