Speed_mph,Elevation_Smoothen_ft,Elev_Delta_CUR_ft,Elev_Delta_FOL_2500ft_ft,Elev_Delta_FOL_2k5_5kft_ft,Elev_Delta_FOL_5k_7k5ft_ft,Elev_Delta_FOL_7k5_10kft_ft,Elev_Delta_PRE_2500ft_ft,Elev_Delta_PRE_2k5_5kft_ft,Elev_Delta_PRE_5k_7k5ft_ft,Elev_Delta_PRE_7k5_10kft_ft,Curve_CUR_degree,Curve_Max_FOL_2500ft_degree,Curve_Max_FOL_2k5_5kft_degree,Curve_Max_FOL_5k_7k5ft_degree,Curve_Max_FOL_7k5_10kft_degree,Curve_Max_PRE_2500ft_degree,Curve_Max_PRE_2k5_5kft_degree,Curve_Max_PRE_5k_7k5ft_degree,Curve_Max_PRE_7k5_10kft_degree,Elev_Delta_FOL_2500ft_ft,Curve_Max_FOL_2k5_5kft_degree,Curve_Max_FOL_5k_7k5ft_degree,Curve_Max_FOL_7k5_10kft_degree,Curve_Max_PRE_2500ft_degree,Curve_Max_PRE_2k5_5kft_degree,Curve_Max_PRE_5k_7k5ft_degree,Curve_Max_PRE_7k5_10kft_degree,Station,Intersection,Switch,geometry,x_coordinate,y_coordinate,Station_if,Intersection_if,Switch_if,Node_ID,Cumulative_Length_ft,Distance_to_FOL_Intersection,Distance_to_FOL_Station,Distance_to_FOL_Switch,Distance_to_PRE_Intersection,Distance_to_PRE_Station,Distance_to_PRE_Switch,Carolinian,Crescent,Piedmont
67.88,363.8165143,-0.008671286000000009,0.002217857000000549,0.00518371400000035,0.006940714000000412,0.005813856999999985,0.037656714000000306,0.06434885699999995,0.06662542900000006,0.009017142999999806,0.0004,8.1826,4.8588,0.7022,2.3128,8.1392,5.524,7.1282,9.4108,0.002217857000000549,4.8588,0.7022,2.3128,8.1392,5.524,7.1282,9.4108,,,,POINT (-78.85079499999999 35.897468),-78.8508,35.8975,0,0,0,8253,304350,2000,55100,47350,2800,62150,3200,0,0,1
67.69,357.6107,-0.0037858569999997373,0.00518371400000035,0.004111429000000158,0.006940714000000412,0.005668142999999759,-0.00333157099999994,0.06434885699999995,0.06662542900000006,0.014928570999999806,0.0,8.1826,2.1386,1.692,2.3128,7.3878,8.1392,7.1282,3.8918,0.00518371400000035,2.1386,1.692,2.3128,7.3878,8.1392,7.1282,3.8918,,,,POINT (-78.851802 35.899646),-78.8518,35.8997,0,0,0,8232,305400,950,54050,46300,3850,63200,4250,0,0,1
67.77,357.0297429,-0.000234143000000131,0.00518371400000035,0.004966428999999835,0.006940714000000412,0.005668142999999759,-0.0008465710000001536,0.06434885699999995,0.013288000000000012,0.06662542900000006,1.6192,8.1826,1.22,1.692,2.3128,4.8132,8.1392,7.1282,5.741,0.00518371400000035,1.22,1.692,2.3128,4.8132,8.1392,7.1282,5.741,,,,POINT (-78.851985 35.900287),-78.852,35.90032,0,0,0,8226,305700,650,53750,46000,4150,63500,4550,0,0,1
69.76,357.1622714,0.0008755710000002637,0.00518371400000035,0.004966428999999835,0.006940714000000412,0.005658570999999597,0.0013164280000000873,0.06434885699999995,0.013288000000000012,0.06662542900000006,0.0004,8.1826,0.986,1.692,2.3128,2.6724,8.1392,7.1282,5.741,0.00518371400000035,0.986,1.692,2.3128,2.6724,8.1392,7.1282,5.741,,,,POINT (-78.85218299999998 35.900679999999994),-78.8522,35.90064,0,0,0,8223,305850,500,53600,45850,4300,63650,4700,1,0,0
69.98,357.2236571,0.00048057200000016563,0.00518371400000035,0.004966428999999835,0.006940714000000412,0.005658570999999597,0.0013164280000000873,0.06434885699999995,0.013288000000000012,0.06662542900000006,0.0004,8.1826,0.986,1.692,2.3128,2.6724,8.1392,7.1282,5.741,0.00518371400000035,0.986,1.692,2.3128,2.6724,8.1392,7.1282,5.741,,,,POINT (-78.852191 35.900755999999994),-78.8522,35.90075,0,0,0,8222,305900,450,53550,45800,4350,63700,4750,1,0,0
62.47,359.0895286,-0.0013377140000000055,0.005028429000000187,0.006940714000000412,0.005227429000000256,0.06286699999999996,0.00518371400000035,0.0013164280000000873,0.06434885699999995,0.013288000000000012,0.4092,0.986,1.692,2.3128,6.878,8.1826,2.6484,8.1392,5.524,0.005028429000000187,1.692,2.3128,6.878,8.1826,2.6484,8.1392,5.524,,,,POINT (-78.85272499999999 35.906688),-78.8527,35.90668,0,0,0,8168,308600,1050,50850,43100,2250,66400,7450,0,0,1
68.61,358.9439429,0.002872285999999917,0.006940714000000412,0.006372000000000071,-0.0007265719999998055,0.06286699999999996,0.00518371400000035,0.002217857000000549,0.06434885699999995,0.05166628599999967,0.0006,0.7022,2.3128,1.3074,6.878,4.8588,8.1826,8.1392,5.524,0.006940714000000412,2.3128,1.3074,6.878,4.8588,8.1826,8.1392,5.524,,,,POINT (-78.85271 35.90785499999999),-78.8527,35.9079,0,0,0,8157,309150,500,50300,42550,2800,66950,8000,1,0,0
24.68,359.7100714,0.0032650000000001,0.006940714000000412,0.005813856999999985,0.06286699999999996,0.05890042800000003,0.00518371400000035,0.002217857000000549,0.00405742900000007,0.06434885699999995,0.0,0.7022,2.3128,1.3074,6.878,4.8588,8.1826,8.1392,5.524,0.006940714000000412,2.3128,1.3074,6.878,4.8588,8.1826,8.1392,5.524,,,,POINT (-78.85275500000002 35.908458),-78.8527,35.90846,0,0,0,8152,309400,250,50050,42300,3050,67200,8250,0,0,1
66.56,360.3592429,0.0022132859999999255,0.006940714000000412,0.005813856999999985,0.06286699999999996,0.006085570999999845,0.00518371400000035,0.002217857000000549,-0.00336171400000012,0.06434885699999995,0.0,0.7022,2.3128,1.3506,9.191,2.311,8.1826,7.3878,8.1392,0.006940714000000412,2.3128,1.3506,9.191,2.311,8.1826,7.3878,8.1392,,,,POINT (-78.852763 35.90885099999999),-78.8527,35.9089,0,0,0,8148,309600,50,49850,42100,3250,67400,8450,1,0,0
24.31,362.6872857,0.004241000000000099,0.006940714000000412,0.005658570999999597,0.06286699999999996,0.007738714000000186,0.004966428999999835,0.00518371400000035,0.0013164280000000873,0.06434885699999995,0.0,1.692,2.3128,1.8678,9.191,0.986,8.1826,2.6724,8.1392,0.006940714000000412,2.3128,1.8678,9.191,0.986,8.1826,2.6724,8.1392,,,,POINT (-78.852626 35.911818999999994),-78.8526,35.91178,0,0,0,8122,310900,5800,48550,40800,1250,68700,9750,0,0,1
24.68,362.9169571,0.004698713999999882,0.006940714000000412,0.005658570999999597,0.06286699999999996,0.007738714000000186,0.004966428999999835,0.00518371400000035,0.0013164280000000873,0.06434885699999995,0.0,1.692,2.3128,1.8678,9.191,0.986,8.1826,2.6724,8.1392,0.006940714000000412,2.3128,1.8678,9.191,0.986,8.1826,2.6724,8.1392,,,,POINT (-78.852664 35.911884),-78.8526,35.9119,0,0,0,8121,310950,5750,48500,40750,1300,68750,9800,1,0,0
72.58,369.4937429,0.004337143000000197,0.005813856999999985,0.06286699999999996,0.006085570999999845,0.008207141999999976,0.006940714000000412,0.00518371400000035,0.002217857000000549,-0.00336171400000012,0.0,2.3128,1.3506,9.191,5.7576,0.7022,2.311,8.1826,7.3878,0.005813856999999985,1.3506,9.191,5.7576,0.7022,2.311,8.1826,7.3878,,,,POINT (-78.852595 35.91450799999999),-78.8526,35.91456,0,0,0,8097,312150,4550,47300,39550,2500,69950,11000,1,0,0
71.49,371.2402857,0.005686286000000109,0.005813856999999985,0.06286699999999996,0.006085570999999845,0.008207141999999976,0.006940714000000412,0.00518371400000035,0.004855142999999771,-0.00336171400000012,0.0008,2.3128,1.3506,9.191,13.73,0.7022,2.1386,8.1826,7.3878,0.005813856999999985,1.3506,9.191,13.73,0.7022,2.1386,8.1826,7.3878,,,,POINT (-78.852603 35.91530899999999),-78.8526,35.91533,0,0,0,8090,312500,4200,46950,39200,2850,70300,11350,1,0,0
25.5,372.8813571,0.0051422859999996715,0.005668142999999759,0.06286699999999996,0.006085570999999845,0.011008572000000072,0.006940714000000412,0.004111429000000158,0.00518371400000035,-0.00336171400000012,0.0008,2.3128,1.3506,9.191,13.73,1.692,2.1386,8.1826,7.3878,0.005668142999999759,1.3506,9.191,13.73,1.692,2.1386,8.1826,7.3878,,,,POINT (-78.85253400000002 35.916045999999994),-78.8526,35.916,0,0,0,8084,312800,3900,46650,38900,3150,70600,11650,1,0,0
67.98,374.5941143,0.005045284999999922,0.005668142999999759,0.06286699999999996,0.006461428000000069,0.01220642899999973,0.006940714000000412,0.00436071400000003,0.00518371400000035,-0.001533570999999938,0.8632,2.3128,1.3506,9.191,13.73,1.692,1.22,8.1826,4.8132,0.005668142999999759,1.3506,9.191,13.73,1.692,1.22,8.1826,4.8132,,,,POINT (-78.85258799999998 35.916759000000006),-78.8525,35.91677,0,0,0,8077,313150,3550,46300,38550,3500,70950,12000,1,0,0
70.59,398.5090571,0.006794714000000113,0.06662542900000006,0.013288000000000012,0.06434885699999995,0.0010635710000002519,0.009017142999999806,0.012895713999999997,0.006437999999999988,0.014372999999999934,0.0006,5.741,7.1282,8.1392,2.6724,9.7818,15.7004,0.4604,3.1792,0.06662542900000006,7.1282,8.1392,2.6724,9.7818,15.7004,0.4604,3.1792,,,,POINT (-78.853564 35.87904700000001),-78.8536,35.87905,0,0,0,8425,295750,2050,63700,5400,8950,53550,55500,0,0,1
73.19,398.5090571,0.006794714000000113,0.06662542900000006,0.013288000000000012,0.06434885699999995,0.0010635710000002519,0.009017142999999806,0.012895713999999997,0.006437999999999988,0.014372999999999934,0.0006,5.741,7.1282,8.1392,2.6724,9.7818,15.7004,0.4604,3.1792,0.06662542900000006,7.1282,8.1392,2.6724,9.7818,15.7004,0.4604,3.1792,,,,POINT (-78.85355599999998 35.879076999999995),-78.8536,35.87905,0,0,0,8425,295750,2050,63700,5400,8950,53550,55500,0,0,1
57.27,403.9384571,0.002634856999999897,0.00432800000000043,0.00016257199999984096,0.0035991429999995715,0.005192572000000268,0.015962857000000098,0.012094000000000165,0.013808999999999969,0.01220642899999973,0.0004,5.2122,2.0634,9.8506,3.3444,14.6718,10.6656,10.545,13.73,0.00432800000000043,2.0634,9.8506,3.3444,14.6718,10.6656,10.545,13.73,,,,POINT (-78.85352599999999 35.956737),-78.8535,35.95671,0,0,0,7700,332000,6350,27450,19700,400,89800,30850,1,0,0
54.63,404.0627143,0.0025152860000002874,0.00432800000000043,0.00016257199999984096,0.0037035720000000083,0.005192572000000268,0.015962857000000098,0.012094000000000165,0.013808999999999969,0.01220642899999973,0.0004,5.2122,2.0634,9.8506,3.3444,14.6718,10.6656,10.545,13.73,0.00432800000000043,2.0634,9.8506,3.3444,14.6718,10.6656,10.545,13.73,,,,POINT (-78.853541 35.956770999999996),-78.8535,35.95682,0,0,0,7699,332050,6300,27400,19650,450,89850,30900,1,0,0
54.25,404.5919286,0.001576858000000243,0.00432800000000043,0.00016257199999984096,0.005192572000000268,0.0051721429999997785,0.015962857000000098,0.012094000000000165,0.013808999999999969,0.01220642899999973,0.0004,5.2122,2.0634,9.8506,3.3444,14.6718,10.6656,10.545,13.73,0.00432800000000043,2.0634,9.8506,3.3444,14.6718,10.6656,10.545,13.73,,,,POINT (-78.85375499999999 35.957305),-78.8538,35.95734,0,0,0,7694,332300,6050,27150,19400,700,90100,31150,0,0,1
55.92,404.8321143,0.0013542859999995471,0.00432800000000043,0.00016257199999984096,0.005192572000000268,0.005057714000000146,0.015962857000000098,0.012094000000000165,0.013808999999999969,0.01220642899999973,0.0004,5.2122,2.0634,9.8506,3.3444,14.6718,10.8898,10.545,8.4286,0.00432800000000043,2.0634,9.8506,3.3444,14.6718,10.8898,10.545,8.4286,,,,POINT (-78.85393 35.957656),-78.8539,35.95765,0,0,0,7691,332450,5900,27000,19250,850,90250,31300,0,0,1
53.47,405.0621857,0.0009367149999997082,0.00432800000000043,0.00016257199999984096,0.005192572000000268,0.005057714000000146,0.015962857000000098,0.012029999999999746,0.013808999999999969,0.01220642899999973,0.0004,5.2122,2.5018,9.8506,3.3444,14.6718,10.8898,10.545,8.4286,0.00432800000000043,2.5018,9.8506,3.3444,14.6718,10.8898,10.545,8.4286,,,,POINT (-78.85406 35.958038),-78.8541,35.95807,0,0,0,7687,332650,5700,26800,19050,1050,90450,31500,0,0,1
55.39,405.1402571,0.0009598570000002838,0.00432800000000043,0.00016257199999984096,0.005192572000000268,0.005405999999999835,0.015962857000000098,0.01066528500000004,0.013808999999999969,0.01220642899999973,0.0004,5.2122,2.5018,9.8506,3.3444,14.6718,10.8898,10.545,8.4286,0.00432800000000043,2.5018,9.8506,3.3444,14.6718,10.8898,10.545,8.4286,,,,POINT (-78.85414399999999 35.95825899999999),-78.8542,35.95828,0,0,0,7685,332750,5600,26700,18950,1150,90550,31600,1,0,0
31.16,374.8641571,0.005202143000000206,0.005668142999999759,0.06286699999999996,0.007219285999999556,0.01220642899999973,0.006940714000000412,0.0047997140000001085,0.00518371400000035,-0.0008465710000001536,0.3882,2.3128,1.3506,9.191,13.73,1.692,1.22,8.1826,4.8132,0.005668142999999759,1.3506,9.191,13.73,1.692,1.22,8.1826,4.8132,,,,POINT (-78.852542 35.916915),-78.8525,35.91688,0,0,0,8076,313200,3500,46250,38500,3550,71000,12050,0,0,1
78.54,376.2151429,0.005501429000000257,0.005658570999999597,0.06286699999999996,0.007738714000000186,0.01220642899999973,0.006940714000000412,0.004966428999999835,0.00518371400000035,0.0013164280000000873,0.0006,2.3128,1.8678,9.191,13.73,1.692,0.986,8.1826,2.6724,0.005658570999999597,1.8678,9.191,13.73,1.692,0.986,8.1826,2.6724,,,,POINT (-78.852473 35.917476),-78.8525,35.91744,0,0,0,8071,313450,3250,46000,38250,3800,71250,12300,0,0,1
73.7,376.8228143,-0.006842714000000001,0.06286699999999996,0.006085570999999845,0.008207141999999976,0.01220642899999973,0.005813856999999985,0.006940714000000412,0.00518371400000035,0.0023422849999997198,0.0,1.3506,9.191,5.7576,13.73,2.3128,0.7022,2.311,8.1826,0.06286699999999996,9.191,5.7576,13.73,2.3128,0.7022,2.311,8.1826,,,,POINT (-78.852473 35.920238000000005),-78.8525,35.92021,0,0,0,8046,314700,2000,44750,37000,5050,72500,13550,0,0,1
47.76,379.9315143,-0.005728143000000046,-0.00336171400000012,0.004031570999999872,0.00518371400000035,0.006940714000000412,0.06434885699999995,0.06662542900000006,0.009017142999999806,0.012895713999999997,4.8784,7.3878,8.1826,2.1386,0.7022,8.1392,7.1282,2.4914,15.7004,-0.00336171400000012,8.1826,2.1386,0.7022,8.1392,7.1282,2.4914,15.7004,,,,POINT (-78.849589 35.89325699999999),-78.8496,35.89321,0,0,0,8293,302350,4000,57100,49350,800,60150,1200,1,0,0
65.14,376.9075857,-0.009828714000000217,-0.00336171400000012,0.00518371400000035,0.004111429000000158,0.006940714000000412,0.06434885699999995,0.06662542900000006,0.007174856999999975,0.012895713999999997,5.7834,7.3878,8.1826,2.1386,1.692,8.1392,7.1282,3.8918,15.7004,-0.00336171400000012,8.1826,2.1386,1.692,8.1392,7.1282,3.8918,15.7004,,,,POINT (-78.849582 35.894134),-78.8496,35.89409,0,0,0,8285,302750,3600,56700,48950,1200,60550,1600,1,0,0
47.11,369.7549143,-0.008132142999999701,0.0013164280000000873,0.00518371400000035,0.004966428999999835,0.006940714000000412,0.06434885699999995,0.013288000000000012,0.06662542900000006,0.009017142999999806,0.0008,2.6724,8.1826,0.986,1.692,8.1392,7.1282,5.741,9.4108,0.0013164280000000873,8.1826,0.986,1.692,8.1392,7.1282,5.741,9.4108,,,,POINT (-78.84997099999998 35.89560600000001),-78.85,35.89561,0,0,0,8271,303450,2900,56000,48250,1900,61250,2300,0,0,1
70.06,368.9804857,-0.007135429000000499,0.0013164280000000873,0.00518371400000035,0.004970715000000041,0.006940714000000412,0.06434885699999995,0.013288000000000012,0.06662542900000006,0.009017142999999806,1.7438,2.6484,8.1826,0.986,1.692,8.1392,5.524,7.1282,9.4108,0.0013164280000000873,8.1826,0.986,1.692,8.1392,5.524,7.1282,9.4108,,,,POINT (-78.850016 35.89581199999999),-78.8501,35.89582,0,0,0,8269,303550,2800,55900,48150,2000,61350,2400,1,0,0
62.68,379.6589571,-0.003939285999999811,0.01220642899999973,0.013808999999999969,0.012094000000000165,0.015962857000000098,0.008207141999999976,0.06025671499999987,0.06286699999999996,0.005813856999999985,0.0006,13.73,10.545,10.6656,14.6718,9.191,6.878,1.3074,2.3128,0.01220642899999973,10.545,10.6656,14.6718,9.191,6.878,1.3074,2.3128,,,,POINT (-78.849894 35.935909),-78.8499,35.93587,0,0,0,7902,321900,1100,37550,29800,5200,79700,20750,1,0,0
58.66,379.4177143,-0.002845571000000291,0.01220642899999973,0.013808999999999969,0.012094000000000165,0.015962857000000098,0.008207141999999976,0.05890042800000003,0.06286699999999996,0.005813856999999985,1.3968,13.73,10.545,10.6656,14.6718,9.191,6.878,1.3074,2.3128,0.01220642899999973,10.545,10.6656,14.6718,9.191,6.878,1.3074,2.3128,,,,POINT (-78.849856 35.93596599999999),-78.8498,35.93598,0,0,0,7901,321950,1050,37500,29750,5250,79750,20800,0,0,1
65.52,379.3744,-0.0015292859999999563,0.01220642899999973,0.013808999999999969,0.012094000000000165,0.015962857000000098,0.008207141999999976,0.04348957100000007,0.06286699999999996,0.005813856999999985,3.083,13.73,10.545,10.6656,14.6718,9.191,7.1102,1.3074,2.3128,0.01220642899999973,10.545,10.6656,14.6718,9.191,7.1102,1.3074,2.3128,,,,POINT (-78.84987899999999 35.936125999999994),-78.8498,35.93609,0,0,0,7900,322000,1000,37450,29700,5300,79800,20850,0,0,1
60.14,379.2854143,-0.004866856999999527,0.01220642899999973,0.013808999999999969,0.012094000000000165,0.015962857000000098,0.008207141999999976,0.006085570999999845,0.06286699999999996,0.005813856999999985,13.73,8.4286,10.545,10.6656,14.6718,3.2878,9.191,1.3506,2.3128,0.01220642899999973,10.545,10.6656,14.6718,3.2878,9.191,1.3506,2.3128,,,,POINT (-78.849513 35.936862),-78.8495,35.93683,0,0,0,7893,322350,650,37100,29350,5650,80150,21200,1,0,0
61.76,377.9270857,0.011008572000000072,0.01220642899999973,0.013808999999999969,0.00897357100000022,0.015962857000000098,0.008207141999999976,0.006085570999999845,0.06286699999999996,0.005668142999999759,0.0,8.4286,10.6656,10.8898,14.6718,13.73,9.191,1.3506,2.3128,0.01220642899999973,10.6656,10.8898,14.6718,13.73,9.191,1.3506,2.3128,,,,POINT (-78.84939099999998 35.937873),-78.8494,35.93783,0,0,0,7884,322800,200,36650,28900,6100,80600,21650,1,0,0
50.92,379.1477286,0.009957713999999668,0.011005571000000032,0.013808999999999969,0.00897357100000022,0.015962857000000098,0.01220642899999973,0.006085570999999845,0.06286699999999996,0.005668142999999759,0.0,8.4286,10.6656,10.8898,14.6718,13.73,9.191,1.3506,2.3128,0.011005571000000032,10.6656,10.8898,14.6718,13.73,9.191,1.3506,2.3128,,,,POINT (-78.84929199999999 35.938026),-78.8494,35.93805,0,0,0,7882,322900,100,36550,28800,6200,80700,21750,0,0,1
53.99,381.5630429,-0.0035365710000002082,0.009986713999999779,0.013808999999999969,0.015962857000000098,0.00432800000000043,0.01220642899999973,0.007738714000000186,0.06286699999999996,0.0045968570000002274,0.0008,8.4286,10.6656,14.6718,1.874,13.73,9.191,6.878,2.3128,0.009986713999999779,10.6656,14.6718,1.874,13.73,9.191,6.878,2.3128,,,,POINT (-78.849353 35.94030699999999),-78.8493,35.94026,0,0,0,7862,323900,5450,35550,27800,900,81700,22750,0,0,1
51.07,380.9073286,-0.0060525710000001705,0.013808999999999969,0.012690428999999882,0.015962857000000098,0.00432800000000043,0.01220642899999973,0.008207141999999976,0.06286699999999996,0.0031684289999998325,1.3384,8.4286,10.6656,14.6718,4.4384,13.73,9.191,6.878,2.3128,0.013808999999999969,10.6656,14.6718,4.4384,13.73,9.191,6.878,2.3128,,,,POINT (-78.849284 35.940578),-78.8493,35.94059,0,0,0,7859,324050,5300,35400,27650,1050,81850,22900,0,0,1
54.99,380.5552429,-0.007392286000000467,0.013808999999999969,0.012690428999999882,0.015962857000000098,0.00432800000000043,0.01220642899999973,0.008207141999999976,0.06286699999999996,0.0024258570000000646,0.0002,8.4286,10.6656,14.6718,4.4384,13.73,9.191,6.878,2.3128,0.013808999999999969,10.6656,14.6718,4.4384,13.73,9.191,6.878,2.3128,,,,POINT (-78.849261 35.94065799999999),-78.8493,35.94071,0,0,0,7858,324100,5250,35350,27600,1100,81900,22950,0,0,1
57.39,379.7586429,-0.008854000000000042,0.013808999999999969,0.012094000000000165,0.015962857000000098,0.00432800000000043,0.01220642899999973,0.008207141999999976,0.06286699999999996,-0.0007265719999998055,0.0002,10.095,10.6656,14.6718,4.4384,13.73,9.191,6.878,1.3074,0.013808999999999969,10.6656,14.6718,4.4384,13.73,9.191,6.878,1.3074,,,,POINT (-78.84932999999998 35.940898000000004),-78.8493,35.94093,0,0,0,7856,324200,5150,35250,27500,1200,82000,23050,1,0,0
55.9,378.3016143,-0.009025285000000167,0.013808999999999969,0.012094000000000165,0.015962857000000098,0.00432800000000043,0.01220642899999973,0.008207141999999976,0.06286699999999996,0.029831000000000357,2.555,10.545,10.6656,14.6718,4.4384,13.73,9.191,6.878,1.3074,0.013808999999999969,10.6656,14.6718,4.4384,13.73,9.191,6.878,1.3074,,,,POINT (-78.849276 35.94126800000001),-78.8493,35.94126,0,0,0,7853,324350,5000,35100,27350,1350,82150,23200,0,0,1
53.29,377.5301,-0.006248858000000155,0.013808999999999969,0.012094000000000165,0.015962857000000098,0.00432800000000043,0.01220642899999973,0.008207141999999976,0.05890042800000003,0.06286699999999996,0.0006,10.545,10.6656,14.6718,4.4384,13.73,9.191,6.878,1.3074,0.013808999999999969,10.6656,14.6718,4.4384,13.73,9.191,6.878,1.3074,,,,POINT (-78.84929199999999 35.941467),-78.8492,35.94148,0,0,0,7851,324450,4900,35000,27250,1450,82250,23300,1,0,0
56.01,373.4534571,-0.009722141999999963,0.013808999999999969,0.012094000000000165,0.015962857000000098,0.00432800000000043,0.01220642899999973,0.008207141999999976,0.006085570999999845,0.06286699999999996,0.0,10.545,10.8898,14.6718,5.2122,8.4286,13.73,9.191,1.3506,0.013808999999999969,10.8898,14.6718,5.2122,8.4286,13.73,9.191,1.3506,,,,POINT (-78.84906299999999 35.942648999999996),-78.849,35.94268,0,0,0,7840,325000,4350,34450,26700,2000,82800,23850,1,0,0
54.14,372.1089429,0.004524714000000358,0.013808999999999969,0.00897357100000022,0.015962857000000098,0.00432800000000043,0.00975271399999997,0.01220642899999973,0.006085570999999845,0.06286699999999996,0.4306,10.6656,10.8898,14.6718,5.2122,8.4286,13.73,9.191,1.3506,0.013808999999999969,10.8898,14.6718,5.2122,8.4286,13.73,9.191,1.3506,,,,POINT (-78.848605 35.943808999999995),-78.8486,35.94385,0,0,0,7829,325550,3800,33900,26150,2550,83350,24400,0,0,1
55.02,372.1089429,0.004524714000000358,0.013808999999999969,0.00897357100000022,0.015962857000000098,0.00432800000000043,0.00975271399999997,0.01220642899999973,0.006085570999999845,0.06286699999999996,0.4306,10.6656,10.8898,14.6718,5.2122,8.4286,13.73,9.191,1.3506,0.013808999999999969,10.8898,14.6718,5.2122,8.4286,13.73,9.191,1.3506,,,,POINT (-78.848605 35.943878),-78.8486,35.94385,0,0,0,7829,325550,3800,33900,26150,2550,83350,24400,1,0,0
53.79,372.5499714,0.004466858000000116,0.013808999999999969,0.00897357100000022,0.015962857000000098,0.00432800000000043,0.004565428999999881,0.01220642899999973,0.006085570999999845,0.06286699999999996,0.0016,10.6656,10.8898,14.6718,5.2122,8.4286,13.73,9.191,1.3506,0.013808999999999969,10.8898,14.6718,5.2122,8.4286,13.73,9.191,1.3506,,,,POINT (-78.84846 35.944026),-78.8485,35.94406,0,0,0,7827,325650,3700,33800,26050,2650,83450,24500,0,0,1
52.51,374.6385857,0.004229713999999944,0.013808999999999969,0.015962857000000098,0.01238299999999981,0.00432800000000043,0.005765999999999849,0.01220642899999973,0.007738714000000186,0.06286699999999996,0.0004,10.6656,14.6718,3.4422,5.2122,8.4286,13.73,9.191,1.8678,0.013808999999999969,14.6718,3.4422,5.2122,8.4286,13.73,9.191,1.8678,,,,POINT (-78.84810899999998 35.944838999999995),-78.8481,35.94489,0,0,0,7819,326050,3300,33400,25650,3050,83850,24900,0,0,1
55.25,374.6385857,0.004229713999999944,0.013808999999999969,0.015962857000000098,0.01238299999999981,0.00432800000000043,0.005765999999999849,0.01220642899999973,0.007738714000000186,0.06286699999999996,0.0004,10.6656,14.6718,3.4422,5.2122,8.4286,13.73,9.191,1.8678,0.013808999999999969,14.6718,3.4422,5.2122,8.4286,13.73,9.191,1.8678,,,,POINT (-78.848124 35.944942),-78.8481,35.94489,0,0,0,7819,326050,3300,33400,25650,3050,83850,24900,1,0,0
52.28,375.1662143,0.0042335709999997565,0.013808999999999969,0.015962857000000098,0.00432800000000043,0.004327143000000433,0.005765999999999849,0.01220642899999973,0.007738714000000186,0.06286699999999996,0.0006,10.6656,14.6718,3.4422,5.2122,8.4286,13.73,9.191,6.878,0.013808999999999969,14.6718,3.4422,5.2122,8.4286,13.73,9.191,6.878,,,,POINT (-78.848002 35.94525900000001),-78.848,35.94521,0,0,0,7816,326200,3150,33250,25500,3200,84000,25050,0,0,1
53.77,379.7047143,0.012690428999999882,0.012094000000000165,0.015962857000000098,0.00432800000000043,0.0022924280000000863,0.013808999999999969,0.01220642899999973,0.008207141999999976,0.06286699999999996,10.095,10.6656,14.6718,4.4384,5.2122,8.4286,13.73,9.191,6.878,0.012094000000000165,14.6718,4.4384,5.2122,8.4286,13.73,9.191,6.878,,,,POINT (-78.847766 35.94620799999999),-78.8477,35.94617,0,0,0,7807,326650,2700,32800,25050,3650,84450,25500,0,0,1
52.14,380.8608286,0.009082000000000222,0.012094000000000165,0.015962857000000098,0.00432800000000043,0.0014554290000000946,0.013808999999999969,0.01220642899999973,0.008207141999999976,0.06286699999999996,0.0006,10.6656,14.6718,4.4384,5.2122,10.095,13.73,9.191,6.878,0.012094000000000165,14.6718,4.4384,5.2122,10.095,13.73,9.191,6.878,,,,POINT (-78.847659 35.946426),-78.8476,35.94639,0,0,0,7805,326750,2600,32700,24950,3750,84550,25600,0,0,1
49.62,381.7511857,-0.0015664290000000846,0.012094000000000165,0.015962857000000098,0.00432800000000043,0.00016257199999984096,0.013808999999999969,0.01220642899999973,0.008207141999999976,0.014134286000000315,7.6492,10.6656,14.6718,5.2122,2.0634,10.545,13.73,9.191,7.1102,0.012094000000000165,14.6718,5.2122,2.0634,10.545,13.73,9.191,7.1102,,,,POINT (-78.84775 35.94706699999999),-78.8476,35.94706,0,0,0,7799,327050,2300,32400,24650,4050,84850,25900,0,0,1
51.44,381.7511857,-0.0015664290000000846,0.012094000000000165,0.015962857000000098,0.00432800000000043,0.00016257199999984096,0.013808999999999969,0.01220642899999973,0.008207141999999976,0.014134286000000315,7.6492,10.6656,14.6718,5.2122,2.0634,10.545,13.73,9.191,7.1102,0.012094000000000165,14.6718,5.2122,2.0634,10.545,13.73,9.191,7.1102,,,,POINT (-78.847575 35.94708599999999),-78.8476,35.94706,0,0,0,7799,327050,2300,32400,24650,4050,84850,25900,1,0,0
53.71,381.6080143,0.0001882860000000619,0.012094000000000165,0.015962857000000098,0.00432800000000043,0.00016257199999984096,0.013808999999999969,0.01220642899999973,0.008207141999999976,0.006085570999999845,0.0,10.6656,14.6718,5.2122,2.0634,10.545,13.73,5.7576,9.191,0.012094000000000165,14.6718,5.2122,2.0634,10.545,13.73,5.7576,9.191,,,,POINT (-78.84764399999999 35.94724599999999),-78.8477,35.94728,0,0,0,7797,327150,2200,32300,24550,4150,84950,26000,0,0,1
