Node_ID,Elevation_Smoothen_ft,Elev_Delta_CUR_ft,Elev_Delta_FOL_2500ft_ft,Elev_Delta_FOL_2k5_5kft_ft,Elev_Delta_FOL_5k_7k5ft_ft,Elev_Delta_FOL_7k5_10kft_ft,Elev_Delta_PRE_2500ft_ft,Elev_Delta_PRE_2k5_5kft_ft,Elev_Delta_PRE_5k_7k5ft_ft,Elev_Delta_PRE_7k5_10kft_ft,Curve_CUR_degree,Curve_Max_FOL_2500ft_degree,Curve_Max_FOL_2k5_5kft_degree,Curve_Max_FOL_5k_7k5ft_degree,Curve_Max_FOL_7k5_10kft_degree,Curve_Max_PRE_2500ft_degree,Curve_Max_PRE_2k5_5kft_degree,Curve_Max_PRE_5k_7k5ft_degree,Curve_Max_PRE_7k5_10kft_degree,Elev_Delta_FOL_2500ft_ft,Curve_Max_FOL_2k5_5kft_degree,Curve_Max_FOL_5k_7k5ft_degree,Curve_Max_FOL_7k5_10kft_degree,Curve_Max_PRE_2500ft_degree,Curve_Max_PRE_2k5_5kft_degree,Curve_Max_PRE_5k_7k5ft_degree,Curve_Max_PRE_7k5_10kft_degree,geometry,x_coordinate,y_coordinate,Station_if,Intersection_if,Switch_if,Node_ID,Cumulative_Length_ft,Distance_to_FOL_Intersection,Distance_to_FOL_Station,Distance_to_FOL_Switch,Distance_to_PRE_Intersection,Distance_to_PRE_Station,Distance_to_PRE_Switch,Loco,Coach,CCU
7240,391.7064429,0.015020856999999523,0.011405999999999495,0.03723328599999945,0.0021442850000005366,0.00625385700000038,0.01730599999999981,0.04193328599999972,0.028427857000000358,0.0411164279999997,0.0,9.2336,7.5188,1.6006,9.8892,12.585,0.9358,12.0578,18.6866,0.011405999999999495,7.5188,1.6006,9.8892,12.585,0.9358,12.0578,18.6866,POINT (-78.8975 35.99068),-78.8975,35.99068,0,0,0,7240,362000,100,6250,3300,1150,4450,48850,1,4,0
7241,392.3272714,0.01071842800000013,0.011405999999999495,0.03723328599999945,0.0025867140000002562,0.00625385700000038,0.01730599999999981,0.04193328599999972,0.028427857000000358,0.0411164279999997,0.0004,9.2336,7.5188,1.6006,9.8892,12.585,0.9358,12.0578,18.6866,0.011405999999999495,7.5188,1.6006,9.8892,12.585,0.9358,12.0578,18.6866,POINT (-78.8974 35.99058),-78.8974,35.99058,0,0,0,7241,362050,50,6200,3250,1200,4500,48900,1,4,0
7242,392.7782857,0.008501857000000541,0.011405999999999495,0.03723328599999945,0.002666999999999575,0.00625385700000038,0.01730599999999981,0.04193328599999972,0.028427857000000358,0.0411164279999997,0.0004,9.2336,7.5188,1.6006,9.8892,12.585,0.9358,12.0578,18.6866,0.011405999999999495,7.5188,1.6006,9.8892,12.585,0.9358,12.0578,18.6866,POINT (-78.8973 35.99048),-78.8973,35.99048,0,1,0,7242,362100,0,6150,3200,0,4550,48950,1,4,0
7243,393.1774571,0.007051713999999833,0.011405999999999495,0.03723328599999945,0.002666999999999575,0.00625385700000038,0.01730599999999981,0.04193328599999972,0.028427857000000358,0.0411164279999997,0.0008,9.2336,7.5188,1.6006,9.8892,12.585,0.9358,12.0578,18.6866,0.011405999999999495,7.5188,1.6006,9.8892,12.585,0.9358,12.0578,18.6866,POINT (-78.8973 35.99038),-78.8973,35.99038,0,0,0,7243,362150,950,6100,3150,50,4600,49000,1,4,0
7244,393.4834571,0.00501271499999973,0.011405999999999495,0.03723328599999945,0.002792858000000251,0.00625385700000038,0.01730599999999981,0.04193328599999972,0.028427857000000358,0.0411164279999997,0.001,9.2336,7.5188,1.6006,9.8892,12.585,0.9358,12.0578,18.6866,0.011405999999999495,7.5188,1.6006,9.8892,12.585,0.9358,12.0578,18.6866,POINT (-78.8972 35.99028),-78.8972,35.99028,0,0,0,7244,362200,900,6050,3100,100,4650,49050,1,4,0
7245,393.6787286,0.0032597149999998008,0.011405999999999495,0.03723328599999945,0.002885714999999891,0.00625385700000038,0.01730599999999981,0.04193328599999972,0.028427857000000358,0.0411164279999997,5.9888,9.2336,7.5188,1.6006,9.8892,12.585,0.9358,12.0578,18.6866,0.011405999999999495,7.5188,1.6006,9.8892,12.585,0.9358,12.0578,18.6866,POINT (-78.8972 35.99018),-78.8972,35.99018,0,0,0,7245,362250,850,6000,3050,150,4700,49100,1,4,0
7246,393.8094286,0.002669285000000059,0.011405999999999495,0.03723328599999945,0.003045285000000035,0.00625385700000038,0.01730599999999981,0.04193328599999972,0.028427857000000358,0.0411164279999997,0.3488,9.2336,7.5188,1.6006,9.8892,12.585,0.9358,12.0578,18.6866,0.011405999999999495,7.5188,1.6006,9.8892,12.585,0.9358,12.0578,18.6866,POINT (-78.8971 35.99007),-78.8971,35.99007,0,0,0,7246,362300,800,5950,3000,200,4750,49150,1,4,0
7247,393.9456571,0.004005571000000145,0.011405999999999495,0.03723328599999945,0.003045285000000035,0.00625385700000038,0.01730599999999981,0.04193328599999972,0.028427857000000358,0.0411164279999997,0.0004,9.2336,7.5188,1.6006,9.8892,12.585,0.9358,12.0578,18.6866,0.011405999999999495,7.5188,1.6006,9.8892,12.585,0.9358,12.0578,18.6866,POINT (-78.8971 35.98997),-78.8971,35.98997,0,0,0,7247,362350,750,5900,2950,250,4800,49200,1,4,0
7248,394.2099857,0.0057277149999998755,0.011405999999999495,0.03723328599999945,0.003045285000000035,0.00625385700000038,0.01730599999999981,0.04193328599999972,0.028427857000000358,0.0411164279999997,0.0,9.2336,7.5188,1.6006,9.8892,12.585,0.9358,12.0578,18.6866,0.011405999999999495,7.5188,1.6006,9.8892,12.585,0.9358,12.0578,18.6866,POINT (-78.897 35.98987),-78.897,35.98987,0,0,0,7248,362400,700,5850,2900,300,4850,49250,1,4,0
7249,394.5184286,0.006149285999999848,0.011405999999999495,0.03723328599999945,0.003045285000000035,0.00625385700000038,0.01730599999999981,0.04193328599999972,0.028427857000000358,0.0411164279999997,0.0004,9.2336,7.5188,1.6006,9.8892,12.585,3.405,12.0578,18.6866,0.011405999999999495,7.5188,1.6006,9.8892,12.585,3.405,12.0578,18.6866,POINT (-78.897 35.98976),-78.897,35.98976,0,0,0,7249,362450,650,5800,2850,350,4900,49300,1,4,0
7250,394.8249143,0.006926143000000024,0.011405999999999495,0.03723328599999945,0.0038740000000001373,0.00625385700000038,0.01730599999999981,0.04193328599999972,0.028427857000000358,0.0411164279999997,0.0004,9.2336,7.5188,1.6006,9.8892,12.585,3.405,12.0578,18.6866,0.011405999999999495,7.5188,1.6006,9.8892,12.585,3.405,12.0578,18.6866,POINT (-78.8969 35.98966),-78.8969,35.98966,0,0,0,7250,362500,600,5750,2800,400,4950,49350,1,4,0
7251,395.2110429,0.007316857000000141,0.011405999999999495,0.03723328599999945,0.004281571000000213,0.00625385700000038,0.01730599999999981,0.04193328599999972,0.028427857000000358,0.0411164279999997,0.0004,9.2336,7.5188,1.6006,9.8892,12.585,3.405,12.0578,18.6866,0.011405999999999495,7.5188,1.6006,9.8892,12.585,3.405,12.0578,18.6866,POINT (-78.8969 35.98956),-78.8969,35.98956,0,0,0,7251,362550,550,5700,2750,450,5000,49400,1,4,0
7252,395.5566,0.007540000000000191,0.011405999999999495,0.03723328599999945,0.004386142999999834,0.00625385700000038,0.01730599999999981,0.04193328599999972,0.028427857000000358,0.0411164279999997,0.0004,9.2336,7.5188,1.6006,9.8892,12.585,3.405,12.0578,18.6866,0.011405999999999495,7.5188,1.6006,9.8892,12.585,3.405,12.0578,18.6866,POINT (-78.8968 35.98946),-78.8968,35.98946,0,0,0,7252,362600,500,5650,2700,500,5050,49450,1,4,0
7253,395.9650429,0.008243142999999691,0.011405999999999495,0.03723328599999945,0.0047628580000002784,0.00625385700000038,0.01730599999999981,0.04193328599999972,0.028427857000000358,0.0411164279999997,0.0008,9.2336,7.5188,1.6006,9.8892,12.585,3.405,12.0578,18.6866,0.011405999999999495,7.5188,1.6006,9.8892,12.585,3.405,12.0578,18.6866,POINT (-78.8968 35.98935),-78.8968,35.98935,0,0,0,7253,362650,450,5600,2650,550,5100,49500,1,4,0
7254,396.3809143,0.008600141999999665,0.011405999999999495,0.03723328599999945,0.005265572000000134,0.00625385700000038,0.01730599999999981,0.04193328599999972,0.028427857000000358,0.0411164279999997,0.0004,9.2336,7.5188,1.6006,9.8892,12.585,3.405,12.0578,18.6866,0.011405999999999495,7.5188,1.6006,9.8892,12.585,3.405,12.0578,18.6866,POINT (-78.8967 35.98925),-78.8967,35.98925,0,0,0,7254,362700,400,5550,2600,600,5150,49550,1,4,0
7255,396.8250571,0.008844428000000449,0.011405999999999495,0.03723328599999945,0.0054952849999995125,0.00625385700000038,0.01730599999999981,0.04193328599999972,0.028427857000000358,0.0411164279999997,0.0004,9.2336,7.5188,1.6006,9.8892,12.585,3.405,12.0578,18.6866,0.011405999999999495,7.5188,1.6006,9.8892,12.585,3.405,12.0578,18.6866,POINT (-78.8967 35.98915),-78.8967,35.98915,0,0,0,7255,362750,350,5500,2550,650,5200,49600,1,4,0
7256,397.2653571,0.00920000000000016,0.011405999999999495,0.03723328599999945,0.005537143000000242,0.00625385700000038,0.01730599999999981,0.04193328599999972,0.028427857000000358,0.0411164279999997,0.0008,9.2336,5.917,1.6006,9.8892,12.585,3.405,4.3874,18.6866,0.011405999999999495,5.917,1.6006,9.8892,12.585,3.405,4.3874,18.6866,POINT (-78.8966 35.98905),-78.8966,35.98905,0,0,0,7256,362800,300,5450,2500,700,5250,49650,1,4,0
7257,397.7450571,0.009451429000000075,0.011405999999999495,0.03723328599999945,0.00625385700000038,0.00569042799999977,0.01730599999999981,0.02277771400000006,0.04193328599999972,0.0411164279999997,0.0,9.2336,5.917,1.6006,9.8892,12.585,3.405,4.3874,18.6866,0.011405999999999495,5.917,1.6006,9.8892,12.585,3.405,4.3874,18.6866,POINT (-78.8965 35.98894),-78.8965,35.98894,0,0,0,7257,362850,250,5400,2450,750,5300,49700,1,4,0
7258,398.2105,0.01049785799999995,0.011405999999999495,0.03723328599999945,0.00625385700000038,0.004278714999999806,0.01730599999999981,0.00223700000000008,0.04193328599999972,0.005088428999999906,0.1126,9.2336,5.917,1.6006,9.8892,12.585,4.704,4.3874,18.6866,0.011405999999999495,5.917,1.6006,9.8892,12.585,4.704,4.3874,18.6866,POINT (-78.8965 35.98884),-78.8965,35.98884,0,0,0,7258,362900,200,5350,2400,800,5350,49750,1,4,0
7259,398.7948429,0.011405999999999495,0.009772141999999918,0.03723328599999945,0.00625385700000038,0.0037184289999999008,0.01730599999999981,0.00223700000000008,0.04193328599999972,0.005088428999999906,4.4076,9.2336,5.917,1.6006,9.8892,12.585,4.704,4.3874,18.6866,0.009772141999999918,5.917,1.6006,9.8892,12.585,4.704,4.3874,18.6866,POINT (-78.8964 35.98874),-78.8964,35.98874,0,0,0,7259,362950,150,5300,2350,850,5400,49800,1,4,0
7260,399.3511,0.009772141999999918,0.007902286000000345,0.03723328599999945,0.00625385700000038,0.0029484280000002627,0.01730599999999981,0.00223700000000008,0.04193328599999972,0.005088428999999906,0.0004,9.2336,5.917,1.6006,9.8892,12.585,4.704,4.3874,18.6866,0.007902286000000345,5.917,1.6006,9.8892,12.585,4.704,4.3874,18.6866,POINT (-78.8964 35.98864),-78.8964,35.98864,0,0,0,7260,363000,100,5250,2300,900,5450,49850,1,4,0
7261,399.7720571,0.007902286000000345,0.007454429000000005,0.03723328599999945,0.00625385700000038,0.00235071400000038,0.01730599999999981,0.00223700000000008,0.04193328599999972,0.005088428999999906,0.0004,9.2336,0.9584,1.6006,9.8892,12.585,4.704,4.3874,18.6866,0.007454429000000005,0.9584,1.6006,9.8892,12.585,4.704,4.3874,18.6866,POINT (-78.8963 35.98853),-78.8963,35.98853,0,0,0,7261,363050,50,5200,2250,950,5500,49900,1,4,0
7262,400.1413286,0.007369285999999988,0.007454429000000005,0.03723328599999945,0.00625385700000038,0.0017185719999997674,0.01730599999999981,0.005170999999999708,0.04193328599999972,0.005088428999999906,0.0,9.2336,0.9584,1.6006,9.8892,12.585,4.704,4.3874,18.6866,0.007454429000000005,0.9584,1.6006,9.8892,12.585,4.704,4.3874,18.6866,POINT (-78.8963 35.98843),-78.8963,35.98843,0,1,0,7262,363100,0,5150,2200,0,5550,49950,1,4,0
7263,400.5089857,0.007069285000000036,0.007454429000000005,0.03723328599999945,0.00625385700000038,0.0004721430000000737,0.01730599999999981,0.00782042899999965,0.04193328599999972,0.004904999999999973,0.0004,9.2336,0.9584,1.6006,9.8892,12.585,4.704,4.3874,18.6866,0.007454429000000005,0.9584,1.6006,9.8892,12.585,4.704,4.3874,18.6866,POINT (-78.8962 35.98833),-78.8962,35.98833,0,0,0,7263,363150,1950,5100,2150,50,5600,50000,1,4,0
7264,400.8482571,0.006874857000000247,0.007454429000000005,0.03723328599999945,0.00625385700000038,0.0004721430000000737,0.01730599999999981,0.00782042899999965,0.04193328599999972,0.006246999999999617,2.8398,9.2336,0.9584,1.6006,9.8892,12.585,4.704,4.3874,18.6866,0.007454429000000005,0.9584,1.6006,9.8892,12.585,4.704,4.3874,18.6866,POINT (-78.8962 35.98823),-78.8962,35.98823,0,0,0,7264,363200,1900,5050,2100,100,5650,50050,1,4,0
7265,401.1964714,0.006034571999999798,0.007454429000000005,0.03723328599999945,0.00625385700000038,0.0004721430000000737,0.01730599999999981,0.00782042899999965,0.04193328599999972,0.006246999999999617,1.688,9.2336,0.9584,1.6006,9.8892,12.585,4.704,4.3874,18.6866,0.007454429000000005,0.9584,1.6006,9.8892,12.585,4.704,4.3874,18.6866,POINT (-78.8961 35.98813),-78.8961,35.98813,0,0,0,7265,363250,1850,5000,2050,150,5700,50100,1,4,0
7266,401.4517143,0.005072000000000116,0.007454429000000005,0.03723328599999945,0.00625385700000038,0.0002758569999997462,0.01730599999999981,0.00782042899999965,0.04193328599999972,0.006246999999999617,0.0,9.2336,0.9584,1.6006,9.8892,12.585,4.704,4.3874,18.6866,0.007454429000000005,0.9584,1.6006,9.8892,12.585,4.704,4.3874,18.6866,POINT (-78.896 35.98803),-78.896,35.98803,0,0,0,7266,363300,1800,4950,2000,200,5750,50150,1,4,0
7267,401.7036714,0.00615257100000008,0.007454429000000005,0.03723328599999945,0.00625385700000038,0.0002758569999997462,0.01730599999999981,0.00782042899999965,0.04193328599999972,0.006246999999999617,0.0,9.2336,0.9584,1.6006,9.8892,9.8714,12.585,4.3874,18.6866,0.007454429000000005,0.9584,1.6006,9.8892,9.8714,12.585,4.3874,18.6866,POINT (-78.896 35.98793),-78.896,35.98793,0,0,0,7267,363350,1750,4900,1950,250,5800,50200,1,4,0
7268,402.0669714,0.007454429000000005,0.007316571999999724,0.03723328599999945,0.00625385700000038,0.0002758569999997462,0.01730599999999981,0.00782042899999965,0.04193328599999972,0.006246999999999617,0.0002,9.2336,0.9584,1.6006,9.8892,9.8714,12.585,3.4002,18.6866,0.007316571999999724,0.9584,1.6006,9.8892,9.8714,12.585,3.4002,18.6866,POINT (-78.8959 35.98783),-78.8959,35.98783,0,0,0,7268,363400,1700,4850,1900,300,5850,50250,1,4,0
7269,402.4491143,0.007316571999999724,0.006844714000000068,0.03723328599999945,0.00625385700000038,0.00010371399999996811,0.01730599999999981,0.00782042899999965,0.04193328599999972,0.006246999999999617,5.2232,9.2336,0.9584,1.6006,9.8892,9.8714,12.585,3.4002,18.6866,0.006844714000000068,0.9584,1.6006,9.8892,9.8714,12.585,3.4002,18.6866,POINT (-78.8959 35.98773),-78.8959,35.98773,0,0,0,7269,363450,1650,4800,1850,350,5900,50300,1,4,0
7270,402.7986286,0.006844714000000068,0.0065087140000002815,0.03723328599999945,0.00625385700000038,-0.00012028600000007827,0.01730599999999981,0.00782042899999965,0.04193328599999972,0.006246999999999617,8.383,9.2336,0.9584,1.6006,9.8892,9.8714,12.585,3.4002,18.6866,0.0065087140000002815,0.9584,1.6006,9.8892,9.8714,12.585,3.4002,18.6866,POINT (-78.8958 35.98764),-78.8958,35.98764,0,0,0,7270,363500,1600,4750,1800,400,5950,50350,1,4,0
7271,403.1335857,0.0065087140000002815,0.00647314300000005,0.03723328599999945,0.00625385700000038,-0.00012028600000007827,0.01730599999999981,0.01615114300000016,0.04193328599999972,0.006246999999999617,0.0004,9.2336,0.9584,1.6006,9.8892,9.8714,12.585,3.4002,18.6866,0.00647314300000005,0.9584,1.6006,9.8892,9.8714,12.585,3.4002,18.6866,POINT (-78.8957 35.98755),-78.8957,35.98755,0,0,0,7271,363550,1550,4700,1750,450,6000,50400,1,4,0
7272,403.4495,0.006201856999999791,0.00647314300000005,0.03723328599999945,0.00625385700000038,-0.00012028600000007827,0.016789714999999886,0.01730599999999981,0.04193328599999972,0.007601713999999902,0.0002,9.2336,0.9584,1.6006,9.8892,8.9738,12.585,3.4002,18.6866,0.00647314300000005,0.9584,1.6006,9.8892,8.9738,12.585,3.4002,18.6866,POINT (-78.8956 35.98745),-78.8956,35.98745,0,0,0,7272,363600,1500,4650,1700,500,6050,50450,1,4,0
7273,403.7537714,0.005889285999999743,0.00647314300000005,0.03723328599999945,0.00625385700000038,-0.00012028600000007827,0.016789714999999886,0.01730599999999981,0.04193328599999972,0.028427857000000358,1.0668,9.2336,0.9584,1.6006,9.8892,8.9738,12.585,3.4002,18.6866,0.00647314300000005,0.9584,1.6006,9.8892,8.9738,12.585,3.4002,18.6866,POINT (-78.8956 35.98736),-78.8956,35.98736,0,0,0,7273,363650,1450,4600,1650,550,6100,50500,1,4,0
7274,404.0384286,0.005671429000000216,0.00647314300000005,0.03723328599999945,0.00625385700000038,-0.0005461429999996881,0.016789714999999886,0.01730599999999981,0.04193328599999972,0.028427857000000358,9.2336,7.6494,0.9584,1.6006,9.8892,8.9738,12.585,3.4002,18.6866,0.00647314300000005,0.9584,1.6006,9.8892,8.9738,12.585,3.4002,18.6866,POINT (-78.8955 35.98727),-78.8955,35.98727,0,0,0,7274,363700,1400,4550,1600,600,6150,50550,1,4,0
7275,404.3209143,0.005455428000000211,0.00647314300000005,0.03723328599999945,0.00625385700000038,-0.0010592860000002702,0.016789714999999886,0.01730599999999981,0.04193328599999972,0.028427857000000358,0.001,7.6494,0.9584,1.6006,9.8892,9.2336,12.585,3.4002,18.6866,0.00647314300000005,0.9584,1.6006,9.8892,9.2336,12.585,3.4002,18.6866,POINT (-78.8954 35.98718),-78.8954,35.98718,0,0,0,7275,363750,1350,4500,1550,650,6200,50600,1,4,0
7276,404.5839714,0.004987427999999454,0.00647314300000005,0.03723328599999945,0.00625385700000038,-0.0011265720000000101,0.016789714999999886,0.01730599999999981,0.04193328599999972,0.028427857000000358,0.001,7.6494,0.9584,1.6006,9.8892,9.2336,12.585,3.4002,18.6866,0.00647314300000005,0.9584,1.6006,9.8892,9.2336,12.585,3.4002,18.6866,POINT (-78.8953 35.98709),-78.8953,35.98709,0,0,0,7276,363800,1300,4450,1500,700,6250,50650,1,4,0
7277,404.8196571,0.004730142999999885,0.00647314300000005,0.03723328599999945,0.00625385700000038,-0.0014544280000001208,0.016789714999999886,0.01730599999999981,0.04193328599999972,0.028427857000000358,1.0886,7.6494,0.9584,1.6006,9.8892,9.2336,12.585,3.4002,18.6866,0.00647314300000005,0.9584,1.6006,9.8892,9.2336,12.585,3.4002,18.6866,POINT (-78.8952 35.98701),-78.8952,35.98701,0,0,0,7277,363850,1250,4400,1450,750,6300,50700,1,4,0
7278,405.0569857,0.004793143000000555,0.00647314300000005,0.03723328599999945,0.00625385700000038,-0.002417427999999973,0.016789714999999886,0.01730599999999981,0.04193328599999972,0.028427857000000358,7.6494,7.604,1.2576,1.6006,9.8892,9.2336,12.585,0.9358,12.0578,0.00647314300000005,1.2576,1.6006,9.8892,9.2336,12.585,0.9358,12.0578,POINT (-78.8952 35.98692),-78.8952,35.98692,0,0,0,7278,363900,1200,4350,1400,800,6350,50750,1,4,0
7279,405.2989714,0.004859857000000147,0.012676000000000158,0.03723328599999945,0.00625385700000038,-0.0034295720000000075,0.016789714999999886,0.01730599999999981,0.04193328599999972,0.028427857000000358,0.0006,7.604,1.2576,1.6006,9.8892,9.2336,12.585,0.9358,12.0578,0.012676000000000158,1.2576,1.6006,9.8892,9.2336,12.585,0.9358,12.0578,POINT (-78.8951 35.98684),-78.8951,35.98684,0,0,0,7279,363950,1150,4300,1350,850,6400,50800,1,4,0
7280,405.5429714,0.00515271499999983,0.03723328599999945,0.0262368570000001,0.00625385700000038,-0.004279000000000224,0.016789714999999886,0.01730599999999981,0.04193328599999972,0.028427857000000358,0.0006,7.604,1.2576,1.6006,9.8892,9.2336,12.585,0.9358,12.0578,0.03723328599999945,1.2576,1.6006,9.8892,9.2336,12.585,0.9358,12.0578,POINT (-78.895 35.98676),-78.895,35.98676,0,0,0,7280,364000,1100,4250,1300,900,6450,50850,1,4,0
7281,405.8142429,0.005067857000000231,0.03723328599999945,0.0017897139999996626,0.00625385700000038,-0.004699284999999804,0.016789714999999886,0.01730599999999981,0.04193328599999972,0.028427857000000358,3.8354,7.604,1.2576,2.078,9.8892,9.2336,12.585,0.9358,12.0578,0.03723328599999945,1.2576,2.078,9.8892,9.2336,12.585,0.9358,12.0578,POINT (-78.8949 35.98668),-78.8949,35.98668,0,0,0,7281,364050,1050,4200,1250,950,6500,50900,1,4,0
7282,406.0497571,0.0050077139999996235,0.03723328599999945,0.001880285000000299,0.00625385700000038,-0.004699284999999804,0.016789714999999886,0.01730599999999981,0.04193328599999972,0.028427857000000358,7.5978,7.604,1.2576,4.9908,9.8892,9.2336,12.585,0.9358,12.0578,0.03723328599999945,1.2576,4.9908,9.8892,9.2336,12.585,0.9358,12.0578,POINT (-78.8948 35.9866),-78.8948,35.9866,0,0,0,7282,364100,1000,4150,1200,1000,6550,50950,1,4,0
7283,406.3150143,0.005892285999999558,0.03723328599999945,0.0021442850000005366,0.00625385700000038,-0.004699284999999804,0.016789714999999886,0.01730599999999981,0.04193328599999972,0.028427857000000358,0.0,7.604,1.2576,4.9908,9.8892,9.2336,12.585,0.9358,12.0578,0.03723328599999945,1.2576,4.9908,9.8892,9.2336,12.585,0.9358,12.0578,POINT (-78.8947 35.98652),-78.8947,35.98652,0,0,0,7283,364150,950,4100,1150,1050,6600,51000,1,4,0
7284,406.6389857,0.006472286000000054,0.03723328599999945,0.0021442850000005366,0.00625385700000038,-0.004699284999999804,0.016789714999999886,0.01730599999999981,0.04193328599999972,0.028427857000000358,0.0,7.604,1.2576,4.9908,9.8892,9.2336,12.585,0.9358,12.0578,0.03723328599999945,1.2576,4.9908,9.8892,9.2336,12.585,0.9358,12.0578,POINT (-78.8946 35.98645),-78.8946,35.98645,0,0,0,7284,364200,900,4050,1100,1100,6650,51050,1,4,0
7285,406.9622429,0.00629600000000039,0.03723328599999945,0.0021442850000005366,0.00625385700000038,-0.004699284999999804,0.016789714999999886,0.01730599999999981,0.04193328599999972,0.028427857000000358,0.0,7.604,1.2576,4.9908,9.8892,9.2336,12.585,0.9358,12.0578,0.03723328599999945,1.2576,4.9908,9.8892,9.2336,12.585,0.9358,12.0578,POINT (-78.8945 35.98638),-78.8945,35.98638,0,0,0,7285,364250,850,4000,1050,1150,6700,51100,1,4,0
7286,407.2685857,0.006109428000000321,0.03723328599999945,0.0021442850000005366,0.00625385700000038,-0.004554142999999726,0.016789714999999886,0.01730599999999981,0.04193328599999972,0.028427857000000358,7.4136,7.604,1.2576,4.9908,9.8892,9.2336,12.585,0.9358,12.0578,0.03723328599999945,1.2576,4.9908,9.8892,9.2336,12.585,0.9358,12.0578,POINT (-78.8944 35.9863),-78.8944,35.9863,0,0,0,7286,364300,800,3950,1000,1200,6750,51150,1,4,0
7287,407.5731857,0.006026142999999706,0.03723328599999945,0.0021442850000005366,0.00625385700000038,-0.0036971429999999826,0.016789714999999886,0.01730599999999981,0.04193328599999972,0.028427857000000358,3.3646,7.604,1.2576,4.9908,9.8892,9.2336,12.585,0.9358,12.0578,0.03723328599999945,1.2576,4.9908,9.8892,9.2336,12.585,0.9358,12.0578,POINT (-78.8943 35.98624),-78.8943,35.98624,0,0,0,7287,364350,750,3900,950,1250,6800,51200,1,4,0
7288,407.8712,0.006261857000000077,0.03723328599999945,0.0021442850000005366,0.00625385700000038,-0.0027267139999997882,0.016789714999999886,0.01730599999999981,0.04193328599999972,0.028427857000000358,0.0002,7.604,1.6006,4.9908,9.8892,9.2336,12.585,0.9358,12.0578,0.03723328599999945,1.6006,4.9908,9.8892,9.2336,12.585,0.9358,12.0578,POINT (-78.8942 35.98617),-78.8942,35.98617,0,0,0,7288,364400,700,3850,900,1300,6850,51250,1,4,0
7289,408.1993714,0.00647314300000005,0.03723328599999945,0.0021442850000005366,0.00625385700000038,-0.001965857000000142,0.016789714999999886,0.01730599999999981,0.04193328599999972,0.028427857000000358,0.0006,7.604,1.6006,9.8892,9.013,9.2336,12.585,0.9358,12.0578,0.03723328599999945,1.6006,9.8892,9.013,9.2336,12.585,0.9358,12.0578,POINT (-78.894 35.98611),-78.894,35.98611,0,0,0,7289,364450,650,3800,850,1350,6900,51300,1,4,0
7290,408.5185143,0.006111571999999796,0.03723328599999945,0.0021442850000005366,0.00625385700000038,-0.0012970000000001392,0.015020856999999523,0.01730599999999981,0.04193328599999972,0.028427857000000358,7.604,7.5188,1.6006,9.8892,9.013,9.2336,12.585,0.9358,12.0578,0.03723328599999945,1.6006,9.8892,9.013,9.2336,12.585,0.9358,12.0578,POINT (-78.8939 35.98604),-78.8939,35.98604,0,0,0,7290,364500,600,3750,800,1400,6950,51350,1,4,0
7291,408.8105286,0.005839713999999958,0.03723328599999945,0.0025867140000002562,0.00625385700000038,-0.00024342899999965084,0.011405999999999495,0.01730599999999981,0.04193328599999972,0.028427857000000358,3.056,7.5188,1.6006,9.8892,9.013,9.2336,12.585,0.9358,12.0578,0.03723328599999945,1.6006,9.8892,9.013,9.2336,12.585,0.9358,12.0578,POINT (-78.8938 35.98598),-78.8938,35.98598,0,0,0,7291,364550,550,3700,750,1450,7000,51400,1,4,0
7292,409.1024857,0.0055005710000000365,0.03723328599999945,0.002666999999999575,0.00625385700000038,0.0007148569999998244,0.011405999999999495,0.01730599999999981,0.04193328599999972,0.028427857000000358,0.0002,7.5188,1.6006,9.8892,9.013,9.2336,12.585,0.9358,12.0578,0.03723328599999945,1.6006,9.8892,9.013,9.2336,12.585,0.9358,12.0578,POINT (-78.8937 35.98592),-78.8937,35.98592,0,0,0,7292,364600,500,3650,700,1500,7050,51450,1,4,0
7293,409.3605857,0.005037000000000375,0.03723328599999945,0.002666999999999575,0.00625385700000038,0.0019492859999996881,0.011405999999999495,0.01730599999999981,0.04193328599999972,0.028427857000000358,0.0006,7.5188,1.6006,9.8892,9.013,9.2336,12.585,0.9358,12.0578,0.03723328599999945,1.6006,9.8892,9.013,9.2336,12.585,0.9358,12.0578,POINT (-78.8936 35.98587),-78.8936,35.98587,0,0,0,7293,364650,450,3600,650,1550,7100,51500,1,4,0
7294,409.6061857,0.00464628600000026,0.03723328599999945,0.002792858000000251,0.00625385700000038,0.0025918569999998906,0.011405999999999495,0.01730599999999981,0.04193328599999972,0.028427857000000358,0.0,7.5188,1.6006,9.8892,9.013,9.2336,12.585,0.9358,12.0578,0.03723328599999945,1.6006,9.8892,9.013,9.2336,12.585,0.9358,12.0578,POINT (-78.8935 35.98581),-78.8935,35.98581,0,0,0,7294,364700,400,3550,600,1600,7150,51550,1,4,0
7295,409.8252143,0.0040289999999998825,0.03723328599999945,0.002885714999999891,0.00625385700000038,0.002910570999999891,0.011405999999999495,0.01730599999999981,0.04193328599999972,0.028427857000000358,2.9224,7.5188,1.6006,9.8892,9.013,9.2336,12.585,0.9358,12.0578,0.03723328599999945,1.6006,9.8892,9.013,9.2336,12.585,0.9358,12.0578,POINT (-78.8933 35.98575),-78.8933,35.98575,0,0,0,7295,364750,350,3500,550,1650,7200,51600,1,4,0
