Node_ID,Speed_mph,Elevation_Smoothen_ft,Elev_Delta_CUR_ft,Elev_Delta_FOL_2500ft_ft,Elev_Delta_FOL_2k5_5kft_ft,Elev_Delta_FOL_5k_7k5ft_ft,Elev_Delta_FOL_7k5_10kft_ft,Elev_Delta_PRE_2500ft_ft,Elev_Delta_PRE_2k5_5kft_ft,Elev_Delta_PRE_5k_7k5ft_ft,Elev_Delta_PRE_7k5_10kft_ft,Curve_CUR_degree,Curve_Max_FOL_2500ft_degree,Curve_Max_FOL_2k5_5kft_degree,Curve_Max_FOL_5k_7k5ft_degree,Curve_Max_FOL_7k5_10kft_degree,Curve_Max_PRE_2500ft_degree,Curve_Max_PRE_2k5_5kft_degree,Curve_Max_PRE_5k_7k5ft_degree,Curve_Max_PRE_7k5_10kft_degree,Elev_Delta_FOL_2500ft_ft,Curve_Max_FOL_2k5_5kft_degree,Curve_Max_FOL_5k_7k5ft_degree,Curve_Max_FOL_7k5_10kft_degree,Curve_Max_PRE_2500ft_degree,Curve_Max_PRE_2k5_5kft_degree,Curve_Max_PRE_5k_7k5ft_degree,Curve_Max_PRE_7k5_10kft_degree,Station,Intersection,Switch,geometry,x_coordinate,y_coordinate,Station_if,Intersection_if,Switch_if,Node_ID,Cumulative_Length_ft,Distance_to_FOL_Intersection,Distance_to_FOL_Station,Distance_to_FOL_Switch,Distance_to_PRE_Intersection,Distance_to_PRE_Station,Distance_to_PRE_Switch,Loco,Coach,CCU
7816,55.04,375.1662143,-0.0042335709999997565,0.010177285999999982,0.008136285999999587,0.0051159999999998715,0.06737271399999997,0.0015664290000000846,0.00786200000000008,-0.00035542899999995825,0.004809142999999949,0.0006,8.4286,13.73,9.191,6.878,10.6656,14.6718,3.4422,5.2122,0.010177285999999982,13.73,9.191,6.878,10.6656,14.6718,3.4422,5.2122,,,,POINT (-78.84797199999998 35.94515599999999),-78.848,35.94521,0,0,0,7816,390800,3200,84000,25050,3150,33250,25500,2.0,4.0,0.0
7816,53.79,375.1662143,-0.0042335709999997565,0.010177285999999982,0.008136285999999587,0.0051159999999998715,0.06737271399999997,0.0015664290000000846,0.00786200000000008,-0.00035542899999995825,0.004809142999999949,0.0006,8.4286,13.73,9.191,6.878,10.6656,14.6718,3.4422,5.2122,0.010177285999999982,13.73,9.191,6.878,10.6656,14.6718,3.4422,5.2122,,,,POINT (-78.84801 35.945178),-78.848,35.94521,0,0,0,7816,390800,3200,84000,25050,3150,33250,25500,2.0,4.0,0.0
7815,55.88,375.4196857,-0.0055632860000002895,0.010177285999999982,0.008136285999999587,0.0051159999999998715,0.06737271399999997,0.0015664290000000846,0.00786200000000008,-0.00035542899999995825,0.004809142999999949,0.0006,8.4286,13.73,9.191,6.878,10.6656,14.6718,3.4422,5.2122,0.010177285999999982,13.73,9.191,6.878,10.6656,14.6718,3.4422,5.2122,,,,POINT (-78.847956 35.94527800000001),-78.8479,35.94531,0,0,0,7815,390750,3250,84050,25100,3100,33200,25450,2.0,4.0,0.0
7815,54.76,375.4196857,-0.0055632860000002895,0.010177285999999982,0.008136285999999587,0.0051159999999998715,0.06737271399999997,0.0015664290000000846,0.00786200000000008,-0.00035542899999995825,0.004809142999999949,0.0006,8.4286,13.73,9.191,6.878,10.6656,14.6718,3.4422,5.2122,0.010177285999999982,13.73,9.191,6.878,10.6656,14.6718,3.4422,5.2122,,,,POINT (-78.84787999999999 35.94535400000001),-78.8479,35.94531,0,0,0,7815,390750,3250,84050,25100,3100,33200,25450,1.0,7.0,0.0
7811,50.14,377.0564857,-0.012316857000000141,0.010177285999999982,0.008136285999999587,0.0051159999999998715,0.06737271399999997,0.0015664290000000846,0.00786200000000008,-0.00035542899999995825,0.004809142999999949,4.3188,8.4286,13.73,9.191,6.878,10.6656,14.6718,4.4384,5.2122,0.010177285999999982,13.73,9.191,6.878,10.6656,14.6718,4.4384,5.2122,,,,POINT (-78.84771999999998 35.945685999999995),-78.8478,35.94574,0,0,0,7811,390550,3450,84250,25300,2900,33000,25250,2.0,5.0,0.0
7806,53.31,380.3409,-0.01156114300000013,0.010177285999999982,0.008136285999999587,0.0051159999999998715,0.016051429000000325,0.0015664290000000846,0.00786200000000008,-0.00035542899999995825,0.004809142999999949,3.1104,10.095,13.73,9.191,6.878,10.6656,14.6718,4.4384,5.2122,0.010177285999999982,13.73,9.191,6.878,10.6656,14.6718,4.4384,5.2122,,,,POINT (-78.847651 35.946327),-78.8477,35.94628,0,0,0,7806,390300,3700,84500,25550,2650,32750,25000,2.0,4.0,0.0
7802,52.79,381.7398143,-0.002989713999999708,0.010177285999999982,0.009883714999999712,0.0051159999999998715,0.0037831429999999953,0.0015664290000000846,0.00786200000000008,-0.00015014300000018466,0.00566557199999977,0.0008,10.545,13.73,9.191,6.878,10.6656,14.6718,4.4384,5.2122,0.010177285999999982,13.73,9.191,6.878,10.6656,14.6718,4.4384,5.2122,,,,POINT (-78.847659 35.946777000000004),-78.8476,35.94673,0,0,0,7802,390100,3900,84700,25750,2450,32550,24800,2.0,4.0,0.0
7795,54.82,381.8065571,-0.003876713999999879,0.010177285999999982,0.009883714999999712,0.003939285999999811,0.0051159999999998715,0.0009638580000000729,0.00786200000000008,0.003278286000000321,0.005684999999999718,5.0078,10.545,13.73,5.7576,9.191,10.6656,14.6718,5.2122,2.0634,0.010177285999999982,13.73,5.7576,9.191,10.6656,14.6718,5.2122,2.0634,,,,POINT (-78.84762799999999 35.947532),-78.8477,35.9475,0,0,0,7795,389750,4250,85050,26100,2100,32200,24450,1.0,7.0,0.0
7790,54.35,383.8909143,-0.011716715000000022,0.009722141999999963,0.010177285999999982,0.00622828600000048,0.0051159999999998715,0.0009638580000000729,0.00786200000000008,0.004809142999999949,0.007034143000000199,2.4516,10.545,8.4286,13.73,9.191,10.8898,14.6718,5.2122,2.0634,0.009722141999999963,8.4286,13.73,9.191,10.8898,14.6718,5.2122,2.0634,,,,POINT (-78.84771199999999 35.948093),-78.8478,35.94804,0,0,0,7790,389500,4500,85300,26350,1850,31950,24200,1.0,7.0,0.0
7788,52.0,385.0276286,-0.012094000000000165,0.009543143000000214,0.010177285999999982,0.008136285999999587,0.0051159999999998715,0.0009638580000000729,0.00786200000000008,0.004809142999999949,0.007034143000000199,5.703,10.545,8.4286,13.73,9.191,10.8898,14.6718,5.2122,2.5018,0.009543143000000214,8.4286,13.73,9.191,10.8898,14.6718,5.2122,2.5018,,,,POINT (-78.847842 35.94830699999999),-78.8479,35.94826,0,0,0,7788,389400,4600,85400,26450,1750,31850,24100,2.0,4.0,0.0
7786,50.73,386.2306286,-0.011568856999999752,0.005685571999999865,0.010177285999999982,0.008136285999999587,0.0051159999999998715,0.0009638580000000729,0.00786200000000008,0.004809142999999949,0.007034143000000199,0.0004,10.545,8.4286,13.73,9.191,10.8898,14.6718,5.2122,2.5018,0.005685571999999865,8.4286,13.73,9.191,10.8898,14.6718,5.2122,2.5018,,,,POINT (-78.84787999999999 35.948429),-78.8479,35.94847,0,0,0,7786,389300,4700,85500,26550,1650,31750,24000,2.0,4.0,0.0
7786,53.89,386.2306286,-0.011568856999999752,0.005685571999999865,0.010177285999999982,0.008136285999999587,0.0051159999999998715,0.0009638580000000729,0.00786200000000008,0.004809142999999949,0.007034143000000199,0.0004,10.545,8.4286,13.73,9.191,10.8898,14.6718,5.2122,2.5018,0.005685571999999865,8.4286,13.73,9.191,10.8898,14.6718,5.2122,2.5018,,,,POINT (-78.847834 35.948436),-78.8479,35.94847,0,0,0,7786,389300,4700,85500,26550,1650,31750,24000,1.0,7.0,0.0
7784,53.69,387.2971571,-0.008964000000000283,0.0015664290000000846,0.010177285999999982,0.008136285999999587,0.0051159999999998715,0.0009638580000000729,0.00786200000000008,0.004809142999999949,0.007034143000000199,10.6656,10.545,8.4286,13.73,9.191,10.8898,14.6718,5.2122,2.5018,0.0015664290000000846,8.4286,13.73,9.191,10.8898,14.6718,5.2122,2.5018,,,,POINT (-78.84797899999998 35.94864599999999),-78.848,35.94869,0,0,0,7784,389200,4800,85600,26650,1550,31650,23900,1.0,4.0,1.0
7773,51.24,390.6657143,-0.007636715000000436,0.0015664290000000846,0.010177285999999982,0.008136285999999587,0.0051159999999998715,0.00786200000000008,-0.00035542899999995825,0.004809142999999949,0.007034143000000199,4.3892,10.6656,8.4286,13.73,9.191,10.8898,14.6718,5.2122,9.8506,0.0015664290000000846,8.4286,13.73,9.191,10.8898,14.6718,5.2122,9.8506,,,,POINT (-78.848635 35.949797999999994),-78.8487,35.94978,0,0,0,7773,388650,5350,86150,27200,1000,31100,23350,2.0,4.0,0.0
7764,53.82,394.3953857,-0.008932856999999786,0.0015664290000000846,0.010177285999999982,0.008136285999999587,0.0051159999999998715,0.00786200000000008,-0.00035542899999995825,0.004809142999999949,0.007411857000000168,3.6268,10.6656,8.4286,13.73,9.191,14.6718,3.4422,5.2122,9.8506,0.0015664290000000846,8.4286,13.73,9.191,14.6718,3.4422,5.2122,9.8506,,,,POINT (-78.849383 35.950587999999996),-78.8494,35.95056,0,0,0,7764,388200,5800,86600,27650,550,30650,22900,1.0,7.0,0.0
7762,40.16,395.2583857,-0.008278429000000073,0.0015664290000000846,0.010177285999999982,0.008136285999999587,0.0051159999999998715,0.00786200000000008,-0.00035542899999995825,0.004809142999999949,0.007411857000000168,0.0,10.6656,8.4286,13.73,9.191,14.6718,1.874,5.2122,9.8506,0.0015664290000000846,8.4286,13.73,9.191,14.6718,1.874,5.2122,9.8506,,,,POINT (-78.849582 35.950717),-78.8496,35.95072,0,0,0,7762,388100,5900,86700,27750,450,30550,22800,2.0,4.0,0.0
7762,54.21,395.2583857,-0.008278429000000073,0.0015664290000000846,0.010177285999999982,0.008136285999999587,0.0051159999999998715,0.00786200000000008,-0.00035542899999995825,0.004809142999999949,0.007411857000000168,0.0,10.6656,8.4286,13.73,9.191,14.6718,1.874,5.2122,9.8506,0.0015664290000000846,8.4286,13.73,9.191,14.6718,1.874,5.2122,9.8506,,,,POINT (-78.84961999999999 35.950786),-78.8496,35.95072,0,0,0,7762,388100,5900,86700,27750,450,30550,22800,2.0,5.0,0.0
7760,53.68,396.0223571,-0.007161285999999905,0.0015664290000000846,0.010177285999999982,0.008136285999999587,0.0051159999999998715,0.00786200000000008,-0.00035542899999995825,0.004809142999999949,0.007411857000000168,0.0006,10.6656,8.4286,13.73,9.191,14.6718,4.4384,5.2122,9.8506,0.0015664290000000846,8.4286,13.73,9.191,14.6718,4.4384,5.2122,9.8506,,,,POINT (-78.84978 35.950866),-78.8498,35.95088,0,0,0,7760,388000,6000,86800,27850,350,30450,22700,2.0,4.0,0.0
8044,74.68,376.0962571,0.007551715000000172,0.0072655720000000205,0.0006061429999999746,0.001438857999999641,0.006674572000000012,0.06737271399999997,0.0051159999999998715,0.003939285999999811,0.009883714999999712,0.0006,2.3128,0.7022,2.1386,8.1826,1.3506,9.191,3.2878,13.73,0.0072655720000000205,0.7022,2.1386,8.1826,1.3506,9.191,3.2878,13.73,,,,POINT (-78.85257199999998 35.920466999999995),-78.8525,35.92043,0,0,0,8044,402200,5150,72600,13650,1900,44650,36900,2.0,4.0,0.0
8033,76.17,371.9744143,0.006857142000000067,0.007853713999999741,-0.0004928569999998445,0.001438857999999641,0.006674572000000012,0.06737271399999997,0.0051159999999998715,0.008136285999999587,0.010177285999999982,0.0008,2.3128,1.692,2.1386,8.1826,1.3506,9.191,13.73,8.4286,0.007853713999999741,1.692,2.1386,8.1826,1.3506,9.191,13.73,8.4286,,,,POINT (-78.85241999999998 35.92161899999999),-78.8524,35.92165,0,0,0,8033,401650,5700,73150,14200,1350,44100,36350,2.0,4.0,0.0
8032,64.95,371.6569429,0.006148000000000025,0.007853713999999741,-0.001682999999999879,0.001438857999999641,0.006674572000000012,0.06737271399999997,0.0051159999999998715,0.008136285999999587,0.010177285999999982,0.0008,2.3128,1.692,2.1386,8.1826,1.3506,9.191,13.73,8.4286,0.007853713999999741,1.692,2.1386,8.1826,1.3506,9.191,13.73,8.4286,,,,POINT (-78.852465 35.92180599999999),-78.8524,35.92176,0,0,0,8032,401600,5750,73200,14250,1300,44050,36300,1.0,4.0,1.0
8023,77.42,369.5769429,0.0032657140000003438,0.007853713999999741,-0.003978571000000102,0.001438857999999641,0.006674572000000012,0.06737271399999997,0.0051159999999998715,0.008136285999999587,0.010177285999999982,0.0008,2.3128,1.692,1.22,8.1826,1.8678,9.191,13.73,8.4286,0.007853713999999741,1.692,1.22,8.1826,1.8678,9.191,13.73,8.4286,,,,POINT (-78.852511 35.922805),-78.8524,35.92276,0,0,0,8023,401150,6200,73650,14700,850,43600,35850,2.0,5.0,0.0
8018,79.73,368.7185714,0.003035572000000002,0.007853713999999741,-0.004269570999999814,0.0014047150000004649,0.006674572000000012,0.06737271399999997,0.0051159999999998715,0.008136285999999587,0.010177285999999982,0.0008,2.3128,1.692,0.986,8.1826,6.878,9.191,13.73,8.4286,0.007853713999999741,1.692,0.986,8.1826,6.878,9.191,13.73,8.4286,,,,POINT (-78.852473 35.923347),-78.8524,35.92331,0,0,0,8018,400900,6450,73900,14950,600,43350,35600,2.0,4.0,0.0
7986,73.38,368.8825286,-0.004699143000000277,0.06737271399999997,0.007853713999999741,0.0005517140000000608,0.001438857999999641,0.0051159999999998715,0.008136285999999587,0.010177285999999982,0.003098570999999879,0.0,1.3506,2.3128,0.452,2.1386,9.191,13.73,8.4286,10.545,0.06737271399999997,2.3128,0.452,2.1386,9.191,13.73,8.4286,10.545,,,,POINT (-78.85238199999999 35.926897999999994),-78.8524,35.92686,0,0,0,7986,399300,1000,75500,16550,5300,41750,34000,2.0,4.0,0.0
7979,55.01,370.2257429,-0.0027284290000000057,0.06737271399999997,0.007853713999999741,-0.003978571000000102,0.001438857999999641,0.0051159999999998715,0.008136285999999587,0.010177285999999982,0.0015664290000000846,0.0,1.3506,2.3128,1.692,2.1386,9.191,13.73,8.4286,10.6656,0.06737271399999997,2.3128,1.692,2.1386,9.191,13.73,8.4286,10.6656,,,,POINT (-78.85240399999999 35.92761899999999),-78.8524,35.92764,0,0,0,7979,398950,1350,75850,16900,4950,41400,33650,1.0,7.0,0.0
7964,64.19,371.5754,-0.006085570999999845,0.06737271399999997,0.007853713999999741,-0.004269570999999814,0.0013218580000000201,0.0051159999999998715,0.008136285999999587,0.010177285999999982,0.0015664290000000846,2.2684,6.878,2.3128,1.692,0.7408,9.191,13.73,8.4286,10.6656,0.06737271399999997,2.3128,1.692,0.7408,9.191,13.73,8.4286,10.6656,,,,POINT (-78.852282 35.929247999999994),-78.8523,35.9293,0,0,0,7964,398200,2100,76600,17650,4200,40650,32900,1.0,7.0,0.0
7957,64.57,373.4050143,-0.004535999999999945,0.046279999999999856,0.06737271399999997,-0.0024258570000000646,0.0006061429999999746,0.0051159999999998715,0.008136285999999587,0.010177285999999982,0.0015664290000000846,0.0,6.878,1.3074,2.3128,0.7022,9.191,13.73,10.095,10.6656,0.046279999999999856,1.3074,2.3128,0.7022,9.191,13.73,10.095,10.6656,,,,POINT (-78.85210699999999 35.93007600000001),-78.8521,35.93006,0,0,0,7957,397850,2450,76950,18000,3850,40300,32550,1.0,7.0,0.0
7946,69.77,372.4993571,-0.0015620000000001256,0.0051159999999998715,0.06737271399999997,0.006989285999999879,0.0006061429999999746,0.003939285999999811,0.009883714999999712,0.010177285999999982,0.0009638580000000729,0.0008,9.191,1.3506,2.3128,0.7022,5.7576,13.73,10.545,10.6656,0.0051159999999998715,1.3506,2.3128,0.7022,5.7576,13.73,10.545,10.6656,,,,POINT (-78.85182499999999 35.931297),-78.8518,35.93125,0,0,0,7946,397300,3000,77500,18550,3300,39750,32000,2.0,4.0,0.0
7941,66.7,373.3106857,-0.0024917149999998858,0.0051159999999998715,0.06737271399999997,0.007551715000000172,0.0006061429999999746,0.00622828600000048,0.010177285999999982,0.009722141999999963,0.0009638580000000729,0.0002,9.191,1.3506,2.3128,0.7022,13.73,8.4286,10.545,10.8898,0.0051159999999998715,1.3506,2.3128,0.7022,13.73,8.4286,10.545,10.8898,,,,POINT (-78.85168 35.931797),-78.8516,35.93178,0,0,0,7941,397050,3250,77750,18800,3050,39500,31750,2.0,4.0,0.0
7936,63.29,372.9793857,0.002378857000000494,0.0051159999999998715,0.06737271399999997,0.007853713999999741,0.0005517140000000608,0.008136285999999587,0.010177285999999982,0.003098570999999879,0.0009638580000000729,3.2878,9.191,1.3506,2.3128,0.452,13.73,8.4286,10.545,10.8898,0.0051159999999998715,1.3506,2.3128,0.452,13.73,8.4286,10.545,10.8898,,,,POINT (-78.85146599999999 35.932266),-78.8514,35.93231,0,0,0,7936,396800,3500,78000,19050,2800,39250,31500,2.0,4.0,0.0
7927,61.43,374.028,-0.006461428000000069,0.0051159999999998715,0.06737271399999997,0.007853713999999741,-0.003978571000000102,0.008136285999999587,0.010177285999999982,0.0015664290000000846,0.00786200000000008,0.8948,9.191,1.3506,2.3128,1.692,13.73,8.4286,10.6656,10.8898,0.0051159999999998715,1.3506,2.3128,1.692,13.73,8.4286,10.6656,10.8898,,,,POINT (-78.851046 35.933226999999995),-78.851,35.93326,0,0,0,7927,396350,3950,78450,19500,2350,38800,31050,1.0,7.0,0.0
7924,58.05,375.0047714,-0.006005000000000109,0.0051159999999998715,0.06737271399999997,0.007853713999999741,-0.003978571000000102,0.008136285999999587,0.010177285999999982,0.0015664290000000846,0.00786200000000008,0.0002,9.191,1.8678,2.3128,1.692,13.73,8.4286,10.6656,10.8898,0.0051159999999998715,1.8678,2.3128,1.692,13.73,8.4286,10.6656,10.8898,,,,POINT (-78.85090099999998 35.93354699999999),-78.8509,35.93357,0,0,0,7924,396200,4100,78600,19650,2200,38650,30900,1.0,7.0,0.0
7923,62.67,375.3504286,-0.00756285700000035,0.0051159999999998715,0.06737271399999997,0.007853713999999741,-0.003978571000000102,0.008136285999999587,0.010177285999999982,0.0015664290000000846,0.00786200000000008,0.0002,9.191,1.8678,2.3128,1.692,13.73,8.4286,10.6656,10.8898,0.0051159999999998715,1.8678,2.3128,1.692,13.73,8.4286,10.6656,10.8898,,,,POINT (-78.850886 35.93371500000001),-78.8508,35.93368,0,0,0,7923,396150,4150,78650,19700,2150,38600,30850,2.0,4.0,0.0
7749,52.75,397.6520286,0.0009638580000000729,0.0015664290000000846,0.010177285999999982,0.009883714999999712,0.004744285000000446,0.00786200000000008,0.001773427999999626,0.005684999999999718,0.007411857000000168,5.0254,10.6656,10.545,13.73,9.191,14.6718,5.2122,2.0634,9.8506,0.0015664290000000846,10.545,13.73,9.191,14.6718,5.2122,2.0634,9.8506,,,,POINT (-78.850848 35.95179699999999),-78.8508,35.95177,0,0,0,7749,387450,200,87350,28400,2050,29900,22150,1.0,7.0,0.0
7742,52.35,398.0176143,-0.0010891429999998082,0.0009638580000000729,0.010177285999999982,0.009883714999999712,0.004866856999999527,0.00786200000000008,0.00459742800000015,0.006950284999999781,0.007411857000000168,10.8898,10.6656,10.545,8.4286,13.73,14.6718,5.2122,2.0634,9.8506,0.0009638580000000729,10.545,8.4286,13.73,14.6718,5.2122,2.0634,9.8506,,,,POINT (-78.85138999999998 35.952388),-78.8514,35.9524,0,0,0,7742,387100,550,87700,28750,1700,29550,21800,1.0,7.0,0.0
7723,51.98,397.6780857,-0.013568142999999963,0.00786200000000008,0.0015664290000000846,0.010177285999999982,0.008136285999999587,-0.00035542899999995825,0.004809142999999949,0.007034143000000199,0.007411857000000168,0.0008,10.8898,10.6656,8.4286,13.73,14.6718,5.2122,9.8506,8.6678,0.00786200000000008,10.6656,8.4286,13.73,14.6718,5.2122,9.8506,8.6678,,,,POINT (-78.852443 35.954242),-78.8525,35.95429,0,0,0,7723,386150,1500,88650,29700,750,28600,20850,1.0,7.0,0.0
7714,50.85,402.0179857,-0.0029027139999999465,0.00786200000000008,0.0015664290000000846,0.010177285999999982,0.008136285999999587,-0.00035542899999995825,0.004809142999999949,0.007411857000000168,0.007171285000000012,0.0002,14.6718,10.6656,8.4286,13.73,3.4422,5.2122,9.8506,3.3444,0.00786200000000008,10.6656,8.4286,13.73,3.4422,5.2122,9.8506,3.3444,,,,POINT (-78.85289299999998 35.95527599999999),-78.8529,35.95525,0,0,0,7714,385700,1950,89100,30150,300,28150,20400,1.0,4.0,1.0
7706,53.16,403.1826,-0.0025739999999996144,0.00786200000000008,0.0015664290000000846,0.010177285999999982,0.008136285999999587,-0.00035542899999995825,0.004809142999999949,0.007411857000000168,0.006468999999999597,0.0004,14.6718,10.6656,10.095,13.73,4.4384,5.2122,9.8506,3.3444,0.00786200000000008,10.6656,10.095,13.73,4.4384,5.2122,9.8506,3.3444,,,,POINT (-78.853251 35.95612699999999),-78.8532,35.95609,0,0,0,7706,385300,100,89500,30550,6650,27750,20000,2.0,4.0,0.0
7702,15.6,403.6520714,-0.0030357149999997546,0.00786200000000008,0.0015664290000000846,0.010177285999999982,0.009883714999999712,-0.00015014300000018466,0.00566557199999977,0.007411857000000168,0.006468999999999597,0.0004,14.6718,10.6656,10.545,13.73,4.4384,5.2122,9.8506,3.3444,0.00786200000000008,10.6656,10.545,13.73,4.4384,5.2122,9.8506,3.3444,,,,POINT (-78.853404 35.956484999999994),-78.8534,35.9565,0,0,0,7702,385100,300,89700,30750,6450,27550,19800,2.0,4.0,0.0
7682,4.3,405.2424714,-0.00035542899999995825,0.00786200000000008,0.0025554289999996627,0.0015664290000000846,0.010177285999999982,0.004809142999999949,0.007034143000000199,0.007411857000000168,0.006468999999999597,0.0004,14.6718,10.8898,10.6656,8.4286,5.2122,2.5018,9.8506,3.3444,0.00786200000000008,10.8898,10.6656,8.4286,5.2122,2.5018,9.8506,3.3444,,,,POINT (-78.85426599999998 35.95863700000001),-78.8543,35.9586,0,0,0,7682,384100,1300,90700,31750,5450,26550,18800,2.0,4.0,0.0
7672,54.6,405.9404286,-0.003313286000000062,-0.00035542899999995825,0.00786200000000008,0.0015664290000000846,0.010177285999999982,0.004809142999999949,0.007034143000000199,0.007411857000000168,0.006468999999999597,0.0,14.6718,10.8898,10.6656,8.4286,5.2122,9.8506,8.6678,2.1188,-0.00035542899999995825,10.8898,10.6656,8.4286,5.2122,9.8506,8.6678,2.1188,,,,POINT (-78.85473099999999 35.959686),-78.8548,35.95964,0,0,0,7672,383600,1800,91200,32250,4950,26050,18300,1.0,7.0,0.0
7667,32.88,406.9952714,-0.00432800000000043,-0.00035542899999995825,0.00786200000000008,0.0015664290000000846,0.010177285999999982,0.004809142999999949,0.007252571999999873,0.007411857000000168,0.006468999999999597,0.0006,3.4422,14.6718,10.6656,8.4286,5.2122,9.8506,3.3444,2.1188,-0.00035542899999995825,14.6718,10.6656,8.4286,5.2122,9.8506,3.3444,2.1188,,,,POINT (-78.854976 35.960197),-78.855,35.96017,0,0,0,7667,383350,2050,91450,32500,4700,25800,18050,2.0,4.0,0.0
7664,54.27,407.6264857,-0.0041077139999998735,-0.00035542899999995825,0.00786200000000008,0.0015664290000000846,0.010177285999999982,0.004809142999999949,0.007411857000000168,0.007171285000000012,0.005697713999999791,0.0,3.4422,14.6718,10.6656,8.4286,5.2122,9.8506,3.3444,3.1172,-0.00035542899999995825,14.6718,10.6656,8.4286,5.2122,9.8506,3.3444,3.1172,,,,POINT (-78.855143 35.960506),-78.8551,35.96048,0,0,0,7664,383200,2200,91600,32650,4550,25650,17900,2.0,4.0,0.0
7659,60.73,408.6121571,-0.003176857999999925,-0.00035542899999995825,0.00786200000000008,0.0015664290000000846,0.010177285999999982,0.004809142999999949,0.007411857000000168,0.006468999999999597,0.005697713999999791,0.0002,4.4384,14.6718,10.6656,8.4286,5.2122,9.8506,3.3444,3.1172,-0.00035542899999995825,14.6718,10.6656,8.4286,5.2122,9.8506,3.3444,3.1172,,,,POINT (-78.85537199999999 35.960998),-78.8553,35.961,0,0,0,7659,382950,2450,91850,32900,4300,25400,17650,2.0,4.0,0.0
7658,19.16,408.7731429,-0.0029905719999999292,-0.00035542899999995825,0.00786200000000008,0.0015664290000000846,0.010177285999999982,0.004809142999999949,0.007411857000000168,0.006468999999999597,0.005697713999999791,3.3538,4.4384,14.6718,10.6656,8.4286,5.2122,9.8506,3.3444,3.1172,-0.00035542899999995825,14.6718,10.6656,8.4286,5.2122,9.8506,3.3444,3.1172,,,,POINT (-78.855456 35.96115799999999),-78.8554,35.96111,0,0,0,7658,382900,2500,91900,32950,4250,25350,17600,2.0,4.0,0.0
7657,60.39,408.9112143,-0.002687999999999988,-0.00035542899999995825,0.00786200000000008,0.0015664290000000846,0.010177285999999982,0.004809142999999949,0.007411857000000168,0.006468999999999597,0.005697713999999791,2.173,4.4384,14.6718,10.6656,8.4286,5.2122,9.8506,3.3444,3.1172,-0.00035542899999995825,14.6718,10.6656,8.4286,5.2122,9.8506,3.3444,3.1172,,,,POINT (-78.855456 35.961177),-78.8554,35.96121,0,0,0,7657,382850,2550,91950,33000,4200,25300,17550,2.0,4.0,0.0
7654,51.36,409.2178,-0.0014554290000000946,-0.00035542899999995825,0.00786200000000008,0.0015664290000000846,0.010177285999999982,0.004894714000000136,0.007411857000000168,0.006468999999999597,0.0056611429999998105,0.774,4.4384,14.6718,10.6656,10.095,5.2122,9.8506,3.3444,3.1172,-0.00035542899999995825,14.6718,10.6656,10.095,5.2122,9.8506,3.3444,3.1172,,,,POINT (-78.85560099999998 35.961485999999994),-78.8556,35.96151,0,0,0,7654,382700,2700,92100,33150,4050,25150,17400,1.0,4.0,1.0
7654,3.81,409.2178,-0.0014554290000000946,-0.00035542899999995825,0.00786200000000008,0.0015664290000000846,0.010177285999999982,0.004894714000000136,0.007411857000000168,0.006468999999999597,0.0056611429999998105,0.774,4.4384,14.6718,10.6656,10.095,5.2122,9.8506,3.3444,3.1172,-0.00035542899999995825,14.6718,10.6656,10.095,5.2122,9.8506,3.3444,3.1172,,,,POINT (-78.85552499999999 35.96151699999999),-78.8556,35.96151,0,0,0,7654,382700,2700,92100,33150,4050,25150,17400,2.0,4.0,0.0
7640,25.75,407.5919571,0.004809142999999949,0.004685572000000206,0.00786200000000008,0.0009638580000000729,0.009722141999999963,0.007034143000000199,0.007411857000000168,0.006468999999999597,-0.001965857000000142,0.0,5.2122,14.6718,10.8898,10.545,2.0634,9.8506,3.3444,9.013,0.004685572000000206,14.6718,10.8898,10.545,2.0634,9.8506,3.3444,9.013,,,,POINT (-78.85654 35.962855999999995),-78.8566,35.96286,0,0,0,7640,382000,3400,92800,33850,3350,24450,16700,2.0,4.0,0.0
7635,61.62,406.5246571,0.003512714000000301,0.004809142999999949,0.00786200000000008,0.0009638580000000729,0.003098570999999879,0.007034143000000199,0.007411857000000168,0.006468999999999597,-0.004699284999999804,2.0634,5.2122,14.6718,10.8898,10.545,2.5018,9.8506,3.3444,9.8892,0.004809142999999949,14.6718,10.8898,10.545,2.5018,9.8506,3.3444,9.8892,,,,POINT (-78.85695899999999 35.963336),-78.8569,35.96333,0,0,0,7635,381750,3650,93050,34100,3100,24200,16450,2.0,5.0,0.0
7634,37.44,406.3449429,0.0031737140000001316,0.004809142999999949,0.00786200000000008,0.0009638580000000729,0.0015664290000000846,0.007034143000000199,0.007411857000000168,0.006468999999999597,-0.004699284999999804,1.2342,5.2122,14.6718,10.8898,10.545,2.5018,9.8506,3.3444,9.8892,0.004809142999999949,14.6718,10.8898,10.545,2.5018,9.8506,3.3444,9.8892,,,,POINT (-78.857066 35.963409),-78.857,35.96342,0,0,0,7634,381700,3700,93100,34150,3050,24150,16400,2.0,5.0,0.0
